Wavelength (nm),Sum,Ca I (1.7e-02),Ca II (8.9e-01),Ca III (9.1e-02)
355.52,2.978e-14,,,2.978e-14
355.57,7.270e-15,,,7.270e-15
355.62,1.705e-15,,,1.705e-15
355.67,3.842e-16,,,3.842e-16
355.72,8.319e-17,,,8.319e-17
355.77,1.731e-17,,,1.731e-17
355.82,3.460e-18,,,3.460e-18
355.87,6.645e-19,,,6.645e-19
355.92,1.226e-19,,,1.226e-19
360.22,3.055e-9,3.055e-9,,
360.27,1.588e-8,1.588e-8,,
360.32,7.948e-8,7.948e-8,,
360.37,3.829e-7,3.829e-7,,
360.42,1.776e-6,1.776e-6,,
360.47,7.927e-6,7.927e-6,,
360.52,3.407e-5,3.407e-5,,
360.57,1.409e-4,1.409e-4,,
360.62,5.612e-4,5.612e-4,,
360.67,2.152e-3,2.152e-3,,
360.72,7.940e-3,7.940e-3,,
360.77,2.821e-2,2.821e-2,,
360.82,9.647e-2,9.647e-2,,
360.87,3.176e-1,3.176e-1,,
360.92,1.007e+0,1.007e+0,,
360.97,3.071e+0,3.071e+0,,
361.02,9.018e+0,9.018e+0,,
361.07,2.550e+1,2.550e+1,,
361.12,6.939e+1,6.939e+1,,
361.17,1.818e+2,1.818e+2,,
361.22,4.585e+2,4.585e+2,,
361.27,1.113e+3,1.113e+3,,
361.32,2.602e+3,2.602e+3,,
361.37,5.853e+3,5.853e+3,,
361.42,1.268e+4,1.268e+4,,
361.47,2.643e+4,2.643e+4,,
361.52,5.305e+4,5.305e+4,,
361.57,1.025e+5,1.025e+5,,
361.62,1.906e+5,1.906e+5,,
361.67,3.413e+5,3.413e+5,,
361.72,5.883e+5,5.883e+5,,
361.77,9.761e+5,9.761e+5,,
361.82,1.559e+6,1.559e+6,,
361.87,2.398e+6,2.398e+6,,
361.92,3.550e+6,3.550e+6,,
361.97,5.060e+6,5.060e+6,,
362.02,6.945e+6,6.945e+6,,
362.07,9.180e+6,9.180e+6,,
362.12,1.169e+7,1.169e+7,,
362.17,1.435e+7,1.435e+7,,
362.22,1.700e+7,1.700e+7,,
362.27,1.945e+7,1.945e+7,,
362.32,2.155e+7,2.155e+7,,
362.37,2.320e+7,2.320e+7,,
362.42,2.441e+7,2.441e+7,,
362.47,2.531e+7,2.531e+7,,
362.52,2.612e+7,2.612e+7,,
362.57,2.718e+7,2.718e+7,,
362.62,2.885e+7,2.885e+7,,
362.67,3.144e+7,3.144e+7,,
362.72,3.513e+7,3.513e+7,,
362.77,3.994e+7,3.994e+7,,
362.82,4.563e+7,4.563e+7,,
362.87,5.177e+7,5.177e+7,,
362.92,5.773e+7,5.773e+7,,
362.97,6.282e+7,6.282e+7,,
363.02,6.636e+7,6.636e+7,,
363.07,6.785e+7,6.785e+7,,
363.12,6.701e+7,6.701e+7,,
363.17,6.383e+7,6.383e+7,,
363.22,5.862e+7,5.862e+7,,
363.27,5.186e+7,5.186e+7,,
363.32,4.420e+7,4.420e+7,,
363.37,3.629e+7,3.629e+7,,
363.42,2.870e+7,2.870e+7,,
363.47,2.189e+7,2.189e+7,,
363.52,1.615e+7,1.615e+7,,
363.57,1.159e+7,1.159e+7,,
363.62,8.262e+6,8.262e+6,,
363.67,6.108e+6,6.108e+6,,
363.72,5.084e+6,5.084e+6,,
363.77,5.178e+6,5.178e+6,,
363.82,6.441e+6,6.441e+6,,
363.87,8.990e+6,8.990e+6,,
363.92,1.299e+7,1.299e+7,,
363.97,1.861e+7,1.861e+7,,
364.02,2.595e+7,2.595e+7,,
364.07,3.500e+7,3.500e+7,,
364.12,4.552e+7,4.552e+7,,
364.17,5.706e+7,5.706e+7,,
364.22,6.890e+7,6.890e+7,,
364.27,8.013e+7,8.013e+7,,
364.32,8.977e+7,8.977e+7,,
364.37,9.686e+7,9.686e+7,,
364.42,1.007e+8,1.007e+8,,
364.47,1.008e+8,1.008e+8,,
364.52,9.715e+7,9.715e+7,,
364.57,9.021e+7,9.021e+7,,
364.62,8.069e+7,8.069e+7,,
364.67,6.951e+7,6.951e+7,,
364.72,5.768e+7,5.768e+7,,
364.77,4.610e+7,4.610e+7,,
364.82,3.549e+7,3.549e+7,,
364.87,2.631e+7,2.631e+7,,
364.92,1.879e+7,1.879e+7,,
364.97,1.293e+7,1.293e+7,,
365.02,8.565e+6,8.565e+6,,
365.07,5.466e+6,5.466e+6,,
365.12,3.360e+6,3.360e+6,,
365.17,1.990e+6,1.990e+6,,
365.22,1.135e+6,1.135e+6,,
365.27,6.233e+5,6.233e+5,,
365.32,3.298e+5,3.298e+5,,
365.37,1.681e+5,1.681e+5,,
365.42,8.252e+4,8.252e+4,,
365.47,3.902e+4,3.902e+4,,
365.52,1.777e+4,1.777e+4,,
365.57,7.797e+3,7.797e+3,,
365.62,3.295e+3,3.295e+3,,
365.67,1.341e+3,1.341e+3,,
365.72,5.259e+2,5.259e+2,,
365.77,1.986e+2,1.986e+2,,
365.82,7.233e+1,7.233e+1,,
365.87,2.555e+1,2.555e+1,,
365.92,9.223e+0,9.223e+0,,
365.97,4.686e+0,4.686e+0,,
366.02,6.055e+0,6.055e+0,,
366.07,1.385e+1,1.385e+1,,
366.12,3.442e+1,3.442e+1,,
366.17,8.370e+1,8.370e+1,,
366.22,1.966e+2,1.966e+2,,
366.27,4.456e+2,4.456e+2,,
366.32,9.741e+2,9.741e+2,,
366.37,2.054e+3,2.054e+3,,
366.42,4.179e+3,4.179e+3,,
366.47,8.205e+3,8.205e+3,,
366.52,1.555e+4,1.555e+4,,
366.57,2.844e+4,2.844e+4,,
366.62,5.025e+4,5.025e+4,,
366.67,8.573e+4,8.573e+4,,
366.72,1.413e+5,1.413e+5,,
366.77,2.252e+5,2.252e+5,,
366.82,3.469e+5,3.469e+5,,
366.87,5.170e+5,5.170e+5,,
366.92,7.457e+5,7.457e+5,,
366.97,1.042e+6,1.042e+6,,
367.02,1.410e+6,1.410e+6,,
367.07,1.851e+6,1.851e+6,,
367.12,2.358e+6,2.358e+6,,
367.17,2.919e+6,2.919e+6,,
367.22,3.514e+6,3.514e+6,,
367.27,4.121e+6,4.121e+6,,
367.32,4.712e+6,4.712e+6,,
367.37,5.262e+6,5.262e+6,,
367.42,5.748e+6,5.748e+6,,
367.47,6.148e+6,6.148e+6,,
367.52,6.447e+6,6.447e+6,,
367.57,6.633e+6,6.633e+6,,
367.62,6.700e+6,6.700e+6,,
367.67,6.643e+6,6.643e+6,,
367.72,6.462e+6,6.462e+6,,
367.77,6.161e+6,6.161e+6,,
367.82,5.750e+6,5.750e+6,,
367.87,5.244e+6,5.244e+6,,
367.92,4.666e+6,4.666e+6,,
367.97,4.045e+6,4.045e+6,,
368.02,3.409e+6,3.409e+6,,
368.07,2.791e+6,2.791e+6,,
368.12,2.216e+6,2.216e+6,,
368.17,1.704e+6,1.704e+6,,
368.22,1.268e+6,1.268e+6,,
368.27,9.132e+5,9.132e+5,,
368.32,6.353e+5,6.353e+5,,
368.37,4.269e+5,4.269e+5,4.580e-7,
368.42,2.770e+5,2.770e+5,2.281e-6,
368.47,1.735e+5,1.735e+5,1.095e-5,
368.52,1.048e+5,1.048e+5,5.071e-5,
368.57,6.109e+4,6.109e+4,2.264e-4,
368.62,3.434e+4,3.434e+4,9.747e-4,
368.67,1.862e+4,1.862e+4,4.046e-3,
368.72,9.730e+3,9.730e+3,1.620e-2,
368.77,4.903e+3,4.903e+3,6.251e-2,
368.82,2.382e+3,2.382e+3,2.327e-1,
368.87,1.116e+3,1.115e+3,8.350e-1,
368.92,5.064e+2,5.035e+2,2.889e+0,
368.97,2.287e+2,2.191e+2,9.641e+0,
369.02,1.229e+2,9.186e+1,3.102e+1,
369.07,1.334e+2,3.713e+1,9.623e+1,
369.12,3.023e+2,1.446e+1,2.879e+2,
369.17,8.358e+2,5.430e+0,8.304e+2,
369.22,2.312e+3,1.965e+0,2.310e+3,
369.27,6.195e+3,6.852e-1,6.195e+3,
369.32,1.602e+4,2.303e-1,1.602e+4,
369.37,3.995e+4,7.459e-2,3.995e+4,
369.42,9.605e+4,2.328e-2,9.605e+4,
369.47,2.227e+5,7.005e-3,2.227e+5,
369.52,4.979e+5,2.031e-3,4.979e+5,
369.57,1.073e+6,5.675e-4,1.073e+6,
369.62,2.231e+6,1.528e-4,2.231e+6,
369.67,4.472e+6,3.965e-5,4.472e+6,
369.72,8.643e+6,9.917e-6,8.643e+6,
369.77,1.611e+7,2.390e-6,1.611e+7,
369.82,2.894e+7,5.552e-7,2.894e+7,
369.87,5.015e+7,1.243e-7,5.015e+7,
369.92,8.380e+7,2.681e-8,8.380e+7,
369.97,1.350e+8,5.574e-9,1.350e+8,
370.02,2.097e+8,1.117e-9,2.097e+8,
370.07,3.141e+8,,3.141e+8,
370.12,4.537e+8,,4.537e+8,
370.17,6.320e+8,,6.320e+8,
370.22,8.487e+8,,8.487e+8,
370.27,1.099e+9,,1.099e+9,
370.32,1.372e+9,,1.372e+9,
370.37,1.652e+9,,1.652e+9,
370.42,1.918e+9,,1.918e+9,
370.47,2.147e+9,,2.147e+9,
370.52,2.318e+9,,2.318e+9,
370.57,2.413e+9,,2.413e+9,
370.62,2.421e+9,,2.421e+9,
370.67,2.343e+9,,2.343e+9,
370.72,2.187e+9,,2.187e+9,
370.77,1.968e+9,,1.968e+9,
370.82,1.707e+9,,1.707e+9,
370.87,1.428e+9,,1.428e+9,
370.92,1.152e+9,,1.152e+9,
370.97,8.963e+8,,8.963e+8,
371.02,6.723e+8,,6.723e+8,
371.07,4.862e+8,,4.862e+8,
371.12,3.391e+8,,3.391e+8,
371.17,2.280e+8,,2.280e+8,
371.22,1.479e+8,,1.479e+8,
371.27,9.245e+7,,9.245e+7,
371.32,5.574e+7,,5.574e+7,
371.37,3.240e+7,,3.240e+7,
371.42,1.816e+7,,1.816e+7,
371.47,9.817e+6,,9.817e+6,
371.52,5.117e+6,,5.117e+6,
371.57,2.571e+6,,2.571e+6,
371.62,1.246e+6,,1.246e+6,
371.67,5.823e+5,,5.823e+5,
371.72,2.624e+5,,2.624e+5,
371.77,1.140e+5,,1.140e+5,
371.82,4.775e+4,,4.775e+4,
371.87,1.929e+4,,1.929e+4,
371.92,7.514e+3,,7.514e+3,
371.97,2.825e+3,,2.825e+3,
372.02,1.032e+3,,1.032e+3,
372.07,3.886e+2,,3.886e+2,
372.12,2.198e+2,,2.198e+2,
372.17,3.401e+2,,3.401e+2,
372.22,8.906e+2,,8.906e+2,
372.27,2.476e+3,,2.476e+3,
372.32,6.714e+3,,6.714e+3,
372.37,1.759e+4,,1.759e+4,
372.42,4.446e+4,,4.446e+4,
372.47,1.084e+5,,1.084e+5,
372.52,2.552e+5,,2.552e+5,
372.57,5.793e+5,5.299e-10,5.793e+5,
372.62,1.269e+6,2.600e-9,1.269e+6,
372.67,2.682e+6,1.231e-8,2.682e+6,
372.72,5.469e+6,5.628e-8,5.469e+6,
372.77,1.076e+7,2.490e-7,1.076e+7,
372.82,2.042e+7,1.060e-6,2.042e+7,
372.87,3.741e+7,4.357e-6,3.741e+7,
372.92,6.610e+7,1.728e-5,6.610e+7,
372.97,1.127e+8,6.616e-5,1.127e+8,
373.02,1.854e+8,2.444e-4,1.854e+8,
373.07,2.942e+8,8.715e-4,2.942e+8,
373.12,4.505e+8,3.000e-3,4.505e+8,
373.17,6.655e+8,9.964e-3,6.655e+8,
373.22,9.487e+8,3.195e-2,9.487e+8,
373.27,1.305e+9,9.887e-2,1.305e+9,
373.32,1.731e+9,2.954e-1,1.731e+9,
373.37,2.216e+9,8.518e-1,2.216e+9,
373.42,2.738e+9,2.371e+0,2.738e+9,
373.47,3.263e+9,6.373e+0,3.263e+9,
373.52,3.752e+9,1.654e+1,3.752e+9,
373.57,4.162e+9,4.143e+1,4.162e+9,
373.62,4.455e+9,1.002e+2,4.455e+9,
373.67,4.601e+9,2.341e+2,4.601e+9,
373.72,4.585e+9,5.281e+2,4.585e+9,
373.77,4.408e+9,1.151e+3,4.408e+9,
373.82,4.088e+9,2.422e+3,4.088e+9,
373.87,3.659e+9,4.925e+3,3.659e+9,
373.92,3.159e+9,9.678e+3,3.159e+9,
373.97,2.632e+9,1.838e+4,2.632e+9,
374.02,2.116e+9,3.373e+4,2.116e+9,
374.07,1.641e+9,5.986e+4,1.641e+9,
374.12,1.228e+9,1.027e+5,1.228e+9,
374.17,8.864e+8,1.705e+5,8.863e+8,
374.22,6.176e+8,2.740e+5,6.173e+8,
374.27,4.153e+8,4.261e+5,4.149e+8,
374.32,2.696e+8,6.417e+5,2.690e+8,
374.37,1.692e+8,9.365e+5,1.683e+8,
374.42,1.029e+8,1.325e+6,1.016e+8,
374.47,6.097e+7,1.818e+6,5.915e+7,
374.52,3.566e+7,2.422e+6,3.324e+7,
374.57,2.115e+7,3.136e+6,1.802e+7,
374.62,1.337e+7,3.947e+6,9.425e+6,
374.67,9.594e+6,4.838e+6,4.756e+6,
374.72,8.095e+6,5.779e+6,2.316e+6,
374.77,7.827e+6,6.739e+6,1.088e+6,
374.82,8.174e+6,7.681e+6,4.931e+5,
374.87,8.786e+6,8.570e+6,2.156e+5,
374.92,9.465e+6,9.374e+6,9.099e+4,
374.97,1.010e+7,1.006e+7,3.704e+4,
375.02,1.063e+7,1.061e+7,1.455e+4,
375.07,1.101e+7,1.101e+7,5.513e+3,
375.12,1.123e+7,1.122e+7,2.016e+3,
375.17,1.125e+7,1.125e+7,7.111e+2,
375.22,1.108e+7,1.108e+7,2.420e+2,
375.27,1.070e+7,1.070e+7,7.949e+1,
375.32,1.012e+7,1.012e+7,2.518e+1,
375.37,9.364e+6,9.364e+6,7.699e+0,
375.42,8.458e+6,8.458e+6,2.271e+0,
375.47,7.447e+6,7.447e+6,6.462e-1,
375.52,6.380e+6,6.380e+6,1.774e-1,
375.57,5.313e+6,5.313e+6,4.700e-2,
375.62,4.294e+6,4.294e+6,1.201e-2,
375.67,3.366e+6,3.366e+6,2.962e-3,
375.72,2.556e+6,2.556e+6,7.048e-4,
375.77,1.879e+6,1.879e+6,1.618e-4,
375.82,1.337e+6,1.337e+6,3.584e-5,
375.87,9.196e+5,9.196e+5,7.658e-6,
375.92,6.116e+5,6.116e+5,1.579e-6,
375.97,3.931e+5,3.931e+5,,
376.02,2.441e+5,2.441e+5,,
376.07,1.464e+5,1.464e+5,,
376.12,8.482e+4,8.482e+4,,
376.17,4.745e+4,4.745e+4,,
376.22,2.563e+4,2.563e+4,,
376.27,1.337e+4,1.337e+4,,
376.32,6.731e+3,6.731e+3,,
376.37,3.271e+3,3.271e+3,,
376.42,1.535e+3,1.535e+3,,
376.47,6.951e+2,6.951e+2,,
376.52,3.039e+2,3.039e+2,,
376.57,1.282e+2,1.282e+2,,
376.62,5.222e+1,5.222e+1,,
376.67,2.053e+1,2.053e+1,,
376.72,7.788e+0,7.788e+0,,
376.77,2.852e+0,2.852e+0,,
376.82,1.008e+0,1.008e+0,,
376.87,3.438e-1,3.438e-1,,
376.92,1.132e-1,1.132e-1,,
376.97,3.597e-2,3.597e-2,,
377.02,1.103e-2,1.103e-2,,
377.07,3.265e-3,3.265e-3,,
377.12,9.327e-4,9.327e-4,,
377.17,2.572e-4,2.572e-4,,
377.22,6.843e-5,6.843e-5,,
377.27,1.757e-5,1.757e-5,,
377.32,4.356e-6,4.356e-6,,
377.37,1.042e-6,1.042e-6,,
377.42,2.406e-7,2.406e-7,,
377.47,5.361e-8,5.361e-8,,
377.52,1.153e-8,1.153e-8,,
377.57,2.393e-9,2.393e-9,,
384.72,1.308e-9,1.308e-9,,
384.77,6.094e-9,6.094e-9,,
384.82,2.745e-8,2.745e-8,,
384.87,1.196e-7,1.196e-7,,
384.92,5.056e-7,5.056e-7,,
384.97,2.062e-6,2.062e-6,,
385.02,8.132e-6,8.132e-6,,
385.07,3.102e-5,3.102e-5,,
385.12,1.145e-4,1.145e-4,,
385.17,4.086e-4,4.086e-4,,
385.22,1.410e-3,1.410e-3,,
385.27,4.710e-3,4.710e-3,,
385.32,1.521e-2,1.521e-2,,
385.37,4.754e-2,4.754e-2,,
385.42,1.437e-1,1.437e-1,,
385.47,4.201e-1,4.201e-1,,
385.52,1.188e+0,1.188e+0,,
385.57,3.251e+0,3.251e+0,,
385.62,8.605e+0,8.605e+0,,
385.67,2.204e+1,2.204e+1,,
385.72,5.460e+1,5.460e+1,,
385.77,1.309e+2,1.309e+2,,
385.82,3.037e+2,3.037e+2,,
385.87,6.816e+2,6.816e+2,,
385.93,1.722e+3,1.722e+3,,
385.98,3.598e+3,3.598e+3,,
386.03,7.274e+3,7.274e+3,,
386.08,1.423e+4,1.423e+4,,
386.13,2.697e+4,2.697e+4,,
386.18,4.948e+4,4.948e+4,,
386.23,8.790e+4,8.790e+4,,
386.28,1.513e+5,1.513e+5,,
386.33,2.521e+5,2.521e+5,,
386.38,4.073e+5,4.073e+5,,
386.43,6.377e+5,6.377e+5,,
386.48,9.679e+5,9.679e+5,,
386.53,1.425e+6,1.425e+6,,
386.58,2.035e+6,2.035e+6,,
386.63,2.821e+6,2.821e+6,,
386.68,3.799e+6,3.799e+6,,
386.73,4.971e+6,4.971e+6,,
386.78,6.327e+6,6.327e+6,,
386.83,7.840e+6,7.840e+6,,
386.88,9.466e+6,9.466e+6,,
386.93,1.115e+7,1.115e+7,,
386.98,1.284e+7,1.284e+7,,
387.03,1.447e+7,1.447e+7,,
387.08,1.599e+7,1.599e+7,,
387.13,1.736e+7,1.736e+7,,
387.18,1.854e+7,1.854e+7,,
387.23,1.951e+7,1.951e+7,,
387.28,2.026e+7,2.026e+7,,
387.33,2.076e+7,2.076e+7,,
387.38,2.099e+7,2.099e+7,,
387.43,2.094e+7,2.094e+7,,
387.48,2.057e+7,2.057e+7,,
387.53,1.988e+7,1.988e+7,,
387.58,1.885e+7,1.885e+7,,
387.63,1.751e+7,1.751e+7,,
387.68,1.590e+7,1.590e+7,,
387.73,1.409e+7,1.409e+7,,
387.78,1.217e+7,1.217e+7,,
387.83,1.023e+7,1.023e+7,,
387.88,8.357e+6,8.357e+6,,
387.93,6.629e+6,6.629e+6,,
387.98,5.102e+6,5.102e+6,,
388.03,3.808e+6,3.808e+6,,
388.08,2.754e+6,2.754e+6,,
388.13,1.930e+6,1.930e+6,,
388.18,1.310e+6,1.310e+6,,
388.23,8.606e+5,8.606e+5,,
388.28,5.474e+5,5.474e+5,,
388.33,3.370e+5,3.370e+5,,
388.38,2.008e+5,2.008e+5,,
388.43,1.157e+5,1.157e+5,,
388.48,6.456e+4,6.456e+4,,
388.53,3.484e+4,3.484e+4,,
388.58,1.819e+4,1.819e+4,,
388.63,9.189e+3,9.189e+3,,
388.68,4.490e+3,4.490e+3,,
388.73,2.122e+3,2.122e+3,,
388.78,9.705e+2,9.705e+2,,
388.83,4.293e+2,4.293e+2,,
388.88,1.837e+2,1.837e+2,,
388.93,7.601e+1,7.601e+1,,
388.98,3.043e+1,3.043e+1,,
389.03,1.178e+1,1.178e+1,,
389.08,4.413e+0,4.413e+0,,
389.13,1.599e+0,1.599e+0,,
389.18,5.603e-1,5.603e-1,,
389.23,1.899e-1,1.899e-1,,
389.28,6.228e-2,6.228e-2,,
389.33,1.975e-2,1.975e-2,,
389.38,6.059e-3,6.059e-3,,
389.43,1.798e-3,1.798e-3,,
389.48,5.161e-4,5.161e-4,,
389.53,1.433e-4,1.433e-4,,
389.58,3.847e-5,3.847e-5,,
389.63,9.993e-6,9.993e-6,,
389.68,2.511e-6,2.511e-6,,
389.73,6.101e-7,6.101e-7,,
389.78,1.434e-7,1.434e-7,,
389.83,3.261e-8,3.261e-8,,
389.88,7.171e-9,7.171e-9,,
389.93,1.525e-9,1.525e-9,,
390.98,1.845e-5,,1.845e-5,
391.03,8.507e-5,,8.507e-5,
391.08,3.798e-4,,3.798e-4,
391.13,1.641e-3,,1.641e-3,
391.18,6.869e-3,,6.869e-3,
391.23,2.783e-2,,2.783e-2,
391.28,1.092e-1,,1.092e-1,
391.33,4.147e-1,,4.147e-1,
391.38,1.525e+0,,1.525e+0,
391.43,5.430e+0,,5.430e+0,
391.48,1.872e+1,,1.872e+1,
391.53,6.248e+1,,6.248e+1,
391.58,2.019e+2,,2.019e+2,
391.63,6.317e+2,,6.317e+2,
391.68,1.914e+3,,1.914e+3,
391.73,5.612e+3,,5.612e+3,
391.78,1.594e+4,,1.594e+4,
391.83,4.382e+4,,4.382e+4,
391.88,1.166e+5,,1.166e+5,
391.93,3.006e+5,,3.006e+5,
391.98,7.502e+5,,7.502e+5,
392.03,1.813e+6,,1.813e+6,
392.08,4.240e+6,,4.240e+6,
392.13,9.603e+6,,9.603e+6,
392.18,2.106e+7,,2.106e+7,
392.23,4.471e+7,,4.471e+7,
392.28,9.191e+7,,9.191e+7,
392.33,1.829e+8,,1.829e+8,
392.38,3.525e+8,,3.525e+8,
392.43,6.576e+8,,6.576e+8,
392.48,1.188e+9,,1.188e+9,
392.53,2.078e+9,1.195e-9,2.078e+9,
392.58,3.518e+9,5.340e-9,3.518e+9,
392.63,5.768e+9,2.312e-8,5.768e+9,
392.68,9.156e+9,9.692e-8,9.156e+9,
392.73,1.407e+10,3.935e-7,1.407e+10,
392.78,2.094e+10,1.547e-6,2.094e+10,
392.83,3.017e+10,5.891e-6,3.017e+10,
392.88,4.208e+10,2.173e-5,4.208e+10,
392.93,5.683e+10,7.759e-5,5.683e+10,
392.98,7.431e+10,2.684e-4,7.431e+10,
393.03,9.408e+10,8.989e-4,9.408e+10,
393.08,1.153e+11,2.916e-3,1.153e+11,
393.13,1.369e+11,9.160e-3,1.369e+11,
393.18,1.573e+11,2.787e-2,1.573e+11,
393.23,1.750e+11,8.210e-2,1.750e+11,
393.28,1.885e+11,2.343e-1,1.885e+11,
393.33,1.965e+11,6.474e-1,1.965e+11,
393.38,1.985e+11,1.732e+0,1.985e+11,
393.43,1.940e+11,4.490e+0,1.940e+11,
393.48,1.836e+11,1.127e+1,1.836e+11,
393.53,1.683e+11,2.739e+1,1.683e+11,
393.58,1.493e+11,6.448e+1,1.493e+11,
393.63,1.283e+11,1.470e+2,1.283e+11,
393.68,1.067e+11,3.245e+2,1.067e+11,
393.73,8.594e+10,6.939e+2,8.594e+10,
393.78,6.701e+10,1.437e+3,6.701e+10,
393.83,5.059e+10,2.881e+3,5.059e+10,
393.88,3.698e+10,5.595e+3,3.698e+10,
393.93,2.617e+10,1.052e+4,2.617e+10,
393.98,1.793e+10,1.917e+4,1.793e+10,
394.03,1.189e+10,3.381e+4,1.189e+10,
394.08,7.640e+9,5.775e+4,7.640e+9,
394.13,4.751e+9,9.554e+4,4.751e+9,
394.18,2.861e+9,1.531e+5,2.861e+9,
394.23,1.668e+9,2.375e+5,1.668e+9,
394.28,9.417e+8,3.569e+5,9.413e+8,
394.33,5.149e+8,5.194e+5,5.144e+8,
394.38,2.729e+8,7.320e+5,2.722e+8,
394.43,1.404e+8,9.992e+5,1.394e+8,
394.48,7.048e+7,1.321e+6,6.916e+7,
394.53,3.490e+7,1.692e+6,3.321e+7,
394.58,1.754e+7,2.098e+6,1.544e+7,
394.63,9.473e+6,2.522e+6,6.952e+6,
394.68,5.967e+6,2.937e+6,3.030e+6,
394.73,4.596e+6,3.317e+6,1.279e+6,
394.78,4.158e+6,3.636e+6,5.224e+5,
394.83,4.079e+6,3.872e+6,2.067e+5,
394.88,4.096e+6,4.017e+6,7.916e+4,
