Wavelength (nm),Sum,Ca I (1.4e-01),Ca II (8.6e-01),Ca III (4.4e-04)
498.31,4.454e-1,,4.454e-1,2.933e-30
498.36,9.201e-1,,9.201e-1,8.120e-30
498.41,1.863e+0,,1.863e+0,2.204e-29
498.46,3.698e+0,,3.698e+0,5.863e-29
498.51,7.196e+0,,7.196e+0,1.529e-28
498.56,1.372e+1,,1.372e+1,3.909e-28
498.61,2.565e+1,,2.565e+1,9.796e-28
498.66,4.701e+1,,4.701e+1,2.407e-27
498.71,8.444e+1,,8.444e+1,5.795e-27
498.76,1.487e+2,,1.487e+2,1.368e-26
498.81,2.566e+2,,2.566e+2,3.166e-26
498.86,4.340e+2,,4.340e+2,7.181e-26
498.91,7.196e+2,,7.196e+2,1.597e-25
498.96,1.170e+3,,1.170e+3,3.481e-25
499.01,1.863e+3,,1.863e+3,7.437e-25
499.06,2.910e+3,,2.910e+3,1.558e-24
499.11,4.455e+3,,4.455e+3,3.199e-24
499.16,6.684e+3,,6.684e+3,6.438e-24
499.21,9.830e+3,,9.830e+3,1.270e-23
499.26,1.417e+4,,1.417e+4,2.457e-23
499.31,2.003e+4,,2.003e+4,4.658e-23
499.36,2.774e+4,,2.774e+4,8.656e-23
499.41,3.766e+4,,3.766e+4,1.577e-22
499.46,5.012e+4,,5.012e+4,2.816e-22
499.51,6.539e+4,,6.539e+4,4.931e-22
499.56,8.361e+4,,8.361e+4,8.462e-22
499.61,1.048e+5,,1.048e+5,1.423e-21
499.66,1.288e+5,,1.288e+5,2.347e-21
499.71,1.551e+5,,1.551e+5,3.795e-21
499.76,1.830e+5,,1.830e+5,6.013e-21
499.81,2.118e+5,,2.118e+5,9.341e-21
499.86,2.402e+5,,2.402e+5,1.422e-20
499.91,2.671e+5,,2.671e+5,2.123e-20
499.96,2.910e+5,,2.910e+5,3.106e-20
500.01,3.109e+5,,3.109e+5,4.456e-20
500.06,3.255e+5,,3.255e+5,6.265e-20
500.11,3.341e+5,,3.341e+5,8.635e-20
500.16,3.361e+5,,3.361e+5,1.167e-19
500.21,3.314e+5,,3.314e+5,1.545e-19
500.26,3.203e+5,,3.203e+5,2.006e-19
500.31,3.035e+5,,3.035e+5,2.553e-19
500.36,2.819e+5,,2.819e+5,3.185e-19
500.41,2.566e+5,,2.566e+5,3.896e-19
500.46,2.290e+5,,2.290e+5,4.670e-19
500.51,2.004e+5,,2.004e+5,5.488e-19
500.56,1.719e+5,,1.719e+5,6.323e-19
500.61,1.446e+5,,1.446e+5,7.140e-19
500.66,1.193e+5,,1.193e+5,7.904e-19
500.71,9.676e+4,,9.676e+4,8.577e-19
500.76,7.725e+4,,7.725e+4,9.123e-19
500.81,6.102e+4,,6.102e+4,9.513e-19
500.86,4.813e+4,,4.813e+4,9.724e-19
500.91,3.856e+4,,3.856e+4,9.743e-19
500.96,3.228e+4,,3.228e+4,9.570e-19
501.01,2.925e+4,,2.925e+4,9.214e-19
501.06,2.953e+4,,2.953e+4,8.697e-19
501.11,3.326e+4,8.903e-9,3.326e+4,8.047e-19
501.16,4.068e+4,2.927e-8,4.068e+4,7.298e-19
501.21,5.210e+4,9.434e-8,5.210e+4,6.488e-19
501.26,6.792e+4,2.982e-7,6.792e+4,5.655e-19
501.31,8.852e+4,9.240e-7,8.852e+4,4.831e-19
501.36,1.142e+5,2.808e-6,1.142e+5,4.046e-19
501.41,1.451e+5,8.366e-6,1.451e+5,3.322e-19
501.46,1.812e+5,2.444e-5,1.812e+5,2.673e-19
501.51,2.221e+5,7.001e-5,2.221e+5,2.109e-19
501.56,2.669e+5,1.966e-4,2.669e+5,1.631e-19
501.61,3.146e+5,5.416e-4,3.146e+5,1.236e-19
501.66,3.636e+5,1.462e-3,3.636e+5,9.185e-20
501.71,4.120e+5,3.872e-3,4.120e+5,6.691e-20
501.76,4.577e+5,1.005e-2,4.577e+5,4.778e-20
501.81,4.985e+5,2.559e-2,4.985e+5,3.344e-20
501.86,5.322e+5,6.388e-2,5.322e+5,2.295e-20
501.91,5.571e+5,1.563e-1,5.571e+5,1.543e-20
501.96,5.716e+5,3.752e-1,5.716e+5,1.018e-20
502.01,5.750e+5,8.828e-1,5.750e+5,6.577e-21
502.06,5.671e+5,2.037e+0,5.671e+5,4.167e-21
502.11,5.483e+5,4.607e+0,5.483e+5,2.588e-21
502.16,5.197e+5,1.022e+1,5.197e+5,1.576e-21
502.21,4.829e+5,2.223e+1,4.829e+5,9.404e-22
502.26,4.399e+5,4.740e+1,4.399e+5,5.502e-22
502.31,3.930e+5,9.912e+1,3.929e+5,3.155e-22
502.36,3.442e+5,2.032e+2,3.440e+5,1.774e-22
502.41,2.956e+5,4.086e+2,2.952e+5,9.775e-23
502.46,2.492e+5,8.054e+2,2.484e+5,5.281e-23
502.51,2.065e+5,1.557e+3,2.049e+5,2.797e-23
502.56,1.687e+5,2.950e+3,1.657e+5,1.453e-23
502.61,1.369e+5,5.482e+3,1.314e+5,7.410e-24
502.66,1.121e+5,9.989e+3,1.021e+5,3.737e-24
502.71,9.567e+4,1.785e+4,7.782e+4,1.917e-24
502.76,8.940e+4,3.126e+4,5.813e+4,1.113e-24
502.81,9.627e+4,5.370e+4,4.257e+4,9.346e-25
502.86,1.210e+5,9.044e+4,3.057e+4,1.289e-24
502.91,1.709e+5,1.493e+5,2.151e+4,2.339e-24
502.96,2.567e+5,2.418e+5,1.485e+4,4.562e-24
503.01,3.940e+5,3.839e+5,1.004e+4,8.931e-24
503.06,6.044e+5,5.977e+5,6.660e+3,1.725e-23
503.11,9.167e+5,9.124e+5,4.330e+3,3.273e-23
503.16,1.368e+6,1.366e+6,2.760e+3,6.102e-23
503.21,2.006e+6,2.004e+6,1.724e+3,1.117e-22
503.26,2.885e+6,2.884e+6,1.056e+3,2.008e-22
503.31,4.069e+6,4.069e+6,6.344e+2,3.546e-22
503.36,5.629e+6,5.629e+6,3.735e+2,6.152e-22
503.41,7.635e+6,7.635e+6,2.156e+2,1.049e-21
503.46,1.016e+7,1.016e+7,1.220e+2,1.757e-21
503.51,1.324e+7,1.324e+7,6.767e+1,2.895e-21
503.56,1.694e+7,1.694e+7,3.680e+1,4.687e-21
503.61,2.124e+7,2.124e+7,1.962e+1,7.464e-21
503.66,2.611e+7,2.611e+7,1.025e+1,1.169e-20
503.71,3.147e+7,3.147e+7,5.254e+0,1.801e-20
503.76,3.720e+7,3.720e+7,2.639e+0,2.730e-20
503.81,4.311e+7,4.311e+7,1.300e+0,4.072e-20
503.86,4.899e+7,4.899e+7,6.275e-1,5.978e-20
503.91,5.459e+7,5.459e+7,2.970e-1,8.638e-20
503.96,5.964e+7,5.964e+7,1.378e-1,1.229e-19
504.01,6.390e+7,6.390e+7,6.269e-2,1.720e-19
504.06,6.712e+7,6.712e+7,2.796e-2,2.371e-19
504.11,6.913e+7,6.913e+7,1.222e-2,3.216e-19
504.16,6.981e+7,6.981e+7,5.239e-3,4.296e-19
504.21,6.913e+7,6.913e+7,2.201e-3,5.647e-19
504.26,6.712e+7,6.712e+7,9.068e-4,7.306e-19
504.31,6.390e+7,6.390e+7,3.662e-4,9.303e-19
504.36,5.964e+7,5.964e+7,1.450e-4,1.166e-18
504.41,5.459e+7,5.459e+7,5.627e-5,1.437e-18
504.46,4.899e+7,4.899e+7,2.141e-5,1.742e-18
504.51,4.311e+7,4.311e+7,7.987e-6,2.077e-18
504.56,3.720e+7,3.720e+7,2.921e-6,2.435e-18
504.61,3.147e+7,3.147e+7,1.047e-6,2.807e-18
504.66,2.611e+7,2.611e+7,3.680e-7,3.180e-18
504.71,2.124e+7,2.124e+7,1.268e-7,3.541e-18
504.76,1.694e+7,1.694e+7,4.284e-8,3.874e-18
504.81,1.324e+7,1.324e+7,1.419e-8,4.164e-18
504.86,1.016e+7,1.016e+7,4.605e-9,4.395e-18
504.91,7.635e+6,7.635e+6,1.466e-9,4.557e-18
504.96,5.629e+6,5.629e+6,4.574e-10,4.639e-18
505.01,4.069e+6,4.069e+6,1.399e-10,4.637e-18
505.06,2.884e+6,2.884e+6,,4.550e-18
505.11,2.004e+6,2.004e+6,,4.383e-18
505.16,1.366e+6,1.366e+6,,4.143e-18
505.21,9.124e+5,9.124e+5,,3.845e-18
505.26,5.977e+5,5.977e+5,,3.501e-18
505.31,3.839e+5,3.839e+5,,3.130e-18
505.36,2.418e+5,2.418e+5,,2.746e-18
505.41,1.493e+5,1.493e+5,,2.366e-18
505.46,9.044e+4,9.044e+4,,2.002e-18
505.51,5.370e+4,5.370e+4,,1.666e-18
505.56,3.126e+4,3.126e+4,,1.365e-18
505.61,1.785e+4,1.785e+4,,1.104e-18
505.66,9.989e+3,9.989e+3,,8.859e-19
505.71,5.482e+3,5.482e+3,,7.090e-19
505.76,2.950e+3,2.950e+3,,5.717e-19
505.81,1.557e+3,1.557e+3,,4.703e-19
505.86,8.054e+2,8.054e+2,,4.002e-19
505.91,4.086e+2,4.086e+2,,3.566e-19
505.96,2.032e+2,2.032e+2,,3.342e-19
506.01,9.912e+1,9.912e+1,,3.282e-19
506.06,4.740e+1,4.740e+1,,3.338e-19
506.11,2.223e+1,2.223e+1,,3.467e-19
506.16,1.022e+1,1.022e+1,,3.630e-19
506.21,4.607e+0,4.607e+0,,3.795e-19
506.26,2.037e+0,2.037e+0,,3.934e-19
506.31,8.828e-1,8.828e-1,,4.027e-19
506.36,3.752e-1,3.752e-1,,4.058e-19
506.41,1.563e-1,1.563e-1,,4.021e-19
506.46,6.388e-2,6.388e-2,,3.912e-19
506.51,2.559e-2,2.559e-2,,3.736e-19
506.56,1.005e-2,1.005e-2,,3.501e-19
506.61,3.872e-3,3.872e-3,,3.218e-19
506.66,1.462e-3,1.462e-3,,2.901e-19
506.71,5.416e-4,5.416e-4,,2.565e-19
506.76,1.966e-4,1.966e-4,,2.225e-19
506.81,7.001e-5,7.001e-5,,1.892e-19
506.86,2.444e-5,2.444e-5,,1.578e-19
506.91,8.366e-6,8.366e-6,,1.291e-19
506.96,2.808e-6,2.808e-6,,1.036e-19
507.01,9.240e-7,9.240e-7,,8.149e-20
507.06,2.982e-7,2.982e-7,,6.288e-20
507.11,9.434e-8,9.434e-8,,4.758e-20
507.16,2.927e-8,2.927e-8,,3.530e-20
507.21,8.903e-9,8.903e-9,,2.569e-20
507.26,1.833e-20,,,1.833e-20
507.31,1.283e-20,,,1.283e-20
507.36,8.807e-21,,,8.807e-21
507.41,5.928e-21,,,5.928e-21
507.46,3.913e-21,,,3.913e-21
507.51,2.533e-21,,,2.533e-21
507.56,1.608e-21,,,1.608e-21
507.61,1.001e-21,,,1.001e-21
507.66,6.114e-22,,,6.114e-22
507.71,3.661e-22,,,3.661e-22
507.76,2.150e-22,,,2.150e-22
507.81,1.238e-22,,,1.238e-22
507.86,6.992e-23,,,6.992e-23
507.91,3.873e-23,,,3.873e-23
507.96,2.103e-23,,,2.103e-23
508.01,1.120e-23,,,1.120e-23
508.06,5.853e-24,,,5.853e-24
508.11,2.999e-24,,,2.999e-24
508.16,1.507e-24,,,1.507e-24
508.21,7.423e-25,,,7.423e-25
508.26,3.587e-25,,,3.587e-25
508.31,1.700e-25,,,1.700e-25
508.36,7.898e-26,,,7.898e-26
508.41,3.599e-26,,,3.599e-26
508.46,1.609e-26,,,1.609e-26
508.51,7.051e-27,,,7.051e-27
508.56,3.031e-27,,,3.031e-27
508.61,1.278e-27,,,1.278e-27
508.66,5.288e-28,,,5.288e-28
508.71,2.159e-28,,,2.159e-28
508.76,9.000e-29,,,9.000e-29
508.81,4.593e-29,,,4.593e-29
508.86,4.540e-29,,,4.540e-29
508.91,8.713e-29,,,8.713e-29
508.96,2.053e-28,,,2.053e-28
509.01,4.941e-28,,,4.941e-28
509.06,1.174e-27,,,1.174e-27
509.11,2.738e-27,,,2.738e-27
509.16,6.268e-27,,,6.268e-27
509.21,1.408e-26,,,1.408e-26
509.26,3.101e-26,,,3.101e-26
509.31,6.703e-26,,,6.703e-26
509.36,1.421e-25,,,1.421e-25
509.42,3.416e-25,,,3.416e-25
509.47,6.945e-25,,,6.945e-25
509.52,1.385e-24,,,1.385e-24
509.57,2.711e-24,,,2.711e-24
509.62,5.204e-24,,,5.204e-24
509.67,9.800e-24,,,9.800e-24
509.72,1.811e-23,,,1.811e-23
509.77,3.282e-23,,,3.282e-23
509.82,5.837e-23,,,5.837e-23
509.87,1.018e-22,,,1.018e-22
509.92,1.743e-22,,,1.743e-22
509.97,2.927e-22,,,2.927e-22
510.02,4.822e-22,,,4.822e-22
510.07,7.793e-22,,,7.793e-22
510.12,1.236e-21,,,1.236e-21
510.17,1.922e-21,,,1.922e-21
510.22,2.933e-21,,,2.933e-21
510.27,4.391e-21,,,4.391e-21
510.32,6.450e-21,,,6.450e-21
510.37,9.294e-21,,,9.294e-21
510.42,1.314e-20,,,1.314e-20
510.47,1.822e-20,,,1.822e-20
510.52,2.479e-20,,,2.479e-20
510.57,3.309e-20,,,3.309e-20
510.62,4.334e-20,,,4.334e-20
510.67,5.568e-20,,,5.568e-20
510.72,7.017e-20,,,7.017e-20
510.77,8.677e-20,,,8.677e-20
510.82,1.053e-19,,,1.053e-19
510.87,1.253e-19,,,1.253e-19
510.92,1.463e-19,,,1.463e-19
510.97,1.675e-19,,,1.675e-19
511.02,1.883e-19,,,1.883e-19
511.07,2.076e-19,,,2.076e-19
511.12,2.245e-19,,,2.245e-19
511.17,2.382e-19,,,2.382e-19
511.22,2.480e-19,,,2.480e-19
511.27,2.532e-19,,,2.532e-19
511.32,2.537e-19,,,2.537e-19
511.37,2.494e-19,,,2.494e-19
511.42,2.405e-19,,,2.405e-19
511.47,2.275e-19,,,2.275e-19
511.52,2.112e-19,,,2.112e-19
511.57,1.923e-19,,,1.923e-19
511.62,1.718e-19,,,1.718e-19
511.67,1.505e-19,,,1.505e-19
511.72,1.294e-19,,,1.294e-19
511.77,1.092e-19,,,1.092e-19
511.82,9.033e-20,,,9.033e-20
511.87,7.333e-20,,,7.333e-20
511.92,5.841e-20,,,5.841e-20
511.97,4.564e-20,,,4.564e-20
512.02,3.499e-20,,,3.499e-20
512.07,2.632e-20,,,2.632e-20
512.12,1.943e-20,,,1.943e-20
512.17,1.409e-20,,,1.409e-20
512.22,1.005e-20,,,1.005e-20
512.27,7.081e-21,,,7.081e-21
512.32,4.979e-21,,,4.979e-21
512.37,3.578e-21,,,3.578e-21
512.42,2.757e-21,,,2.757e-21
512.47,2.446e-21,,,2.446e-21
512.52,2.630e-21,,,2.630e-21
512.57,3.354e-21,,,3.354e-21
512.62,4.728e-21,,,4.728e-21
512.67,6.939e-21,,,6.939e-21
512.72,1.025e-20,,,1.025e-20
512.77,1.501e-20,,,1.501e-20
512.82,2.166e-20,,,2.166e-20
512.87,3.072e-20,,,3.072e-20
512.92,4.277e-20,,,4.277e-20
512.97,5.846e-20,,,5.846e-20
513.02,7.840e-20,,,7.840e-20
513.07,1.032e-19,,,1.032e-19
513.12,1.332e-19,,,1.332e-19
513.17,1.688e-19,,,1.688e-19
513.22,2.099e-19,,,2.099e-19
513.27,2.561e-19,,,2.561e-19
513.32,3.066e-19,,,3.066e-19
513.37,3.602e-19,,,3.602e-19
513.42,4.152e-19,,,4.152e-19
513.47,4.696e-19,,,4.696e-19
513.52,5.211e-19,,,5.211e-19
513.57,5.675e-19,,,5.675e-19
513.62,6.064e-19,,,6.064e-19
513.67,6.358e-19,,,6.358e-19
513.72,6.541e-19,,,6.541e-19
513.77,6.604e-19,,,6.604e-19
513.82,6.541e-19,,,6.541e-19
513.87,6.358e-19,,,6.358e-19
513.92,6.064e-19,,,6.064e-19
513.97,5.675e-19,,,5.675e-19
514.02,5.211e-19,,,5.211e-19
514.07,4.696e-19,,,4.696e-19
514.12,4.152e-19,,,4.152e-19
514.17,3.602e-19,,,3.602e-19
514.22,3.066e-19,,,3.066e-19
514.27,2.561e-19,,,2.561e-19
514.32,2.099e-19,,,2.099e-19
514.37,1.688e-19,,,1.688e-19
514.42,1.332e-19,,,1.332e-19
514.47,1.032e-19,,,1.032e-19
514.52,7.840e-20,,,7.840e-20
514.57,5.845e-20,,,5.845e-20
514.62,4.276e-20,,,4.276e-20
514.67,3.070e-20,,,3.070e-20
514.72,2.162e-20,,,2.162e-20
514.77,1.494e-20,,,1.494e-20
514.82,1.014e-20,,,1.014e-20
514.87,6.745e-21,,,6.745e-21
514.92,4.404e-21,,,4.404e-21
514.97,2.822e-21,,,2.822e-21
515.02,1.774e-21,,,1.774e-21
515.07,1.095e-21,,,1.095e-21
515.12,6.626e-22,,,6.626e-22
515.17,3.936e-22,,,3.936e-22
515.22,2.294e-22,,,2.294e-22
515.27,1.312e-22,,,1.312e-22
515.32,7.362e-23,,,7.362e-23
515.37,4.054e-23,,,4.054e-23
515.42,2.190e-23,,,2.190e-23
515.47,1.161e-23,,,1.161e-23
515.52,6.041e-24,,,6.041e-24
515.57,3.083e-24,,,3.083e-24
515.62,1.544e-24,,,1.544e-24
515.67,7.591e-25,,,7.591e-25
515.72,3.661e-25,,,3.661e-25
515.77,2.676e-8,2.676e-8,,1.732e-25
515.82,8.417e-8,8.417e-8,,8.044e-26
515.87,2.598e-7,2.598e-7,,3.665e-26
515.92,7.874e-7,7.874e-7,,1.638e-26
515.97,2.342e-6,2.342e-6,,7.188e-27
516.02,6.839e-6,6.839e-6,,3.094e-27
516.07,1.960e-5,1.960e-5,,1.307e-27
516.12,5.514e-5,5.514e-5,,5.416e-28
516.17,1.523e-4,1.523e-4,,2.202e-28
516.22,4.128e-4,4.128e-4,,8.789e-29
516.27,1.098e-3,1.098e-3,,3.441e-29
516.32,2.869e-3,2.869e-3,,1.322e-29
516.37,7.356e-3,7.356e-3,,4.985e-30
516.42,1.851e-2,1.851e-2,,1.844e-30
516.47,4.574e-2,4.574e-2,,6.693e-31
516.52,1.109e-1,1.109e-1,,2.384e-31
516.57,2.640e-1,2.640e-1,,8.331e-32
516.62,6.169e-1,6.169e-1,,2.857e-32
516.67,1.415e+0,1.415e+0,,9.614e-33
516.72,3.185e+0,3.185e+0,,3.174e-33
516.77,7.039e+0,7.039e+0,,1.028e-33
516.82,1.527e+1,1.527e+1,,3.269e-34
516.87,3.252e+1,3.252e+1,,1.020e-34
516.92,6.797e+1,6.797e+1,,
516.97,1.394e+2,1.394e+2,,
517.02,2.809e+2,2.809e+2,,9.357e-35
517.07,5.552e+2,5.552e+2,,2.938e-34
517.12,1.077e+3,1.077e+3,,9.053e-34
517.17,2.052e+3,2.052e+3,,2.739e-33
517.22,3.838e+3,3.838e+3,,8.135e-33
517.27,7.043e+3,7.043e+3,,2.372e-32
517.32,1.269e+4,1.269e+4,,6.789e-32
517.37,2.244e+4,2.244e+4,,1.907e-31
517.42,3.896e+4,3.896e+4,,5.261e-31
517.47,6.638e+4,6.638e+4,,1.425e-30
517.52,1.110e+5,1.110e+5,,3.787e-30
517.57,1.823e+5,1.823e+5,,9.883e-30
517.62,2.938e+5,2.938e+5,,2.532e-29
517.67,4.648e+5,4.648e+5,,6.367e-29
517.72,7.218e+5,7.218e+5,,1.572e-28
517.77,1.100e+6,1.100e+6,,3.810e-28
517.82,1.646e+6,1.646e+6,,9.065e-28
517.87,2.418e+6,2.418e+6,,2.117e-27
517.92,3.486e+6,3.486e+6,,4.855e-27
517.97,4.934e+6,4.934e+6,,1.093e-26
518.02,6.854e+6,6.854e+6,,2.415e-26
518.07,9.346e+6,9.346e+6,,5.238e-26
518.12,1.251e+7,1.251e+7,,1.115e-25
518.17,1.644e+7,1.644e+7,,2.332e-25
518.22,2.120e+7,2.120e+7,,4.785e-25
518.27,2.684e+7,2.684e+7,,9.641e-25
518.32,3.335e+7,3.335e+7,,1.907e-24
518.37,4.068e+7,4.068e+7,,3.702e-24
518.42,4.871e+7,4.871e+7,,7.056e-24
518.47,5.725e+7,5.725e+7,,1.320e-23
518.52,6.605e+7,6.605e+7,,2.425e-23
518.57,7.480e+7,7.480e+7,,4.373e-23
518.62,8.315e+7,8.315e+7,,7.741e-23
518.67,9.074e+7,9.074e+7,,1.345e-22
518.72,9.719e+7,9.719e+7,,2.295e-22
518.77,1.022e+8,1.022e+8,,3.843e-22
518.82,1.055e+8,1.055e+8,,6.318e-22
518.87,1.068e+8,1.068e+8,,1.020e-21
518.92,1.063e+8,1.063e+8,,1.616e-21
518.97,1.037e+8,1.037e+8,,2.513e-21
519.02,9.938e+7,9.938e+7,,3.837e-21
519.07,9.347e+7,9.347e+7,,5.751e-21
519.12,8.630e+7,8.630e+7,,8.462e-21
519.17,7.821e+7,7.821e+7,,1.222e-20
519.22,6.958e+7,6.958e+7,,1.733e-20
519.27,6.075e+7,6.075e+7,,2.413e-20
519.32,5.208e+7,5.208e+7,,3.298e-20
519.37,4.382e+7,4.382e+7,,4.424e-20
519.42,3.619e+7,3.619e+7,,5.827e-20
519.47,2.934e+7,2.934e+7,,7.534e-20
519.52,2.335e+7,2.335e+7,,9.562e-20
519.57,1.824e+7,1.824e+7,,1.191e-19
519.62,1.398e+7,1.398e+7,,1.457e-19
519.67,1.053e+7,1.053e+7,,1.750e-19
519.72,7.776e+6,7.776e+6,,2.063e-19
519.77,5.639e+6,5.639e+6,,2.387e-19
519.82,4.015e+6,4.015e+6,,2.712e-19
519.87,2.805e+6,2.805e+6,,3.024e-19
519.92,1.924e+6,1.924e+6,,3.311e-19
519.97,1.296e+6,1.296e+6,,3.558e-19
520.02,8.563e+5,8.563e+5,,3.754e-19
520.07,5.555e+5,5.555e+5,,3.888e-19
520.12,3.538e+5,3.538e+5,,3.954e-19
520.17,2.211e+5,2.211e+5,,3.946e-19
520.22,1.357e+5,1.357e+5,,3.867e-19
520.27,8.173e+4,8.173e+4,,3.720e-19
520.32,4.832e+4,4.832e+4,,3.513e-19
520.37,2.804e+4,2.804e+4,,3.256e-19
520.42,1.598e+4,1.598e+4,,2.963e-19
520.47,8.933e+3,8.933e+3,,2.647e-19
520.52,4.904e+3,4.904e+3,,2.322e-19
520.57,2.642e+3,2.642e+3,,1.999e-19
520.62,1.397e+3,1.397e+3,,1.690e-19
520.67,7.254e+2,7.254e+2,,1.402e-19
520.72,3.697e+2,3.697e+2,,1.142e-19
520.77,1.849e+2,1.849e+2,,9.131e-20
520.82,9.081e+1,9.081e+1,,7.167e-20
520.87,4.377e+1,4.377e+1,,5.523e-20
520.92,2.071e+1,2.071e+1,,4.178e-20
520.97,9.617e+0,9.617e+0,,3.103e-20
521.02,4.384e+0,4.384e+0,,2.262e-20
521.07,1.962e+0,1.962e+0,,1.619e-20
521.12,8.617e-1,8.617e-1,,1.137e-20
521.17,3.716e-1,3.716e-1,,7.845e-21
521.22,1.573e-1,1.573e-1,,5.312e-21
521.27,6.533e-2,6.533e-2,,3.532e-21
521.32,2.664e-2,2.664e-2,,2.307e-21
521.37,1.066e-2,1.066e-2,,1.482e-21
521.42,4.191e-3,4.191e-3,,9.403e-22
521.47,1.616e-3,1.616e-3,,5.961e-22
521.52,6.120e-4,6.120e-4,,3.902e-22
521.57,2.274e-4,2.274e-4,,2.848e-22
521.62,8.297e-5,8.297e-5,,2.602e-22
521.67,2.971e-5,2.971e-5,,3.138e-22
521.72,1.044e-5,1.044e-5,,4.597e-22
521.77,3.603e-6,3.603e-6,,7.324e-22
521.82,1.220e-6,1.220e-6,,1.191e-21
521.87,4.057e-7,4.057e-7,,1.926e-21
521.92,1.324e-7,1.324e-7,,3.074e-21
521.97,4.242e-8,4.242e-8,,4.823e-21
522.02,1.334e-8,1.334e-8,,7.435e-21
522.07,1.125e-20,,,1.125e-20
522.12,1.673e-20,,,1.673e-20
522.17,2.442e-20,,,2.442e-20
522.22,3.499e-20,,,3.499e-20
522.27,4.924e-20,,,4.924e-20
522.32,6.803e-20,,,6.803e-20
522.37,9.230e-20,,,9.230e-20
522.42,1.230e-19,,,1.230e-19
522.47,1.608e-19,,,1.608e-19
522.52,2.066e-19,,,2.066e-19
522.57,2.605e-19,,,2.605e-19
522.62,3.226e-19,,,3.226e-19
522.67,3.922e-19,,,3.922e-19
522.72,4.682e-19,,,4.682e-19
522.77,5.489e-19,,,5.489e-19
522.82,6.318e-19,,,6.318e-19
522.87,7.140e-19,,,7.140e-19
522.92,7.924e-19,,,7.924e-19
522.97,8.634e-19,,,8.634e-19
523.02,1.201e-8,1.201e-8,,9.238e-19
523.07,5.326e-8,5.326e-8,,9.706e-19
523.12,1.626e-7,1.626e-7,,1.001e-18
523.17,4.876e-7,4.876e-7,,1.014e-18
523.22,1.436e-6,1.436e-6,,1.009e-18
523.27,4.167e-6,4.167e-6,,9.857e-19
523.32,1.184e-5,1.184e-5,,9.459e-19
523.37,3.306e-5,3.306e-5,,8.917e-19
523.42,9.065e-5,9.065e-5,,8.262e-19
523.47,2.441e-4,2.441e-4,,7.529e-19
523.52,6.456e-4,6.456e-4,,6.757e-19
523.57,1.677e-3,1.677e-3,,5.986e-19
523.62,4.280e-3,4.280e-3,,5.253e-19
523.67,1.073e-2,1.073e-2,,4.595e-19
523.72,2.641e-2,2.641e-2,,4.045e-19
523.77,6.386e-2,6.386e-2,,3.631e-19
523.82,1.517e-1,1.517e-1,,3.382e-19
523.87,3.539e-1,3.539e-1,,3.318e-19
523.92,8.109e-1,8.109e-1,,3.461e-19
523.97,1.825e+0,1.825e+0,,3.825e-19
524.02,4.036e+0,4.036e+0,,4.424e-19
524.07,8.766e+0,8.766e+0,,5.265e-19
524.12,1.870e+1,1.870e+1,,6.347e-19
524.17,3.920e+1,3.920e+1,,7.661e-19
524.22,8.069e+1,8.069e+1,,9.189e-19
524.27,1.632e+2,1.632e+2,,1.090e-18
524.32,3.242e+2,3.242e+2,,1.274e-18
524.37,6.328e+2,6.328e+2,,1.466e-18
524.42,1.213e+3,1.213e+3,,1.659e-18
524.47,2.285e+3,2.285e+3,,1.845e-18
524.52,4.229e+3,4.229e+3,,2.016e-18
524.57,7.690e+3,7.690e+3,,2.163e-18
524.62,1.374e+4,1.374e+4,,2.279e-18
524.67,2.411e+4,2.411e+4,,2.359e-18
524.72,4.158e+4,4.158e+4,,2.398e-18
524.77,7.047e+4,7.047e+4,,2.394e-18
524.82,1.174e+5,1.174e+5,,2.346e-18
524.87,1.921e+5,1.921e+5,,2.258e-18
524.92,3.089e+5,3.089e+5,,2.135e-18
524.97,4.884e+5,4.884e+5,,1.982e-18
525.02,7.589e+5,7.589e+5,,1.806e-18
525.07,1.159e+6,1.159e+6,,1.617e-18
525.12,1.741e+6,1.741e+6,,1.421e-18
525.17,2.570e+6,2.570e+6,,1.227e-18
525.22,3.731e+6,3.731e+6,,1.040e-18
525.27,5.327e+6,5.327e+6,,8.657e-19
525.32,7.479e+6,7.479e+6,,7.077e-19
525.37,1.033e+7,1.033e+7,,5.681e-19
525.42,1.404e+7,1.404e+7,,4.479e-19
525.47,1.877e+7,1.877e+7,,3.468e-19
525.52,2.469e+7,2.469e+7,,2.637e-19
525.57,3.198e+7,3.198e+7,,1.970e-19
525.62,4.078e+7,4.078e+7,,1.447e-19
525.67,5.121e+7,5.121e+7,,1.046e-19
525.72,6.334e+7,6.334e+7,,7.476e-20
525.77,7.718e+7,7.718e+7,,5.326e-20
525.82,9.270e+7,9.270e+7,,3.857e-20
525.87,1.098e+8,1.098e+8,,2.950e-20
525.92,1.282e+8,1.282e+8,,2.528e-20
525.97,1.477e+8,1.477e+8,,2.557e-20
526.02,1.680e+8,1.680e+8,,3.048e-20
526.07,1.886e+8,1.886e+8,,4.060e-20
526.12,2.093e+8,2.093e+8,,5.701e-20
526.17,2.297e+8,2.297e+8,,8.127e-20
526.22,2.493e+8,2.493e+8,,1.155e-19
526.27,2.679e+8,2.679e+8,,1.621e-19
526.32,2.851e+8,2.851e+8,,2.241e-19
526.37,3.009e+8,3.009e+8,,3.046e-19
