Wavelength (nm),Sum,Ca I (2.6e-03),Ca II (3.6e-01),Ca III (6.4e-01)
500.66,1.950e+7,,1.950e+7,6.400e-3
500.71,1.581e+7,,1.581e+7,6.945e-3
500.76,1.263e+7,,1.263e+7,7.388e-3
500.81,9.973e+6,,9.973e+6,7.703e-3
500.86,7.866e+6,,7.866e+6,7.874e-3
500.91,6.303e+6,,6.303e+6,7.890e-3
500.96,5.276e+6,,5.276e+6,7.750e-3
501.01,4.782e+6,,4.782e+6,7.462e-3
501.06,4.828e+6,,4.828e+6,7.043e-3
501.11,5.438e+6,4.267e-10,5.438e+6,6.516e-3
501.16,6.651e+6,1.403e-9,6.651e+6,5.910e-3
501.21,8.519e+6,4.521e-9,8.519e+6,5.254e-3
501.26,1.111e+7,1.429e-8,1.111e+7,4.579e-3
501.31,1.447e+7,4.429e-8,1.447e+7,3.912e-3
501.36,1.867e+7,1.346e-7,1.867e+7,3.276e-3
501.41,2.373e+7,4.010e-7,2.373e+7,2.690e-3
501.46,2.963e+7,1.171e-6,2.963e+7,2.165e-3
501.51,3.631e+7,3.355e-6,3.631e+7,1.708e-3
501.56,4.364e+7,9.425e-6,4.364e+7,1.320e-3
501.61,5.145e+7,2.596e-5,5.145e+7,1.001e-3
501.66,5.946e+7,7.009e-5,5.946e+7,7.438e-4
501.71,6.737e+7,1.856e-4,6.737e+7,5.418e-4
501.76,7.484e+7,4.818e-4,7.484e+7,3.869e-4
501.81,8.150e+7,1.227e-3,8.150e+7,2.708e-4
501.86,8.702e+7,3.061e-3,8.702e+7,1.858e-4
501.91,9.108e+7,7.493e-3,9.108e+7,1.250e-4
501.96,9.346e+7,1.798e-2,9.346e+7,8.241e-5
502.01,9.402e+7,4.231e-2,9.402e+7,5.326e-5
502.06,9.272e+7,9.761e-2,9.272e+7,3.375e-5
502.11,8.965e+7,2.208e-1,8.965e+7,2.096e-5
502.16,8.497e+7,4.898e-1,8.497e+7,1.276e-5
502.21,7.896e+7,1.065e+0,7.896e+7,7.615e-6
502.26,7.193e+7,2.272e+0,7.193e+7,4.455e-6
502.31,6.423e+7,4.751e+0,6.423e+7,2.555e-6
502.36,5.624e+7,9.741e+0,5.624e+7,1.436e-6
502.41,4.827e+7,1.958e+1,4.827e+7,7.916e-7
502.46,4.062e+7,3.860e+1,4.062e+7,4.276e-7
502.51,3.351e+7,7.461e+1,3.351e+7,2.265e-7
502.56,2.710e+7,1.414e+2,2.710e+7,1.176e-7
502.61,2.148e+7,2.628e+2,2.148e+7,6.002e-8
502.66,1.670e+7,4.788e+2,1.670e+7,3.029e-8
502.71,1.272e+7,8.554e+2,1.272e+7,1.560e-8
502.76,9.507e+6,1.498e+3,9.505e+6,9.164e-9
502.81,6.964e+6,2.574e+3,6.961e+6,7.881e-9
502.86,5.002e+6,4.335e+3,4.998e+6,1.105e-8
502.91,3.525e+6,7.158e+3,3.518e+6,2.011e-8
502.96,2.439e+6,1.159e+4,2.427e+6,3.911e-8
503.01,1.660e+6,1.840e+4,1.642e+6,7.616e-8
503.06,1.118e+6,2.865e+4,1.089e+6,1.462e-7
503.11,7.517e+5,4.373e+4,7.079e+5,2.756e-7
503.16,5.167e+5,6.545e+4,4.512e+5,5.098e-7
503.21,3.780e+5,9.605e+4,2.820e+5,9.253e-7
503.26,3.109e+5,1.382e+5,1.727e+5,1.648e-6
503.31,2.987e+5,1.950e+5,1.037e+5,2.880e-6
503.36,3.308e+5,2.698e+5,6.107e+4,4.940e-6
503.41,4.012e+5,3.659e+5,3.525e+4,8.315e-6
503.46,5.067e+5,4.867e+5,1.994e+4,1.374e-5
503.51,6.458e+5,6.348e+5,1.106e+4,2.229e-5
503.56,8.177e+5,8.117e+5,6.017e+3,3.549e-5
503.61,1.021e+6,1.018e+6,3.208e+3,5.551e-5
503.66,1.253e+6,1.251e+6,1.677e+3,8.526e-5
503.71,1.509e+6,1.508e+6,8.591e+2,1.286e-4
503.76,1.783e+6,1.783e+6,4.315e+2,1.906e-4
503.81,2.067e+6,2.066e+6,2.125e+2,2.776e-4
503.86,2.348e+6,2.348e+6,1.026e+2,3.973e-4
503.91,2.617e+6,2.617e+6,4.856e+1,5.590e-4
503.96,2.859e+6,2.859e+6,2.253e+1,7.731e-4
504.01,3.062e+6,3.062e+6,1.025e+1,1.051e-3
504.06,3.217e+6,3.217e+6,4.571e+0,1.406e-3
504.11,3.313e+6,3.313e+6,1.999e+0,1.850e-3
504.16,3.346e+6,3.346e+6,8.566e-1,2.395e-3
504.21,3.313e+6,3.313e+6,3.599e-1,3.051e-3
504.26,3.217e+6,3.217e+6,1.483e-1,3.825e-3
504.31,3.062e+6,3.062e+6,5.987e-2,4.719e-3
504.36,2.859e+6,2.859e+6,2.370e-2,5.732e-3
504.41,2.617e+6,2.617e+6,9.200e-3,6.853e-3
504.46,2.348e+6,2.348e+6,3.501e-3,8.065e-3
504.51,2.066e+6,2.066e+6,1.306e-3,9.344e-3
504.56,1.783e+6,1.783e+6,4.775e-4,1.066e-2
504.61,1.508e+6,1.508e+6,1.712e-4,1.196e-2
504.66,1.251e+6,1.251e+6,6.017e-5,1.322e-2
504.71,1.018e+6,1.018e+6,2.073e-5,1.438e-2
504.76,8.117e+5,8.117e+5,7.004e-6,1.539e-2
504.81,6.348e+5,6.348e+5,2.319e-6,1.620e-2
504.86,4.867e+5,4.867e+5,7.530e-7,1.678e-2
504.91,3.659e+5,3.659e+5,2.397e-7,1.709e-2
504.96,2.698e+5,2.698e+5,7.478e-8,1.712e-2
505.01,1.950e+5,1.950e+5,2.287e-8,1.686e-2
505.06,1.382e+5,1.382e+5,,1.632e-2
505.11,9.605e+4,9.605e+4,,1.553e-2
505.16,6.545e+4,6.545e+4,,1.452e-2
505.21,4.373e+4,4.373e+4,,1.334e-2
505.26,2.865e+4,2.865e+4,,1.204e-2
505.31,1.840e+4,1.840e+4,,1.069e-2
505.36,1.159e+4,1.159e+4,,9.323e-3
505.41,7.158e+3,7.158e+3,,8.001e-3
505.46,4.335e+3,4.335e+3,,6.762e-3
505.51,2.574e+3,2.574e+3,,5.641e-3
505.56,1.498e+3,1.498e+3,,4.661e-3
505.61,8.554e+2,8.554e+2,,3.836e-3
505.66,4.788e+2,4.788e+2,,3.171e-3
505.71,2.628e+2,2.628e+2,,2.664e-3
505.76,1.414e+2,1.414e+2,,2.307e-3
505.81,7.461e+1,7.461e+1,,2.087e-3
505.86,3.860e+1,3.860e+1,,1.987e-3
505.91,1.958e+1,1.958e+1,,1.987e-3
505.96,9.743e+0,9.741e+0,,2.068e-3
506.01,4.753e+0,4.751e+0,,2.208e-3
506.06,2.274e+0,2.272e+0,,2.386e-3
506.11,1.068e+0,1.065e+0,,2.581e-3
506.16,4.926e-1,4.898e-1,,2.774e-3
506.21,2.238e-1,2.208e-1,,2.947e-3
506.26,1.007e-1,9.761e-2,,3.085e-3
506.31,4.549e-2,4.231e-2,,3.177e-3
506.36,2.119e-2,1.798e-2,,3.213e-3
506.41,1.068e-2,7.493e-3,,3.189e-3
506.46,6.169e-3,3.061e-3,,3.107e-3
506.51,4.196e-3,1.227e-3,,2.969e-3
506.56,3.265e-3,4.818e-4,,2.783e-3
506.61,2.745e-3,1.856e-4,,2.559e-3
506.66,2.378e-3,7.009e-5,,2.308e-3
506.71,2.067e-3,2.596e-5,,2.041e-3
506.76,1.779e-3,9.425e-6,,1.770e-3
506.81,1.509e-3,3.355e-6,,1.505e-3
506.86,1.257e-3,1.171e-6,,1.256e-3
506.91,1.028e-3,4.010e-7,,1.027e-3
506.96,8.242e-4,1.346e-7,,8.241e-4
507.01,6.484e-4,4.429e-8,,6.483e-4
507.06,5.003e-4,1.429e-8,,5.002e-4
507.11,3.785e-4,4.521e-9,,3.785e-4
507.16,2.809e-4,1.403e-9,,2.809e-4
507.21,2.044e-4,4.267e-10,,2.044e-4
507.26,1.459e-4,,,1.459e-4
507.31,1.021e-4,,,1.021e-4
507.36,7.007e-5,,,7.007e-5
507.41,4.717e-5,,,4.717e-5
507.46,3.113e-5,,,3.113e-5
507.51,2.016e-5,,,2.016e-5
507.56,1.280e-5,,,1.280e-5
507.61,7.967e-6,,,7.967e-6
507.66,4.864e-6,,,4.864e-6
507.71,2.913e-6,,,2.913e-6
507.76,1.710e-6,,,1.710e-6
507.81,9.850e-7,,,9.850e-7
507.86,5.563e-7,,,5.563e-7
507.91,3.081e-7,,,3.081e-7
507.96,1.674e-7,,,1.674e-7
508.01,8.915e-8,,,8.915e-8
508.06,4.657e-8,,,4.657e-8
508.11,2.386e-8,,,2.386e-8
508.16,1.199e-8,,,1.199e-8
508.21,5.906e-9,,,5.906e-9
508.26,2.854e-9,,,2.854e-9
508.31,1.352e-9,,,1.352e-9
508.36,6.284e-10,,,6.284e-10
508.41,2.864e-10,,,2.864e-10
508.46,1.280e-10,,,1.280e-10
508.51,5.610e-11,,,5.610e-11
508.56,2.411e-11,,,2.411e-11
508.61,1.017e-11,,,1.017e-11
508.66,4.208e-12,,,4.208e-12
508.71,1.721e-12,,,1.721e-12
508.76,7.237e-13,,,7.237e-13
508.81,3.855e-13,,,3.855e-13
508.86,4.128e-13,,,4.128e-13
508.91,8.232e-13,,,8.232e-13
508.96,1.955e-12,,,1.955e-12
509.01,4.710e-12,,,4.710e-12
509.06,1.119e-11,,,1.119e-11
509.11,2.611e-11,,,2.611e-11
509.16,5.976e-11,,,5.976e-11
509.21,1.342e-10,,,1.342e-10
509.26,2.957e-10,,,2.957e-10
509.31,6.391e-10,,,6.391e-10
509.36,1.355e-9,,,1.355e-9
509.42,3.257e-9,,,3.257e-9
509.47,6.621e-9,,,6.621e-9
509.52,1.321e-8,,,1.321e-8
509.57,2.584e-8,,,2.584e-8
509.62,4.961e-8,,,4.961e-8
509.67,9.344e-8,,,9.344e-8
509.72,1.726e-7,,,1.726e-7
509.77,3.129e-7,,,3.129e-7
509.82,5.565e-7,,,5.565e-7
509.87,9.710e-7,,,9.710e-7
509.92,1.662e-6,,,1.662e-6
509.97,2.791e-6,,,2.791e-6
510.02,4.597e-6,,,4.597e-6
510.07,7.430e-6,,,7.430e-6
510.12,1.178e-5,,,1.178e-5
510.17,1.832e-5,,,1.832e-5
510.22,2.796e-5,,,2.796e-5
510.27,4.187e-5,,,4.187e-5
510.32,6.149e-5,,,6.149e-5
510.37,8.861e-5,,,8.861e-5
510.42,1.253e-4,,,1.253e-4
510.47,1.737e-4,,,1.737e-4
510.52,2.364e-4,,,2.364e-4
510.57,3.155e-4,,,3.155e-4
510.62,4.132e-4,,,4.132e-4
510.67,5.308e-4,,,5.308e-4
510.72,6.690e-4,,,6.690e-4
510.77,8.273e-4,,,8.273e-4
510.82,1.004e-3,,,1.004e-3
510.87,1.194e-3,,,1.194e-3
510.92,1.394e-3,,,1.394e-3
510.97,1.597e-3,,,1.597e-3
511.02,1.795e-3,,,1.795e-3
511.07,1.979e-3,,,1.979e-3
511.12,2.140e-3,,,2.140e-3
511.17,2.271e-3,,,2.271e-3
511.22,2.364e-3,,,2.364e-3
511.27,2.414e-3,,,2.414e-3
511.32,2.419e-3,,,2.419e-3
511.37,2.378e-3,,,2.378e-3
511.42,2.293e-3,,,2.293e-3
511.47,2.169e-3,,,2.169e-3
511.52,2.013e-3,,,2.013e-3
511.57,1.833e-3,,,1.833e-3
511.62,1.638e-3,,,1.638e-3
511.67,1.435e-3,,,1.435e-3
511.72,1.234e-3,,,1.234e-3
511.77,1.041e-3,,,1.041e-3
511.82,8.612e-4,,,8.612e-4
511.87,6.991e-4,,,6.991e-4
511.92,5.568e-4,,,5.568e-4
511.97,4.351e-4,,,4.351e-4
512.02,3.336e-4,,,3.336e-4
512.07,2.509e-4,,,2.509e-4
512.12,1.852e-4,,,1.852e-4
512.17,1.343e-4,,,1.343e-4
512.22,9.576e-5,,,9.576e-5
512.27,6.741e-5,,,6.741e-5
512.32,4.731e-5,,,4.731e-5
512.37,3.383e-5,,,3.383e-5
512.42,2.582e-5,,,2.582e-5
512.47,2.255e-5,,,2.255e-5
512.52,2.382e-5,,,2.382e-5
512.57,2.997e-5,,,2.997e-5
512.62,4.195e-5,,,4.195e-5
512.67,6.136e-5,,,6.136e-5
512.72,9.052e-5,,,9.052e-5
512.77,1.325e-4,,,1.325e-4
512.82,1.911e-4,,,1.911e-4
512.87,2.711e-4,,,2.711e-4
512.92,3.774e-4,,,3.774e-4
512.97,5.158e-4,,,5.158e-4
513.02,6.918e-4,,,6.918e-4
513.07,9.104e-4,,,9.104e-4
513.12,1.176e-3,,,1.176e-3
513.17,1.490e-3,,,1.490e-3
513.22,1.852e-3,,,1.852e-3
513.27,2.260e-3,,,2.260e-3
513.32,2.706e-3,,,2.706e-3
513.37,3.178e-3,,,3.178e-3
513.42,3.663e-3,,,3.663e-3
513.47,4.143e-3,,,4.143e-3
513.52,4.598e-3,,,4.598e-3
513.57,5.007e-3,,,5.007e-3
513.62,5.351e-3,,,5.351e-3
513.67,5.610e-3,,,5.610e-3
513.72,5.772e-3,,,5.772e-3
513.77,5.827e-3,,,5.827e-3
513.82,5.772e-3,,,5.772e-3
513.87,5.610e-3,,,5.610e-3
513.92,5.351e-3,,,5.351e-3
513.97,5.007e-3,,,5.007e-3
514.02,4.598e-3,,,4.598e-3
514.07,4.143e-3,,,4.143e-3
514.12,3.663e-3,,,3.663e-3
514.17,3.178e-3,,,3.178e-3
514.22,2.706e-3,,,2.706e-3
514.27,2.260e-3,,,2.260e-3
514.32,1.852e-3,,,1.852e-3
514.37,1.490e-3,,,1.490e-3
514.42,1.176e-3,,,1.176e-3
514.47,9.104e-4,,,9.104e-4
514.52,6.918e-4,,,6.918e-4
514.57,5.158e-4,,,5.158e-4
514.62,3.773e-4,,,3.773e-4
514.67,2.709e-4,,,2.709e-4
514.72,1.908e-4,,,1.908e-4
514.77,1.319e-4,,,1.319e-4
514.82,8.943e-5,,,8.943e-5
514.87,5.952e-5,,,5.952e-5
514.92,3.886e-5,,,3.886e-5
514.97,2.490e-5,,,2.490e-5
515.02,1.566e-5,,,1.566e-5
515.07,9.658e-6,,,9.658e-6
515.12,5.846e-6,,,5.846e-6
515.17,3.473e-6,,,3.473e-6
515.22,2.024e-6,,,2.024e-6
515.27,1.158e-6,,,1.158e-6
515.32,6.496e-7,,,6.496e-7
515.37,3.577e-7,,,3.577e-7
515.42,1.933e-7,,,1.933e-7
515.47,1.025e-7,,,1.025e-7
515.52,5.330e-8,,,5.330e-8
515.57,2.721e-8,,,2.721e-8
515.62,1.363e-8,,,1.363e-8
515.67,6.698e-9,,,6.698e-9
515.72,3.230e-9,,,3.230e-9
515.77,2.948e-9,1.419e-9,,1.529e-9
515.82,5.174e-9,4.464e-9,,7.097e-10
515.87,1.411e-8,1.378e-8,,3.234e-10
515.92,4.191e-8,4.176e-8,,1.446e-10
515.97,1.243e-7,1.242e-7,,6.342e-11
516.02,3.628e-7,3.627e-7,,2.730e-11
516.07,1.040e-6,1.040e-6,,1.153e-11
516.12,2.925e-6,2.925e-6,,4.779e-12
516.17,8.077e-6,8.077e-6,,1.943e-12
516.22,2.190e-5,2.190e-5,,7.755e-13
516.27,5.826e-5,5.826e-5,,3.036e-13
516.32,1.522e-4,1.522e-4,,1.167e-13
516.37,3.902e-4,3.902e-4,,4.398e-14
516.42,9.820e-4,9.820e-4,,1.627e-14
516.47,2.426e-3,2.426e-3,,5.906e-15
516.52,5.883e-3,5.883e-3,,2.103e-15
516.57,1.400e-2,1.400e-2,,7.351e-16
516.62,3.272e-2,3.272e-2,,2.521e-16
516.67,7.505e-2,7.505e-2,,8.483e-17
516.72,1.690e-1,1.690e-1,,2.801e-17
516.77,3.734e-1,3.734e-1,,9.075e-18
516.82,8.100e-1,8.100e-1,,2.885e-18
516.87,1.725e+0,1.725e+0,,8.999e-19
516.92,3.605e+0,3.605e+0,,
516.97,7.397e+0,7.397e+0,,
517.02,1.490e+1,1.490e+1,,7.987e-19
517.07,2.945e+1,2.945e+1,,2.507e-18
517.12,5.715e+1,5.715e+1,,7.727e-18
517.17,1.089e+2,1.089e+2,,2.338e-17
517.22,2.035e+2,2.035e+2,,6.943e-17
517.27,3.736e+2,3.736e+2,,2.024e-16
517.32,6.731e+2,6.731e+2,,5.794e-16
517.37,1.190e+3,1.190e+3,,1.628e-15
517.42,2.066e+3,2.066e+3,,4.491e-15
517.47,3.521e+3,3.521e+3,,1.216e-14
517.52,5.889e+3,5.889e+3,,3.232e-14
517.57,9.670e+3,9.670e+3,,8.435e-14
517.62,1.558e+4,1.558e+4,,2.161e-13
517.67,2.465e+4,2.465e+4,,5.435e-13
517.72,3.829e+4,3.829e+4,,1.342e-12
517.77,5.836e+4,5.836e+4,,3.252e-12
517.82,8.732e+4,8.732e+4,,7.737e-12
517.87,1.283e+5,1.283e+5,,1.807e-11
517.92,1.849e+5,1.849e+5,,4.143e-11
517.97,2.617e+5,2.617e+5,,9.327e-11
518.02,3.635e+5,3.635e+5,,2.061e-10
518.07,4.957e+5,4.957e+5,,4.471e-10
518.12,6.635e+5,6.635e+5,,9.520e-10
518.17,8.718e+5,8.718e+5,,1.990e-9
518.22,1.124e+6,1.124e+6,,4.084e-9
518.27,1.423e+6,1.423e+6,,8.229e-9
518.32,1.769e+6,1.769e+6,,1.627e-8
518.37,2.158e+6,2.158e+6,,3.160e-8
518.42,2.584e+6,2.584e+6,,6.022e-8
518.47,3.037e+6,3.037e+6,,1.127e-7
518.52,3.503e+6,3.503e+6,,2.070e-7
518.57,3.968e+6,3.968e+6,,3.732e-7
518.62,4.411e+6,4.411e+6,,6.607e-7
518.67,4.813e+6,4.813e+6,,1.148e-6
518.72,5.155e+6,5.155e+6,,1.959e-6
518.77,5.420e+6,5.420e+6,,3.280e-6
518.82,5.594e+6,5.594e+6,,5.393e-6
518.87,5.667e+6,5.667e+6,,8.703e-6
518.92,5.636e+6,5.636e+6,,1.379e-5
518.97,5.501e+6,5.501e+6,,2.145e-5
519.02,5.271e+6,5.271e+6,,3.275e-5
519.07,4.958e+6,4.958e+6,,4.909e-5
519.12,4.578e+6,4.578e+6,,7.223e-5
519.17,4.148e+6,4.148e+6,,1.043e-4
519.22,3.690e+6,3.690e+6,,1.480e-4
519.27,3.223e+6,3.223e+6,,2.060e-4
519.32,2.762e+6,2.762e+6,,2.815e-4
519.37,2.324e+6,2.324e+6,,3.776e-4
519.42,1.919e+6,1.919e+6,,4.974e-4
519.47,1.556e+6,1.556e+6,,6.430e-4
519.52,1.238e+6,1.238e+6,,8.162e-4
519.57,9.673e+5,9.673e+5,,1.017e-3
519.62,7.417e+5,7.417e+5,,1.244e-3
519.67,5.583e+5,5.583e+5,,1.494e-3
519.72,4.125e+5,4.125e+5,,1.761e-3
519.77,2.991e+5,2.991e+5,,2.037e-3
519.82,2.129e+5,2.129e+5,,2.315e-3
519.87,1.488e+5,1.488e+5,,2.581e-3
519.92,1.021e+5,1.021e+5,,2.826e-3
519.97,6.872e+4,6.872e+4,,3.037e-3
520.02,4.542e+4,4.542e+4,,3.204e-3
520.07,2.947e+4,2.947e+4,,3.319e-3
520.12,1.876e+4,1.876e+4,,3.374e-3
520.17,1.173e+4,1.173e+4,,3.368e-3
520.22,7.197e+3,7.197e+3,,3.300e-3
520.27,4.335e+3,4.335e+3,,3.175e-3
520.32,2.563e+3,2.563e+3,,2.998e-3
520.37,1.487e+3,1.487e+3,,2.779e-3
520.42,8.474e+2,8.474e+2,,2.529e-3
520.47,4.738e+2,4.738e+2,,2.260e-3
520.52,2.601e+2,2.601e+2,,1.982e-3
520.57,1.401e+2,1.401e+2,,1.706e-3
520.62,7.412e+1,7.412e+1,,1.442e-3
520.67,3.848e+1,3.848e+1,,1.197e-3
520.72,1.961e+1,1.961e+1,,9.746e-4
520.77,9.810e+0,9.809e+0,,7.793e-4
520.82,4.817e+0,4.817e+0,,6.117e-4
520.87,2.322e+0,2.322e+0,,4.714e-4
520.92,1.099e+0,1.098e+0,,3.566e-4
520.97,5.104e-1,5.101e-1,,2.648e-4
521.02,2.327e-1,2.325e-1,,1.931e-4
521.07,1.042e-1,1.041e-1,,1.382e-4
521.12,4.580e-2,4.571e-2,,9.708e-5
521.17,1.977e-2,1.971e-2,,6.696e-5
521.22,8.386e-3,8.341e-3,,4.535e-5
521.27,3.495e-3,3.465e-3,,3.015e-5
521.32,1.433e-3,1.413e-3,,1.970e-5
521.37,5.784e-4,5.657e-4,,1.267e-5
521.42,2.303e-4,2.223e-4,,8.056e-6
521.47,9.088e-5,8.573e-5,,5.145e-6
521.52,3.590e-5,3.246e-5,,3.436e-6
521.57,1.469e-5,1.206e-5,,2.623e-6
521.62,6.965e-6,4.401e-6,,2.564e-6
521.67,4.855e-6,1.576e-6,,3.279e-6
521.72,5.511e-6,5.539e-7,,4.957e-6
521.77,8.187e-6,1.911e-7,,7.996e-6
521.82,1.312e-5,6.473e-8,,1.306e-5
521.87,2.118e-5,2.152e-8,,2.116e-5
521.92,3.378e-5,7.023e-9,,3.378e-5
521.97,5.301e-5,2.250e-9,,5.301e-5
522.02,8.171e-5,7.074e-10,,8.171e-5
522.07,1.237e-4,,,1.237e-4
522.12,1.839e-4,,,1.839e-4
522.17,2.683e-4,,,2.683e-4
522.22,3.846e-4,,,3.846e-4
522.27,5.411e-4,,,5.411e-4
522.32,7.477e-4,,,7.477e-4
522.37,1.014e-3,,,1.014e-3
522.42,1.351e-3,,,1.351e-3
522.47,1.768e-3,,,1.768e-3
522.52,2.270e-3,,,2.270e-3
522.57,2.863e-3,,,2.863e-3
522.62,3.545e-3,,,3.545e-3
522.67,4.311e-3,,,4.311e-3
522.72,5.146e-3,,,5.146e-3
522.77,6.033e-3,,,6.033e-3
522.82,6.944e-3,,,6.944e-3
522.87,7.848e-3,,,7.848e-3
522.92,8.709e-3,,,8.709e-3
522.97,9.490e-3,,,9.490e-3
523.02,1.015e-2,4.753e-10,,1.015e-2
523.07,1.067e-2,2.108e-9,,1.067e-2
523.12,1.100e-2,6.435e-9,,1.100e-2
523.17,1.115e-2,1.929e-8,,1.115e-2
523.22,1.109e-2,5.683e-8,,1.109e-2
523.27,1.083e-2,1.649e-7,,1.083e-2
523.32,1.039e-2,4.685e-7,,1.039e-2
523.37,9.795e-3,1.308e-6,,9.793e-3
523.42,9.073e-3,3.587e-6,,9.069e-3
523.47,8.268e-3,9.659e-6,,8.258e-3
523.52,7.426e-3,2.555e-5,,7.400e-3
523.57,6.604e-3,6.637e-5,,6.538e-3
523.62,5.881e-3,1.694e-4,,5.711e-3
523.67,5.382e-3,4.245e-4,,4.958e-3
523.72,5.355e-3,1.045e-3,,4.310e-3
523.77,6.325e-3,2.527e-3,,3.798e-3
523.82,9.446e-3,6.002e-3,,3.444e-3
523.87,1.727e-2,1.400e-2,,3.270e-3
523.92,3.538e-2,3.209e-2,,3.291e-3
523.97,7.575e-2,7.223e-2,,3.520e-3
524.02,1.637e-1,1.597e-1,,3.966e-3
524.07,3.515e-1,3.469e-1,,4.632e-3
524.12,7.456e-1,7.400e-1,,5.516e-3
524.17,1.558e+0,1.551e+0,,6.609e-3
524.22,3.201e+0,3.193e+0,,7.891e-3
524.27,6.467e+0,6.457e+0,,9.334e-3
524.32,1.284e+1,1.283e+1,,1.090e-2
524.37,2.505e+1,2.504e+1,,1.253e-2
524.42,4.802e+1,4.801e+1,,1.417e-2
524.47,9.045e+1,9.043e+1,,1.575e-2
524.52,1.674e+2,1.673e+2,,1.721e-2
524.57,3.043e+2,3.043e+2,,1.846e-2
524.62,5.436e+2,5.436e+2,,1.946e-2
524.67,9.541e+2,9.541e+2,,2.014e-2
524.72,1.645e+3,1.645e+3,,2.047e-2
524.77,2.789e+3,2.789e+3,,2.043e-2
524.82,4.644e+3,4.644e+3,,2.002e-2
524.87,7.600e+3,7.600e+3,,1.928e-2
524.92,1.223e+4,1.223e+4,,1.822e-2
524.97,1.933e+4,1.933e+4,,1.691e-2
525.02,3.003e+4,3.003e+4,,1.542e-2
525.07,4.587e+4,4.587e+4,,1.380e-2
525.12,6.888e+4,6.888e+4,,1.213e-2
525.17,1.017e+5,1.017e+5,,1.047e-2
525.22,1.476e+5,1.476e+5,,8.877e-3
525.27,2.108e+5,2.108e+5,,7.389e-3
525.32,2.960e+5,2.960e+5,,6.040e-3
525.37,4.088e+5,4.088e+5,,4.849e-3
525.42,5.554e+5,5.554e+5,,3.823e-3
525.47,7.426e+5,7.426e+5,,2.960e-3
525.52,9.771e+5,9.771e+5,,2.251e-3
525.57,1.266e+6,1.266e+6,,1.681e-3
525.62,1.614e+6,1.614e+6,,1.235e-3
525.67,2.026e+6,2.026e+6,,8.928e-4
525.72,2.506e+6,2.506e+6,,6.379e-4
525.77,3.054e+6,3.054e+6,,4.542e-4
525.82,3.668e+6,3.668e+6,,3.285e-4
525.87,4.343e+6,4.343e+6,,2.507e-4
525.92,5.072e+6,5.072e+6,,2.140e-4
525.97,5.844e+6,5.844e+6,,2.155e-4
526.02,6.646e+6,6.646e+6,,2.558e-4
526.07,7.465e+6,7.465e+6,,3.400e-4
526.12,8.284e+6,8.284e+6,,4.769e-4
526.17,9.089e+6,9.089e+6,,6.795e-4
526.22,9.865e+6,9.865e+6,,9.652e-4
526.27,1.060e+7,1.060e+7,,1.355e-3
526.32,1.128e+7,1.128e+7,,1.873e-3
526.37,1.191e+7,1.191e+7,,2.546e-3
526.42,1.247e+7,1.247e+7,,3.400e-3
526.47,1.296e+7,1.296e+7,,4.461e-3
526.52,1.338e+7,1.338e+7,,5.748e-3
526.57,1.372e+7,1.372e+7,,7.276e-3
526.62,1.400e+7,1.400e+7,,9.045e-3
526.67,1.419e+7,1.419e+7,,1.104e-2
526.72,1.430e+7,1.430e+7,,1.324e-2
526.77,1.433e+7,1.433e+7,,1.560e-2
526.82,1.426e+7,1.426e+7,,1.805e-2
526.87,1.408e+7,1.408e+7,,2.051e-2
526.92,1.380e+7,1.380e+7,,2.288e-2
526.97,1.340e+7,1.340e+7,,2.508e-2
527.02,1.288e+7,1.288e+7,,2.700e-2
527.07,1.226e+7,1.226e+7,,2.855e-2
527.12,1.153e+7,1.153e+7,,2.965e-2
527.17,1.071e+7,1.071e+7,,3.024e-2
527.22,9.820e+6,9.820e+6,,3.030e-2
527.27,8.880e+6,8.880e+6,,2.981e-2
527.32,7.915e+6,7.915e+6,,2.881e-2
527.37,6.951e+6,6.951e+6,,2.735e-2
527.42,6.011e+6,6.011e+6,,2.549e-2
527.47,5.117e+6,5.117e+6,,2.334e-2
527.52,4.286e+6,4.286e+6,3.297e-9,2.099e-2
527.57,3.531e+6,3.531e+6,1.018e-8,1.854e-2
527.62,2.861e+6,2.861e+6,3.087e-8,1.608e-2
527.67,2.280e+6,2.280e+6,9.197e-8,1.370e-2
527.72,1.786e+6,1.786e+6,2.692e-7,1.147e-2
527.77,1.375e+6,1.375e+6,7.740e-7,9.427e-3
527.82,1.040e+6,1.040e+6,2.187e-6,7.610e-3
527.87,7.735e+5,7.735e+5,6.068e-6,6.034e-3
527.92,5.651e+5,5.651e+5,1.654e-5,4.699e-3
527.97,4.057e+5,4.057e+5,4.431e-5,3.594e-3
528.02,2.861e+5,2.861e+5,1.166e-4,2.700e-3
528.07,1.983e+5,1.983e+5,3.014e-4,1.992e-3
528.12,1.350e+5,1.350e+5,7.653e-4,1.444e-3
528.17,9.025e+4,9.025e+4,1.909e-3,1.028e-3
528.22,5.928e+4,5.928e+4,4.680e-3,7.187e-4
528.27,3.825e+4,3.825e+4,1.127e-2,4.939e-4
528.32,2.424e+4,2.424e+4,2.665e-2,3.337e-4
528.37,1.509e+4,1.509e+4,6.193e-2,2.220e-4
528.42,9.229e+3,9.229e+3,1.414e-1,1.461e-4
528.47,5.543e+3,5.543e+3,3.171e-1,9.614e-5
