Wavelength (nm),Sum,Mg I (3.8e-02),Mg II (9.5e-01),Mg III (8.2e-03)
399.33,8.365e+5,8.365e+5,,
399.38,5.470e+5,5.470e+5,,
399.43,3.467e+5,3.467e+5,,
399.48,2.129e+5,2.129e+5,,
399.53,1.267e+5,1.267e+5,,
399.58,7.305e+4,7.305e+4,,
399.63,4.082e+4,4.082e+4,,
399.68,2.210e+4,2.210e+4,,
399.73,1.160e+4,1.160e+4,,
399.78,5.898e+3,5.898e+3,,
399.83,2.906e+3,2.906e+3,,
399.88,1.387e+3,1.387e+3,,
399.93,6.420e+2,6.420e+2,,
399.98,2.878e+2,2.878e+2,,
400.03,1.250e+2,1.250e+2,,
400.08,5.265e+1,5.265e+1,,
400.13,2.148e+1,2.148e+1,,
400.18,8.491e+0,8.491e+0,,
400.23,3.253e+0,3.253e+0,,
400.28,1.208e+0,1.208e+0,,
400.33,4.344e-1,4.344e-1,,
400.38,1.514e-1,1.514e-1,,
400.43,5.116e-2,5.116e-2,,
400.48,1.675e-2,1.675e-2,,
400.53,5.312e-3,5.312e-3,,
400.58,1.633e-3,1.633e-3,,
400.63,4.863e-4,4.863e-4,,
400.68,1.404e-4,1.404e-4,,
400.73,3.926e-5,3.926e-5,,
400.78,1.064e-5,1.064e-5,,
400.83,2.795e-6,2.795e-6,,
400.88,7.113e-7,7.113e-7,,
400.93,1.754e-7,1.754e-7,,
400.98,4.192e-8,4.192e-8,,
401.03,9.709e-9,9.709e-9,,
401.08,2.179e-9,2.179e-9,,
403.33,6.047e-9,6.047e-9,,
403.38,2.590e-8,2.590e-8,,
403.43,1.076e-7,1.076e-7,,
403.48,4.339e-7,4.339e-7,,
403.53,1.697e-6,1.697e-6,,
403.58,6.436e-6,6.436e-6,,
403.63,2.368e-5,2.368e-5,,
403.68,8.455e-5,8.455e-5,,
403.73,2.928e-4,2.928e-4,,
403.78,9.836e-4,9.836e-4,,
403.83,3.206e-3,3.206e-3,,
403.88,1.013e-2,1.013e-2,,
403.93,3.108e-2,3.108e-2,,
403.98,9.247e-2,9.247e-2,,
404.03,2.669e-1,2.669e-1,,
404.08,7.472e-1,7.472e-1,,
404.13,2.030e+0,2.030e+0,,
404.18,5.348e+0,5.348e+0,,
404.23,1.367e+1,1.367e+1,,
404.28,3.389e+1,3.389e+1,,
404.33,8.152e+1,8.152e+1,,
404.38,1.902e+2,1.902e+2,,
404.43,4.306e+2,4.306e+2,,
404.48,9.456e+2,9.456e+2,,
404.53,2.014e+3,2.014e+3,,
404.58,4.162e+3,4.162e+3,,
404.63,8.344e+3,8.344e+3,,
404.68,1.623e+4,1.623e+4,,
404.73,3.061e+4,3.061e+4,,
404.78,5.603e+4,5.603e+4,,
404.83,9.947e+4,9.947e+4,,
404.88,1.713e+5,1.713e+5,,
404.93,2.862e+5,2.862e+5,,
404.98,4.639e+5,4.639e+5,,
405.03,7.293e+5,7.293e+5,,
405.08,1.112e+6,1.112e+6,,
405.13,1.646e+6,1.646e+6,,
405.18,2.362e+6,2.362e+6,,
405.23,3.290e+6,3.290e+6,,
405.28,4.443e+6,4.443e+6,,
405.33,5.822e+6,5.822e+6,,
405.38,7.401e+6,7.401e+6,,
405.43,9.127e+6,9.127e+6,,
405.48,1.092e+7,1.092e+7,,
405.53,1.267e+7,1.267e+7,,
405.58,1.426e+7,1.426e+7,,
405.63,1.558e+7,1.558e+7,,
405.68,1.650e+7,1.650e+7,,
405.73,1.696e+7,1.696e+7,,
405.78,1.691e+7,1.691e+7,,
405.83,1.635e+7,1.635e+7,,
405.88,1.534e+7,1.534e+7,,
405.93,1.396e+7,1.396e+7,,
405.98,1.233e+7,1.233e+7,,
406.03,1.056e+7,1.056e+7,,
406.08,8.773e+6,8.773e+6,,
406.13,7.072e+6,7.072e+6,,
406.18,5.529e+6,5.529e+6,,
406.23,4.194e+6,4.194e+6,,
406.28,3.086e+6,3.086e+6,,
406.33,2.203e+6,2.203e+6,,
406.38,1.526e+6,1.526e+6,,
406.43,1.025e+6,1.025e+6,,
406.48,6.678e+5,6.678e+5,,
406.53,4.222e+5,4.222e+5,,
406.58,2.589e+5,2.589e+5,,
406.63,1.540e+5,1.540e+5,,
406.68,8.889e+4,8.889e+4,,
406.73,4.977e+4,4.977e+4,,
406.78,2.703e+4,2.703e+4,,
406.83,1.424e+4,1.424e+4,,
406.88,7.278e+3,7.278e+3,,
406.93,3.609e+3,3.609e+3,,
406.98,1.736e+3,1.736e+3,,
407.03,8.099e+2,8.099e+2,,
407.08,3.666e+2,3.666e+2,,
407.13,1.610e+2,1.610e+2,,
407.18,6.856e+1,6.856e+1,,
407.23,2.833e+1,2.833e+1,,
407.28,1.136e+1,1.136e+1,,
407.33,4.416e+0,4.416e+0,,
407.38,1.666e+0,1.666e+0,,
407.43,6.097e-1,6.097e-1,,
407.48,2.164e-1,2.164e-1,,
407.53,7.453e-2,7.453e-2,,
407.58,2.490e-2,2.490e-2,,
407.63,8.070e-3,8.070e-3,,
407.68,2.537e-3,2.537e-3,,
407.73,7.738e-4,7.738e-4,,
407.78,2.289e-4,2.289e-4,,
407.83,6.571e-5,6.571e-5,,
407.88,1.829e-5,1.829e-5,,
407.93,4.941e-6,4.941e-6,,
407.98,1.295e-6,1.295e-6,,
408.03,3.291e-7,3.291e-7,,
408.08,8.115e-8,8.115e-8,,
408.13,1.941e-8,1.941e-8,,
408.18,4.504e-9,4.504e-9,,
414.23,5.539e-9,5.539e-9,,
414.28,2.303e-8,2.303e-8,,
414.33,9.307e-8,9.307e-8,,
414.38,3.654e-7,3.654e-7,,
414.43,1.394e-6,1.394e-6,,
414.48,5.166e-6,5.166e-6,,
414.53,1.860e-5,1.860e-5,,
414.58,6.508e-5,6.508e-5,,
414.63,2.213e-4,2.213e-4,,
414.68,7.308e-4,7.308e-4,,
414.73,2.345e-3,2.345e-3,,
414.78,7.314e-3,7.314e-3,,
414.83,2.216e-2,2.216e-2,,
414.88,6.523e-2,6.523e-2,,
414.93,1.866e-1,1.866e-1,,
414.98,5.185e-1,5.185e-1,,
415.03,1.400e+0,1.400e+0,,
415.08,3.673e+0,3.673e+0,,
415.13,9.363e+0,9.363e+0,,
415.18,2.319e+1,2.319e+1,,
415.23,5.580e+1,5.580e+1,,
415.28,1.305e+2,1.305e+2,,
415.33,2.964e+2,2.964e+2,,
415.38,6.542e+2,6.542e+2,,
415.43,1.403e+3,1.403e+3,,
415.48,2.924e+3,2.924e+3,,
415.53,5.920e+3,5.920e+3,,
415.58,1.165e+4,1.165e+4,,
415.63,2.226e+4,2.226e+4,,
415.68,4.134e+4,4.134e+4,,
415.73,7.459e+4,7.459e+4,,
415.78,1.308e+5,1.308e+5,,
415.83,2.227e+5,2.227e+5,,
415.88,3.687e+5,3.687e+5,,
415.93,5.929e+5,5.929e+5,,
415.98,9.263e+5,9.263e+5,,
416.03,1.406e+6,1.406e+6,,
416.08,2.074e+6,2.074e+6,,
416.13,2.973e+6,2.973e+6,,
416.18,4.140e+6,4.140e+6,,
416.23,5.601e+6,5.601e+6,,
416.28,7.363e+6,7.363e+6,,
416.33,9.405e+6,9.405e+6,,
416.38,1.167e+7,1.167e+7,,
416.43,1.407e+7,1.407e+7,,
416.48,1.649e+7,1.649e+7,,
416.53,1.877e+7,1.877e+7,,
416.58,2.076e+7,2.076e+7,,
416.63,2.231e+7,2.231e+7,,
416.68,2.329e+7,2.329e+7,,
416.73,2.363e+7,2.363e+7,,
416.78,2.329e+7,2.329e+7,,
416.84,2.204e+7,2.204e+7,,
416.89,2.039e+7,2.039e+7,,
416.94,1.833e+7,1.833e+7,,
416.99,1.601e+7,1.601e+7,,
417.04,1.359e+7,1.359e+7,,
417.09,1.120e+7,1.120e+7,,
417.14,8.976e+6,8.976e+6,,
417.19,6.987e+6,6.987e+6,,
417.24,5.285e+6,5.285e+6,,
417.29,3.883e+6,3.883e+6,,
417.34,2.773e+6,2.773e+6,,
417.39,1.924e+6,1.924e+6,,
417.44,1.297e+6,1.297e+6,,
417.49,8.492e+5,8.492e+5,,
417.54,5.404e+5,5.404e+5,,
417.59,3.341e+5,3.341e+5,,
417.64,2.007e+5,2.007e+5,,
417.69,1.171e+5,1.171e+5,,
417.74,6.643e+4,6.643e+4,,
417.79,3.661e+4,3.661e+4,,
417.84,1.960e+4,1.960e+4,,
417.89,1.019e+4,1.019e+4,,
417.94,5.153e+3,5.153e+3,,
417.99,2.530e+3,2.530e+3,,
418.04,1.207e+3,1.207e+3,,
418.09,5.597e+2,5.597e+2,,
418.14,2.521e+2,2.521e+2,,
418.19,1.103e+2,1.103e+2,,
418.24,4.692e+1,4.692e+1,,
418.29,1.939e+1,1.939e+1,,
418.34,7.782e+0,7.782e+0,,
418.39,3.036e+0,3.036e+0,,
418.44,1.150e+0,1.150e+0,,
418.49,4.236e-1,4.236e-1,,
418.54,1.516e-1,1.516e-1,,
418.59,5.268e-2,5.268e-2,,
418.64,1.779e-2,1.779e-2,,
418.69,5.839e-3,5.839e-3,,
418.74,1.862e-3,1.862e-3,,
418.79,5.768e-4,5.768e-4,,
418.84,1.736e-4,1.736e-4,,
418.89,5.078e-5,5.078e-5,,
418.94,1.443e-5,1.443e-5,,
418.99,3.984e-6,3.984e-6,,
419.04,1.069e-6,1.069e-6,,
419.09,2.786e-7,2.786e-7,,
419.14,7.055e-8,7.055e-8,,
419.19,1.736e-8,1.736e-8,,
419.24,4.151e-9,4.151e-9,,
432.59,1.033e-8,1.033e-8,,
432.64,4.023e-8,4.023e-8,,
432.69,1.526e-7,1.526e-7,,
432.74,5.638e-7,5.638e-7,,
432.79,2.029e-6,2.029e-6,,
432.84,7.110e-6,7.110e-6,,
432.89,2.427e-5,2.427e-5,,
432.94,8.066e-5,8.066e-5,,
432.99,2.612e-4,2.612e-4,,
433.04,8.235e-4,8.235e-4,,
433.09,2.529e-3,2.529e-3,,
433.14,7.564e-3,7.564e-3,,
433.19,2.203e-2,2.203e-2,,
433.24,6.252e-2,6.252e-2,,
433.29,1.728e-1,1.728e-1,,
433.34,4.649e-1,4.649e-1,,
433.39,1.219e+0,1.219e+0,,
433.44,3.111e+0,3.111e+0,,
433.49,7.735e+0,7.735e+0,,
433.54,1.873e+1,1.873e+1,,
433.59,4.418e+1,4.418e+1,,
433.64,1.015e+2,1.015e+2,,
433.69,2.270e+2,2.270e+2,,
433.74,4.946e+2,4.946e+2,,
433.79,1.050e+3,1.050e+3,,
433.84,2.169e+3,2.169e+3,,
433.89,4.367e+3,4.367e+3,,
433.94,8.562e+3,8.562e+3,,
433.99,1.635e+4,1.635e+4,,
434.04,3.040e+4,3.040e+4,,
434.09,5.507e+4,5.507e+4,,
434.14,9.714e+4,9.714e+4,,
434.19,1.669e+5,1.669e+5,,
434.24,2.793e+5,2.793e+5,,
434.29,4.551e+5,4.551e+5,,
434.34,7.224e+5,7.224e+5,,
434.39,1.117e+6,1.117e+6,,
434.44,1.681e+6,1.681e+6,,
434.49,2.466e+6,2.466e+6,,
434.54,3.521e+6,3.521e+6,,
434.59,4.898e+6,4.898e+6,,
434.64,6.636e+6,6.636e+6,,
434.69,8.755e+6,8.755e+6,,
434.74,1.125e+7,1.125e+7,,
434.79,1.408e+7,1.408e+7,,
434.84,1.717e+7,1.717e+7,,
434.89,2.038e+7,2.038e+7,,
434.94,2.356e+7,2.356e+7,,
434.99,2.654e+7,2.654e+7,,
435.04,2.910e+7,2.910e+7,,
435.09,3.109e+7,3.109e+7,,
435.14,3.235e+7,3.235e+7,,
435.19,3.278e+7,3.278e+7,,
435.24,3.235e+7,3.235e+7,,
435.29,3.109e+7,3.109e+7,,
435.34,2.910e+7,2.910e+7,,
435.39,2.654e+7,2.654e+7,,
435.44,2.356e+7,2.356e+7,,
435.49,2.038e+7,2.038e+7,,
435.54,1.717e+7,1.717e+7,,
435.59,1.408e+7,1.408e+7,,
435.64,1.125e+7,1.125e+7,,
435.69,8.755e+6,8.755e+6,,
435.74,6.636e+6,6.636e+6,,
435.79,4.898e+6,4.898e+6,,
435.84,3.521e+6,3.521e+6,6.578e-10,
435.89,2.466e+6,2.466e+6,2.537e-9,
435.94,1.681e+6,1.681e+6,9.533e-9,
435.99,1.117e+6,1.117e+6,3.490e-8,
436.04,7.224e+5,7.224e+5,1.245e-7,
436.09,4.551e+5,4.551e+5,4.327e-7,
436.14,2.793e+5,2.793e+5,1.465e-6,
436.19,1.669e+5,1.669e+5,4.835e-6,
436.24,9.714e+4,9.714e+4,1.554e-5,
436.29,5.507e+4,5.507e+4,4.868e-5,
436.34,3.040e+4,3.040e+4,1.486e-4,
436.39,1.635e+4,1.635e+4,4.418e-4,
436.44,8.562e+3,8.562e+3,1.280e-3,
436.49,4.367e+3,4.367e+3,3.613e-3,
436.54,2.170e+3,2.169e+3,9.936e-3,
436.59,1.050e+3,1.050e+3,2.663e-2,
436.64,4.947e+2,4.946e+2,6.952e-2,
436.69,2.272e+2,2.270e+2,1.768e-1,
436.74,1.019e+2,1.015e+2,4.383e-1,
436.79,4.523e+1,4.418e+1,1.058e+0,
436.84,2.122e+1,1.873e+1,2.490e+0,
436.89,1.344e+1,7.735e+0,5.709e+0,
436.94,1.586e+1,3.111e+0,1.275e+1,
436.99,2.897e+1,1.219e+0,2.775e+1,
437.04,5.932e+1,4.649e-1,5.885e+1,
437.09,1.218e+2,1.728e-1,1.216e+2,
437.14,2.448e+2,6.252e-2,2.448e+2,
437.19,4.801e+2,2.203e-2,4.801e+2,
437.24,9.174e+2,7.564e-3,9.174e+2,
437.29,1.708e+3,2.529e-3,1.708e+3,
437.34,3.099e+3,8.235e-4,3.099e+3,
437.39,5.478e+3,2.612e-4,5.478e+3,
437.44,9.435e+3,8.066e-5,9.435e+3,
437.49,1.583e+4,2.427e-5,1.583e+4,
437.54,2.589e+4,7.110e-6,2.589e+4,
437.59,4.126e+4,2.029e-6,4.126e+4,
437.64,6.406e+4,5.638e-7,6.406e+4,
437.69,9.693e+4,1.526e-7,9.693e+4,
437.74,1.429e+5,4.023e-8,1.429e+5,
437.79,2.054e+5,1.033e-8,2.054e+5,
437.84,2.877e+5,,2.877e+5,
437.89,3.929e+5,,3.929e+5,
437.94,5.232e+5,,5.232e+5,
437.99,6.795e+5,,6.795e+5,
438.04,8.610e+5,,8.610e+5,
438.09,1.065e+6,,1.065e+6,
438.14,1.287e+6,,1.287e+6,
438.19,1.520e+6,,1.520e+6,
438.24,1.758e+6,,1.758e+6,
438.29,1.992e+6,,1.992e+6,
438.34,2.216e+6,,2.216e+6,
438.39,2.427e+6,,2.427e+6,
438.44,2.621e+6,,2.621e+6,
438.49,2.802e+6,,2.802e+6,
438.54,2.971e+6,,2.971e+6,
438.59,3.134e+6,,3.134e+6,
438.64,3.295e+6,,3.295e+6,
438.69,3.458e+6,,3.458e+6,
438.74,3.622e+6,,3.622e+6,
438.79,3.782e+6,,3.782e+6,
438.84,3.930e+6,,3.930e+6,
438.89,4.053e+6,,4.053e+6,
438.94,4.137e+6,,4.137e+6,
438.99,4.166e+6,,4.166e+6,
439.04,4.130e+6,,4.130e+6,
439.09,4.021e+6,,4.021e+6,
439.14,3.838e+6,,3.838e+6,
439.19,3.586e+6,,3.586e+6,
439.24,3.276e+6,,3.276e+6,
439.29,2.924e+6,,2.924e+6,
439.34,2.548e+6,,2.548e+6,
439.39,2.167e+6,,2.167e+6,
439.44,1.797e+6,,1.797e+6,
439.49,1.453e+6,,1.453e+6,
439.54,1.146e+6,,1.146e+6,
439.59,8.809e+5,,8.809e+5,
439.64,6.600e+5,,6.600e+5,
439.69,4.819e+5,,4.819e+5,
439.74,3.429e+5,,3.429e+5,
439.79,2.378e+5,,2.378e+5,
439.84,1.607e+5,,1.607e+5,
439.89,1.058e+5,,1.058e+5,
439.94,6.791e+4,,6.791e+4,
439.99,4.246e+4,,4.246e+4,
440.04,2.587e+4,,2.587e+4,
440.09,1.536e+4,,1.536e+4,
440.14,8.885e+3,,8.885e+3,
440.19,5.009e+3,,5.009e+3,
440.24,2.751e+3,,2.751e+3,
440.29,1.472e+3,,1.472e+3,
440.34,7.678e+2,,7.678e+2,
440.39,3.902e+2,,3.902e+2,
440.44,1.932e+2,,1.932e+2,
440.49,9.321e+1,,9.321e+1,
440.54,4.382e+1,,4.382e+1,
440.59,2.007e+1,,2.007e+1,
440.64,8.959e+0,,8.959e+0,
440.69,3.897e+0,,3.897e+0,
440.74,1.651e+0,,1.651e+0,
440.79,6.819e-1,,6.819e-1,
440.84,2.744e-1,,2.744e-1,
440.89,1.076e-1,,1.076e-1,
440.94,4.109e-2,,4.109e-2,
440.99,1.530e-2,,1.530e-2,
441.04,5.549e-3,,5.549e-3,
441.09,1.963e-3,,1.963e-3,
441.14,6.833e-4,,6.833e-4,
441.19,2.516e-4,,2.516e-4,
441.24,1.501e-4,,1.501e-4,
441.29,2.489e-4,,2.489e-4,
441.34,6.582e-4,,6.582e-4,
441.39,1.835e-3,,1.835e-3,
441.44,5.032e-3,,5.032e-3,
441.49,1.347e-2,,1.347e-2,
441.54,3.514e-2,,3.514e-2,
441.59,8.939e-2,,8.939e-2,
441.64,2.217e-1,,2.217e-1,
441.69,5.361e-1,,5.361e-1,
441.74,1.264e+0,,1.264e+0,
441.79,2.905e+0,,2.905e+0,
441.84,6.509e+0,,6.509e+0,
441.89,1.422e+1,,1.422e+1,
441.94,3.029e+1,,3.029e+1,
441.99,6.292e+1,,6.292e+1,
442.04,1.274e+2,,1.274e+2,
442.09,2.516e+2,,2.516e+2,
442.14,4.843e+2,,4.843e+2,
442.19,9.092e+2,,9.092e+2,
442.24,1.664e+3,,1.664e+3,
442.29,2.971e+3,,2.971e+3,
442.34,5.171e+3,,5.171e+3,
442.39,8.778e+3,,8.778e+3,
442.44,1.453e+4,,1.453e+4,
442.49,2.346e+4,,2.346e+4,
442.54,3.695e+4,,3.695e+4,
442.59,5.675e+4,,5.675e+4,
442.64,8.503e+4,,8.503e+4,
442.69,1.243e+5,,1.243e+5,
442.74,1.772e+5,,1.772e+5,
442.79,2.466e+5,,2.466e+5,
442.84,3.348e+5,,3.348e+5,
442.89,4.437e+5,,4.437e+5,
442.94,5.738e+5,,5.738e+5,
442.99,7.244e+5,,7.244e+5,
443.04,8.929e+5,,8.929e+5,
443.09,1.075e+6,,1.075e+6,
443.14,1.263e+6,,1.263e+6,
443.19,1.450e+6,,1.450e+6,
443.24,1.627e+6,,1.627e+6,
443.29,1.783e+6,,1.783e+6,
443.34,1.911e+6,,1.911e+6,
443.39,2.001e+6,,2.001e+6,
443.44,2.049e+6,,2.049e+6,
443.49,2.052e+6,,2.052e+6,
443.54,2.011e+6,,2.011e+6,
443.59,1.927e+6,,1.927e+6,
443.64,1.808e+6,,1.808e+6,
443.69,1.660e+6,,1.660e+6,
443.74,1.491e+6,,1.491e+6,
443.79,1.311e+6,,1.311e+6,
443.84,1.129e+6,,1.129e+6,
443.89,9.519e+5,,9.519e+5,
443.94,7.855e+5,,7.855e+5,
443.99,6.346e+5,,6.346e+5,
444.04,5.018e+5,,5.018e+5,
444.09,3.884e+5,,3.884e+5,
444.14,2.942e+5,,2.942e+5,
444.19,2.181e+5,,2.181e+5,
444.24,1.581e+5,,1.581e+5,
444.29,1.122e+5,,1.122e+5,
444.34,7.779e+4,,7.779e+4,
444.39,5.276e+4,,5.276e+4,
444.44,3.498e+4,,3.498e+4,
444.49,2.266e+4,,2.266e+4,
444.54,1.435e+4,,1.435e+4,
444.59,8.875e+3,,8.875e+3,
444.64,5.362e+3,,5.362e+3,
444.69,3.164e+3,,3.164e+3,
444.74,1.823e+3,,1.823e+3,
444.79,1.025e+3,,1.025e+3,
444.84,5.629e+2,,5.629e+2,
444.89,3.016e+2,,3.016e+2,
444.94,1.578e+2,,1.578e+2,
444.99,8.050e+1,,8.050e+1,
445.04,4.008e+1,,4.008e+1,
445.09,1.947e+1,,1.947e+1,
445.14,9.228e+0,,9.228e+0,
445.19,4.266e+0,,4.266e+0,
445.24,1.923e+0,,1.923e+0,
445.29,8.459e-1,,8.459e-1,
445.34,3.628e-1,,3.628e-1,
445.39,1.518e-1,,1.518e-1,
445.44,6.191e-2,,6.191e-2,
445.49,2.463e-2,,2.463e-2,
445.54,9.557e-3,,9.557e-3,
445.59,3.620e-3,,3.620e-3,
445.64,1.353e-3,,1.353e-3,
445.69,5.475e-4,,5.475e-4,
445.74,3.930e-4,,3.930e-4,
445.79,7.823e-4,,7.823e-4,
445.84,2.299e-3,,2.299e-3,
445.89,7.002e-3,,7.002e-3,
445.94,2.094e-2,,2.094e-2,
445.99,6.112e-2,,6.112e-2,
446.04,1.740e-1,,1.740e-1,
446.09,4.834e-1,,4.834e-1,
446.14,1.310e+0,,1.310e+0,
446.19,3.461e+0,,3.461e+0,
446.24,8.922e+0,,8.922e+0,
446.29,2.244e+1,,2.244e+1,
446.34,5.503e+1,,5.503e+1,
446.39,1.316e+2,,1.316e+2,
446.44,3.072e+2,,3.072e+2,
446.49,6.993e+2,,6.993e+2,
446.54,1.553e+3,,1.553e+3,
446.59,3.363e+3,,3.363e+3,
446.64,7.105e+3,,7.105e+3,
446.69,1.464e+4,,1.464e+4,
446.74,2.943e+4,,2.943e+4,
446.79,5.770e+4,,5.770e+4,
446.84,1.104e+5,,1.104e+5,
446.89,2.059e+5,,2.059e+5,
446.94,3.746e+5,,3.746e+5,
446.99,6.649e+5,,6.649e+5,
447.04,1.151e+6,,1.151e+6,
447.09,1.944e+6,,1.944e+6,
447.14,3.203e+6,,3.203e+6,
447.19,5.146e+6,,5.146e+6,
447.24,8.066e+6,,8.066e+6,
447.29,1.233e+7,,1.233e+7,
447.34,1.839e+7,,1.839e+7,
447.39,2.675e+7,,2.675e+7,
447.44,3.796e+7,,3.796e+7,
447.49,5.254e+7,,5.254e+7,
447.54,7.093e+7,,7.093e+7,
447.59,9.340e+7,,9.340e+7,
447.64,1.200e+8,,1.200e+8,
447.7,1.568e+8,,1.568e+8,
447.75,1.907e+8,,1.907e+8,
447.8,2.262e+8,,2.262e+8,
447.85,2.617e+8,,2.617e+8,
447.9,2.954e+8,,2.954e+8,
447.95,3.252e+8,,3.252e+8,
448,3.492e+8,,3.492e+8,
448.05,3.658e+8,,3.658e+8,
448.1,3.738e+8,,3.738e+8,
448.15,3.725e+8,,3.725e+8,
448.2,3.622e+8,,3.622e+8,
448.25,3.434e+8,,3.434e+8,
448.3,3.177e+8,,3.177e+8,
448.35,2.866e+8,,2.866e+8,
448.4,2.523e+8,,2.523e+8,
448.45,2.166e+8,,2.166e+8,
448.5,1.813e+8,,1.813e+8,
448.55,1.481e+8,,1.481e+8,
448.6,1.180e+8,,1.180e+8,
448.65,9.172e+7,,9.172e+7,
448.7,6.953e+7,,6.953e+7,
448.75,5.141e+7,,5.141e+7,
448.8,3.708e+7,,3.708e+7,
448.85,2.609e+7,,2.609e+7,
448.9,1.791e+7,,1.791e+7,
448.95,1.199e+7,,1.199e+7,
449,7.827e+6,,7.827e+6,
449.05,4.985e+6,,4.985e+6,
449.1,3.097e+6,,3.097e+6,
449.15,1.877e+6,,1.877e+6,
449.2,1.109e+6,,1.109e+6,
449.25,6.397e+5,,6.397e+5,
449.3,3.598e+5,,3.598e+5,
449.35,1.974e+5,,1.974e+5,
449.4,1.056e+5,,1.056e+5,
449.45,5.514e+4,,5.514e+4,
449.5,2.808e+4,,2.808e+4,
449.55,1.394e+4,,1.394e+4,
449.6,6.756e+3,,6.756e+3,
449.65,3.192e+3,,3.192e+3,
449.7,1.472e+3,,1.472e+3,
449.75,6.617e+2,,6.617e+2,
449.8,2.902e+2,,2.902e+2,
449.85,1.241e+2,,1.241e+2,
449.9,5.180e+1,,5.180e+1,
449.95,2.109e+1,,2.109e+1,
450,8.372e+0,,8.372e+0,
450.05,3.242e+0,,3.242e+0,
450.1,1.225e+0,,1.225e+0,
450.15,4.514e-1,,4.514e-1,
450.2,1.622e-1,,1.622e-1,
450.25,5.688e-2,,5.688e-2,
450.3,1.945e-2,,1.945e-2,
450.35,6.490e-3,,6.490e-3,
450.4,2.112e-3,,2.112e-3,
450.45,6.703e-4,,6.703e-4,
450.5,2.075e-4,,2.075e-4,
450.55,6.267e-5,,6.267e-5,
450.6,1.846e-5,,1.846e-5,
450.65,5.305e-6,,5.305e-6,
450.7,1.487e-6,,1.487e-6,
450.75,4.065e-7,,4.065e-7,
450.8,1.084e-7,,1.084e-7,
450.85,1.498e-8,,1.498e-8,
467.45,4.650e-9,4.650e-9,,
467.5,1.668e-8,1.668e-8,,
467.55,5.848e-8,5.848e-8,,
467.6,2.005e-7,2.005e-7,,
467.65,6.719e-7,6.719e-7,,
467.7,2.201e-6,2.201e-6,,
467.75,7.052e-6,7.052e-6,,
467.8,2.209e-5,2.209e-5,,
467.85,6.762e-5,6.762e-5,,
467.9,2.024e-4,2.024e-4,,
467.95,5.923e-4,5.923e-4,,
468,1.695e-3,1.695e-3,,
468.05,4.740e-3,4.740e-3,,
468.1,1.296e-2,1.296e-2,,
468.15,3.465e-2,3.465e-2,,
468.2,9.057e-2,9.057e-2,,
468.25,2.314e-1,2.314e-1,,
468.3,5.781e-1,5.781e-1,,
468.35,1.412e+0,1.412e+0,,
468.4,3.371e+0,3.371e+0,,
468.45,7.870e+0,7.870e+0,,
468.5,1.796e+1,1.796e+1,,
468.55,4.007e+1,4.007e+1,,
468.6,8.741e+1,8.741e+1,,
468.65,1.864e+2,1.864e+2,,
468.7,3.886e+2,3.886e+2,,
468.75,7.921e+2,7.921e+2,,
468.8,1.578e+3,1.578e+3,,
468.85,3.075e+3,3.075e+3,,
468.9,5.856e+3,5.856e+3,,
468.95,1.090e+4,1.090e+4,,
469,1.985e+4,1.985e+4,,
469.05,3.533e+4,3.533e+4,,
469.1,6.147e+4,6.147e+4,,
469.15,1.046e+5,1.046e+5,,
469.2,1.739e+5,1.739e+5,,
469.25,2.827e+5,2.827e+5,,
469.3,4.494e+5,4.494e+5,,
469.35,6.983e+5,6.983e+5,,
469.4,1.061e+6,1.061e+6,,
469.45,1.576e+6,1.576e+6,,
469.5,2.288e+6,2.288e+6,,
469.55,3.248e+6,3.248e+6,,
469.6,4.508e+6,4.508e+6,,
469.65,6.117e+6,6.117e+6,,
469.7,8.115e+6,8.115e+6,,
469.75,1.052e+7,1.052e+7,,
469.8,1.334e+7,1.334e+7,,
469.85,1.654e+7,1.654e+7,,
469.9,2.004e+7,2.004e+7,,
469.95,2.375e+7,2.375e+7,,
470,2.751e+7,2.751e+7,,
470.05,3.115e+7,3.115e+7,,
470.1,3.448e+7,3.448e+7,,
470.15,3.732e+7,3.732e+7,,
470.2,3.949e+7,3.949e+7,,
470.25,4.085e+7,4.085e+7,,
470.3,4.132e+7,4.132e+7,,
470.35,4.085e+7,4.085e+7,,
470.4,3.949e+7,3.949e+7,,
470.45,3.732e+7,3.732e+7,,
470.5,3.448e+7,3.448e+7,,
470.55,3.115e+7,3.115e+7,,
470.6,2.751e+7,2.751e+7,,
470.65,2.375e+7,2.375e+7,,
470.7,2.004e+7,2.004e+7,,
470.75,1.654e+7,1.654e+7,,
470.8,1.334e+7,1.334e+7,,
470.85,1.052e+7,1.052e+7,,
470.9,8.115e+6,8.115e+6,,
470.95,6.117e+6,6.117e+6,,
471,4.508e+6,4.508e+6,,
471.05,3.248e+6,3.248e+6,,
471.1,2.288e+6,2.288e+6,1.225e-10,
471.15,1.576e+6,1.576e+6,4.334e-10,
471.2,1.061e+6,1.061e+6,1.500e-9,
471.25,6.983e+5,6.983e+5,5.075e-9,
471.3,4.494e+5,4.494e+5,1.680e-8,
471.35,2.827e+5,2.827e+5,5.436e-8,
471.4,1.739e+5,1.739e+5,1.721e-7,
471.45,1.046e+5,1.046e+5,5.327e-7,
471.5,6.147e+4,6.147e+4,1.613e-6,
