Wavelength (nm),Sum,Mg I (4.9e-01),Mg II (5.1e-01),Mg III (4.2e-06)
200.11,4.318e-31,,,4.318e-31
200.16,1.044e-30,,,1.044e-30
200.21,2.230e-30,,,2.230e-30
200.26,4.206e-30,,,4.206e-30
200.31,7.005e-30,,,7.005e-30
200.36,1.030e-29,,,1.030e-29
200.41,1.338e-29,,,1.338e-29
200.46,1.534e-29,,,1.534e-29
200.51,1.553e-29,,,1.553e-29
200.56,1.388e-29,,,1.388e-29
200.61,1.096e-29,,,1.096e-29
200.66,7.642e-30,,,7.642e-30
200.72,4.206e-30,,,4.206e-30
200.77,2.230e-30,,,2.230e-30
200.82,1.044e-30,,,1.044e-30
200.87,4.318e-31,,,4.318e-31
200.92,1.576e-31,,,1.576e-31
200.97,5.082e-32,,,5.082e-32
201.02,1.447e-32,,,1.447e-32
201.07,3.637e-33,,,3.637e-33
201.12,8.073e-34,,,8.073e-34
201.17,1.582e-34,,,1.582e-34
201.22,2.739e-35,,,2.739e-35
201.27,4.186e-36,,,4.186e-36
201.32,5.650e-37,,,5.650e-37
201.37,5.157e-7,5.157e-7,,6.734e-38
201.42,9.255e-6,9.255e-6,,7.086e-39
201.47,1.471e-4,1.471e-4,,6.585e-40
201.52,2.069e-3,2.069e-3,,5.404e-41
201.57,2.576e-2,2.576e-2,,3.915e-42
201.62,2.840e-1,2.840e-1,,2.505e-43
201.67,2.772e+0,2.772e+0,,1.415e-44
201.72,2.395e+1,2.395e+1,,
201.77,1.832e+2,1.832e+2,,
201.82,1.241e+3,1.241e+3,,
201.87,7.437e+3,7.437e+3,,
201.92,3.947e+4,3.947e+4,,
201.97,1.855e+5,1.855e+5,,
202.02,7.715e+5,7.715e+5,,
202.07,2.841e+6,2.841e+6,,
202.12,9.263e+6,9.263e+6,,
202.17,2.673e+7,2.673e+7,,
202.22,6.831e+7,6.831e+7,,
202.27,1.545e+8,1.545e+8,,
202.32,3.094e+8,3.094e+8,,
202.37,5.486e+8,5.486e+8,,
202.42,8.611e+8,8.611e+8,,
202.47,1.196e+9,1.196e+9,,
202.52,1.472e+9,1.472e+9,,
202.57,1.603e+9,1.603e+9,,
202.62,1.545e+9,1.545e+9,,
202.67,1.319e+9,1.319e+9,,
202.72,9.966e+8,9.966e+8,,2.175e-44
202.77,6.667e+8,6.667e+8,,3.940e-43
202.82,3.948e+8,3.948e+8,,6.330e-42
202.87,2.070e+8,2.070e+8,,9.017e-41
202.92,9.608e+7,9.608e+7,,1.139e-39
202.97,3.948e+7,3.948e+7,,1.276e-38
203.02,1.436e+7,1.436e+7,,1.267e-37
203.07,4.625e+6,4.625e+6,,1.116e-36
203.12,1.319e+6,1.319e+6,,8.716e-36
203.17,3.328e+5,3.328e+5,,6.037e-35
203.22,7.438e+4,7.438e+4,,3.707e-34
203.27,1.471e+4,1.471e+4,,2.019e-33
203.32,2.577e+3,2.577e+3,,9.748e-33
203.37,3.995e+2,3.995e+2,,4.174e-32
203.42,5.484e+1,5.484e+1,,1.585e-31
203.47,6.663e+0,6.663e+0,,5.336e-31
203.52,7.168e-1,7.168e-1,,1.593e-30
203.57,6.827e-2,6.827e-2,,4.218e-30
203.62,5.756e-3,5.756e-3,,9.903e-30
203.67,4.296e-4,4.296e-4,,2.062e-29
203.72,2.839e-5,2.839e-5,,3.806e-29
203.77,1.661e-6,1.661e-6,,6.229e-29
203.82,8.602e-8,8.602e-8,,9.042e-29
203.87,1.164e-28,,,1.164e-28
203.92,1.328e-28,,,1.328e-28
203.97,1.344e-28,,,1.344e-28
204.02,1.207e-28,,,1.207e-28
204.07,9.602e-29,,,9.602e-29
204.12,6.776e-29,,,6.776e-29
204.17,4.240e-29,,,4.240e-29
204.22,2.353e-29,,,2.353e-29
204.27,1.158e-29,,,1.158e-29
204.32,5.052e-30,,,5.052e-30
204.37,1.954e-30,,,1.954e-30
204.42,6.706e-31,,,6.706e-31
204.47,2.040e-31,,,2.040e-31
204.52,5.503e-32,,,5.503e-32
204.57,1.317e-32,,,1.317e-32
204.62,2.793e-33,,,2.793e-33
204.67,5.265e-34,,,5.265e-34
204.72,9.635e-35,,,9.635e-35
204.77,7.166e-35,,,7.166e-35
204.82,3.522e-34,,,3.522e-34
204.87,1.860e-33,,,1.860e-33
204.92,8.763e-33,,,8.763e-33
204.97,3.669e-32,,,3.669e-32
205.02,1.365e-31,,,1.365e-31
205.07,4.509e-31,,,4.509e-31
205.12,1.324e-30,,,1.324e-30
205.17,3.452e-30,,,3.452e-30
205.22,7.999e-30,,,7.999e-30
205.27,1.646e-29,,,1.646e-29
205.32,3.011e-29,,,3.011e-29
205.37,4.891e-29,,,4.891e-29
205.42,7.058e-29,,,7.058e-29
205.47,9.050e-29,,,9.050e-29
205.52,1.031e-28,,,1.031e-28
205.57,1.043e-28,,,1.043e-28
205.62,9.377e-29,,,9.377e-29
205.67,7.489e-29,,,7.489e-29
205.72,5.313e-29,,,5.313e-29
205.77,3.349e-29,,,3.349e-29
205.82,1.877e-29,,,1.877e-29
205.87,9.398e-30,,,9.398e-30
205.92,4.400e-30,,,4.400e-30
205.97,2.612e-30,,,2.612e-30
206.02,3.735e-30,,,3.735e-30
206.07,9.179e-30,,,9.179e-30
206.12,2.279e-29,,,2.279e-29
206.17,5.108e-29,,,5.108e-29
206.22,1.020e-28,,,1.020e-28
206.27,1.812e-28,,,1.812e-28
206.32,2.863e-28,,,2.863e-28
206.37,4.022e-28,,,4.022e-28
206.42,5.026e-28,,,5.026e-28
206.47,5.586e-28,,,5.586e-28
206.52,5.521e-28,,,5.521e-28
206.57,4.853e-28,,,4.853e-28
206.62,3.793e-28,,,3.793e-28
206.67,2.637e-28,,,2.637e-28
206.72,1.631e-28,,,1.631e-28
206.77,8.966e-29,,,8.966e-29
206.82,4.385e-29,,,4.385e-29
206.87,1.907e-29,,,1.907e-29
206.92,7.377e-30,,,7.377e-30
206.97,2.538e-30,,,2.538e-30
207.02,7.763e-31,,,7.763e-31
207.07,2.112e-31,,,2.112e-31
207.12,5.111e-32,,,5.111e-32
207.17,1.100e-32,,,1.100e-32
207.22,2.105e-33,,,2.105e-33
207.27,3.583e-34,,,3.583e-34
207.32,5.424e-35,,,5.424e-35
207.37,7.303e-36,,,7.303e-36
207.42,8.744e-37,,,8.744e-37
207.47,9.311e-38,,,9.311e-38
207.52,8.947e-39,,,8.947e-39
207.57,2.176e-39,,,2.176e-39
207.62,1.417e-38,,,1.417e-38
207.67,1.238e-37,,,1.238e-37
207.72,9.688e-37,,,9.688e-37
207.77,6.756e-36,,,6.756e-36
207.82,4.200e-35,,,4.200e-35
207.87,2.327e-34,,,2.327e-34
207.92,1.150e-33,,,1.150e-33
207.97,5.063e-33,,,5.063e-33
208.02,1.988e-32,,,1.988e-32
208.07,6.955e-32,,,6.955e-32
208.12,2.170e-31,,,2.170e-31
208.17,6.034e-31,,,6.034e-31
208.22,1.496e-30,,,1.496e-30
208.27,3.305e-30,,,3.305e-30
208.32,6.512e-30,,,6.512e-30
208.37,1.144e-29,,,1.144e-29
208.42,1.790e-29,,,1.790e-29
208.47,2.498e-29,,,2.498e-29
208.52,3.108e-29,,,3.108e-29
208.57,3.449e-29,,,3.449e-29
208.62,3.417e-29,,,3.417e-29
208.67,3.038e-29,,,3.038e-29
208.72,2.470e-29,,,2.470e-29
208.77,1.967e-29,,,1.967e-29
208.82,1.826e-29,,,1.826e-29
208.87,2.362e-29,,,2.362e-29
208.92,3.874e-29,,,3.874e-29
208.97,6.555e-29,,,6.555e-29
209.02,1.032e-28,,,1.032e-28
209.07,1.465e-28,,,1.465e-28
209.12,1.861e-28,,,1.861e-28
209.17,2.110e-28,,,2.110e-28
209.22,2.134e-28,,,2.134e-28
209.27,1.927e-28,,,1.927e-28
209.32,1.554e-28,,,1.554e-28
209.37,1.124e-28,,,1.124e-28
209.42,7.413e-29,,,7.413e-29
209.47,4.700e-29,,,4.700e-29
209.52,3.306e-29,,,3.306e-29
209.57,3.091e-29,,,3.091e-29
209.62,3.728e-29,,,3.728e-29
209.67,4.790e-29,,,4.790e-29
209.72,5.817e-29,,,5.817e-29
209.77,6.407e-29,,,6.407e-29
209.82,6.325e-29,,,6.325e-29
209.87,5.580e-29,,,5.580e-29
209.92,4.395e-29,,,4.395e-29
209.97,3.090e-29,,,3.090e-29
210.02,1.940e-29,,,1.940e-29
210.07,1.087e-29,,,1.087e-29
210.12,5.434e-30,,,5.434e-30
210.17,2.426e-30,,,2.426e-30
210.22,9.666e-31,,,9.666e-31
210.27,3.438e-31,,,3.438e-31
210.32,1.091e-31,,,1.091e-31
210.37,3.093e-32,,,3.093e-32
210.42,7.827e-33,,,7.827e-33
210.47,1.794e-33,,,1.794e-33
210.52,5.146e-34,,,5.146e-34
210.57,8.873e-34,,,8.873e-34
210.62,3.830e-33,,,3.830e-33
210.67,1.584e-32,,,1.584e-32
210.72,5.875e-32,,,5.875e-32
210.77,1.948e-31,,,1.948e-31
210.82,5.772e-31,,,5.772e-31
210.87,1.530e-30,,,1.530e-30
210.92,3.624e-30,,,3.624e-30
210.97,7.675e-30,,,7.675e-30
211.02,1.453e-29,,,1.453e-29
211.07,2.460e-29,,,2.460e-29
211.12,3.724e-29,,,3.724e-29
211.17,5.039e-29,,,5.039e-29
211.22,6.096e-29,,,6.096e-29
211.27,6.593e-29,,,6.593e-29
211.32,6.375e-29,,,6.375e-29
211.37,5.511e-29,,,5.511e-29
211.42,4.260e-29,,,4.260e-29
211.47,2.943e-29,,,2.943e-29
211.52,1.818e-29,,,1.818e-29
211.57,1.004e-29,,,1.004e-29
211.62,4.959e-30,,,4.959e-30
211.67,2.189e-30,,,2.189e-30
211.72,8.639e-31,,,8.639e-31
211.77,3.048e-31,,,3.048e-31
211.82,9.616e-32,,,9.616e-32
211.87,2.712e-32,,,2.712e-32
211.92,6.839e-33,,,6.839e-33
211.97,1.542e-33,,,1.542e-33
212.02,3.107e-34,,,3.107e-34
212.07,5.598e-35,,,5.598e-35
212.12,9.018e-36,,,9.018e-36
212.17,1.299e-36,,,1.299e-36
212.22,1.672e-37,,,1.672e-37
212.27,1.929e-38,,,1.929e-38
212.32,2.426e-39,,,2.426e-39
212.37,4.689e-39,,,4.689e-39
212.42,4.096e-38,,,4.096e-38
212.47,3.334e-37,,,3.334e-37
212.52,2.432e-36,,,2.432e-36
212.57,1.590e-35,,,1.590e-35
212.62,9.311e-35,,,9.311e-35
212.67,4.886e-34,,,4.886e-34
212.72,2.298e-33,,,2.298e-33
212.77,9.680e-33,,,9.680e-33
212.82,3.654e-32,,,3.654e-32
212.87,1.236e-31,,,1.236e-31
212.92,3.747e-31,,,3.747e-31
212.97,1.018e-30,,,1.018e-30
213.02,2.476e-30,,,2.476e-30
213.07,5.399e-30,,,5.399e-30
213.12,1.055e-29,,,1.055e-29
213.17,1.846e-29,,,1.846e-29
213.22,2.896e-29,,,2.896e-29
213.27,4.070e-29,,,4.070e-29
213.32,5.126e-29,,,5.126e-29
213.37,5.784e-29,,,5.784e-29
213.42,5.848e-29,,,5.848e-29
213.47,5.298e-29,,,5.298e-29
213.52,4.300e-29,,,4.300e-29
213.57,3.128e-29,,,3.128e-29
213.62,2.038e-29,,,2.038e-29
213.67,1.190e-29,,,1.190e-29
213.72,6.227e-30,,,6.227e-30
213.77,2.919e-30,,,2.919e-30
213.82,1.226e-30,,,1.226e-30
213.87,4.616e-31,,,4.616e-31
213.92,1.557e-31,,,1.557e-31
213.97,4.704e-32,,,4.704e-32
214.02,1.274e-32,,,1.274e-32
214.07,3.090e-33,,,3.090e-33
214.12,6.718e-34,,,6.718e-34
214.17,1.309e-34,,,1.309e-34
214.22,2.284e-35,,,2.284e-35
214.27,3.572e-36,,,3.572e-36
214.32,5.005e-37,,,5.005e-37
214.37,6.283e-38,,,6.283e-38
214.42,7.069e-39,,,7.069e-39
214.47,7.125e-40,,,7.125e-40
214.52,6.436e-41,,,6.436e-41
214.57,5.208e-42,,,5.208e-42
214.62,3.777e-43,,,3.777e-43
214.67,2.454e-44,,,2.454e-44
216.47,3.343e-44,,,3.343e-44
216.52,4.917e-43,,,4.917e-43
216.57,6.509e-42,,,6.509e-42
216.62,7.755e-41,,,7.755e-41
216.67,8.314e-40,,,8.314e-40
216.72,8.022e-39,,,8.022e-39
216.77,6.965e-38,,,6.965e-38
216.82,5.443e-37,,,5.443e-37
216.87,3.828e-36,,,3.828e-36
216.92,2.422e-35,,,2.422e-35
216.97,1.380e-34,,,1.380e-34
217.02,7.071e-34,,,7.071e-34
217.07,3.261e-33,,,3.261e-33
217.12,1.354e-32,,,1.354e-32
217.17,5.057e-32,,,5.057e-32
217.22,1.700e-31,,,1.700e-31
217.27,5.144e-31,,,5.144e-31
217.32,1.400e-30,,,1.400e-30
217.37,3.431e-30,,,3.431e-30
217.42,7.566e-30,,,7.566e-30
217.47,1.501e-29,,,1.501e-29
217.52,2.681e-29,,,2.681e-29
217.57,4.309e-29,,,4.309e-29
217.62,6.232e-29,,,6.232e-29
217.67,8.112e-29,,,8.112e-29
217.72,9.502e-29,,,9.502e-29
217.77,1.002e-28,,,1.002e-28
217.82,9.502e-29,,,9.502e-29
217.87,8.112e-29,,,8.112e-29
217.92,6.232e-29,,,6.232e-29
217.97,4.309e-29,,,4.309e-29
218.02,2.681e-29,,,2.681e-29
218.07,1.501e-29,,,1.501e-29
218.12,7.566e-30,,,7.566e-30
218.17,3.431e-30,,,3.431e-30
218.22,1.400e-30,,,1.400e-30
218.27,5.144e-31,,,5.144e-31
218.32,1.700e-31,,,1.700e-31
218.37,5.057e-32,,,5.057e-32
218.42,1.354e-32,,,1.354e-32
218.47,3.261e-33,,,3.261e-33
218.52,7.071e-34,,,7.071e-34
218.57,1.380e-34,,,1.380e-34
218.62,2.422e-35,,,2.422e-35
218.67,3.828e-36,,,3.828e-36
218.72,5.443e-37,,,5.443e-37
218.77,6.965e-38,,,6.965e-38
218.82,8.022e-39,,,8.022e-39
218.87,8.314e-40,,,8.314e-40
218.92,7.755e-41,,,7.755e-41
218.97,6.509e-42,,,6.509e-42
219.02,4.917e-43,,,4.917e-43
219.07,3.343e-44,,,3.343e-44
224.02,4.536e-13,,4.536e-13,
224.07,6.405e-12,,6.405e-12,
224.12,8.196e-11,,8.196e-11,
224.17,9.505e-10,,9.505e-10,
224.22,9.990e-9,,9.990e-9,
224.27,9.516e-8,,9.516e-8,
224.32,8.214e-7,,8.214e-7,
224.37,6.426e-6,,6.426e-6,
224.42,4.556e-5,,4.556e-5,
224.47,2.927e-4,,2.927e-4,
224.52,1.705e-3,,1.705e-3,
224.57,8.995e-3,,8.995e-3,
224.62,4.302e-2,,4.302e-2,
224.67,1.865e-1,,1.865e-1,
224.72,7.324e-1,,7.324e-1,
224.77,2.607e+0,,2.607e+0,
224.82,8.411e+0,,8.411e+0,
224.87,2.459e+1,,2.459e+1,
224.92,6.515e+1,,6.515e+1,
224.97,1.564e+2,,1.564e+2,
225.02,3.405e+2,,3.405e+2,
225.07,6.714e+2,,6.714e+2,
225.12,1.200e+3,,1.200e+3,
225.17,1.944e+3,,1.944e+3,
225.22,2.853e+3,,2.853e+3,
225.27,3.796e+3,,3.796e+3,
225.32,4.577e+3,,4.577e+3,
225.37,5.000e+3,,5.000e+3,
225.42,4.951e+3,,4.951e+3,
225.47,4.443e+3,,4.443e+3,
225.52,3.614e+3,,3.614e+3,
225.57,2.663e+3,,2.663e+3,
225.62,1.779e+3,,1.779e+3,
225.67,1.077e+3,,1.077e+3,
225.72,5.908e+2,,5.908e+2,
225.77,2.937e+2,,2.937e+2,
225.82,1.323e+2,,1.323e+2,
225.87,5.404e+1,,5.404e+1,
225.92,2.000e+1,,2.000e+1,
225.97,6.707e+0,,6.707e+0,
226.02,2.038e+0,,2.038e+0,
226.07,5.615e-1,,5.615e-1,
226.12,1.402e-1,,1.402e-1,
226.17,3.171e-2,,3.171e-2,
226.22,6.501e-3,,6.501e-3,
226.27,1.208e-3,,1.208e-3,
226.32,2.034e-4,,2.034e-4,
226.37,3.104e-5,,3.104e-5,
226.42,4.292e-6,,4.292e-6,
226.47,5.380e-7,,5.380e-7,
226.52,6.111e-8,,6.111e-8,
226.57,6.290e-9,,6.290e-9,
226.62,5.868e-10,,5.868e-10,
226.67,4.961e-11,,4.961e-11,
226.72,3.801e-12,,3.801e-12,
226.77,1.089e-13,,1.089e-13,
231.58,4.452e-12,,4.452e-12,
231.63,5.406e-11,,5.406e-11,
231.68,5.987e-10,,5.987e-10,
231.73,6.047e-9,,6.047e-9,
231.78,5.570e-8,,5.570e-8,
231.83,4.679e-7,,4.679e-7,
231.88,3.584e-6,,3.584e-6,
231.93,2.504e-5,,2.504e-5,
231.98,1.596e-4,,1.596e-4,
232.03,9.272e-4,,9.272e-4,
232.08,4.914e-3,,4.914e-3,
232.13,2.375e-2,,2.375e-2,
232.18,1.047e-1,,1.047e-1,
232.23,4.208e-1,,4.208e-1,
232.28,1.542e+0,,1.542e+0,
232.33,5.157e+0,,5.157e+0,
232.38,1.572e+1,,1.572e+1,
232.43,4.372e+1,,4.372e+1,
232.48,1.109e+2,,1.109e+2,
232.53,2.564e+2,,2.564e+2,
232.58,5.408e+2,,5.408e+2,
232.63,1.040e+3,,1.040e+3,
232.68,1.825e+3,,1.825e+3,
232.73,2.919e+3,,2.919e+3,
232.78,4.259e+3,,4.259e+3,
232.83,5.667e+3,,5.667e+3,
232.88,6.877e+3,,6.877e+3,
232.93,7.610e+3,,7.610e+3,
232.98,7.681e+3,,7.681e+3,
233.03,7.069e+3,,7.069e+3,
233.08,5.934e+3,,5.934e+3,
233.13,4.543e+3,,4.543e+3,
233.18,3.172e+3,,3.172e+3,
233.23,2.019e+3,,2.019e+3,
233.28,1.173e+3,,1.173e+3,
233.33,6.209e+2,,6.209e+2,
233.38,2.999e+2,,2.999e+2,
233.43,1.321e+2,,1.321e+2,
233.48,5.305e+1,,5.305e+1,
233.53,1.943e+1,,1.943e+1,
233.58,6.493e+0,,6.493e+0,
233.63,1.978e+0,,1.978e+0,
233.68,5.496e-1,,5.496e-1,
233.73,1.393e-1,,1.393e-1,
233.78,3.219e-2,,3.219e-2,
233.83,6.784e-3,,6.784e-3,
233.88,1.304e-3,,1.304e-3,
233.93,2.286e-4,,2.286e-4,
233.98,3.654e-5,,3.654e-5,
234.03,5.327e-6,,5.327e-6,
234.08,7.083e-7,,7.083e-7,
234.13,8.588e-8,,8.588e-8,
234.18,9.497e-9,,9.497e-9,
234.23,9.578e-10,,9.578e-10,
234.28,8.809e-11,,8.809e-11,
234.33,7.389e-12,,7.389e-12,
234.38,5.653e-13,,5.653e-13,
238.08,4.659e-44,,,4.659e-44
238.13,5.489e-43,,,5.489e-43
238.18,5.927e-42,,,5.927e-42
238.23,5.866e-41,,,5.866e-41
238.28,5.321e-40,,,5.321e-40
238.33,4.424e-39,,,4.424e-39
238.38,3.371e-38,,,3.371e-38
238.43,2.354e-37,,,2.354e-37
238.48,1.507e-36,,,1.507e-36
238.53,8.841e-36,,,8.841e-36
238.58,4.754e-35,,,4.754e-35
238.63,2.343e-34,,,2.343e-34
238.68,1.058e-33,,,1.058e-33
238.73,4.381e-33,,,4.381e-33
238.78,1.662e-32,,,1.662e-32
238.83,5.780e-32,,,5.780e-32
238.88,1.842e-31,,,1.842e-31
238.93,5.382e-31,,,5.382e-31
238.98,1.441e-30,,,1.441e-30
239.03,3.536e-30,,,3.536e-30
239.08,7.954e-30,,,7.954e-30
239.13,1.640e-29,,,1.640e-29
239.18,3.098e-29,,,3.098e-29
239.23,5.364e-29,,,5.364e-29
239.28,8.514e-29,,,8.514e-29
239.33,1.239e-28,,,1.239e-28
239.38,1.651e-28,,,1.651e-28
239.43,2.018e-28,,,2.018e-28
239.48,2.260e-28,,,2.260e-28
239.53,2.320e-28,,,2.320e-28
239.58,2.182e-28,,,2.182e-28
239.63,1.882e-28,,,1.882e-28
239.68,1.487e-28,,,1.487e-28
239.73,1.077e-28,,,1.077e-28
239.78,7.152e-29,,,7.152e-29
239.83,4.352e-29,,,4.352e-29
239.88,2.427e-29,,,2.427e-29
239.93,1.241e-29,,,1.241e-29
239.98,5.812e-30,,,5.812e-30
240.03,2.495e-30,,,2.495e-30
240.08,9.820e-31,,,9.820e-31
240.13,3.542e-31,,,3.542e-31
240.18,1.171e-31,,,1.171e-31
240.23,3.548e-32,,,3.548e-32
240.28,9.853e-33,,,9.853e-33
240.33,2.508e-33,,,2.508e-33
240.38,5.850e-34,,,5.850e-34
240.43,1.251e-34,,,1.251e-34
240.48,2.451e-35,,,2.451e-35
240.53,4.402e-36,,,4.402e-36
240.58,7.247e-37,,,7.247e-37
240.63,1.093e-37,,,1.093e-37
240.68,1.512e-38,,,1.512e-38
240.73,1.916e-39,,,1.916e-39
240.78,2.226e-40,,,2.226e-40
240.83,2.370e-41,,,2.370e-41
240.88,2.312e-42,,,2.312e-42
240.93,2.068e-43,,,2.068e-43
240.98,1.695e-44,,,1.695e-44
243.48,2.262e-12,,2.262e-12,
243.53,2.556e-11,,2.556e-11,
243.58,2.657e-10,,2.657e-10,
243.63,2.541e-9,,2.541e-9,
243.68,2.237e-8,,2.237e-8,
243.73,1.811e-7,,1.811e-7,
243.78,1.349e-6,,1.349e-6,
243.83,9.248e-6,,9.248e-6,
243.88,5.832e-5,,5.832e-5,
243.93,3.384e-4,,3.384e-4,
243.98,1.806e-3,,1.806e-3,
244.03,8.871e-3,,8.871e-3,
244.08,4.008e-2,,4.008e-2,
244.13,1.666e-1,,1.666e-1,
244.18,6.374e-1,,6.374e-1,
244.23,2.243e+0,,2.243e+0,
244.28,7.263e+0,,7.263e+0,
244.33,2.164e+1,,2.164e+1,
244.38,5.930e+1,,5.930e+1,
244.43,1.495e+2,,1.495e+2,
244.48,3.470e+2,,3.470e+2,
244.53,7.406e+2,,7.406e+2,
244.58,1.455e+3,,1.455e+3,
244.63,2.628e+3,,2.628e+3,
244.68,4.369e+3,,4.369e+3,
244.73,6.683e+3,,6.683e+3,
244.78,9.405e+3,,9.405e+3,
244.83,1.218e+4,,1.218e+4,
244.88,1.451e+4,,1.451e+4,
244.93,1.590e+4,,1.590e+4,
244.98,1.603e+4,,1.603e+4,
245.03,1.487e+4,,1.487e+4,
245.08,1.269e+4,,1.269e+4,
245.13,9.970e+3,,9.970e+3,
245.18,7.203e+3,,7.203e+3,
245.23,4.789e+3,,4.789e+3,
245.28,2.929e+3,,2.929e+3,8.150e-45
245.33,1.648e+3,,1.648e+3,9.185e-44
245.38,8.533e+2,,8.533e+2,9.535e-43
245.43,4.065e+2,,4.065e+2,9.118e-42
245.48,1.781e+2,,1.781e+2,8.032e-41
245.53,7.183e+1,,7.183e+1,6.517e-40
245.58,2.665e+1,,2.665e+1,4.872e-39
245.63,9.096e+0,,9.096e+0,3.355e-38
245.68,2.856e+0,,2.856e+0,2.128e-37
245.73,8.253e-1,,8.253e-1,1.243e-36
245.78,2.194e-1,,2.194e-1,6.692e-36
245.83,5.366e-2,,5.366e-2,3.318e-35
245.88,1.207e-2,,1.207e-2,1.515e-34
245.93,2.500e-3,,2.500e-3,6.376e-34
245.98,4.762e-4,,4.762e-4,2.471e-33
246.03,8.345e-5,,8.345e-5,8.822e-33
246.08,1.345e-5,,1.345e-5,2.901e-32
246.13,1.996e-6,,1.996e-6,8.790e-32
246.18,2.724e-7,,2.724e-7,2.453e-31
246.23,3.421e-8,,3.421e-8,6.306e-31
246.28,3.953e-9,,3.953e-9,1.493e-30
246.33,4.202e-10,,4.202e-10,3.258e-30
246.38,4.109e-11,,4.109e-11,6.546e-30
246.43,3.698e-12,,3.698e-12,1.212e-29
246.48,2.066e-29,,,2.066e-29
246.53,3.246e-29,,,3.246e-29
246.58,4.696e-29,,,4.696e-29
246.63,6.260e-29,,,6.260e-29
246.68,7.686e-29,,,7.686e-29
246.73,8.693e-29,,,8.693e-29
246.78,9.058e-29,,,9.058e-29
246.83,8.693e-29,,,8.693e-29
246.88,7.686e-29,,,7.686e-29
246.93,6.260e-29,,,6.260e-29
246.98,4.696e-29,,,4.696e-29
247.03,3.246e-29,,,3.246e-29
247.08,2.066e-29,,,2.066e-29
247.13,1.212e-29,,,1.212e-29
247.18,6.546e-30,,,6.546e-30
247.23,3.258e-30,,,3.258e-30
247.28,1.493e-30,,,1.493e-30
247.33,6.306e-31,,,6.306e-31
247.38,2.453e-31,,,2.453e-31
247.43,8.790e-32,,,8.790e-32
247.48,2.901e-32,,,2.901e-32
247.53,8.822e-33,,,8.822e-33
247.58,2.471e-33,,,2.471e-33
247.63,6.376e-34,,,6.376e-34
247.68,1.515e-34,,,1.515e-34
247.73,3.318e-35,,,3.318e-35
247.78,6.692e-36,,,6.692e-36
247.83,1.243e-36,,,1.243e-36
247.88,2.128e-37,,,2.128e-37
247.93,3.355e-38,,,3.355e-38
247.98,4.882e-39,,,4.882e-39
248.03,7.069e-40,,,7.069e-40
248.08,3.547e-40,,,3.547e-40
248.13,1.268e-39,,,1.268e-39
248.18,5.330e-39,,,5.330e-39
248.23,2.081e-38,,,2.081e-38
248.28,7.497e-38,,,7.497e-38
248.33,2.492e-37,,,2.492e-37
248.38,7.641e-37,,,7.641e-37
248.43,2.161e-36,,,2.161e-36
248.48,5.641e-36,,,5.641e-36
248.53,1.358e-35,,,1.358e-35
248.58,3.017e-35,,,3.017e-35
248.63,6.181e-35,,,6.181e-35
248.68,1.169e-34,,,1.169e-34
248.73,2.038e-34,,,2.038e-34
248.78,3.279e-34,,,3.279e-34
248.83,4.867e-34,,,4.867e-34
248.88,6.665e-34,,,6.665e-34
248.93,8.421e-34,,,8.421e-34
248.98,9.814e-34,,,9.814e-34
249.03,1.055e-33,,,1.055e-33
249.08,1.047e-33,,,1.047e-33
249.13,9.580e-34,,,9.580e-34
249.18,8.088e-34,,,8.088e-34
249.23,6.300e-34,,,6.300e-34
249.28,4.527e-34,,,4.527e-34
249.33,3.001e-34,,,3.001e-34
249.38,1.835e-34,,,1.835e-34
249.43,1.035e-34,,,1.035e-34
249.48,5.390e-35,,,5.390e-35
249.53,2.588e-35,,,2.588e-35
249.58,1.147e-35,,,1.147e-35
249.63,4.686e-36,,,4.686e-36
249.68,1.767e-36,,,1.767e-36
249.73,6.146e-37,,,6.146e-37
249.78,1.972e-37,,,1.972e-37
249.83,5.840e-38,,,5.840e-38
249.88,1.595e-38,,,1.595e-38
249.93,4.019e-39,,,4.019e-39
249.98,9.342e-40,,,9.342e-40
250.03,2.004e-40,,,2.004e-40
250.08,3.964e-41,,,3.964e-41
250.13,7.235e-42,,,7.235e-42
250.18,1.218e-42,,,1.218e-42
250.23,1.893e-43,,,1.893e-43
250.28,2.713e-44,,,2.713e-44
250.33,3.587e-45,,,3.587e-45
250.38,4.375e-46,,,4.375e-46
250.43,4.923e-47,,,4.923e-47
250.48,5.111e-48,,,5.111e-48
250.53,4.896e-49,,,4.896e-49
251.38,1.868e-45,,,1.868e-45
251.43,1.995e-44,,,1.995e-44
251.48,1.970e-43,,,1.970e-43
251.53,1.800e-42,,,1.800e-42
251.58,1.520e-41,,,1.520e-41
251.63,1.188e-40,,,1.188e-40
251.68,8.581e-40,,,8.581e-40
251.73,5.734e-39,,,5.734e-39
251.78,3.543e-38,,,3.543e-38
251.83,2.025e-37,,,2.025e-37
251.88,1.070e-36,,,1.070e-36
251.93,5.230e-36,,,5.230e-36
251.98,2.364e-35,,,2.364e-35
252.03,9.883e-35,,,9.883e-35
252.08,3.821e-34,,,3.821e-34
252.13,1.366e-33,,,1.366e-33
252.18,4.517e-33,,,4.517e-33
252.23,1.381e-32,,,1.381e-32
252.28,3.906e-32,,,3.906e-32
252.33,1.022e-31,,,1.022e-31
252.38,2.471e-31,,,2.471e-31
252.43,5.528e-31,,,5.528e-31
