Wavelength (nm),Sum,Mg I (7.9e-03),Mg II (7.2e-01),Mg III (2.7e-01)
554.48,1.570e+3,1.570e+3,,
554.53,9.103e+2,9.103e+2,,
554.58,5.194e+2,5.194e+2,,
554.63,2.915e+2,2.915e+2,,
554.68,1.610e+2,1.610e+2,,
554.73,8.745e+1,8.745e+1,,
554.78,4.674e+1,4.674e+1,,
554.83,2.457e+1,2.457e+1,,
554.88,1.271e+1,1.271e+1,,
554.93,6.467e+0,6.467e+0,,
554.98,3.237e+0,3.237e+0,,
555.03,1.594e+0,1.594e+0,,
555.08,7.723e-1,7.723e-1,,
555.13,3.681e-1,3.681e-1,,
555.18,1.726e-1,1.726e-1,,
555.23,7.960e-2,7.960e-2,,
555.28,3.612e-2,3.612e-2,,
555.33,1.612e-2,1.612e-2,,
555.38,7.081e-3,7.081e-3,,
555.43,3.059e-3,3.059e-3,,
555.48,1.300e-3,1.300e-3,,
555.53,5.437e-4,5.437e-4,,
555.58,2.236e-4,2.236e-4,,
555.63,9.050e-5,9.050e-5,,
555.68,3.603e-5,3.603e-5,,
555.73,1.411e-5,1.411e-5,,
555.78,5.437e-6,5.437e-6,,
555.83,2.061e-6,2.061e-6,,
555.88,7.684e-7,7.684e-7,,
555.93,2.819e-7,2.819e-7,,
555.98,1.017e-7,1.017e-7,,
556.03,3.612e-8,3.612e-8,,
556.08,1.261e-8,1.261e-8,,
556.13,4.334e-9,4.334e-9,,
556.18,1.465e-9,1.465e-9,,
