file,channels,unique_channels,min_wavelength_nm,max_wavelength_nm,status
plibs_z903_c11ma045.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_c11ma046.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_c11ma047.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_c11ma048a.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_c11ma048b.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_c11ma050.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_c11ma053a.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_c11ma054.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_c11ma055a.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_c11ma055b.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_c11ma056.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_c11ma057.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_c11ma058.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_c11ma059a.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_c11ma059b.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_c11ma060.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_c11ma061a.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_c11ma061b.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_c11ma061c.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_c11ma062.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_c11ma063.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_c11ma064.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_c11ma065.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_c11ma067.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_c11ma068.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_c11ma069.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_c11ma071.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_c11ma073.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_c11ma075.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_c11ma076.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_c11ma077.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_c11ma081.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_c11ma082a.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_c11ma082b.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_c11ma083.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_c11ma084.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_c11ma085a.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_c11ma085b.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_c11ma086.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_c11ma087.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_c11ma088.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_c11ma089.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_c11ma090.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_c11ma091a.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_c11ma092.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_c11ma093.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_c11ma094.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_c11ma114.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_c11ma116a.csv,23401,23401,180.0,959.999999999792,readable
plibs_z903_c11ma116b.csv,23401,23401,180.0,959.999999999792,readable
