Wavelength (nm),Sum,Fe I (6.3e-01),Fe II (3.7e-01),Fe III (5.1e-07)
247.1,5.662e+8,5.489e+8,1.727e+7,1.866e-16
247.2,6.362e+8,6.201e+8,1.618e+7,2.413e-17
247.3,7.037e+8,6.885e+8,1.527e+7,2.872e-18
247.4,7.788e+8,7.642e+8,1.462e+7,3.144e-19
247.5,8.861e+8,8.718e+8,1.438e+7,3.166e-20
247.6,1.061e+9,1.046e+9,1.463e+7,2.933e-21
247.7,1.336e+9,1.321e+9,1.542e+7,2.499e-22
247.8,1.731e+9,1.714e+9,1.663e+7,
247.9,2.237e+9,2.219e+9,1.805e+7,
248,2.814e+9,2.794e+9,1.944e+7,
248.1,3.397e+9,3.377e+9,2.056e+7,
248.2,3.919e+9,3.898e+9,2.133e+7,
248.3,4.327e+9,4.305e+9,2.190e+7,
248.4,4.602e+9,4.580e+9,2.262e+7,
248.5,4.756e+9,4.732e+9,2.399e+7,
248.6,4.816e+9,4.789e+9,2.657e+7,
248.7,4.802e+9,4.771e+9,3.071e+7,
248.8,4.712e+9,4.676e+9,3.643e+7,
248.9,4.526e+9,4.483e+9,4.324e+7,
249,4.218e+9,4.168e+9,5.018e+7,
249.1,3.779e+9,3.723e+9,5.604e+7,
249.2,3.232e+9,3.172e+9,5.966e+7,
249.3,2.625e+9,2.565e+9,6.038e+7,
249.4,2.024e+9,1.966e+9,5.818e+7,
249.5,1.490e+9,1.437e+9,5.374e+7,
249.6,1.065e+9,1.016e+9,4.811e+7,
249.7,7.598e+8,7.175e+8,4.232e+7,
249.8,5.648e+8,5.277e+8,3.710e+7,
249.9,4.524e+8,4.197e+8,3.271e+7,
250,3.911e+8,3.620e+8,2.910e+7,
250.1,3.542e+8,3.282e+8,2.603e+7,
250.2,3.249e+8,3.017e+8,2.327e+7,
250.3,2.974e+8,2.767e+8,2.072e+7,
250.4,2.742e+8,2.558e+8,1.842e+7,
250.5,2.618e+8,2.453e+8,1.649e+7,
250.6,2.658e+8,2.507e+8,1.511e+7,
250.7,2.876e+8,2.732e+8,1.440e+7,
250.8,3.231e+8,3.086e+8,1.442e+7,
250.9,3.637e+8,3.487e+8,1.503e+7,
251,4.003e+8,3.844e+8,1.596e+7,
251.1,4.267e+8,4.098e+8,1.685e+7,
251.2,4.426e+8,4.252e+8,1.734e+7,
251.3,4.545e+8,4.373e+8,1.725e+7,
251.4,4.742e+8,4.576e+8,1.660e+7,
251.5,5.151e+8,4.995e+8,1.563e+7,
251.6,5.892e+8,5.745e+8,1.472e+7,
251.7,7.046e+8,6.903e+8,1.431e+7,
251.8,8.636e+8,8.488e+8,1.475e+7,
251.9,1.061e+9,1.045e+9,1.630e+7,
252,1.285e+9,1.266e+9,1.908e+7,
252.1,1.515e+9,1.492e+9,2.300e+7,
252.2,1.725e+9,1.697e+9,2.776e+7,
252.3,1.888e+9,1.855e+9,3.287e+7,
252.4,1.984e+9,1.946e+9,3.774e+7,
252.5,2.001e+9,1.960e+9,4.182e+7,
252.6,1.939e+9,1.894e+9,4.479e+7,
252.7,1.806e+9,1.760e+9,4.663e+7,
252.8,1.620e+9,1.572e+9,4.765e+7,
252.9,1.401e+9,1.352e+9,4.838e+7,
253,1.174e+9,1.124e+9,4.938e+7,
253.1,9.621e+8,9.110e+8,5.113e+7,
253.2,7.857e+8,7.319e+8,5.383e+7,
253.3,6.563e+8,5.989e+8,5.743e+7,
253.4,5.766e+8,5.151e+8,6.156e+7,
253.5,5.417e+8,4.760e+8,6.563e+7,
253.6,5.411e+8,4.722e+8,6.893e+7,
253.7,5.632e+8,4.924e+8,7.075e+7,
253.8,5.969e+8,5.264e+8,7.056e+7,
253.9,6.337e+8,5.655e+8,6.819e+7,
254,6.669e+8,6.031e+8,6.385e+7,
254.1,6.917e+8,6.335e+8,5.818e+7,
254.2,7.043e+8,6.523e+8,5.202e+7,
254.3,7.024e+8,6.561e+8,4.621e+7,
254.4,6.845e+8,6.431e+8,4.142e+7,
254.5,6.511e+8,6.131e+8,3.792e+7,
254.6,6.033e+8,5.677e+8,3.561e+7,
254.7,5.440e+8,5.100e+8,3.405e+7,
254.8,4.765e+8,4.438e+8,3.265e+7,
254.9,4.046e+8,3.737e+8,3.088e+7,
255,3.324e+8,3.039e+8,2.844e+7,
255.1,2.636e+8,2.382e+8,2.541e+7,
255.2,2.015e+8,1.793e+8,2.222e+7,
255.3,1.488e+8,1.291e+8,1.964e+7,
255.4,1.072e+8,8.859e+7,1.865e+7,
255.5,7.799e+7,5.765e+7,2.034e+7,
255.6,6.110e+7,3.542e+7,2.569e+7,
255.7,5.582e+7,2.046e+7,3.536e+7,
255.8,6.045e+7,1.108e+7,4.937e+7,
255.9,7.240e+7,5.609e+6,6.679e+7,
256,8.826e+7,2.647e+6,8.561e+7,
256.1,1.042e+8,1.164e+6,1.030e+8,
256.2,1.163e+8,4.798e+5,1.158e+8,
256.3,1.219e+8,1.946e+5,1.217e+8,
256.4,1.197e+8,1.035e+5,1.195e+8,
256.5,1.101e+8,1.235e+5,1.100e+8,
256.6,9.545e+7,2.508e+5,9.520e+7,
256.7,7.848e+7,5.411e+5,7.793e+7,
256.8,6.206e+7,1.104e+6,6.096e+7,
256.9,4.842e+7,2.096e+6,4.633e+7,
257,3.884e+7,3.694e+6,3.514e+7,
257.1,3.368e+7,6.050e+6,2.763e+7,
257.2,3.267e+7,9.218e+6,2.345e+7,
257.3,3.508e+7,1.310e+7,2.199e+7,
257.4,4.009e+7,1.742e+7,2.267e+7,
257.5,4.703e+7,2.186e+7,2.517e+7,
257.6,5.577e+7,2.617e+7,2.960e+7,
257.7,6.695e+7,3.036e+7,3.659e+7,2.508e-22
257.8,8.209e+7,3.485e+7,4.724e+7,2.538e-21
257.9,1.031e+8,4.024e+7,6.288e+7,2.386e-20
258,1.316e+8,4.711e+7,8.452e+7,2.084e-19
258.1,1.677e+8,5.549e+7,1.122e+8,1.692e-18
258.2,2.088e+8,6.464e+7,1.442e+8,1.276e-17
258.3,2.500e+8,7.299e+7,1.770e+8,8.943e-17
258.4,2.844e+8,7.863e+7,2.058e+8,5.823e-16
258.5,3.055e+8,7.991e+7,2.256e+8,3.523e-15
258.6,3.094e+8,7.607e+7,2.333e+8,1.980e-14
258.7,2.964e+8,6.758e+7,2.289e+8,1.034e-13
258.8,2.721e+8,5.592e+7,2.162e+8,5.020e-13
258.9,2.460e+8,4.313e+7,2.028e+8,2.264e-12
259,2.300e+8,3.116e+7,1.989e+8,9.486e-12
259.1,2.365e+8,2.144e+7,2.151e+8,3.693e-11
259.2,2.751e+8,1.469e+7,2.604e+8,1.336e-10
259.3,3.511e+8,1.103e+7,3.401e+8,4.491e-10
259.4,4.625e+8,1.016e+7,4.524e+8,1.402e-9
259.5,5.989e+8,1.156e+7,5.873e+8,4.070e-9
259.6,7.412e+8,1.463e+7,7.266e+8,1.097e-8
259.7,8.654e+8,1.873e+7,8.466e+8,2.749e-8
259.8,9.481e+8,2.327e+7,9.248e+8,6.401e-8
259.9,9.739e+8,2.781e+7,9.461e+8,1.385e-7
260,9.405e+8,3.217e+7,9.083e+8,2.784e-7
260.1,8.593e+8,3.643e+7,8.229e+8,5.201e-7
260.2,7.518e+8,4.079e+7,7.111e+8,9.033e-7
260.3,6.424e+8,4.539e+7,5.971e+8,1.459e-6
260.4,5.509e+8,5.003e+7,5.009e+8,2.192e-6
260.5,4.882e+8,5.407e+7,4.342e+8,3.068e-6
260.6,4.560e+8,5.658e+7,3.994e+8,4.008e-6
260.7,4.489e+8,5.668e+7,3.922e+8,4.901e-6
260.8,4.582e+8,5.394e+7,4.042e+8,5.643e-6
260.9,4.746e+8,4.861e+7,4.260e+8,6.173e-6
261,4.902e+8,4.161e+7,4.486e+8,6.502e-6
261.1,4.984e+8,3.424e+7,4.642e+8,6.709e-6
261.2,4.948e+8,2.779e+7,4.670e+8,6.909e-6
261.3,4.773e+8,2.323e+7,4.541e+8,7.183e-6
261.4,4.467e+8,2.095e+7,4.257e+8,7.540e-6
261.5,4.061e+8,2.084e+7,3.853e+8,7.890e-6
261.6,3.607e+8,2.243e+7,3.382e+8,8.083e-6
261.7,3.159e+8,2.513e+7,2.908e+8,7.968e-6
261.8,2.770e+8,2.841e+7,2.485e+8,7.460e-6
261.9,2.475e+8,3.184e+7,2.157e+8,6.575e-6
262,2.300e+8,3.513e+7,1.949e+8,5.427e-6
262.1,2.255e+8,3.796e+7,1.876e+8,4.182e-6
262.2,2.341e+8,3.998e+7,1.941e+8,3.002e-6
262.3,2.547e+8,4.078e+7,2.139e+8,2.006e-6
262.4,2.850e+8,4.010e+7,2.449e+8,1.247e-6
262.5,3.219e+8,3.795e+7,2.840e+8,7.209e-7
262.6,3.613e+8,3.470e+7,3.266e+8,3.875e-7
262.7,3.980e+8,3.107e+7,3.669e+8,1.937e-7
262.8,4.267e+8,2.788e+7,3.988e+8,8.998e-8
262.9,4.423e+8,2.583e+7,4.165e+8,3.886e-8
263,4.409e+8,2.531e+7,4.156e+8,1.560e-8
263.1,4.207e+8,2.625e+7,3.944e+8,5.824e-9
263.2,3.830e+8,2.823e+7,3.548e+8,2.021e-9
263.3,3.320e+8,3.059e+7,3.014e+8,6.519e-10
263.4,2.738e+8,3.260e+7,2.412e+8,1.955e-10
263.5,2.151e+8,3.370e+7,1.814e+8,5.448e-11
263.6,1.617e+8,3.361e+7,1.281e+8,1.412e-11
263.7,1.173e+8,3.241e+7,8.490e+7,3.401e-12
263.8,8.333e+7,3.051e+7,5.282e+7,7.615e-13
263.9,5.937e+7,2.843e+7,3.094e+7,1.585e-13
264,4.382e+7,2.666e+7,1.715e+7,3.067e-14
264.1,3.451e+7,2.541e+7,9.095e+6,5.517e-15
264.2,2.927e+7,2.457e+7,4.696e+6,9.226e-16
264.3,2.620e+7,2.377e+7,2.427e+6,1.434e-16
264.4,2.389e+7,2.259e+7,1.302e+6,2.072e-17
264.5,2.148e+7,2.073e+7,7.538e+5,2.784e-18
264.6,1.865e+7,1.816e+7,4.858e+5,3.477e-19
264.7,1.547e+7,1.512e+7,3.537e+5,4.036e-20
264.8,1.229e+7,1.200e+7,2.895e+5,4.355e-21
264.9,9.501e+6,9.241e+6,2.603e+5,4.369e-22
265,7.401e+6,7.152e+6,2.494e+5,
265.1,6.117e+6,5.868e+6,2.489e+5,
265.2,5.592e+6,5.335e+6,2.578e+5,
265.3,5.638e+6,5.356e+6,2.813e+5,
265.4,6.002e+6,5.671e+6,3.312e+5,
265.5,6.458e+6,6.029e+6,4.283e+5,
265.6,6.875e+6,6.271e+6,6.040e+5,
265.7,7.270e+6,6.369e+6,9.009e+5,
265.8,7.818e+6,6.450e+6,1.369e+6,
265.9,8.816e+6,6.763e+6,2.054e+6,
266,1.059e+7,7.614e+6,2.978e+6,
266.1,1.338e+7,9.264e+6,4.121e+6,
266.2,1.722e+7,1.183e+7,5.397e+6,4.012e-24
266.3,2.183e+7,1.517e+7,6.660e+6,3.757e-23
266.4,2.666e+7,1.893e+7,7.727e+6,3.299e-22
266.5,3.092e+7,2.251e+7,8.415e+6,2.694e-21
266.6,3.386e+7,2.526e+7,8.596e+6,2.054e-20
266.7,3.492e+7,2.668e+7,8.234e+6,1.462e-19
266.8,3.397e+7,2.657e+7,7.395e+6,9.716e-19
266.9,3.135e+7,2.512e+7,6.227e+6,6.028e-18
267,2.785e+7,2.293e+7,4.918e+6,3.492e-17
267.1,2.448e+7,2.083e+7,3.646e+6,1.888e-16
267.2,2.223e+7,1.969e+7,2.540e+6,9.536e-16
267.3,2.183e+7,2.016e+7,1.673e+6,4.496e-15
267.4,2.356e+7,2.250e+7,1.058e+6,1.980e-14
267.5,2.714e+7,2.647e+7,6.727e+5,8.139e-14
267.6,3.181e+7,3.132e+7,4.816e+5,3.125e-13
267.7,3.648e+7,3.604e+7,4.491e+5,1.121e-12
267.8,4.007e+7,3.952e+7,5.484e+5,3.754e-12
267.9,4.176e+7,4.100e+7,7.596e+5,1.174e-11
268,4.128e+7,4.021e+7,1.062e+6,3.432e-11
268.1,3.895e+7,3.753e+7,1.428e+6,9.374e-11
268.2,3.561e+7,3.379e+7,1.815e+6,2.392e-10
268.3,3.224e+7,3.006e+7,2.179e+6,5.705e-10
268.4,2.969e+7,2.721e+7,2.475e+6,1.272e-9
268.5,2.840e+7,2.572e+7,2.678e+6,2.651e-9
268.6,2.828e+7,2.548e+7,2.792e+6,5.170e-9
268.7,2.882e+7,2.597e+7,2.847e+6,9.432e-9
268.8,2.931e+7,2.642e+7,2.883e+6,1.611e-8
268.9,2.906e+7,2.612e+7,2.937e+6,2.576e-8
269,2.767e+7,2.465e+7,3.019e+6,3.861e-8
269.1,2.508e+7,2.197e+7,3.111e+6,5.427e-8
269.2,2.159e+7,1.842e+7,3.172e+6,7.162e-8
269.3,1.767e+7,1.451e+7,3.159e+6,8.884e-8
269.4,1.387e+7,1.082e+7,3.050e+6,1.038e-7
269.5,1.066e+7,7.801e+6,2.860e+6,1.144e-7
269.6,8.392e+6,5.755e+6,2.637e+6,1.193e-7
269.7,7.305e+6,4.856e+6,2.449e+6,1.181e-7
269.8,7.571e+6,5.204e+6,2.367e+6,1.115e-7
269.9,9.325e+6,6.886e+6,2.438e+6,1.011e-7
270,1.267e+7,9.991e+6,2.681e+6,8.852e-8
270.1,1.765e+7,1.456e+7,3.084e+6,7.560e-8
270.2,2.415e+7,2.053e+7,3.624e+6,6.356e-8
270.3,3.191e+7,2.761e+7,4.302e+6,5.309e-8
270.4,4.051e+7,3.534e+7,5.171e+6,4.438e-8
270.5,4.954e+7,4.318e+7,6.360e+6,3.728e-8
270.6,5.890e+7,5.084e+7,8.065e+6,3.146e-8
270.7,6.925e+7,5.875e+7,1.050e+7,2.657e-8
270.8,8.246e+7,6.865e+7,1.381e+7,2.233e-8
270.9,1.021e+8,8.409e+7,1.798e+7,1.852e-8
271,1.335e+8,1.107e+8,2.273e+7,1.506e-8
271.1,1.836e+8,1.560e+8,2.754e+7,1.191e-8
271.2,2.598e+8,2.281e+8,3.168e+7,9.100e-9
271.3,3.681e+8,3.336e+8,3.444e+7,6.682e-9
271.4,5.100e+8,4.747e+8,3.529e+7,4.688e-9
271.5,6.802e+8,6.462e+8,3.408e+7,3.130e-9
271.6,8.653e+8,8.342e+8,3.109e+7,1.980e-9
271.7,1.044e+9,1.017e+9,2.702e+7,1.184e-9
271.8,1.191e+9,1.169e+9,2.274e+7,6.678e-10
271.9,1.285e+9,1.265e+9,1.917e+7,3.543e-10
272,1.309e+9,1.292e+9,1.706e+7,1.766e-10
272.1,1.262e+9,1.245e+9,1.689e+7,8.266e-11
272.2,1.153e+9,1.134e+9,1.876e+7,3.627e-11
272.3,1.002e+9,9.792e+8,2.249e+7,1.492e-11
272.4,8.321e+8,8.046e+8,2.753e+7,5.745e-12
272.5,6.669e+8,6.337e+8,3.315e+7,2.072e-12
272.6,5.235e+8,4.850e+8,3.851e+7,6.995e-13
272.7,4.129e+8,3.700e+8,4.289e+7,2.210e-13
272.8,3.396e+8,2.937e+8,4.591e+7,6.532e-14
272.9,3.031e+8,2.553e+8,4.777e+7,1.806e-14
273,2.995e+8,2.501e+8,4.932e+7,4.673e-15
273.1,3.226e+8,2.706e+8,5.206e+7,1.131e-15
273.2,3.652e+8,3.074e+8,5.786e+7,2.559e-16
273.3,4.196e+8,3.509e+8,6.864e+7,5.415e-17
273.4,4.784e+8,3.926e+8,8.583e+7,1.072e-17
273.5,5.360e+8,4.260e+8,1.100e+8,1.984e-18
273.6,5.885e+8,4.480e+8,1.406e+8,3.433e-19
273.7,6.341e+8,4.582e+8,1.759e+8,5.556e-20
273.8,6.723e+8,4.588e+8,2.135e+8,8.406e-21
273.9,7.034e+8,4.524e+8,2.510e+8,1.189e-21
274,7.279e+8,4.413e+8,2.866e+8,1.573e-22
274.1,7.462e+8,4.263e+8,3.198e+8,1.945e-23
274.2,7.583e+8,4.077e+8,3.507e+8,2.248e-24
274.3,7.648e+8,3.852e+8,3.795e+8,2.014e-25
274.4,7.659e+8,3.597e+8,4.062e+8,
274.5,7.618e+8,3.327e+8,4.291e+8,
274.6,7.520e+8,3.063e+8,4.456e+8,
274.7,7.355e+8,2.825e+8,4.530e+8,
274.8,7.112e+8,2.618e+8,4.493e+8,
274.9,6.788e+8,2.439e+8,4.349e+8,
275,6.395e+8,2.274e+8,4.121e+8,
275.1,5.961e+8,2.112e+8,3.849e+8,
275.2,5.518e+8,1.946e+8,3.573e+8,
275.3,5.095e+8,1.777e+8,3.318e+8,
275.4,4.701e+8,1.613e+8,3.087e+8,
275.5,4.326e+8,1.462e+8,2.864e+8,
275.6,3.951e+8,1.329e+8,2.622e+8,
275.7,3.557e+8,1.216e+8,2.341e+8,
275.8,3.138e+8,1.120e+8,2.018e+8,
275.9,2.705e+8,1.038e+8,1.666e+8,
276,2.281e+8,9.679e+7,1.313e+8,
276.1,1.892e+8,9.053e+7,9.869e+7,
276.2,1.561e+8,8.485e+7,7.121e+7,
276.3,1.296e+8,7.960e+7,4.997e+7,
276.4,1.096e+8,7.467e+7,3.493e+7,
276.5,9.508e+7,6.995e+7,2.513e+7,
276.6,8.448e+7,6.529e+7,1.919e+7,
276.7,7.619e+7,6.046e+7,1.573e+7,
276.8,6.888e+7,5.530e+7,1.358e+7,
276.9,6.175e+7,4.978e+7,1.197e+7,
277,5.460e+7,4.413e+7,1.047e+7,
277.1,4.776e+7,3.879e+7,8.976e+6,
277.2,4.187e+7,3.433e+7,7.540e+6,
277.3,3.757e+7,3.127e+7,6.300e+6,
277.4,3.524e+7,2.986e+7,5.380e+6,
277.5,3.488e+7,3.003e+7,4.842e+6,
277.6,3.622e+7,3.155e+7,4.674e+6,
277.7,3.897e+7,3.416e+7,4.808e+6,
277.8,4.311e+7,3.797e+7,5.139e+6,
277.9,4.914e+7,4.359e+7,5.554e+6,
278,5.810e+7,5.215e+7,5.952e+6,
278.1,7.129e+7,6.504e+7,6.247e+6,
278.2,8.970e+7,8.333e+7,6.373e+6,
278.3,1.134e+8,1.071e+8,6.288e+6,
278.4,1.408e+8,1.349e+8,5.975e+6,
278.5,1.690e+8,1.636e+8,5.451e+6,
278.6,1.936e+8,1.889e+8,4.766e+6,
278.7,2.103e+8,2.063e+8,3.998e+6,
278.8,2.156e+8,2.123e+8,3.232e+6,
278.9,2.080e+8,2.055e+8,2.547e+6,
279,1.888e+8,1.868e+8,1.996e+6,
279.1,1.610e+8,1.594e+8,1.598e+6,
279.2,1.291e+8,1.278e+8,1.344e+6,
279.3,9.750e+7,9.630e+7,1.201e+6,
279.4,6.959e+7,6.846e+7,1.130e+6,
279.5,4.751e+7,4.641e+7,1.091e+6,
279.6,3.196e+7,3.091e+7,1.057e+6,
279.7,2.271e+7,2.170e+7,1.008e+6,
279.8,1.894e+7,1.800e+7,9.365e+5,
279.9,1.973e+7,1.889e+7,8.427e+5,
280,2.416e+7,2.343e+7,7.314e+5,
280.1,3.138e+7,3.077e+7,6.109e+5,
280.2,4.055e+7,4.006e+7,4.906e+5,
280.3,5.080e+7,5.042e+7,3.793e+5,
280.4,6.134e+7,6.105e+7,2.841e+5,
280.5,7.153e+7,7.132e+7,2.087e+5,
280.6,8.103e+7,8.088e+7,1.538e+5,
280.7,8.976e+7,8.965e+7,1.171e+5,
280.8,9.777e+7,9.768e+7,9.449e+4,
280.9,1.050e+8,1.049e+8,8.144e+4,
281,1.109e+8,1.109e+8,7.380e+4,
281.1,1.149e+8,1.148e+8,6.857e+4,
281.2,1.157e+8,1.156e+8,6.397e+4,
281.3,1.127e+8,1.127e+8,5.933e+4,
281.4,1.057e+8,1.057e+8,5.463e+4,
281.5,9.539e+7,9.534e+7,5.020e+4,
281.6,8.324e+7,8.320e+7,4.652e+4,
281.7,7.118e+7,7.113e+7,4.443e+4,
281.8,6.102e+7,6.097e+7,4.548e+4,
281.9,5.404e+7,5.399e+7,5.257e+4,
282,5.072e+7,5.065e+7,7.057e+4,
282.1,5.074e+7,5.063e+7,1.070e+5,
282.2,5.319e+7,5.302e+7,1.721e+5,
282.3,5.698e+7,5.670e+7,2.785e+5,
282.4,6.111e+7,6.067e+7,4.399e+5,9.297e-28
282.5,6.491e+7,6.424e+7,6.679e+5,1.828e-26
282.6,6.813e+7,6.716e+7,9.688e+5,1.418e-25
282.7,7.077e+7,6.943e+7,1.339e+6,1.035e-24
282.8,7.294e+7,7.117e+7,1.765e+6,7.103e-24
282.9,7.463e+7,7.241e+7,2.220e+6,4.587e-23
283,7.564e+7,7.297e+7,2.669e+6,2.786e-22
283.1,7.561e+7,7.253e+7,3.079e+6,1.592e-21
283.2,7.425e+7,7.083e+7,3.420e+6,8.557e-21
283.3,7.146e+7,6.778e+7,3.677e+6,4.327e-20
283.4,6.753e+7,6.368e+7,3.848e+6,2.058e-19
283.5,6.310e+7,5.916e+7,3.943e+6,9.207e-19
283.6,5.902e+7,5.505e+7,3.975e+6,3.875e-18
283.7,5.611e+7,5.215e+7,3.956e+6,1.534e-17
283.8,5.493e+7,5.104e+7,3.890e+6,5.713e-17
283.9,5.565e+7,5.187e+7,3.775e+6,2.001e-16
284,5.796e+7,5.436e+7,3.605e+6,6.596e-16
284.1,6.118e+7,5.780e+7,3.379e+6,2.045e-15
284.2,6.440e+7,6.130e+7,3.103e+6,5.962e-15
284.3,6.677e+7,6.397e+7,2.796e+6,1.635e-14
284.4,6.769e+7,6.521e+7,2.479e+6,4.220e-14
284.5,6.704e+7,6.486e+7,2.177e+6,1.024e-13
284.6,6.511e+7,6.320e+7,1.908e+6,2.339e-13
284.7,6.247e+7,6.079e+7,1.685e+6,5.023e-13
284.8,5.971e+7,5.820e+7,1.514e+6,1.015e-12
284.9,5.717e+7,5.577e+7,1.401e+6,1.929e-12
285,5.482e+7,5.347e+7,1.351e+6,3.448e-12
285.1,5.231e+7,5.094e+7,1.367e+6,5.799e-12
285.2,4.916e+7,4.771e+7,1.448e+6,9.173e-12
285.3,4.501e+7,4.342e+7,1.583e+6,1.365e-11
285.4,3.977e+7,3.802e+7,1.750e+6,1.911e-11
285.5,3.369e+7,3.178e+7,1.915e+6,2.516e-11
285.6,2.726e+7,2.522e+7,2.040e+6,3.117e-11
285.7,2.103e+7,1.894e+7,2.090e+6,3.632e-11
285.8,1.547e+7,1.342e+7,2.045e+6,3.981e-11
285.9,1.087e+7,8.969e+6,1.904e+6,4.104e-11
286,7.329e+6,5.643e+6,1.686e+6,3.981e-11
286.1,4.766e+6,3.342e+6,1.424e+6,3.632e-11
286.2,3.022e+6,1.862e+6,1.160e+6,3.117e-11
286.3,1.909e+6,9.758e+5,9.328e+5,2.516e-11
286.4,1.255e+6,4.810e+5,7.741e+5,1.911e-11
286.5,9.278e+5,2.230e+5,7.048e+5,1.365e-11
286.6,8.306e+5,9.724e+4,7.334e+5,9.173e-12
286.7,8.964e+5,3.987e+4,8.565e+5,5.799e-12
286.8,1.075e+6,1.539e+4,1.060e+6,3.448e-12
286.9,1.323e+6,5.622e+3,1.317e+6,1.929e-12
287,1.598e+6,2.045e+3,1.596e+6,1.015e-12
287.1,1.860e+6,1.023e+3,1.859e+6,5.023e-13
287.2,2.071e+6,1.300e+3,2.070e+6,2.339e-13
287.3,2.205e+6,2.892e+3,2.202e+6,1.024e-13
287.4,2.250e+6,6.829e+3,2.243e+6,4.220e-14
287.5,2.214e+6,1.544e+4,2.199e+6,1.635e-14
287.6,2.123e+6,3.299e+4,2.090e+6,5.962e-15
287.7,2.014e+6,6.663e+4,1.947e+6,2.045e-15
287.8,1.927e+6,1.273e+5,1.800e+6,6.596e-16
287.9,1.903e+6,2.302e+5,1.673e+6,2.001e-16
288,1.972e+6,3.950e+5,1.577e+6,5.713e-17
288.1,2.153e+6,6.444e+5,1.509e+6,1.534e-17
288.2,2.457e+6,1.002e+6,1.454e+6,3.875e-18
288.3,2.888e+6,1.492e+6,1.396e+6,9.207e-19
288.4,3.451e+6,2.133e+6,1.318e+6,2.058e-19
288.5,4.156e+6,2.943e+6,1.213e+6,4.327e-20
288.6,5.022e+6,3.936e+6,1.085e+6,8.557e-21
288.7,6.073e+6,5.124e+6,9.488e+5,1.592e-21
288.8,7.333e+6,6.511e+6,8.217e+5,2.786e-22
288.9,8.813e+6,8.090e+6,7.223e+5,4.587e-23
289,1.049e+7,9.829e+6,6.627e+5,7.103e-24
289.1,1.231e+7,1.166e+7,6.456e+5,1.035e-24
289.2,1.417e+7,1.350e+7,6.636e+5,1.418e-25
289.3,1.593e+7,1.523e+7,7.016e+5,1.828e-26
289.4,1.747e+7,1.673e+7,7.409e+5,2.216e-27
289.5,1.866e+7,1.789e+7,7.636e+5,
289.6,1.942e+7,1.866e+7,7.568e+5,
289.7,1.973e+7,1.902e+7,7.154e+5,
289.8,1.961e+7,1.897e+7,6.424e+5,
289.9,1.911e+7,1.856e+7,5.467e+5,
290,1.830e+7,1.786e+7,4.406e+5,
290.1,1.727e+7,1.693e+7,3.361e+5,
290.2,1.611e+7,1.587e+7,2.429e+5,
290.3,1.492e+7,1.475e+7,1.663e+5,
290.4,1.377e+7,1.366e+7,1.082e+5,
290.5,1.271e+7,1.265e+7,6.722e+4,
290.6,1.180e+7,1.176e+7,4.022e+4,
290.7,1.105e+7,1.103e+7,2.365e+4,
290.8,1.049e+7,1.048e+7,1.421e+4,
290.9,1.017e+7,1.016e+7,9.383e+3,
291,1.018e+7,1.017e+7,7.633e+3,
291.1,1.067e+7,1.066e+7,8.553e+3,
291.2,1.180e+7,1.178e+7,1.315e+4,
291.3,1.367e+7,1.365e+7,2.448e+4,
291.4,1.634e+7,1.629e+7,4.874e+4,
291.5,1.975e+7,1.966e+7,9.675e+4,
291.6,2.376e+7,2.358e+7,1.856e+5,
291.7,2.818e+7,2.784e+7,3.392e+5,
291.8,3.281e+7,3.222e+7,5.877e+5,
291.9,3.748e+7,3.652e+7,9.628e+5,
292,4.212e+7,4.063e+7,1.489e+6,
292.1,4.668e+7,4.451e+7,2.175e+6,
292.2,5.116e+7,4.817e+7,2.997e+6,
292.3,5.554e+7,5.165e+7,3.896e+6,
292.4,5.979e+7,5.501e+7,4.778e+6,
292.5,6.386e+7,5.833e+7,5.528e+6,
292.6,6.776e+7,6.173e+7,6.034e+6,
292.7,7.164e+7,6.542e+7,6.213e+6,
292.8,7.584e+7,6.980e+7,6.035e+6,
292.9,8.094e+7,7.541e+7,5.533e+6,
293,8.766e+7,8.287e+7,4.789e+6,
293.1,9.655e+7,9.263e+7,3.920e+6,
293.2,1.078e+8,1.047e+8,3.048e+6,
293.3,1.207e+8,1.184e+8,2.276e+6,
293.4,1.339e+8,1.322e+8,1.679e+6,
293.5,1.455e+8,1.442e+8,1.299e+6,
293.6,1.533e+8,1.522e+8,1.152e+6,
293.7,1.561e+8,1.548e+8,1.236e+6,
293.8,1.535e+8,1.519e+8,1.539e+6,
293.9,1.467e+8,1.447e+8,2.042e+6,
294,1.382e+8,1.355e+8,2.713e+6,
294.1,1.309e+8,1.274e+8,3.510e+6,
294.2,1.277e+8,1.234e+8,4.379e+6,
294.3,1.303e+8,1.251e+8,5.256e+6,
294.4,1.391e+8,1.330e+8,6.077e+6,
294.5,1.528e+8,1.460e+8,6.788e+6,
294.6,1.694e+8,1.621e+8,7.351e+6,
294.7,1.863e+8,1.786e+8,7.750e+6,
294.8,2.013e+8,1.933e+8,7.987e+6,
294.9,2.128e+8,2.047e+8,8.078e+6,
295,2.204e+8,2.123e+8,8.040e+6,
295.1,2.240e+8,2.162e+8,7.881e+6,
295.2,2.242e+8,2.166e+8,7.599e+6,
295.3,2.214e+8,2.142e+8,7.182e+6,
295.4,2.160e+8,2.094e+8,6.621e+6,
295.5,2.088e+8,2.028e+8,5.921e+6,
295.6,2.008e+8,1.957e+8,5.108e+6,
