Wavelength (nm),Sum,Fe I (5.9e-03),Fe II (8.8e-01),Fe III (1.2e-01)
353,1.600e+7,1.600e+7,,
353.1,1.648e+7,1.648e+7,,
353.2,1.699e+7,1.699e+7,,
353.3,1.755e+7,1.755e+7,,
353.4,1.820e+7,1.820e+7,,
353.5,1.891e+7,1.891e+7,,
353.6,1.964e+7,1.964e+7,,
353.7,2.032e+7,2.032e+7,,
353.8,2.086e+7,2.086e+7,,
353.9,2.116e+7,2.116e+7,,
354,2.117e+7,2.117e+7,,
354.1,2.084e+7,2.084e+7,,
354.2,2.019e+7,2.019e+7,,
354.3,1.930e+7,1.930e+7,,
354.4,1.830e+7,1.830e+7,,
354.5,1.737e+7,1.737e+7,,
354.6,1.666e+7,1.666e+7,,
354.7,1.636e+7,1.636e+7,,
354.8,1.656e+7,1.656e+7,,
354.9,1.731e+7,1.731e+7,,
355,1.856e+7,1.856e+7,,
355.1,2.018e+7,2.018e+7,,
355.2,2.201e+7,2.201e+7,,
355.3,2.382e+7,2.382e+7,,
355.4,2.543e+7,2.543e+7,,
355.5,2.670e+7,2.670e+7,,
355.6,2.756e+7,2.756e+7,,
355.7,2.805e+7,2.805e+7,,
355.8,2.826e+7,2.826e+7,,
355.9,2.838e+7,2.838e+7,,
356,2.858e+7,2.858e+7,,
356.1,2.904e+7,2.904e+7,,
356.2,2.987e+7,2.987e+7,,
356.3,3.111e+7,3.111e+7,,
356.4,3.272e+7,3.272e+7,,
356.5,3.457e+7,3.457e+7,,
356.6,3.650e+7,3.650e+7,,
356.7,3.831e+7,3.831e+7,,
356.8,3.988e+7,3.988e+7,,
356.9,4.109e+7,4.109e+7,,
357,4.197e+7,4.197e+7,,
357.1,4.263e+7,4.263e+7,,
357.2,4.326e+7,4.326e+7,,
357.3,4.411e+7,4.411e+7,,
357.4,4.540e+7,4.540e+7,,
357.5,4.728e+7,4.728e+7,,
357.6,4.979e+7,4.979e+7,,
357.7,5.277e+7,5.277e+7,,
357.8,5.596e+7,5.596e+7,,
357.9,5.894e+7,5.894e+7,,
358,6.127e+7,6.127e+7,,
358.1,6.255e+7,6.255e+7,,
358.2,6.247e+7,6.247e+7,,
358.3,6.088e+7,6.088e+7,,
358.4,5.783e+7,5.783e+7,,
358.5,5.351e+7,5.351e+7,,
358.6,4.824e+7,4.824e+7,,
358.7,4.240e+7,4.240e+7,,
358.8,3.640e+7,3.640e+7,,
358.9,3.059e+7,3.059e+7,,
359,2.526e+7,2.526e+7,,
359.1,2.063e+7,2.063e+7,,
359.2,1.681e+7,1.681e+7,,
359.3,1.386e+7,1.386e+7,,
359.4,1.179e+7,1.179e+7,,
359.5,1.058e+7,1.058e+7,,
359.6,1.019e+7,1.019e+7,,
359.7,1.058e+7,1.058e+7,,
359.8,1.169e+7,1.169e+7,,
359.9,1.347e+7,1.347e+7,,
360,1.583e+7,1.583e+7,,
360.1,1.868e+7,1.868e+7,,
360.2,2.185e+7,2.185e+7,,
360.3,2.516e+7,2.516e+7,,
360.4,2.839e+7,2.839e+7,,
360.5,3.131e+7,3.131e+7,,
360.6,3.373e+7,3.373e+7,,
360.7,3.548e+7,3.548e+7,,
360.8,3.649e+7,3.649e+7,,
360.9,3.679e+7,3.679e+7,,
361,3.648e+7,3.648e+7,,
361.1,3.575e+7,3.575e+7,,
361.2,3.483e+7,3.483e+7,,
361.3,3.392e+7,3.392e+7,,
361.4,3.319e+7,3.319e+7,,
361.5,3.269e+7,3.269e+7,,
361.6,3.242e+7,3.242e+7,,
361.7,3.228e+7,3.228e+7,,
361.8,3.212e+7,3.212e+7,,
361.9,3.181e+7,3.181e+7,,
362,3.125e+7,3.125e+7,,
362.1,3.042e+7,3.042e+7,,
362.2,2.936e+7,2.936e+7,,
362.3,2.820e+7,2.820e+7,2.839e-10,
362.4,2.707e+7,2.707e+7,1.431e-9,
362.5,2.611e+7,2.611e+7,6.949e-9,
362.6,2.540e+7,2.540e+7,3.252e-8,
362.7,2.496e+7,2.496e+7,1.466e-7,
362.8,2.473e+7,2.473e+7,6.367e-7,
362.9,2.460e+7,2.460e+7,2.665e-6,
363,2.442e+7,2.442e+7,1.075e-5,
363.1,2.405e+7,2.405e+7,4.175e-5,
363.2,2.341e+7,2.341e+7,1.563e-4,
363.3,2.245e+7,2.245e+7,5.637e-4,
363.4,2.121e+7,2.121e+7,1.959e-3,
363.5,1.979e+7,1.979e+7,6.559e-3,
363.6,1.831e+7,1.831e+7,2.116e-2,
363.7,1.692e+7,1.692e+7,6.577e-2,
363.8,1.578e+7,1.578e+7,1.970e-1,
363.9,1.499e+7,1.499e+7,5.683e-1,
364,1.463e+7,1.463e+7,1.580e+0,
364.1,1.473e+7,1.473e+7,4.233e+0,
364.2,1.527e+7,1.527e+7,1.092e+1,
364.3,1.618e+7,1.618e+7,2.717e+1,
364.4,1.734e+7,1.734e+7,6.509e+1,
364.5,1.860e+7,1.860e+7,1.503e+2,
364.6,1.976e+7,1.976e+7,3.342e+2,
364.7,2.067e+7,2.067e+7,7.163e+2,
364.8,2.115e+7,2.115e+7,1.479e+3,
364.9,2.111e+7,2.111e+7,2.942e+3,
365,2.050e+7,2.049e+7,5.640e+3,
365.1,1.934e+7,1.933e+7,1.042e+4,
365.2,1.771e+7,1.769e+7,1.854e+4,
365.3,1.575e+7,1.572e+7,3.178e+4,
365.4,1.362e+7,1.357e+7,5.251e+4,
365.5,1.147e+7,1.139e+7,8.357e+4,
365.6,9.446e+6,9.318e+6,1.282e+5,
365.7,7.658e+6,7.468e+6,1.894e+5,
365.8,6.174e+6,5.904e+6,2.696e+5,
365.9,5.025e+6,4.655e+6,3.698e+5,
366,4.206e+6,3.717e+6,4.888e+5,
366.1,3.690e+6,3.067e+6,6.224e+5,
366.2,3.430e+6,2.667e+6,7.636e+5,
366.3,3.375e+6,2.472e+6,9.027e+5,
366.4,3.468e+6,2.439e+6,1.028e+6,
366.5,3.658e+6,2.530e+6,1.128e+6,
366.6,3.902e+6,2.709e+6,1.193e+6,
366.7,4.169e+6,2.953e+6,1.215e+6,
366.8,4.438e+6,3.245e+6,1.193e+6,
366.9,4.706e+6,3.578e+6,1.128e+6,
367,4.982e+6,3.954e+6,1.028e+6,
367.1,5.285e+6,4.382e+6,9.027e+5,
367.2,5.642e+6,4.879e+6,7.636e+5,
367.3,6.081e+6,5.458e+6,6.224e+5,
367.4,6.622e+6,6.134e+6,4.888e+5,
367.5,7.280e+6,6.910e+6,3.698e+5,
367.6,8.054e+6,7.784e+6,2.696e+5,
367.7,8.931e+6,8.741e+6,1.894e+5,
367.8,9.886e+6,9.758e+6,1.282e+5,
367.9,1.089e+7,1.080e+7,8.357e+4,
368,1.189e+7,1.184e+7,5.251e+4,
368.1,1.286e+7,1.282e+7,3.178e+4,
368.2,1.374e+7,1.372e+7,1.854e+4,
368.3,1.451e+7,1.450e+7,1.042e+4,
368.4,1.514e+7,1.513e+7,5.640e+3,
368.5,1.560e+7,1.560e+7,2.942e+3,
368.6,1.588e+7,1.588e+7,1.479e+3,
368.7,1.599e+7,1.599e+7,7.163e+2,
368.8,1.594e+7,1.594e+7,3.342e+2,
368.9,1.574e+7,1.574e+7,1.503e+2,
369,1.542e+7,1.542e+7,6.509e+1,
369.1,1.502e+7,1.502e+7,2.717e+1,
369.2,1.455e+7,1.455e+7,1.092e+1,
369.3,1.405e+7,1.405e+7,4.233e+0,
369.4,1.356e+7,1.356e+7,1.580e+0,
369.5,1.308e+7,1.308e+7,5.683e-1,
369.6,1.265e+7,1.265e+7,1.970e-1,
369.7,1.228e+7,1.228e+7,6.577e-2,
369.8,1.200e+7,1.200e+7,2.116e-2,
369.9,1.179e+7,1.179e+7,6.559e-3,
370,1.168e+7,1.168e+7,1.959e-3,
370.1,1.163e+7,1.163e+7,5.637e-4,
370.2,1.165e+7,1.165e+7,1.563e-4,
370.3,1.169e+7,1.169e+7,4.175e-5,
370.4,1.175e+7,1.175e+7,1.075e-5,
370.5,1.178e+7,1.178e+7,2.665e-6,
370.6,1.178e+7,1.178e+7,6.367e-7,
370.7,1.174e+7,1.174e+7,1.466e-7,
370.8,1.168e+7,1.168e+7,3.252e-8,
370.9,1.163e+7,1.163e+7,6.949e-9,
371,1.164e+7,1.164e+7,1.431e-9,
371.1,1.176e+7,1.176e+7,2.839e-10,
371.2,1.205e+7,1.205e+7,5.427e-11,
371.3,1.254e+7,1.254e+7,,
371.4,1.324e+7,1.324e+7,,
371.5,1.415e+7,1.415e+7,,
371.6,1.521e+7,1.521e+7,,
371.7,1.635e+7,1.635e+7,,
371.8,1.749e+7,1.749e+7,,
371.9,1.857e+7,1.857e+7,,
372,1.955e+7,1.955e+7,,
372.1,2.042e+7,2.042e+7,,
372.2,2.125e+7,2.125e+7,,
372.3,2.214e+7,2.214e+7,,
372.4,2.322e+7,2.322e+7,,
372.5,2.466e+7,2.466e+7,,
372.6,2.658e+7,2.658e+7,,
372.7,2.908e+7,2.908e+7,,
372.8,3.218e+7,3.218e+7,,
372.9,3.581e+7,3.581e+7,,
373,3.980e+7,3.980e+7,,
373.1,4.390e+7,4.390e+7,,
373.2,4.778e+7,4.778e+7,,
373.3,5.113e+7,5.113e+7,,
373.4,5.367e+7,5.367e+7,,
373.5,5.519e+7,5.519e+7,,
373.6,5.563e+7,5.563e+7,,
373.7,5.508e+7,5.508e+7,,
373.8,5.372e+7,5.372e+7,,
373.9,5.187e+7,5.187e+7,,
374,4.985e+7,4.985e+7,,
374.1,4.797e+7,4.797e+7,,
374.2,4.645e+7,4.645e+7,,
374.3,4.540e+7,4.540e+7,,
374.4,4.480e+7,4.480e+7,,
374.5,4.454e+7,4.454e+7,,
374.6,4.441e+7,4.441e+7,,
374.7,4.420e+7,4.420e+7,,
374.8,4.375e+7,4.375e+7,,
374.9,4.293e+7,4.293e+7,,
375,4.173e+7,4.173e+7,,
375.1,4.021e+7,4.021e+7,,
375.2,3.850e+7,3.850e+7,,
375.3,3.676e+7,3.676e+7,,
375.4,3.515e+7,3.515e+7,,
375.5,3.379e+7,3.379e+7,,
375.6,3.276e+7,3.276e+7,,
375.7,3.208e+7,3.208e+7,,
375.8,3.170e+7,3.170e+7,,
375.9,3.155e+7,3.155e+7,,
376,3.150e+7,3.150e+7,,
376.1,3.144e+7,3.144e+7,,
376.2,3.123e+7,3.123e+7,,
376.3,3.076e+7,3.076e+7,,
376.4,2.993e+7,2.993e+7,,
376.5,2.868e+7,2.868e+7,,
376.6,2.698e+7,2.698e+7,,
376.7,2.486e+7,2.486e+7,,
376.8,2.239e+7,2.239e+7,,
376.9,1.968e+7,1.968e+7,,
377,1.685e+7,1.685e+7,,
377.1,1.405e+7,1.405e+7,,
377.2,1.140e+7,1.140e+7,,
377.3,9.025e+6,9.025e+6,,
377.4,6.981e+6,6.981e+6,,
377.5,5.310e+6,5.310e+6,,
377.6,4.016e+6,4.016e+6,,
377.7,3.075e+6,3.075e+6,,
377.8,2.447e+6,2.447e+6,,
377.9,2.086e+6,2.086e+6,,
378,1.940e+6,1.940e+6,,
378.1,1.966e+6,1.966e+6,,
378.2,2.122e+6,2.122e+6,,
378.3,2.378e+6,2.378e+6,,
378.4,2.708e+6,2.708e+6,,
378.5,3.096e+6,3.096e+6,,
378.6,3.533e+6,3.533e+6,,
378.7,4.015e+6,4.015e+6,,
378.8,4.545e+6,4.545e+6,,
378.9,5.129e+6,5.129e+6,,
379,5.773e+6,5.773e+6,,
379.1,6.479e+6,6.479e+6,,
379.2,7.245e+6,7.245e+6,,
379.3,8.059e+6,8.059e+6,,
379.4,8.901e+6,8.901e+6,,
379.5,9.744e+6,9.744e+6,,
379.6,1.056e+7,1.056e+7,,
379.7,1.131e+7,1.131e+7,,
379.8,1.199e+7,1.199e+7,,
379.9,1.256e+7,1.256e+7,,
380,1.304e+7,1.304e+7,,
380.1,1.343e+7,1.343e+7,,
380.2,1.374e+7,1.374e+7,,
380.3,1.404e+7,1.404e+7,,
380.4,1.436e+7,1.436e+7,,
380.5,1.480e+7,1.480e+7,,
380.6,1.542e+7,1.542e+7,,
380.7,1.634e+7,1.634e+7,,
380.8,1.763e+7,1.763e+7,,
380.9,1.938e+7,1.938e+7,,
381,2.164e+7,2.164e+7,,
381.1,2.441e+7,2.441e+7,,
381.2,2.763e+7,2.763e+7,,
381.3,3.120e+7,3.120e+7,,
381.4,3.496e+7,3.496e+7,,
381.5,3.872e+7,3.872e+7,,
381.6,4.229e+7,4.229e+7,,
381.7,4.546e+7,4.546e+7,,
381.8,4.808e+7,4.808e+7,,
381.9,5.003e+7,5.003e+7,,
382,5.126e+7,5.126e+7,,
382.1,5.175e+7,5.175e+7,,
382.2,5.154e+7,5.154e+7,,
382.3,5.069e+7,5.069e+7,,
382.4,4.930e+7,4.930e+7,,
382.5,4.745e+7,4.745e+7,,
382.6,4.524e+7,4.524e+7,,
382.7,4.278e+7,4.278e+7,,
382.8,4.018e+7,4.018e+7,,
382.9,3.754e+7,3.754e+7,,
383,3.498e+7,3.498e+7,,
383.1,3.259e+7,3.259e+7,,
383.2,3.047e+7,3.047e+7,,
383.3,2.867e+7,2.867e+7,,
383.4,2.723e+7,2.723e+7,,
383.5,2.611e+7,2.611e+7,,
383.6,2.528e+7,2.528e+7,,
383.7,2.464e+7,2.464e+7,,
383.8,2.411e+7,2.411e+7,,
383.9,2.356e+7,2.356e+7,,
384,2.292e+7,2.292e+7,,
384.1,2.212e+7,2.212e+7,,
384.2,2.111e+7,2.111e+7,,
384.3,1.991e+7,1.991e+7,,
384.4,1.853e+7,1.853e+7,,
384.5,1.704e+7,1.704e+7,,
384.6,1.552e+7,1.552e+7,,
384.7,1.403e+7,1.403e+7,,
384.8,1.266e+7,1.266e+7,,
384.9,1.146e+7,1.146e+7,,
385,1.048e+7,1.048e+7,,
385.1,9.745e+6,9.745e+6,,
385.2,9.260e+6,9.260e+6,,
385.3,9.010e+6,9.010e+6,,
385.4,8.963e+6,8.963e+6,,
385.5,9.070e+6,9.070e+6,,
385.6,9.271e+6,9.271e+6,,
385.7,9.506e+6,9.506e+6,,
385.8,9.712e+6,9.712e+6,,
385.9,9.839e+6,9.839e+6,,
386,9.854e+6,9.854e+6,,
386.1,9.739e+6,9.739e+6,,
386.2,9.499e+6,9.499e+6,,
386.3,9.156e+6,9.156e+6,,
386.4,8.742e+6,8.742e+6,,
386.5,8.298e+6,8.298e+6,,
386.6,7.866e+6,7.866e+6,,
386.7,7.480e+6,7.480e+6,,
386.8,7.168e+6,7.168e+6,,
386.9,6.945e+6,6.945e+6,,
387,6.817e+6,6.817e+6,,
387.1,6.778e+6,6.778e+6,,
387.2,6.817e+6,6.817e+6,,
387.3,6.915e+6,6.915e+6,,
387.4,7.055e+6,7.055e+6,,
387.5,7.219e+6,7.219e+6,,
387.6,7.393e+6,7.393e+6,,
387.7,7.568e+6,7.568e+6,,
387.8,7.741e+6,7.741e+6,,
387.9,7.910e+6,7.910e+6,,
388,8.078e+6,8.078e+6,,
388.1,8.245e+6,8.245e+6,,
388.2,8.410e+6,8.410e+6,,
388.3,8.566e+6,8.566e+6,,
388.4,8.700e+6,8.700e+6,,
388.5,8.795e+6,8.795e+6,,
388.6,8.834e+6,8.834e+6,,
388.7,8.801e+6,8.801e+6,,
388.8,8.686e+6,8.686e+6,,
388.9,8.490e+6,8.490e+6,,
389,8.224e+6,8.224e+6,,
389.1,7.906e+6,7.906e+6,,
389.2,7.564e+6,7.564e+6,,
389.3,7.226e+6,7.226e+6,,
389.4,6.919e+6,6.919e+6,,
389.5,6.661e+6,6.661e+6,,
389.6,6.463e+6,6.463e+6,,
389.7,6.321e+6,6.321e+6,,
389.8,6.221e+6,6.221e+6,,
389.9,6.140e+6,6.140e+6,,
390,6.050e+6,6.050e+6,,
390.1,5.923e+6,5.923e+6,,
390.2,5.737e+6,5.737e+6,,
390.3,5.478e+6,5.478e+6,,
390.4,5.142e+6,5.142e+6,,
390.5,4.739e+6,4.739e+6,,
390.6,4.287e+6,4.287e+6,,1.110e-13
390.7,3.815e+6,3.815e+6,,5.070e-13
390.8,3.353e+6,3.353e+6,,2.243e-12
390.9,2.930e+6,2.930e+6,,9.608e-12
391,2.571e+6,2.571e+6,,3.987e-11
391.1,2.294e+6,2.294e+6,,1.602e-10
391.2,2.108e+6,2.108e+6,,6.236e-10
391.3,2.010e+6,2.010e+6,,2.351e-9
391.4,1.992e+6,1.992e+6,,8.583e-9
391.5,2.039e+6,2.039e+6,,3.035e-8
391.6,2.131e+6,2.131e+6,,1.039e-7
391.7,2.251e+6,2.251e+6,,3.448e-7
391.8,2.380e+6,2.380e+6,,1.108e-6
391.9,2.503e+6,2.503e+6,,3.447e-6
392,2.611e+6,2.611e+6,,1.039e-5
392.1,2.696e+6,2.696e+6,,3.032e-5
392.2,2.758e+6,2.758e+6,,8.572e-5
392.3,2.794e+6,2.794e+6,,2.347e-4
392.4,2.807e+6,2.807e+6,,6.224e-4
392.5,2.797e+6,2.797e+6,,1.599e-3
392.6,2.764e+6,2.764e+6,,3.977e-3
392.7,2.709e+6,2.709e+6,,9.581e-3
392.8,2.630e+6,2.630e+6,,2.236e-2
392.9,2.527e+6,2.527e+6,,5.053e-2
393,2.401e+6,2.401e+6,,1.106e-1
393.1,2.254e+6,2.254e+6,,2.345e-1
393.2,2.092e+6,2.092e+6,,4.815e-1
393.3,1.920e+6,1.920e+6,,9.575e-1
393.4,1.749e+6,1.749e+6,,1.844e+0
393.5,1.589e+6,1.589e+6,,3.441e+0
393.6,1.450e+6,1.450e+6,,6.216e+0
393.7,1.344e+6,1.344e+6,,1.088e+1
393.8,1.283e+6,1.283e+6,,1.844e+1
393.9,1.276e+6,1.276e+6,,3.027e+1
394,1.331e+6,1.331e+6,,4.812e+1
394.1,1.452e+6,1.452e+6,,7.410e+1
394.2,1.640e+6,1.640e+6,,1.105e+2
394.3,1.893e+6,1.892e+6,,1.596e+2
394.4,2.201e+6,2.201e+6,,2.233e+2
394.5,2.554e+6,2.554e+6,,3.026e+2
394.6,2.936e+6,2.936e+6,,3.972e+2
394.7,3.331e+6,3.330e+6,,5.050e+2
394.8,3.719e+6,3.718e+6,,6.219e+2
394.9,4.083e+6,4.082e+6,,7.420e+2
395,4.408e+6,4.407e+6,,8.577e+2
395.1,4.681e+6,4.680e+6,,9.609e+2
395.2,4.892e+6,4.891e+6,,1.044e+3
395.3,5.037e+6,5.036e+6,,1.100e+3
395.4,5.115e+6,5.113e+6,,1.125e+3
395.5,5.129e+6,5.128e+6,,1.120e+3
395.6,5.090e+6,5.089e+6,,1.086e+3
395.7,5.011e+6,5.009e+6,,1.031e+3
395.8,4.908e+6,4.907e+6,,9.628e+2
395.9,4.801e+6,4.800e+6,,8.912e+2
396,4.709e+6,4.708e+6,,8.254e+2
396.1,4.646e+6,4.646e+6,,7.732e+2
396.2,4.622e+6,4.621e+6,,7.397e+2
396.3,4.635e+6,4.635e+6,,7.268e+2
396.4,4.679e+6,4.678e+6,,7.333e+2
396.5,4.734e+6,4.734e+6,,7.551e+2
396.6,4.779e+6,4.779e+6,,7.866e+2
396.7,4.789e+6,4.788e+6,,8.213e+2
396.8,4.741e+6,4.740e+6,,8.532e+2
396.9,4.617e+6,4.616e+6,,8.773e+2
397,4.411e+6,4.410e+6,,8.906e+2
397.1,4.124e+6,4.123e+6,,8.919e+2
397.2,3.769e+6,3.768e+6,,8.818e+2
397.3,3.364e+6,3.363e+6,,8.617e+2
397.4,2.931e+6,2.930e+6,,8.339e+2
397.5,2.495e+6,2.494e+6,,8.001e+2
397.6,2.076e+6,2.075e+6,,7.618e+2
397.7,1.691e+6,1.690e+6,,7.198e+2
397.8,1.351e+6,1.350e+6,,6.740e+2
397.9,1.062e+6,1.061e+6,,6.243e+2
398,8.242e+5,8.237e+5,,5.707e+2
398.1,6.375e+5,6.370e+5,,5.135e+2
398.2,4.979e+5,4.975e+5,,4.536e+2
398.3,4.019e+5,4.015e+5,,3.925e+2
398.4,3.460e+5,3.457e+5,,3.323e+2
398.5,3.280e+5,3.277e+5,,2.749e+2
398.6,3.463e+5,3.461e+5,,2.225e+2
398.7,3.999e+5,3.998e+5,,1.766e+2
398.8,4.882e+5,4.881e+5,,1.386e+2
398.9,6.097e+5,6.096e+5,,1.089e+2
399,7.622e+5,7.621e+5,,8.751e+1
399.1,9.419e+5,9.418e+5,,7.415e+1
399.2,1.144e+6,1.144e+6,,6.804e+1
399.3,1.361e+6,1.361e+6,,6.819e+1
399.4,1.587e+6,1.586e+6,,7.352e+1
399.5,1.813e+6,1.813e+6,,8.282e+1
399.6,2.032e+6,2.032e+6,,9.487e+1
399.7,2.237e+6,2.237e+6,,1.084e+2
399.8,2.423e+6,2.423e+6,,1.223e+2
399.9,2.584e+6,2.584e+6,,1.354e+2
400,2.715e+6,2.715e+6,,1.468e+2
400.1,2.813e+6,2.812e+6,,1.557e+2
400.2,2.872e+6,2.872e+6,,1.616e+2
400.3,2.891e+6,2.891e+6,,1.642e+2
400.4,2.868e+6,2.868e+6,,1.635e+2
400.5,2.805e+6,2.805e+6,,1.597e+2
400.6,2.705e+6,2.704e+6,,1.530e+2
400.7,2.574e+6,2.574e+6,,1.441e+2
400.8,2.422e+6,2.422e+6,,1.332e+2
400.9,2.259e+6,2.259e+6,,1.210e+2
401,2.097e+6,2.096e+6,,1.080e+2
401.1,1.945e+6,1.945e+6,,9.461e+1
401.2,1.812e+6,1.812e+6,,8.131e+1
401.3,1.704e+6,1.704e+6,,6.853e+1
401.4,1.622e+6,1.622e+6,,5.666e+1
401.5,1.567e+6,1.567e+6,,4.603e+1
401.6,1.536e+6,1.536e+6,,3.693e+1
401.7,1.525e+6,1.525e+6,,2.964e+1
401.8,1.529e+6,1.529e+6,,2.439e+1
401.9,1.544e+6,1.544e+6,,2.146e+1
402,1.564e+6,1.564e+6,,2.114e+1
402.1,1.583e+6,1.583e+6,,2.382e+1
402.2,1.599e+6,1.599e+6,,2.993e+1
402.3,1.607e+6,1.607e+6,,3.997e+1
402.4,1.606e+6,1.606e+6,,5.439e+1
402.5,1.594e+6,1.594e+6,,7.356e+1
402.6,1.574e+6,1.574e+6,,9.756e+1
402.7,1.549e+6,1.549e+6,,1.261e+2
402.8,1.530e+6,1.529e+6,,1.585e+2
402.9,1.528e+6,1.528e+6,,1.934e+2
403,1.564e+6,1.564e+6,,2.290e+2
403.1,1.663e+6,1.663e+6,,2.630e+2
403.2,1.857e+6,1.857e+6,,2.930e+2
403.3,2.182e+6,2.182e+6,,3.169e+2
403.4,2.677e+6,2.677e+6,,3.326e+2
403.5,3.378e+6,3.377e+6,,3.392e+2
403.6,4.312e+6,4.312e+6,,3.365e+2
403.7,5.493e+6,5.493e+6,,3.254e+2
403.8,6.910e+6,6.910e+6,,3.078e+2
403.9,8.527e+6,8.527e+6,,2.865e+2
404,1.028e+7,1.028e+7,,2.648e+2
404.1,1.206e+7,1.206e+7,,2.460e+2
404.2,1.377e+7,1.377e+7,,2.331e+2
404.3,1.527e+7,1.527e+7,,2.288e+2
404.4,1.645e+7,1.645e+7,,2.345e+2
404.5,1.720e+7,1.720e+7,,2.507e+2
404.6,1.747e+7,1.747e+7,,2.767e+2
404.7,1.723e+7,1.723e+7,,3.103e+2
404.8,1.653e+7,1.653e+7,,3.487e+2
404.9,1.543e+7,1.543e+7,,3.881e+2
405,1.407e+7,1.407e+7,,4.245e+2
405.1,1.258e+7,1.258e+7,,4.541e+2
405.2,1.111e+7,1.110e+7,,4.736e+2
405.3,9.784e+6,9.783e+6,,4.808e+2
405.4,8.726e+6,8.726e+6,,4.747e+2
405.5,8.010e+6,8.010e+6,,4.557e+2
405.6,7.674e+6,7.674e+6,,4.255e+2
405.7,7.718e+6,7.717e+6,,3.865e+2
405.8,8.107e+6,8.107e+6,,3.419e+2
405.9,8.780e+6,8.780e+6,,2.950e+2
406,9.655e+6,9.655e+6,,2.487e+2
406.1,1.064e+7,1.064e+7,,2.057e+2
406.2,1.165e+7,1.165e+7,,1.676e+2
406.3,1.260e+7,1.260e+7,,1.358e+2
406.4,1.341e+7,1.341e+7,,1.110e+2
406.5,1.405e+7,1.405e+7,,9.357e+1
406.6,1.448e+7,1.448e+7,,8.366e+1
406.7,1.468e+7,1.468e+7,,8.156e+1
406.8,1.465e+7,1.465e+7,,8.766e+1
406.9,1.440e+7,1.440e+7,,1.025e+2
407,1.395e+7,1.395e+7,,1.266e+2
407.1,1.331e+7,1.331e+7,,1.606e+2
407.2,1.251e+7,1.251e+7,,2.044e+2
407.3,1.159e+7,1.159e+7,,2.575e+2
407.4,1.056e+7,1.056e+7,,3.187e+2
407.5,9.474e+6,9.474e+6,,3.854e+2
407.6,8.363e+6,8.363e+6,,4.544e+2
407.7,7.267e+6,7.267e+6,,5.215e+2
407.8,6.222e+6,6.221e+6,,5.825e+2
407.9,5.255e+6,5.254e+6,,6.329e+2
408,4.387e+6,4.387e+6,,6.691e+2
408.1,3.631e+6,3.631e+6,,6.888e+2
408.2,2.988e+6,2.988e+6,,6.911e+2
408.3,2.452e+6,2.452e+6,,6.769e+2
408.4,2.012e+6,2.011e+6,,6.486e+2
408.5,1.653e+6,1.652e+6,,6.099e+2
408.6,1.359e+6,1.359e+6,,5.649e+2
408.7,1.118e+6,1.117e+6,,5.179e+2
408.8,9.162e+5,9.158e+5,,4.727e+2
408.9,7.462e+5,7.457e+5,,4.321e+2
409,6.014e+5,6.010e+5,,3.976e+2
409.1,4.780e+5,4.776e+5,,3.698e+2
409.2,3.735e+5,3.732e+5,,3.480e+2
409.3,2.865e+5,2.861e+5,,3.308e+2
409.4,2.156e+5,2.152e+5,,3.166e+2
409.5,1.597e+5,1.594e+5,,3.037e+2
409.6,1.176e+5,1.173e+5,,2.907e+2
409.7,8.820e+4,8.793e+4,,2.764e+2
409.8,7.049e+4,7.023e+4,,2.604e+2
409.9,6.392e+4,6.368e+4,,2.427e+2
410,6.854e+4,6.831e+4,,2.239e+2
410.1,8.513e+4,8.492e+4,,2.048e+2
410.2,1.153e+5,1.151e+5,,1.867e+2
410.3,1.616e+5,1.614e+5,,1.712e+2
410.4,2.273e+5,2.271e+5,,1.601e+2
410.5,3.160e+5,3.159e+5,,1.556e+2
410.6,4.320e+5,4.318e+5,,1.604e+2
410.7,5.789e+5,5.787e+5,,1.774e+2
410.8,7.596e+5,7.593e+5,,2.099e+2
410.9,9.752e+5,9.749e+5,,2.616e+2
411,1.225e+6,1.224e+6,,3.359e+2
411.1,1.504e+6,1.503e+6,,4.355e+2
411.2,1.804e+6,1.804e+6,,5.621e+2
411.3,2.116e+6,2.115e+6,,7.155e+2
411.4,2.424e+6,2.423e+6,,8.932e+2
411.5,2.713e+6,2.712e+6,,1.090e+3
411.6,2.967e+6,2.966e+6,,1.297e+3
411.7,3.173e+6,3.171e+6,,1.504e+3
411.8,3.319e+6,3.318e+6,,1.698e+3
411.9,3.403e+6,3.401e+6,,1.867e+3
412,3.427e+6,3.425e+6,,1.999e+3
412.1,3.399e+6,3.397e+6,,2.086e+3
412.2,3.334e+6,3.332e+6,,2.123e+3
412.3,3.251e+6,3.249e+6,,2.113e+3
412.4,3.169e+6,3.166e+6,,2.060e+3
412.5,3.105e+6,3.103e+6,,1.978e+3
412.6,3.075e+6,3.073e+6,,1.882e+3
412.7,3.087e+6,3.086e+6,,1.788e+3
412.8,3.146e+6,3.144e+6,,1.714e+3
412.9,3.248e+6,3.246e+6,,1.675e+3
413,3.387e+6,3.386e+6,,1.680e+3
413.1,3.557e+6,3.555e+6,,1.733e+3
413.2,3.748e+6,3.746e+6,,1.833e+3
413.3,3.952e+6,3.950e+6,,1.968e+3
413.4,4.163e+6,4.161e+6,,2.125e+3
413.5,4.376e+6,4.373e+6,,2.286e+3
413.6,4.587e+6,4.584e+6,,2.431e+3
