Wavelength (nm),Sum,Fe I (4.4e-02),Fe II (9.5e-01),Fe III (2.2e-03)
353,5.135e+7,5.135e+7,,
353.1,5.226e+7,5.226e+7,,
353.2,5.329e+7,5.329e+7,,
353.3,5.457e+7,5.457e+7,,
353.4,5.618e+7,5.618e+7,,
353.5,5.806e+7,5.806e+7,,
353.6,6.007e+7,6.007e+7,,
353.7,6.199e+7,6.199e+7,,
353.8,6.351e+7,6.351e+7,,
353.9,6.436e+7,6.436e+7,,
354,6.431e+7,6.431e+7,,
354.1,6.324e+7,6.324e+7,,
354.2,6.122e+7,6.122e+7,,
354.3,5.847e+7,5.847e+7,,
354.4,5.539e+7,5.539e+7,,
354.5,5.250e+7,5.250e+7,,
354.6,5.035e+7,5.035e+7,,
354.7,4.945e+7,4.945e+7,,
354.8,5.016e+7,5.016e+7,,
354.9,5.264e+7,5.264e+7,,
355,5.680e+7,5.680e+7,,
355.1,6.233e+7,6.233e+7,,
355.2,6.872e+7,6.872e+7,,
355.3,7.541e+7,7.541e+7,,
355.4,8.187e+7,8.187e+7,,
355.5,8.771e+7,8.771e+7,,
355.6,9.278e+7,9.278e+7,,
355.7,9.719e+7,9.719e+7,,
355.8,1.013e+8,1.013e+8,,
355.9,1.056e+8,1.056e+8,,
356,1.107e+8,1.107e+8,,
356.1,1.169e+8,1.169e+8,,
356.2,1.247e+8,1.247e+8,,
356.3,1.338e+8,1.338e+8,,
356.4,1.439e+8,1.439e+8,,
356.5,1.545e+8,1.545e+8,,
356.6,1.646e+8,1.646e+8,,
356.7,1.737e+8,1.737e+8,,
356.8,1.810e+8,1.810e+8,,
356.9,1.863e+8,1.863e+8,,
357,1.898e+8,1.898e+8,,
357.1,1.922e+8,1.922e+8,,
357.2,1.946e+8,1.946e+8,,
357.3,1.982e+8,1.982e+8,,
357.4,2.040e+8,2.040e+8,,
357.5,2.128e+8,2.128e+8,,
357.6,2.246e+8,2.246e+8,,
357.7,2.385e+8,2.385e+8,,
357.8,2.532e+8,2.532e+8,,
357.9,2.665e+8,2.665e+8,,
358,2.764e+8,2.764e+8,,
358.1,2.809e+8,2.809e+8,,
358.2,2.787e+8,2.787e+8,,
358.3,2.694e+8,2.694e+8,,
358.4,2.534e+8,2.534e+8,,
358.5,2.317e+8,2.317e+8,,
358.6,2.061e+8,2.061e+8,,
358.7,1.785e+8,1.785e+8,,
358.8,1.507e+8,1.507e+8,,
358.9,1.243e+8,1.243e+8,,
359,1.006e+8,1.006e+8,,
359.1,8.029e+7,8.029e+7,,
359.2,6.375e+7,6.375e+7,,
359.3,5.108e+7,5.108e+7,,
359.4,4.214e+7,4.214e+7,,
359.5,3.673e+7,3.673e+7,,
359.6,3.458e+7,3.458e+7,,
359.7,3.545e+7,3.545e+7,,
359.8,3.913e+7,3.913e+7,,
359.9,4.540e+7,4.540e+7,,
360,5.399e+7,5.399e+7,,
360.1,6.451e+7,6.451e+7,,
360.2,7.647e+7,7.647e+7,,
360.3,8.919e+7,8.919e+7,,
360.4,1.019e+8,1.019e+8,,
360.5,1.137e+8,1.137e+8,,
360.6,1.238e+8,1.238e+8,,
360.7,1.315e+8,1.315e+8,,
360.8,1.367e+8,1.367e+8,,
360.9,1.391e+8,1.391e+8,,
361,1.393e+8,1.393e+8,,
361.1,1.380e+8,1.380e+8,,
361.2,1.358e+8,1.358e+8,,
361.3,1.336e+8,1.336e+8,,
361.4,1.319e+8,1.319e+8,,
361.5,1.310e+8,1.310e+8,,
361.6,1.307e+8,1.307e+8,,
361.7,1.307e+8,1.307e+8,,
361.8,1.304e+8,1.304e+8,,
361.9,1.293e+8,1.293e+8,,
362,1.270e+8,1.270e+8,,
362.1,1.236e+8,1.236e+8,,
362.2,1.193e+8,1.193e+8,,
362.3,1.147e+8,1.147e+8,1.936e-11,
362.4,1.105e+8,1.105e+8,9.758e-11,
362.5,1.071e+8,1.071e+8,4.739e-10,
362.6,1.048e+8,1.048e+8,2.217e-9,
362.7,1.037e+8,1.037e+8,9.996e-9,
362.8,1.034e+8,1.034e+8,4.342e-8,
362.9,1.033e+8,1.033e+8,1.817e-7,
363,1.028e+8,1.028e+8,7.327e-7,
363.1,1.012e+8,1.012e+8,2.847e-6,
363.2,9.810e+7,9.810e+7,1.066e-5,
363.3,9.346e+7,9.346e+7,3.844e-5,
363.4,8.748e+7,8.748e+7,1.336e-4,
363.5,8.063e+7,8.063e+7,4.472e-4,
363.6,7.358e+7,7.358e+7,1.443e-3,
363.7,6.705e+7,6.705e+7,4.485e-3,
363.8,6.171e+7,6.171e+7,1.343e-2,
363.9,5.809e+7,5.809e+7,3.875e-2,
364,5.652e+7,5.652e+7,1.077e-1,
364.1,5.708e+7,5.708e+7,2.886e-1,
364.2,5.964e+7,5.964e+7,7.449e-1,
364.3,6.380e+7,6.380e+7,1.852e+0,
364.4,6.899e+7,6.899e+7,4.438e+0,
364.5,7.447e+7,7.447e+7,1.025e+1,
364.6,7.944e+7,7.944e+7,2.279e+1,
364.7,8.316e+7,8.316e+7,4.884e+1,
364.8,8.499e+7,8.499e+7,1.009e+2,
364.9,8.452e+7,8.452e+7,2.006e+2,
365,8.164e+7,8.164e+7,3.846e+2,
365.1,7.648e+7,7.648e+7,7.103e+2,
365.2,6.947e+7,6.947e+7,1.264e+3,
365.3,6.119e+7,6.119e+7,2.167e+3,
365.4,5.229e+7,5.228e+7,3.580e+3,
365.5,4.342e+7,4.341e+7,5.699e+3,
365.6,3.512e+7,3.511e+7,8.739e+3,
365.7,2.778e+7,2.777e+7,1.291e+4,
365.8,2.165e+7,2.163e+7,1.838e+4,
365.9,1.678e+7,1.676e+7,2.522e+4,
366,1.315e+7,1.311e+7,3.333e+4,
366.1,1.062e+7,1.057e+7,4.244e+4,
366.2,9.028e+6,8.976e+6,5.207e+4,
366.3,8.198e+6,8.137e+6,6.155e+4,
366.4,7.959e+6,7.889e+6,7.011e+4,
366.5,8.160e+6,8.083e+6,7.694e+4,
366.6,8.683e+6,8.601e+6,8.135e+4,
366.7,9.437e+6,9.354e+6,8.288e+4,
366.8,1.037e+7,1.029e+7,8.135e+4,
366.9,1.145e+7,1.138e+7,7.694e+4,
367,1.270e+7,1.263e+7,7.011e+4,
367.1,1.415e+7,1.409e+7,6.155e+4,
367.2,1.584e+7,1.579e+7,5.207e+4,
367.3,1.782e+7,1.778e+7,4.244e+4,
367.4,2.014e+7,2.011e+7,3.333e+4,
367.5,2.281e+7,2.279e+7,2.522e+4,
367.6,2.582e+7,2.580e+7,1.838e+4,
367.7,2.911e+7,2.910e+7,1.291e+4,
367.8,3.262e+7,3.261e+7,8.739e+3,
367.9,3.622e+7,3.622e+7,5.699e+3,
368,3.981e+7,3.981e+7,3.580e+3,
368.1,4.324e+7,4.323e+7,2.167e+3,
368.2,4.637e+7,4.637e+7,1.264e+3,
368.3,4.909e+7,4.909e+7,7.103e+2,
368.4,5.128e+7,5.128e+7,3.846e+2,
368.5,5.285e+7,5.285e+7,2.006e+2,
368.6,5.375e+7,5.375e+7,1.009e+2,
368.7,5.399e+7,5.399e+7,4.884e+1,
368.8,5.359e+7,5.359e+7,2.279e+1,
368.9,5.263e+7,5.263e+7,1.025e+1,
369,5.122e+7,5.122e+7,4.438e+0,
369.1,4.950e+7,4.950e+7,1.852e+0,
369.2,4.761e+7,4.761e+7,7.449e-1,
369.3,4.568e+7,4.568e+7,2.886e-1,
369.4,4.386e+7,4.386e+7,1.077e-1,
369.5,4.226e+7,4.226e+7,3.875e-2,
369.6,4.099e+7,4.099e+7,1.343e-2,
369.7,4.012e+7,4.012e+7,4.485e-3,
369.8,3.973e+7,3.973e+7,1.443e-3,
369.9,3.983e+7,3.983e+7,4.472e-4,
370,4.042e+7,4.042e+7,1.336e-4,
370.1,4.143e+7,4.143e+7,3.844e-5,
370.2,4.276e+7,4.276e+7,1.066e-5,
370.3,4.429e+7,4.429e+7,2.847e-6,
370.4,4.586e+7,4.586e+7,7.327e-7,
370.5,4.733e+7,4.733e+7,1.817e-7,
370.6,4.861e+7,4.861e+7,4.342e-8,
370.7,4.969e+7,4.969e+7,9.996e-9,
370.8,5.064e+7,5.064e+7,2.217e-9,
370.9,5.166e+7,5.166e+7,4.739e-10,
371,5.301e+7,5.301e+7,9.758e-11,
371.1,5.501e+7,5.501e+7,1.936e-11,
371.2,5.793e+7,5.793e+7,3.701e-12,
371.3,6.198e+7,6.198e+7,,
371.4,6.719e+7,6.719e+7,,
371.5,7.341e+7,7.341e+7,,
371.6,8.030e+7,8.030e+7,,
371.7,8.738e+7,8.738e+7,,
371.8,9.412e+7,9.412e+7,,
371.9,1.001e+8,1.001e+8,,
372,1.050e+8,1.050e+8,,
372.1,1.088e+8,1.088e+8,,
372.2,1.118e+8,1.118e+8,,
372.3,1.147e+8,1.147e+8,,
372.4,1.183e+8,1.183e+8,,
372.5,1.236e+8,1.236e+8,,
372.6,1.314e+8,1.314e+8,,
372.7,1.423e+8,1.423e+8,,
372.8,1.566e+8,1.566e+8,,
372.9,1.740e+8,1.740e+8,,
373,1.935e+8,1.935e+8,,
373.1,2.140e+8,2.140e+8,,
373.2,2.336e+8,2.336e+8,,
373.3,2.507e+8,2.507e+8,,
373.4,2.637e+8,2.637e+8,,
373.5,2.716e+8,2.716e+8,,
373.6,2.739e+8,2.739e+8,,
373.7,2.711e+8,2.711e+8,,
373.8,2.641e+8,2.641e+8,,
373.9,2.546e+8,2.546e+8,,
374,2.443e+8,2.443e+8,,
374.1,2.347e+8,2.347e+8,,
374.2,2.271e+8,2.271e+8,,
374.3,2.221e+8,2.221e+8,,
374.4,2.194e+8,2.194e+8,,
374.5,2.186e+8,2.186e+8,,
374.6,2.184e+8,2.184e+8,,
374.7,2.178e+8,2.178e+8,,
374.8,2.159e+8,2.159e+8,,
374.9,2.119e+8,2.119e+8,,
375,2.058e+8,2.058e+8,,
375.1,1.979e+8,1.979e+8,,
375.2,1.888e+8,1.888e+8,,
375.3,1.793e+8,1.793e+8,,
375.4,1.703e+8,1.703e+8,,
375.5,1.625e+8,1.625e+8,,
375.6,1.561e+8,1.561e+8,,
375.7,1.514e+8,1.514e+8,,
375.8,1.480e+8,1.480e+8,,
375.9,1.457e+8,1.457e+8,,
376,1.438e+8,1.438e+8,,
376.1,1.419e+8,1.419e+8,,
376.2,1.395e+8,1.395e+8,,
376.3,1.359e+8,1.359e+8,,
376.4,1.309e+8,1.309e+8,,
376.5,1.242e+8,1.242e+8,,
376.6,1.159e+8,1.159e+8,,
376.7,1.060e+8,1.060e+8,,
376.8,9.479e+7,9.479e+7,,
376.9,8.279e+7,8.279e+7,,
377,7.052e+7,7.052e+7,,
377.1,5.851e+7,5.851e+7,,
377.2,4.729e+7,4.729e+7,,
377.3,3.726e+7,3.726e+7,,
377.4,2.869e+7,2.869e+7,,
377.5,2.171e+7,2.171e+7,,
377.6,1.633e+7,1.633e+7,,
377.7,1.244e+7,1.244e+7,,
377.8,9.874e+6,9.874e+6,,
377.9,8.446e+6,8.446e+6,,
378,7.949e+6,7.949e+6,,
378.1,8.194e+6,8.194e+6,,
378.2,9.018e+6,9.018e+6,,
378.3,1.028e+7,1.028e+7,,
378.4,1.187e+7,1.187e+7,,
378.5,1.371e+7,1.371e+7,,
378.6,1.573e+7,1.573e+7,,
378.7,1.792e+7,1.792e+7,,
378.8,2.026e+7,2.026e+7,,
378.9,2.275e+7,2.275e+7,,
379,2.540e+7,2.540e+7,,
379.1,2.822e+7,2.822e+7,,
379.2,3.117e+7,3.117e+7,,
379.3,3.421e+7,3.421e+7,,
379.4,3.722e+7,3.722e+7,,
379.5,4.012e+7,4.012e+7,,
379.6,4.276e+7,4.276e+7,,
379.7,4.503e+7,4.503e+7,,
379.8,4.686e+7,4.686e+7,,
379.9,4.820e+7,4.820e+7,,
380,4.911e+7,4.911e+7,,
380.1,4.967e+7,4.967e+7,,
380.2,5.008e+7,5.008e+7,,
380.3,5.060e+7,5.060e+7,,
380.4,5.156e+7,5.156e+7,,
380.5,5.335e+7,5.335e+7,,
380.6,5.642e+7,5.642e+7,,
380.7,6.119e+7,6.119e+7,,
380.8,6.807e+7,6.807e+7,,
380.9,7.735e+7,7.735e+7,,
381,8.920e+7,8.920e+7,,
381.1,1.035e+8,1.035e+8,,
381.2,1.201e+8,1.201e+8,,
381.3,1.383e+8,1.383e+8,,
381.4,1.574e+8,1.574e+8,,
381.5,1.764e+8,1.764e+8,,
381.6,1.945e+8,1.945e+8,,
381.7,2.107e+8,2.107e+8,,
381.8,2.243e+8,2.243e+8,,
381.9,2.347e+8,2.347e+8,,
382,2.415e+8,2.415e+8,,
382.1,2.448e+8,2.448e+8,,
382.2,2.445e+8,2.445e+8,,
382.3,2.411e+8,2.411e+8,,
382.4,2.349e+8,2.349e+8,,
382.5,2.264e+8,2.264e+8,,
382.6,2.160e+8,2.160e+8,,
382.7,2.042e+8,2.042e+8,,
382.8,1.915e+8,1.915e+8,,
382.9,1.786e+8,1.786e+8,,
383,1.659e+8,1.659e+8,,
383.1,1.539e+8,1.539e+8,,
383.2,1.431e+8,1.431e+8,,
383.3,1.337e+8,1.337e+8,,
383.4,1.259e+8,1.259e+8,,
383.5,1.197e+8,1.197e+8,,
383.6,1.146e+8,1.146e+8,,
383.7,1.105e+8,1.105e+8,,
383.8,1.069e+8,1.069e+8,,
383.9,1.033e+8,1.033e+8,,
384,9.934e+7,9.934e+7,,
384.1,9.481e+7,9.481e+7,,
384.2,8.956e+7,8.956e+7,,
384.3,8.364e+7,8.364e+7,,
384.4,7.723e+7,7.723e+7,,
384.5,7.063e+7,7.063e+7,,
384.6,6.416e+7,6.416e+7,,
384.7,5.819e+7,5.819e+7,,
384.8,5.302e+7,5.302e+7,,
384.9,4.892e+7,4.892e+7,,
385,4.603e+7,4.603e+7,,
385.1,4.443e+7,4.443e+7,,
385.2,4.406e+7,4.406e+7,,
385.3,4.479e+7,4.479e+7,,
385.4,4.639e+7,4.639e+7,,
385.5,4.855e+7,4.855e+7,,
385.6,5.091e+7,5.091e+7,,
385.7,5.313e+7,5.313e+7,,
385.8,5.485e+7,5.485e+7,,
385.9,5.581e+7,5.581e+7,,
386,5.583e+7,5.583e+7,,
386.1,5.487e+7,5.487e+7,,
386.2,5.300e+7,5.300e+7,,
386.3,5.037e+7,5.037e+7,,
386.4,4.725e+7,4.725e+7,,
386.5,4.392e+7,4.392e+7,,
386.6,4.067e+7,4.067e+7,,
386.7,3.773e+7,3.773e+7,,
386.8,3.529e+7,3.529e+7,,
386.9,3.346e+7,3.346e+7,,
387,3.229e+7,3.229e+7,,
387.1,3.173e+7,3.173e+7,,
387.2,3.173e+7,3.173e+7,,
387.3,3.216e+7,3.216e+7,,
387.4,3.291e+7,3.291e+7,,
387.5,3.387e+7,3.387e+7,,
387.6,3.495e+7,3.495e+7,,
387.7,3.607e+7,3.607e+7,,
387.8,3.720e+7,3.720e+7,,
387.9,3.832e+7,3.832e+7,,
388,3.941e+7,3.941e+7,,
388.1,4.045e+7,4.045e+7,,
388.2,4.143e+7,4.143e+7,,
388.3,4.227e+7,4.227e+7,,
388.4,4.292e+7,4.292e+7,,
388.5,4.327e+7,4.327e+7,,
388.6,4.325e+7,4.325e+7,,
388.7,4.280e+7,4.280e+7,,
388.8,4.190e+7,4.190e+7,,
388.9,4.057e+7,4.057e+7,,
389,3.891e+7,3.891e+7,,
389.1,3.703e+7,3.703e+7,,
389.2,3.510e+7,3.510e+7,,
389.3,3.327e+7,3.327e+7,,
389.4,3.166e+7,3.166e+7,,
389.5,3.037e+7,3.037e+7,,
389.6,2.941e+7,2.941e+7,,
389.7,2.876e+7,2.876e+7,,
389.8,2.833e+7,2.833e+7,,
389.9,2.799e+7,2.799e+7,,
390,2.760e+7,2.760e+7,,
390.1,2.702e+7,2.702e+7,,
390.2,2.615e+7,2.615e+7,,
390.3,2.492e+7,2.492e+7,,
390.4,2.333e+7,2.333e+7,,
390.5,2.143e+7,2.143e+7,,
390.6,1.930e+7,1.930e+7,,1.004e-17
390.7,1.708e+7,1.708e+7,,4.586e-17
390.8,1.490e+7,1.490e+7,,2.029e-16
390.9,1.291e+7,1.291e+7,,8.691e-16
391,1.122e+7,1.122e+7,,3.606e-15
391.1,9.908e+6,9.908e+6,,1.449e-14
391.2,9.028e+6,9.028e+6,,5.640e-14
391.3,8.583e+6,8.583e+6,,2.126e-13
391.4,8.541e+6,8.541e+6,,7.763e-13
391.5,8.847e+6,8.847e+6,,2.745e-12
391.6,9.423e+6,9.423e+6,,9.402e-12
391.7,1.019e+7,1.019e+7,,3.119e-11
391.8,1.106e+7,1.106e+7,,1.002e-10
391.9,1.197e+7,1.197e+7,,3.118e-10
392,1.286e+7,1.286e+7,,9.396e-10
392.1,1.368e+7,1.368e+7,,2.743e-9
392.2,1.439e+7,1.439e+7,,7.753e-9
392.3,1.497e+7,1.497e+7,,2.123e-8
392.4,1.540e+7,1.540e+7,,5.630e-8
392.5,1.566e+7,1.566e+7,,1.446e-7
392.6,1.573e+7,1.573e+7,,3.597e-7
392.7,1.559e+7,1.559e+7,,8.666e-7
392.8,1.524e+7,1.524e+7,,2.022e-6
392.9,1.467e+7,1.467e+7,,4.570e-6
393,1.389e+7,1.389e+7,,1.000e-5
393.1,1.293e+7,1.293e+7,,2.121e-5
393.2,1.183e+7,1.183e+7,,4.355e-5
393.3,1.065e+7,1.065e+7,,8.661e-5
393.4,9.436e+6,9.436e+6,,1.668e-4
393.5,8.265e+6,8.265e+6,,3.112e-4
393.6,7.198e+6,7.198e+6,,5.623e-4
393.7,6.294e+6,6.294e+6,,9.839e-4
393.8,5.600e+6,5.600e+6,,1.668e-3
393.9,5.151e+6,5.151e+6,,2.738e-3
394,4.972e+6,4.972e+6,,4.352e-3
394.1,5.069e+6,5.069e+6,,6.702e-3
394.2,5.438e+6,5.438e+6,,9.995e-3
394.3,6.058e+6,6.058e+6,,1.444e-2
394.4,6.896e+6,6.896e+6,,2.020e-2
394.5,7.906e+6,7.906e+6,,2.737e-2
394.6,9.037e+6,9.037e+6,,3.593e-2
394.7,1.023e+7,1.023e+7,,4.568e-2
394.8,1.143e+7,1.143e+7,,5.625e-2
394.9,1.257e+7,1.257e+7,,6.711e-2
395,1.361e+7,1.361e+7,,7.758e-2
395.1,1.450e+7,1.450e+7,,8.691e-2
395.2,1.522e+7,1.522e+7,,9.439e-2
395.3,1.576e+7,1.576e+7,,9.946e-2
395.4,1.611e+7,1.611e+7,,1.018e-1
395.5,1.628e+7,1.628e+7,,1.013e-1
395.6,1.632e+7,1.632e+7,,9.823e-2
395.7,1.626e+7,1.626e+7,,9.323e-2
395.8,1.618e+7,1.618e+7,,8.704e-2
395.9,1.614e+7,1.614e+7,,8.052e-2
396,1.620e+7,1.620e+7,,7.453e-2
396.1,1.641e+7,1.641e+7,,6.976e-2
396.2,1.679e+7,1.679e+7,,6.665e-2
396.3,1.733e+7,1.733e+7,,6.539e-2
396.4,1.797e+7,1.797e+7,,6.587e-2
396.5,1.863e+7,1.863e+7,,6.772e-2
396.6,1.920e+7,1.920e+7,,7.043e-2
396.7,1.957e+7,1.957e+7,,7.343e-2
396.8,1.963e+7,1.963e+7,,7.618e-2
396.9,1.931e+7,1.931e+7,,7.825e-2
397,1.858e+7,1.858e+7,,7.937e-2
397.1,1.746e+7,1.746e+7,,7.944e-2
397.2,1.599e+7,1.599e+7,,7.851e-2
397.3,1.427e+7,1.427e+7,,7.673e-2
397.4,1.241e+7,1.241e+7,,7.428e-2
397.5,1.052e+7,1.052e+7,,7.133e-2
397.6,8.690e+6,8.690e+6,,6.800e-2
397.7,7.008e+6,7.008e+6,,6.434e-2
397.8,5.526e+6,5.526e+6,,6.035e-2
397.9,4.271e+6,4.271e+6,,5.599e-2
398,3.250e+6,3.250e+6,,5.127e-2
398.1,2.453e+6,2.453e+6,,4.619e-2
398.2,1.862e+6,1.862e+6,,4.085e-2
398.3,1.456e+6,1.456e+6,,3.537e-2
398.4,1.214e+6,1.214e+6,,2.993e-2
398.5,1.122e+6,1.122e+6,,2.473e-2
398.6,1.166e+6,1.166e+6,,1.993e-2
398.7,1.341e+6,1.341e+6,,1.568e-2
398.8,1.640e+6,1.640e+6,,1.208e-2
398.9,2.060e+6,2.060e+6,,9.164e-3
399,2.594e+6,2.594e+6,,6.932e-3
399.1,3.233e+6,3.233e+6,,5.333e-3
399.2,3.964e+6,3.964e+6,,4.295e-3
399.3,4.771e+6,4.771e+6,,3.728e-3
399.4,5.635e+6,5.635e+6,,3.538e-3
399.5,6.533e+6,6.533e+6,,3.635e-3
399.6,7.444e+6,7.444e+6,,3.932e-3
399.7,8.343e+6,8.343e+6,,4.353e-3
399.8,9.206e+6,9.206e+6,,4.828e-3
399.9,1.001e+7,1.001e+7,,5.299e-3
400,1.071e+7,1.071e+7,,5.720e-3
400.1,1.129e+7,1.129e+7,,6.054e-3
400.2,1.172e+7,1.172e+7,,6.276e-3
400.3,1.196e+7,1.196e+7,,6.375e-3
400.4,1.199e+7,1.199e+7,,6.347e-3
400.5,1.182e+7,1.182e+7,,6.198e-3
400.6,1.144e+7,1.144e+7,,5.942e-3
400.7,1.089e+7,1.089e+7,,5.594e-3
400.8,1.020e+7,1.020e+7,,5.173e-3
400.9,9.428e+6,9.428e+6,,4.701e-3
401,8.625e+6,8.625e+6,,4.196e-3
401.1,7.845e+6,7.845e+6,,3.677e-3
401.2,7.133e+6,7.133e+6,,3.164e-3
401.3,6.523e+6,6.523e+6,,2.674e-3
401.4,6.031e+6,6.031e+6,,2.224e-3
401.5,5.663e+6,5.663e+6,,1.831e-3
401.6,5.410e+6,5.410e+6,,1.513e-3
401.7,5.257e+6,5.257e+6,,1.289e-3
401.8,5.183e+6,5.183e+6,,1.183e-3
401.9,5.166e+6,5.166e+6,,1.224e-3
402,5.182e+6,5.182e+6,,1.450e-3
402.1,5.210e+6,5.210e+6,,1.906e-3
402.2,5.232e+6,5.232e+6,,2.648e-3
402.3,5.236e+6,5.236e+6,,3.732e-3
402.4,5.214e+6,5.214e+6,,5.215e-3
402.5,5.167e+6,5.167e+6,,7.140e-3
402.6,5.104e+6,5.104e+6,,9.523e-3
402.7,5.050e+6,5.050e+6,,1.234e-2
402.8,5.043e+6,5.043e+6,,1.553e-2
402.9,5.145e+6,5.145e+6,,1.896e-2
403,5.442e+6,5.442e+6,,2.245e-2
403.1,6.047e+6,6.047e+6,,2.578e-2
403.2,7.100e+6,7.100e+6,,2.873e-2
403.3,8.762e+6,8.762e+6,,3.107e-2
403.4,1.120e+7,1.120e+7,,3.261e-2
403.5,1.458e+7,1.458e+7,,3.325e-2
403.6,1.903e+7,1.903e+7,,3.298e-2
403.7,2.459e+7,2.459e+7,,3.188e-2
403.8,3.122e+7,3.122e+7,,3.015e-2
403.9,3.876e+7,3.876e+7,,2.805e-2
404,4.689e+7,4.689e+7,,2.589e-2
404.1,5.518e+7,5.518e+7,,2.401e-2
404.2,6.309e+7,6.309e+7,,2.271e-2
404.3,7.006e+7,7.006e+7,,2.222e-2
404.4,7.553e+7,7.553e+7,,2.271e-2
404.5,7.904e+7,7.904e+7,,2.421e-2
404.6,8.030e+7,8.030e+7,,2.665e-2
404.7,7.925e+7,7.925e+7,,2.983e-2
404.8,7.603e+7,7.603e+7,,3.347e-2
404.9,7.102e+7,7.102e+7,,3.721e-2
405,6.475e+7,6.475e+7,,4.065e-2
405.1,5.789e+7,5.789e+7,,4.342e-2
405.2,5.108e+7,5.108e+7,,4.520e-2
405.3,4.497e+7,4.497e+7,,4.579e-2
405.4,4.006e+7,4.006e+7,,4.509e-2
405.5,3.669e+7,3.669e+7,,4.313e-2
405.6,3.506e+7,3.506e+7,,4.007e-2
405.7,3.516e+7,3.516e+7,,3.617e-2
405.8,3.682e+7,3.682e+7,,3.173e-2
405.9,3.977e+7,3.977e+7,,2.706e-2
406,4.362e+7,4.362e+7,,2.248e-2
406.1,4.797e+7,4.797e+7,,1.823e-2
406.2,5.241e+7,5.241e+7,,1.449e-2
406.3,5.656e+7,5.656e+7,,1.138e-2
406.4,6.011e+7,6.011e+7,,8.982e-3
406.5,6.285e+7,6.285e+7,,7.318e-3
406.6,6.463e+7,6.463e+7,,6.406e-3
406.7,6.538e+7,6.538e+7,,6.260e-3
406.8,6.512e+7,6.512e+7,,6.904e-3
406.9,6.387e+7,6.387e+7,,8.373e-3
407,6.171e+7,6.171e+7,,1.071e-2
407.1,5.874e+7,5.874e+7,,1.394e-2
407.2,5.506e+7,5.506e+7,,1.806e-2
407.3,5.080e+7,5.080e+7,,2.301e-2
407.4,4.610e+7,4.610e+7,,2.864e-2
407.5,4.114e+7,4.114e+7,,3.473e-2
407.6,3.607e+7,3.607e+7,,4.096e-2
407.7,3.108e+7,3.108e+7,,4.695e-2
407.8,2.633e+7,2.633e+7,,5.227e-2
407.9,2.195e+7,2.195e+7,,5.655e-2
408,1.803e+7,1.803e+7,,5.943e-2
408.1,1.463e+7,1.463e+7,,6.071e-2
408.2,1.176e+7,1.176e+7,,6.030e-2
408.3,9.399e+6,9.399e+6,,5.828e-2
408.4,7.492e+6,7.492e+6,,5.487e-2
408.5,5.973e+6,5.973e+6,,5.041e-2
408.6,4.771e+6,4.771e+6,,4.529e-2
408.7,3.817e+6,3.817e+6,,3.992e-2
408.8,3.055e+6,3.055e+6,,3.466e-2
408.9,2.439e+6,2.439e+6,,2.980e-2
409,1.934e+6,1.934e+6,,2.554e-2
409.1,1.518e+6,1.518e+6,,2.196e-2
409.2,1.175e+6,1.175e+6,,1.906e-2
409.3,8.944e+5,8.944e+5,,1.678e-2
409.4,6.689e+5,6.689e+5,,1.501e-2
409.5,4.924e+5,4.924e+5,,1.361e-2
409.6,3.597e+5,3.597e+5,,1.247e-2
409.7,2.660e+5,2.660e+5,,1.149e-2
409.8,2.078e+5,2.078e+5,,1.059e-2
409.9,1.824e+5,1.824e+5,,9.742e-3
410,1.893e+5,1.893e+5,,8.938e-3
410.1,2.302e+5,2.302e+5,,8.204e-3
410.2,3.094e+5,3.094e+5,,7.598e-3
410.3,4.335e+5,4.335e+5,,7.208e-3
410.4,6.119e+5,6.119e+5,,7.155e-3
410.5,8.555e+5,8.555e+5,,7.602e-3
410.6,1.176e+6,1.176e+6,,8.757e-3
410.7,1.586e+6,1.586e+6,,1.087e-2
410.8,2.092e+6,2.092e+6,,1.425e-2
410.9,2.701e+6,2.701e+6,,1.923e-2
411,3.410e+6,3.410e+6,,2.612e-2
411.1,4.207e+6,4.207e+6,,3.522e-2
411.2,5.072e+6,5.072e+6,,4.674e-2
411.3,5.974e+6,5.974e+6,,6.070e-2
411.4,6.873e+6,6.873e+6,,7.693e-2
411.5,7.727e+6,7.727e+6,,9.500e-2
411.6,8.491e+6,8.491e+6,,1.142e-1
411.7,9.128e+6,9.128e+6,,1.335e-1
411.8,9.613e+6,9.613e+6,,1.519e-1
411.9,9.940e+6,9.940e+6,,1.682e-1
412,1.012e+7,1.012e+7,,1.812e-1
412.1,1.019e+7,1.019e+7,,1.902e-1
412.2,1.019e+7,1.019e+7,,1.946e-1
412.3,1.017e+7,1.017e+7,,1.946e-1
412.4,1.020e+7,1.020e+7,,1.907e-1
412.5,1.033e+7,1.033e+7,,1.840e-1
412.6,1.058e+7,1.058e+7,,1.759e-1
412.7,1.098e+7,1.098e+7,,1.680e-1
412.8,1.152e+7,1.152e+7,,1.620e-1
412.9,1.218e+7,1.218e+7,,1.592e-1
413,1.293e+7,1.293e+7,,1.606e-1
413.1,1.374e+7,1.374e+7,,1.665e-1
413.2,1.458e+7,1.458e+7,,1.768e-1
413.3,1.543e+7,1.543e+7,,1.905e-1
413.4,1.627e+7,1.627e+7,,2.061e-1
413.5,1.710e+7,1.710e+7,,2.220e-1
413.6,1.791e+7,1.791e+7,,2.362e-1
