Wavelength (nm),Sum,Cu I (8.1e-01),Cu II (1.9e-01)
278.14,4.419e-4,1.891e-5,4.230e-4
278.19,9.165e-5,2.578e-6,8.908e-5
278.24,1.790e-5,3.293e-7,1.758e-5
278.29,3.288e-6,3.939e-8,3.249e-6
278.34,5.627e-7,,5.627e-7
278.39,9.131e-8,,9.131e-8
278.44,1.388e-8,,1.388e-8
278.49,1.977e-9,,1.977e-9
278.54,2.638e-10,,2.638e-10
278.59,3.299e-11,,3.299e-11
278.64,3.864e-12,,3.864e-12
280.74,3.921e-8,3.921e-8,
280.79,3.201e-7,3.201e-7,
280.84,2.455e-6,2.455e-6,
280.89,1.768e-5,1.768e-5,
280.94,1.196e-4,1.196e-4,
280.99,7.599e-4,7.599e-4,
281.04,4.535e-3,4.535e-3,
281.09,2.542e-2,2.542e-2,
281.14,1.338e-1,1.338e-1,
281.19,6.617e-1,6.617e-1,
281.24,3.073e+0,3.073e+0,
281.29,1.341e+1,1.341e+1,
281.34,5.493e+1,5.493e+1,
281.39,2.114e+2,2.114e+2,
281.44,7.640e+2,7.640e+2,
281.49,2.594e+3,2.594e+3,
281.54,8.270e+3,8.270e+3,
281.59,2.477e+4,2.477e+4,
281.64,6.967e+4,6.967e+4,
281.69,1.841e+5,1.841e+5,
281.74,4.567e+5,4.567e+5,
281.79,1.065e+6,1.065e+6,
281.84,2.330e+6,2.330e+6,
281.89,4.792e+6,4.792e+6,
281.94,9.253e+6,9.253e+6,
281.99,1.678e+7,1.678e+7,
282.04,2.859e+7,2.859e+7,
282.09,4.576e+7,4.576e+7,
282.14,6.877e+7,6.877e+7,
282.19,9.707e+7,9.707e+7,
282.24,1.287e+8,1.287e+8,
282.29,1.603e+8,1.603e+8,
282.34,1.875e+8,1.875e+8,
282.39,2.060e+8,2.060e+8,
282.44,2.125e+8,2.125e+8,
282.49,2.060e+8,2.060e+8,
282.54,1.875e+8,1.875e+8,
282.59,1.603e+8,1.603e+8,
282.64,1.287e+8,1.287e+8,
282.69,9.707e+7,9.707e+7,
282.74,6.877e+7,6.877e+7,
282.79,4.576e+7,4.576e+7,
282.84,2.859e+7,2.859e+7,
282.89,1.678e+7,1.678e+7,
282.94,9.253e+6,9.253e+6,
282.99,4.792e+6,4.792e+6,
283.04,2.330e+6,2.330e+6,
283.09,1.065e+6,1.065e+6,
283.14,4.567e+5,4.567e+5,
283.19,1.841e+5,1.841e+5,
283.24,6.967e+4,6.967e+4,
283.29,2.477e+4,2.477e+4,
283.34,8.270e+3,8.270e+3,
283.39,2.594e+3,2.594e+3,
283.44,7.640e+2,7.640e+2,
283.49,2.114e+2,2.114e+2,
283.54,5.493e+1,5.493e+1,
283.59,1.341e+1,1.341e+1,
283.64,3.073e+0,3.073e+0,
283.69,6.617e-1,6.617e-1,
283.74,1.338e-1,1.338e-1,
283.79,2.542e-2,2.542e-2,
283.84,4.535e-3,4.535e-3,
283.89,7.599e-4,7.599e-4,
283.94,1.196e-4,1.196e-4,
283.99,1.768e-5,1.768e-5,
284.04,2.455e-6,2.455e-6,
284.09,3.201e-7,3.201e-7,
284.14,3.921e-8,3.921e-8,
294.35,5.049e-8,5.049e-8,
294.4,3.694e-7,3.694e-7,
294.45,2.552e-6,2.552e-6,
294.5,1.666e-5,1.666e-5,
294.55,1.027e-4,1.027e-4,
294.6,5.983e-4,5.983e-4,
294.65,3.291e-3,3.291e-3,
294.7,1.710e-2,1.710e-2,
294.75,8.395e-2,8.395e-2,
294.8,3.892e-1,3.892e-1,
294.85,1.704e+0,1.704e+0,
294.9,7.050e+0,7.050e+0,
294.95,2.755e+1,2.755e+1,
295,1.017e+2,1.017e+2,
295.05,3.544e+2,3.544e+2,
295.1,1.167e+3,1.167e+3,
295.15,3.630e+3,3.630e+3,
295.2,1.067e+4,1.067e+4,
295.25,2.960e+4,2.960e+4,
295.3,7.758e+4,7.758e+4,
295.35,1.921e+5,1.921e+5,
295.4,4.493e+5,4.493e+5,
295.45,9.925e+5,9.925e+5,
295.5,2.071e+6,2.071e+6,
295.55,4.082e+6,4.082e+6,
295.6,7.600e+6,7.600e+6,
295.65,1.337e+7,1.337e+7,
295.7,2.220e+7,2.220e+7,
295.75,3.484e+7,3.484e+7,
295.8,5.163e+7,5.163e+7,
295.85,7.228e+7,7.228e+7,
295.9,9.558e+7,9.558e+7,
295.95,1.194e+8,1.194e+8,
296,1.409e+8,1.409e+8,
296.05,1.570e+8,1.570e+8,
296.1,1.652e+8,1.652e+8,
296.15,1.643e+8,1.643e+8,
296.2,1.543e+8,1.543e+8,
296.25,1.369e+8,1.369e+8,
296.3,1.147e+8,1.147e+8,
296.35,9.080e+7,9.080e+7,
296.4,6.789e+7,6.789e+7,
296.45,4.794e+7,4.794e+7,
296.5,3.198e+7,3.198e+7,
296.55,2.015e+7,2.015e+7,
296.6,1.199e+7,1.199e+7,
296.65,6.743e+6,6.743e+6,
296.7,3.581e+6,3.581e+6,
296.75,1.796e+6,1.796e+6,
296.8,8.509e+5,8.509e+5,
296.85,3.808e+5,3.808e+5,
296.9,1.610e+5,1.610e+5,
296.95,6.428e+4,6.428e+4,
297,2.424e+4,2.424e+4,
297.05,8.637e+3,8.637e+3,
297.1,2.906e+3,2.906e+3,
297.15,9.238e+2,9.238e+2,
297.2,2.774e+2,2.774e+2,
297.25,7.866e+1,7.866e+1,
297.3,2.107e+1,2.107e+1,
297.35,5.332e+0,5.332e+0,
297.4,1.274e+0,1.274e+0,
297.45,2.877e-1,2.877e-1,
297.5,6.135e-2,6.135e-2,
297.55,1.236e-2,1.236e-2,
297.6,2.351e-3,2.351e-3,
297.65,4.225e-4,4.225e-4,
297.7,7.173e-5,7.173e-5,
297.75,1.150e-5,1.150e-5,
297.8,1.742e-6,1.742e-6,
297.85,2.492e-7,2.492e-7,
297.9,3.368e-8,3.368e-8,
322.8,6.929e-6,6.929e-6,
322.85,4.299e-5,4.299e-5,
322.9,2.544e-4,2.544e-4,
322.95,1.435e-3,1.435e-3,
323,7.725e-3,7.725e-3,
323.05,3.965e-2,3.965e-2,
323.1,1.941e-1,1.941e-1,
323.15,9.061e-1,9.061e-1,
323.2,4.034e+0,4.034e+0,
323.25,1.713e+1,1.713e+1,
323.3,6.936e+1,6.936e+1,
323.35,2.679e+2,2.679e+2,
323.4,9.865e+2,9.865e+2,
323.45,3.465e+3,3.465e+3,
323.5,1.161e+4,1.161e+4,
323.55,3.709e+4,3.709e+4,
323.6,1.130e+5,1.130e+5,
323.65,3.283e+5,3.283e+5,
323.7,9.099e+5,9.099e+5,
323.75,2.405e+6,2.405e+6,
323.8,6.062e+6,6.062e+6,
323.85,1.457e+7,1.457e+7,
323.9,3.341e+7,3.341e+7,
323.95,7.304e+7,7.304e+7,
324,1.523e+8,1.523e+8,
324.05,3.028e+8,3.028e+8,
324.1,5.744e+8,5.744e+8,
324.15,1.039e+9,1.039e+9,
324.21,1.987e+9,1.987e+9,
324.26,3.238e+9,3.238e+9,
324.31,5.032e+9,5.032e+9,
324.36,7.459e+9,7.459e+9,
324.41,1.054e+10,1.054e+10,
324.46,1.421e+10,1.421e+10,
324.51,1.827e+10,1.827e+10,
324.56,2.240e+10,2.240e+10,
324.61,2.620e+10,2.620e+10,
324.66,2.922e+10,2.922e+10,
324.71,3.108e+10,3.108e+10,
324.76,3.152e+10,3.152e+10,
324.81,3.049e+10,3.049e+10,
324.86,2.813e+10,2.813e+10,
324.91,2.475e+10,2.475e+10,
324.96,2.077e+10,2.077e+10,
325.01,1.662e+10,1.662e+10,
325.06,1.268e+10,1.268e+10,
325.11,9.233e+9,9.233e+9,
325.16,6.409e+9,6.409e+9,
325.21,4.243e+9,4.243e+9,
325.26,2.679e+9,2.679e+9,
325.31,1.613e+9,1.613e+9,
325.36,9.262e+8,9.262e+8,
325.41,5.073e+8,5.073e+8,
325.46,2.650e+8,2.650e+8,
325.51,1.320e+8,1.320e+8,
325.56,6.270e+7,6.270e+7,
325.61,2.841e+7,2.841e+7,
325.66,1.227e+7,1.227e+7,
325.71,5.058e+6,5.058e+6,
325.76,1.988e+6,1.988e+6,
325.81,7.449e+5,7.449e+5,
325.86,2.663e+5,2.663e+5,
325.91,9.079e+4,9.079e+4,
325.96,2.957e+4,2.957e+4,
326.01,9.387e+3,9.387e+3,
326.06,3.554e+3,3.554e+3,
326.11,3.658e+3,3.658e+3,
326.16,9.627e+3,9.627e+3,
326.21,2.932e+4,2.932e+4,
326.26,8.680e+4,8.680e+4,
326.31,2.456e+5,2.456e+5,
326.36,6.633e+5,6.633e+5,
326.41,1.710e+6,1.710e+6,
326.46,4.207e+6,4.207e+6,
326.51,9.879e+6,9.879e+6,
326.56,2.214e+7,2.214e+7,
326.61,4.736e+7,4.736e+7,
326.66,9.669e+7,9.669e+7,
326.71,1.884e+8,1.884e+8,
326.76,3.503e+8,3.503e+8,
326.81,6.218e+8,6.218e+8,
326.86,1.053e+9,1.053e+9,
326.91,1.703e+9,1.703e+9,
326.96,2.628e+9,2.628e+9,
327.01,3.871e+9,3.871e+9,
327.06,5.441e+9,5.441e+9,6.256e-15
327.11,7.300e+9,7.300e+9,3.806e-14
327.16,9.348e+9,9.348e+9,2.211e-13
327.21,1.142e+10,1.142e+10,1.227e-12
327.26,1.333e+10,1.333e+10,6.498e-12
327.31,1.483e+10,1.483e+10,3.287e-11
327.36,1.576e+10,1.576e+10,1.587e-10
327.41,1.598e+10,1.598e+10,7.320e-10
327.46,1.547e+10,1.547e+10,3.224e-9
327.51,1.429e+10,1.429e+10,1.355e-8
327.56,1.260e+10,1.260e+10,5.442e-8
327.61,1.060e+10,1.060e+10,2.087e-7
327.66,8.515e+9,8.515e+9,7.638e-7
327.71,6.527e+9,6.527e+9,2.670e-6
327.76,4.775e+9,4.775e+9,8.913e-6
327.81,3.334e+9,3.334e+9,2.841e-5
327.86,2.222e+9,2.222e+9,8.645e-5
327.91,1.413e+9,1.413e+9,2.512e-4
327.96,8.580e+8,8.580e+8,6.972e-4
328.01,4.971e+8,4.971e+8,1.847e-3
328.06,2.749e+8,2.749e+8,4.674e-3
328.11,1.451e+8,1.451e+8,1.129e-2
328.16,7.308e+7,7.308e+7,2.605e-2
328.21,3.514e+7,3.514e+7,5.737e-2
328.26,1.612e+7,1.612e+7,1.207e-1
328.31,7.061e+6,7.061e+6,2.424e-1
328.36,2.951e+6,2.951e+6,4.648e-1
328.41,1.177e+6,1.177e+6,8.511e-1
328.46,4.483e+5,4.483e+5,1.488e+0
328.51,1.629e+5,1.629e+5,2.485e+0
328.56,5.651e+4,5.650e+4,3.962e+0
328.61,1.871e+4,1.870e+4,6.031e+0
328.66,5.919e+3,5.910e+3,8.767e+0
328.71,1.794e+3,1.782e+3,1.217e+1
328.76,5.290e+2,5.129e+2,1.613e+1
328.81,1.613e+2,1.409e+2,2.041e+1
328.86,6.160e+1,3.693e+1,2.467e+1
328.91,3.771e+1,9.242e+0,2.846e+1
328.96,3.357e+1,2.207e+0,3.136e+1
329.01,3.350e+1,5.031e-1,3.300e+1
329.06,3.326e+1,1.094e-1,3.315e+1
329.11,3.183e+1,2.272e-2,3.180e+1
329.16,2.914e+1,4.503e-3,2.914e+1
329.21,2.550e+1,8.516e-4,2.550e+1
329.26,2.133e+1,1.537e-4,2.133e+1
329.31,1.709e+1,2.648e-5,1.709e+1
329.36,1.316e+1,4.355e-6,1.316e+1
329.41,9.864e+0,,9.864e+0
329.46,7.391e+0,,7.391e+0
329.51,5.860e+0,,5.860e+0
329.56,5.333e+0,,5.333e+0
329.61,5.847e+0,,5.847e+0
329.66,7.423e+0,,7.423e+0
329.71,1.006e+1,,1.006e+1
329.76,1.370e+1,,1.370e+1
329.81,1.820e+1,,1.820e+1
329.86,2.327e+1,,2.327e+1
329.91,2.852e+1,,2.852e+1
329.96,3.343e+1,,3.343e+1
330.01,3.745e+1,,3.745e+1
330.06,4.008e+1,,4.008e+1
330.11,4.099e+1,,4.099e+1
330.16,4.004e+1,,4.004e+1
330.21,3.737e+1,,3.737e+1
330.26,3.331e+1,,3.331e+1
330.31,2.837e+1,,2.837e+1
330.36,2.309e+1,,2.309e+1
330.41,1.794e+1,,1.794e+1
330.46,1.332e+1,,1.332e+1
330.51,9.452e+0,,9.452e+0
330.56,6.406e+0,,6.406e+0
330.61,4.148e+0,,4.148e+0
330.66,2.568e+0,,2.568e+0
330.71,1.523e+0,,1.523e+0
330.76,8.738e-1,,8.738e-1
330.81,5.013e-1,,5.013e-1
330.86,3.204e-1,,3.204e-1
330.91,2.802e-1,,2.802e-1
330.96,3.622e-1,,3.622e-1
331.01,5.771e-1,,5.771e-1
331.06,9.596e-1,,9.596e-1
331.11,1.562e+0,,1.562e+0
331.16,2.445e+0,,2.445e+0
331.21,3.662e+0,,3.662e+0
331.26,5.244e+0,,5.244e+0
331.31,7.177e+0,,7.177e+0
331.36,9.384e+0,,9.384e+0
331.41,1.173e+1,,1.173e+1
331.46,1.400e+1,,1.400e+1
331.51,1.597e+1,,1.597e+1
331.56,1.742e+1,,1.742e+1
331.61,1.814e+1,,1.814e+1
331.66,1.806e+1,,1.806e+1
331.71,1.718e+1,,1.718e+1
331.76,1.562e+1,,1.562e+1
331.81,1.356e+1,,1.356e+1
331.86,1.126e+1,,1.126e+1
331.91,8.927e+0,,8.927e+0
331.96,6.765e+0,,6.765e+0
332.01,4.898e+0,,4.898e+0
332.06,3.389e+0,,3.389e+0
332.11,2.241e+0,,2.241e+0
332.16,1.416e+0,,1.416e+0
332.21,8.548e-1,,8.548e-1
332.26,4.931e-1,,4.931e-1
332.31,2.718e-1,,2.718e-1
332.36,1.432e-1,,1.432e-1
332.41,7.207e-2,,7.207e-2
332.46,3.466e-2,,3.466e-2
332.51,1.593e-2,,1.593e-2
332.56,6.998e-3,,6.998e-3
332.61,2.944e-3,,2.944e-3
332.66,1.202e-3,,1.202e-3
332.71,5.221e-4,,5.221e-4
332.76,3.602e-4,,3.602e-4
332.81,5.696e-4,,5.696e-4
332.86,1.303e-3,,1.303e-3
332.91,3.085e-3,,3.085e-3
332.96,7.061e-3,,7.061e-3
333.01,1.548e-2,,1.548e-2
333.06,3.244e-2,,3.244e-2
333.11,6.502e-2,,6.502e-2
333.16,1.246e-1,,1.246e-1
333.21,2.283e-1,,2.283e-1
333.26,4.000e-1,,4.000e-1
333.31,6.700e-1,,6.700e-1
333.36,1.073e+0,,1.073e+0
333.41,1.643e+0,,1.643e+0
333.46,2.406e+0,,2.406e+0
333.51,3.368e+0,,3.368e+0
333.56,4.508e+0,,4.508e+0
333.61,5.770e+0,,5.770e+0
333.66,7.061e+0,,7.061e+0
333.71,8.261e+0,,8.261e+0
333.76,9.241e+0,,9.241e+0
333.81,9.884e+0,,9.884e+0
333.86,1.011e+1,,1.011e+1
333.91,9.884e+0,,9.884e+0
333.96,9.241e+0,,9.241e+0
334.01,8.261e+0,,8.261e+0
334.06,7.061e+0,,7.061e+0
334.11,5.770e+0,,5.770e+0
334.16,4.508e+0,,4.508e+0
334.21,3.368e+0,,3.368e+0
334.26,2.406e+0,,2.406e+0
334.31,1.643e+0,,1.643e+0
334.36,1.073e+0,,1.073e+0
334.41,6.700e-1,,6.700e-1
334.46,4.000e-1,,4.000e-1
334.51,2.283e-1,,2.283e-1
334.56,1.246e-1,,1.246e-1
334.61,6.502e-2,,6.502e-2
334.66,3.244e-2,,3.244e-2
334.71,1.548e-2,,1.548e-2
334.76,7.059e-3,,7.059e-3
334.81,3.079e-3,,3.079e-3
334.86,1.284e-3,,1.284e-3
334.91,5.118e-4,,5.118e-4
334.96,1.951e-4,,1.951e-4
335.01,7.112e-5,,7.112e-5
335.06,2.481e-5,,2.481e-5
335.11,8.350e-6,,8.350e-6
335.16,2.957e-6,,2.957e-6
335.21,1.900e-6,,1.900e-6
335.26,3.773e-6,,3.773e-6
335.31,1.097e-5,,1.097e-5
335.36,3.218e-5,,3.218e-5
335.41,9.077e-5,,9.077e-5
335.46,2.450e-4,,2.450e-4
335.51,6.330e-4,,6.330e-4
335.56,1.564e-3,,1.564e-3
335.61,3.700e-3,,3.700e-3
335.66,8.372e-3,,8.372e-3
335.71,1.813e-2,,1.813e-2
335.76,3.756e-2,,3.756e-2
335.81,7.445e-2,,7.445e-2
335.86,1.412e-1,,1.412e-1
335.91,2.563e-1,,2.563e-1
335.96,4.453e-1,,4.453e-1
336.01,7.402e-1,,7.402e-1
336.06,1.178e+0,,1.178e+0
336.11,1.794e+0,,1.794e+0
336.16,2.617e+0,,2.617e+0
336.21,3.658e+0,,3.658e+0
336.26,4.902e+0,,4.902e+0
336.31,6.303e+0,,6.303e+0
336.36,7.790e+0,,7.790e+0
336.41,9.275e+0,,9.275e+0
336.46,1.067e+1,,1.067e+1
336.51,1.192e+1,,1.192e+1
336.56,1.301e+1,,1.301e+1
336.61,1.396e+1,,1.396e+1
336.66,1.485e+1,,1.485e+1
336.71,1.577e+1,,1.577e+1
336.76,1.679e+1,,1.679e+1
336.81,1.794e+1,,1.794e+1
336.86,1.917e+1,,1.917e+1
336.91,2.039e+1,,2.039e+1
336.96,2.145e+1,,2.145e+1
337.01,2.221e+1,,2.221e+1
337.06,2.257e+1,,2.257e+1
337.11,2.248e+1,,2.248e+1
337.16,2.200e+1,,2.200e+1
337.21,2.123e+1,,2.123e+1
337.26,2.027e+1,,2.027e+1
337.31,1.924e+1,,1.924e+1
337.36,1.821e+1,,1.821e+1
337.41,1.718e+1,,1.718e+1
337.46,1.615e+1,,1.615e+1
337.51,1.507e+1,,1.507e+1
337.56,1.393e+1,,1.393e+1
337.61,1.275e+1,,1.275e+1
337.66,1.157e+1,,1.157e+1
337.71,1.048e+1,,1.048e+1
337.76,9.549e+0,,9.549e+0
337.81,8.831e+0,,8.831e+0
337.86,8.338e+0,,8.338e+0
337.91,8.034e+0,,8.034e+0
337.96,7.842e+0,,7.842e+0
338.01,7.668e+0,,7.668e+0
338.06,7.421e+0,,7.421e+0
338.11,7.034e+0,,7.034e+0
338.16,6.479e+0,,6.479e+0
338.21,5.768e+0,,5.768e+0
338.26,4.945e+0,,4.945e+0
338.31,4.073e+0,,4.073e+0
338.36,3.219e+0,,3.219e+0
338.41,2.438e+0,,2.438e+0
338.46,1.769e+0,,1.769e+0
338.51,1.230e+0,,1.230e+0
338.56,8.181e-1,,8.181e-1
338.61,5.212e-1,,5.212e-1
338.66,3.179e-1,,3.179e-1
338.71,1.856e-1,,1.856e-1
338.76,1.037e-1,,1.037e-1
338.81,5.547e-2,,5.547e-2
338.86,2.840e-2,,2.840e-2
338.91,1.392e-2,,1.392e-2
338.96,6.531e-3,,6.531e-3
339.01,2.933e-3,,2.933e-3
339.06,1.261e-3,,1.261e-3
339.11,5.187e-4,,5.187e-4
339.16,2.043e-4,,2.043e-4
339.21,7.701e-5,,7.701e-5
339.26,2.779e-5,,2.779e-5
339.31,9.598e-6,,9.598e-6
339.36,3.173e-6,,3.173e-6
339.41,1.004e-6,,1.004e-6
339.46,3.042e-7,,3.042e-7
339.51,8.820e-8,,8.820e-8
339.56,2.448e-8,,2.448e-8
339.61,6.503e-9,,6.503e-9
339.66,1.654e-9,,1.654e-9
339.71,4.025e-10,,4.025e-10
339.76,9.377e-11,,9.377e-11
339.81,2.091e-11,,2.091e-11
339.86,4.464e-12,,4.464e-12
339.91,9.121e-13,,9.121e-13
339.96,1.784e-13,,1.784e-13
340.01,3.340e-14,,3.340e-14
340.06,5.984e-15,,5.984e-15
340.11,1.026e-15,,1.026e-15
386.08,1.881e-15,,1.881e-15
386.13,8.667e-15,,8.667e-15
386.18,3.864e-14,,3.864e-14
386.23,1.666e-13,,1.666e-13
386.28,6.953e-13,,6.953e-13
386.33,2.806e-12,,2.806e-12
386.38,1.096e-11,,1.096e-11
386.43,4.139e-11,,4.139e-11
386.48,1.512e-10,,1.512e-10
386.53,5.346e-10,,5.346e-10
386.58,1.828e-9,,1.828e-9
386.63,6.048e-9,,6.048e-9
386.68,1.936e-8,,1.936e-8
386.73,5.993e-8,,5.993e-8
386.78,1.795e-7,,1.795e-7
386.83,5.202e-7,,5.202e-7
386.88,1.458e-6,,1.458e-6
386.93,3.954e-6,,3.954e-6
386.98,1.037e-5,,1.037e-5
387.03,2.632e-5,,2.632e-5
387.08,6.462e-5,,6.462e-5
387.13,1.535e-4,,1.535e-4
387.18,3.526e-4,,3.526e-4
387.23,7.838e-4,,7.838e-4
387.28,1.685e-3,,1.685e-3
387.33,3.506e-3,,3.506e-3
387.38,7.055e-3,,7.055e-3
387.43,1.373e-2,,1.373e-2
387.48,2.587e-2,,2.587e-2
387.53,4.713e-2,,4.713e-2
387.58,8.306e-2,,8.306e-2
387.63,1.416e-1,,1.416e-1
387.68,2.336e-1,,2.336e-1
387.73,3.727e-1,,3.727e-1
387.78,5.754e-1,,5.754e-1
387.83,8.593e-1,,8.593e-1
387.88,1.241e+0,,1.241e+0
387.93,1.735e+0,,1.735e+0
387.98,2.346e+0,,2.346e+0
388.03,3.068e+0,,3.068e+0
388.08,3.882e+0,,3.882e+0
388.13,4.752e+0,,4.752e+0
388.18,5.627e+0,,5.627e+0
388.23,6.445e+0,,6.445e+0
388.28,7.143e+0,,7.143e+0
388.33,7.658e+0,,7.658e+0
388.38,7.942e+0,,7.942e+0
388.43,7.968e+0,,7.968e+0
388.48,7.734e+0,,7.734e+0
388.53,7.262e+0,,7.262e+0
388.58,6.597e+0,,6.597e+0
388.63,5.797e+0,,5.797e+0
388.68,4.928e+0,,4.928e+0
388.73,4.053e+0,,4.053e+0
388.78,3.224e+0,,3.224e+0
388.83,2.482e+0,,2.482e+0
388.88,1.848e+0,,1.848e+0
388.93,1.331e+0,,1.331e+0
388.98,9.274e-1,,9.274e-1
389.03,6.253e-1,,6.253e-1
389.08,4.081e-1,,4.081e-1
389.13,2.582e-1,,2.582e-1
389.18,1.591e-1,,1.591e-1
389.23,9.715e-2,,9.715e-2
389.28,6.197e-2,,6.197e-2
389.33,4.685e-2,,4.685e-2
389.38,4.881e-2,,4.881e-2
389.43,6.857e-2,,6.857e-2
389.48,1.108e-1,,1.108e-1
389.53,1.842e-1,,1.842e-1
389.58,3.020e-1,,3.020e-1
389.63,4.818e-1,,4.818e-1
389.68,7.450e-1,,7.450e-1
389.73,1.115e+0,,1.115e+0
389.78,1.616e+0,,1.616e+0
389.83,2.266e+0,,2.266e+0
389.88,3.075e+0,,3.075e+0
389.93,4.038e+0,,4.038e+0
389.98,5.131e+0,,5.131e+0
390.03,6.309e+0,,6.309e+0
390.08,7.508e+0,,7.508e+0
390.13,8.646e+0,,8.646e+0
390.18,9.635e+0,,9.635e+0
390.23,1.039e+1,,1.039e+1
390.28,1.084e+1,,1.084e+1
390.33,1.095e+1,,1.095e+1
390.38,1.070e+1,,1.070e+1
390.43,1.012e+1,,1.012e+1
390.48,9.263e+0,,9.263e+0
390.53,8.203e+0,,8.203e+0
390.58,7.031e+0,,7.031e+0
390.63,5.831e+0,,5.831e+0
390.68,4.680e+0,,4.680e+0
390.73,3.635e+0,,3.635e+0
390.78,2.732e+0,,2.732e+0
390.83,1.987e+0,,1.987e+0
390.88,1.399e+0,,1.399e+0
390.93,9.540e-1,,9.540e-1
390.98,6.305e-1,,6.305e-1
391.03,4.056e-1,,4.056e-1
391.08,2.571e-1,,2.571e-1
391.13,1.661e-1,,1.661e-1
391.18,1.187e-1,,1.187e-1
391.23,1.062e-1,,1.062e-1
391.28,1.252e-1,,1.252e-1
391.33,1.770e-1,,1.770e-1
391.38,2.672e-1,,2.672e-1
391.43,4.046e-1,,4.046e-1
391.48,6.002e-1,,6.002e-1
391.53,8.652e-1,,8.652e-1
391.58,1.209e+0,,1.209e+0
391.63,1.636e+0,,1.636e+0
391.68,2.142e+0,,2.142e+0
391.73,2.716e+0,,2.716e+0
391.78,3.334e+0,,3.334e+0
391.83,3.962e+0,,3.962e+0
391.88,4.556e+0,,4.556e+0
391.93,5.072e+0,,5.072e+0
391.98,5.467e+0,,5.467e+0
392.03,5.703e+0,,5.703e+0
392.08,5.759e+0,,5.759e+0
392.13,5.629e+0,,5.629e+0
392.18,5.326e+0,,5.326e+0
392.23,4.878e+0,,4.878e+0
392.28,4.325e+0,,4.325e+0
392.33,3.712e+0,,3.712e+0
392.38,3.084e+0,,3.084e+0
392.43,2.480e+0,,2.480e+0
392.48,1.930e+0,,1.930e+0
392.53,1.455e+0,,1.455e+0
392.58,1.061e+0,,1.061e+0
392.63,7.492e-1,,7.492e-1
392.68,5.120e-1,,5.120e-1
392.73,3.388e-1,,3.388e-1
392.78,2.169e-1,,2.169e-1
392.83,1.345e-1,,1.345e-1
392.88,8.071e-2,,8.071e-2
392.93,4.688e-2,,4.688e-2
392.98,2.636e-2,,2.636e-2
393.03,1.435e-2,,1.435e-2
393.08,7.560e-3,,7.560e-3
393.13,3.855e-3,,3.855e-3
393.18,1.903e-3,,1.903e-3
393.23,9.096e-4,,9.096e-4
393.28,4.208e-4,,4.208e-4
393.33,1.884e-4,,1.884e-4
393.38,8.167e-5,,8.167e-5
393.43,3.427e-5,,3.427e-5
393.48,1.392e-5,,1.392e-5
393.53,5.472e-6,,5.472e-6
393.58,2.083e-6,,2.083e-6
393.63,7.672e-7,,7.672e-7
393.68,2.736e-7,,2.736e-7
393.73,9.444e-8,,9.444e-8
393.78,3.156e-8,,3.156e-8
393.83,1.021e-8,,1.021e-8
393.88,3.196e-9,,3.196e-9
393.93,9.686e-10,,9.686e-10
393.98,2.842e-10,,2.842e-10
394.03,8.070e-11,,8.070e-11
394.08,2.218e-11,,2.218e-11
394.13,5.903e-12,,5.903e-12
394.18,1.521e-12,,1.521e-12
394.23,3.791e-13,,3.791e-13
394.28,9.151e-14,,9.151e-14
394.33,2.138e-14,,2.138e-14
394.38,4.835e-15,,4.835e-15
394.43,1.059e-15,,1.059e-15
399.83,5.088e-9,5.088e-9,
399.88,2.249e-8,2.249e-8,
399.93,9.641e-8,9.641e-8,
399.98,4.006e-7,4.006e-7,
400.03,1.614e-6,1.614e-6,
400.08,6.306e-6,6.306e-6,
400.13,2.389e-5,2.389e-5,
400.18,8.772e-5,8.772e-5,
400.23,3.123e-4,3.123e-4,
400.28,1.078e-3,1.078e-3,
400.33,3.610e-3,3.610e-3,
400.38,1.171e-2,1.171e-2,
400.43,3.686e-2,3.686e-2,
400.48,1.125e-1,1.125e-1,
400.53,3.327e-1,3.327e-1,
400.58,9.543e-1,9.543e-1,
400.63,2.654e+0,2.654e+0,
400.68,7.155e+0,7.155e+0,
400.73,1.871e+1,1.871e+1,
400.78,4.741e+1,4.741e+1,
400.83,1.165e+2,1.165e+2,
400.88,2.776e+2,2.776e+2,
400.93,6.414e+2,6.414e+2,
400.98,1.437e+3,1.437e+3,
401.03,3.120e+3,3.120e+3,
401.08,6.571e+3,6.571e+3,
401.13,1.342e+4,1.342e+4,
401.18,2.656e+4,2.656e+4,
401.23,5.097e+4,5.097e+4,
401.28,9.486e+4,9.486e+4,
401.33,1.712e+5,1.712e+5,
401.38,2.994e+5,2.994e+5,
401.43,5.079e+5,5.079e+5,
401.48,8.352e+5,8.352e+5,
401.53,1.332e+6,1.332e+6,
401.58,2.059e+6,2.059e+6,
401.63,3.086e+6,3.086e+6,
401.68,4.486e+6,4.486e+6,
401.73,6.321e+6,6.321e+6,
401.78,8.636e+6,8.636e+6,
401.83,1.144e+7,1.144e+7,
401.88,1.469e+7,1.469e+7,
401.93,1.830e+7,1.830e+7,
401.98,2.209e+7,2.209e+7,
402.03,2.586e+7,2.586e+7,
402.08,2.936e+7,2.936e+7,
402.13,3.231e+7,3.231e+7,
402.18,3.447e+7,3.447e+7,
402.23,3.567e+7,3.567e+7,
402.28,3.578e+7,3.578e+7,
402.33,3.480e+7,3.480e+7,
402.38,3.281e+7,3.281e+7,
