Wavelength (nm),Sum,Cu I (1.2e-02),Cu II (9.5e-01)
510.37,1.013e+7,1.005e+7,8.362e+4
510.42,1.072e+7,1.066e+7,5.640e+4
510.47,1.114e+7,1.110e+7,3.734e+4
510.52,1.136e+7,1.134e+7,2.425e+4
510.57,1.138e+7,1.136e+7,1.546e+4
510.62,1.118e+7,1.117e+7,9.666e+3
510.67,1.077e+7,1.077e+7,5.931e+3
510.72,1.019e+7,1.018e+7,3.570e+3
510.77,9.452e+6,9.449e+6,2.108e+3
510.82,8.603e+6,8.602e+6,1.221e+3
510.87,7.682e+6,7.681e+6,6.941e+2
510.92,6.729e+6,6.729e+6,3.870e+2
510.97,5.783e+6,5.783e+6,2.117e+2
511.02,4.875e+6,4.875e+6,1.136e+2
511.07,4.032e+6,4.032e+6,5.976e+1
511.12,3.271e+6,3.271e+6,3.085e+1
511.17,2.604e+6,2.604e+6,1.563e+1
511.22,2.033e+6,2.033e+6,7.762e+0
511.27,1.557e+6,1.557e+6,3.783e+0
511.32,1.170e+6,1.170e+6,1.808e+0
511.37,8.625e+5,8.625e+5,8.478e-1
511.42,6.237e+5,6.237e+5,3.900e-1
511.47,4.424e+5,4.424e+5,1.759e-1
511.52,3.079e+5,3.079e+5,7.786e-2
511.57,2.102e+5,2.102e+5,3.380e-2
511.62,1.408e+5,1.408e+5,1.439e-2
511.67,9.249e+4,9.249e+4,6.013e-3
511.72,5.961e+4,5.961e+4,2.464e-3
511.77,3.769e+4,3.769e+4,9.902e-4
511.82,2.338e+4,2.338e+4,3.904e-4
511.87,1.422e+4,1.422e+4,1.510e-4
511.92,8.491e+3,8.491e+3,5.728e-5
511.97,4.972e+3,4.972e+3,2.131e-5
512.02,2.856e+3,2.856e+3,7.779e-6
512.07,1.610e+3,1.610e+3,2.785e-6
512.12,8.898e+2,8.898e+2,9.782e-7
512.17,4.826e+2,4.826e+2,3.370e-7
512.22,2.567e+2,2.567e+2,1.139e-7
512.27,1.340e+2,1.340e+2,3.775e-8
512.32,6.860e+1,6.860e+1,1.228e-8
512.37,3.446e+1,3.446e+1,3.915e-9
512.42,1.698e+1,1.698e+1,1.225e-9
512.47,8.206e+0,8.206e+0,
512.52,3.891e+0,3.891e+0,
512.57,1.810e+0,1.810e+0,
512.62,8.261e-1,8.261e-1,
512.67,3.700e-1,3.700e-1,
512.72,1.629e-1,1.629e-1,
512.77,7.121e-2,7.121e-2,
512.82,3.281e-2,3.281e-2,
512.87,2.049e-2,2.049e-2,
512.92,2.549e-2,2.549e-2,
512.97,5.215e-2,5.215e-2,
513.02,1.212e-1,1.212e-1,
513.07,2.838e-1,2.838e-1,
513.12,6.555e-1,6.555e-1,
513.17,1.487e+0,1.487e+0,
513.22,3.309e+0,3.309e+0,
513.27,7.229e+0,7.229e+0,
513.32,1.550e+1,1.550e+1,
513.37,3.260e+1,3.260e+1,
513.42,6.731e+1,6.731e+1,
513.47,1.364e+2,1.364e+2,
513.52,2.711e+2,2.711e+2,
513.57,5.290e+2,5.290e+2,
513.62,1.013e+3,1.013e+3,
513.67,1.903e+3,1.903e+3,
513.72,3.509e+3,3.509e+3,
513.77,6.350e+3,6.350e+3,
513.82,1.128e+4,1.128e+4,
513.87,1.965e+4,1.965e+4,
513.92,3.361e+4,3.361e+4,
513.97,5.641e+4,5.641e+4,
514.02,9.290e+4,9.290e+4,
514.07,1.502e+5,1.502e+5,
514.12,2.382e+5,2.382e+5,
514.17,3.707e+5,3.707e+5,
514.22,5.662e+5,5.662e+5,
514.27,8.488e+5,8.488e+5,
514.32,1.249e+6,1.249e+6,
514.37,1.803e+6,1.803e+6,
514.42,2.554e+6,2.554e+6,
514.47,3.550e+6,3.550e+6,
514.52,4.844e+6,4.844e+6,
514.57,6.485e+6,6.485e+6,
514.62,8.521e+6,8.521e+6,
514.67,1.099e+7,1.099e+7,
514.72,1.390e+7,1.390e+7,
514.77,1.726e+7,1.726e+7,
514.82,2.104e+7,2.104e+7,
514.87,2.516e+7,2.516e+7,
514.92,2.952e+7,2.952e+7,
514.97,3.400e+7,3.400e+7,
515.02,3.843e+7,3.843e+7,
515.07,4.262e+7,4.262e+7,
515.12,4.639e+7,4.639e+7,
515.17,4.955e+7,4.955e+7,
515.22,5.194e+7,5.194e+7,
515.27,5.343e+7,5.343e+7,
515.32,5.393e+7,5.393e+7,
515.37,5.343e+7,5.343e+7,
515.42,5.194e+7,5.194e+7,
515.47,4.955e+7,4.955e+7,
515.52,4.639e+7,4.639e+7,
515.57,4.262e+7,4.262e+7,
515.62,3.843e+7,3.843e+7,
515.67,3.400e+7,3.400e+7,
515.72,2.952e+7,2.952e+7,
515.77,2.516e+7,2.516e+7,
515.82,2.104e+7,2.104e+7,
515.87,1.726e+7,1.726e+7,
515.92,1.390e+7,1.390e+7,
515.97,1.099e+7,1.099e+7,
516.02,8.521e+6,8.521e+6,
516.07,6.485e+6,6.485e+6,
516.12,4.844e+6,4.844e+6,
516.17,3.550e+6,3.550e+6,
516.22,2.554e+6,2.554e+6,
516.27,1.803e+6,1.803e+6,
516.32,1.249e+6,1.249e+6,
516.37,8.488e+5,8.488e+5,
516.42,5.662e+5,5.662e+5,
516.47,3.707e+5,3.707e+5,
516.52,2.382e+5,2.382e+5,
516.57,1.502e+5,1.502e+5,
516.62,9.290e+4,9.290e+4,
516.67,5.641e+4,5.641e+4,
516.72,3.361e+4,3.361e+4,
516.77,1.965e+4,1.965e+4,
516.82,1.128e+4,1.128e+4,
516.87,6.350e+3,6.350e+3,
516.92,3.509e+3,3.509e+3,
516.97,1.903e+3,1.903e+3,
517.02,1.013e+3,1.013e+3,
517.07,5.290e+2,5.290e+2,
517.12,2.711e+2,2.711e+2,
517.17,1.364e+2,1.364e+2,
517.22,6.731e+1,6.731e+1,
517.27,3.260e+1,3.260e+1,
517.32,1.550e+1,1.550e+1,
517.37,7.229e+0,7.229e+0,
517.42,3.309e+0,3.309e+0,
517.47,1.487e+0,1.487e+0,
517.52,6.554e-1,6.554e-1,
517.57,2.836e-1,2.836e-1,
517.62,1.204e-1,1.204e-1,
517.67,5.016e-2,5.016e-2,
517.72,2.051e-2,2.051e-2,
517.77,8.229e-3,8.229e-3,
517.82,3.240e-3,3.240e-3,
517.87,1.252e-3,1.252e-3,
517.92,4.748e-4,4.748e-4,
517.97,1.767e-4,1.767e-4,
518.02,6.453e-5,6.453e-5,
518.07,2.313e-5,2.313e-5,
518.12,8.134e-6,8.134e-6,
518.17,2.807e-6,2.807e-6,
518.22,9.509e-7,9.509e-7,
518.27,3.161e-7,3.161e-7,
518.32,1.031e-7,1.031e-7,
518.37,3.300e-8,3.300e-8,
518.42,1.037e-8,1.037e-8,
518.67,1.472e-8,1.472e-8,
518.72,4.638e-8,4.638e-8,
518.77,1.435e-7,1.435e-7,
518.82,4.358e-7,4.358e-7,
518.87,1.302e-6,1.302e-6,
518.92,3.812e-6,3.812e-6,
518.97,1.096e-5,1.096e-5,
519.02,3.093e-5,3.093e-5,
519.07,8.573e-5,8.573e-5,
519.12,2.332e-4,2.332e-4,
519.17,6.231e-4,6.231e-4,
519.22,1.634e-3,1.634e-3,
519.27,4.208e-3,4.208e-3,
519.32,1.064e-2,1.064e-2,
519.37,2.641e-2,2.641e-2,
519.42,6.437e-2,6.437e-2,
519.47,1.540e-1,1.540e-1,
519.52,3.619e-1,3.619e-1,
519.57,8.347e-1,8.347e-1,
519.62,1.891e+0,1.891e+0,
519.67,4.204e+0,4.204e+0,
519.72,9.178e+0,9.178e+0,
519.77,1.967e+1,1.967e+1,
519.82,4.141e+1,4.141e+1,
519.87,8.557e+1,8.557e+1,
519.92,1.736e+2,1.736e+2,
519.97,3.458e+2,3.458e+2,
520.02,6.764e+2,6.764e+2,
520.07,1.299e+3,1.299e+3,
520.12,2.449e+3,2.449e+3,
520.17,4.535e+3,4.535e+3,
520.22,8.243e+3,8.243e+3,
520.27,1.471e+4,1.471e+4,
520.32,2.578e+4,2.578e+4,
520.37,4.436e+4,4.436e+4,
520.42,7.495e+4,7.495e+4,
520.47,1.243e+5,1.243e+5,
520.52,2.025e+5,2.025e+5,
520.57,3.239e+5,3.239e+5,
520.62,5.087e+5,5.087e+5,
520.67,7.843e+5,7.843e+5,
520.72,1.188e+6,1.188e+6,
520.77,1.766e+6,1.766e+6,
520.82,2.577e+6,2.577e+6,
520.87,3.695e+6,3.695e+6,
520.92,5.200e+6,5.200e+6,
520.97,7.188e+6,7.188e+6,
521.02,9.756e+6,9.756e+6,
521.07,1.300e+7,1.300e+7,
521.12,1.702e+7,1.702e+7,
521.17,2.187e+7,2.187e+7,
521.22,2.760e+7,2.760e+7,
521.27,3.421e+7,3.421e+7,
521.32,4.164e+7,4.164e+7,
521.37,4.977e+7,4.977e+7,
521.42,5.843e+7,5.843e+7,
521.47,6.736e+7,6.736e+7,
521.52,7.626e+7,7.626e+7,
521.57,8.480e+7,8.480e+7,
521.62,9.261e+7,9.261e+7,
521.67,9.934e+7,9.934e+7,
521.72,1.047e+8,1.047e+8,
521.77,1.083e+8,1.083e+8,
521.82,1.101e+8,1.101e+8,
521.87,1.099e+8,1.099e+8,
521.92,1.078e+8,1.078e+8,
521.97,1.038e+8,1.038e+8,
522.02,9.823e+7,9.823e+7,
522.07,9.131e+7,9.131e+7,
522.12,8.339e+7,8.339e+7,
522.17,7.481e+7,7.481e+7,
522.22,6.594e+7,6.594e+7,
522.27,5.710e+7,5.710e+7,
522.32,4.858e+7,4.858e+7,
522.37,4.062e+7,4.062e+7,
522.42,3.336e+7,3.336e+7,
522.47,2.693e+7,2.693e+7,
522.52,2.136e+7,2.136e+7,
522.57,1.665e+7,1.665e+7,
522.62,1.275e+7,1.275e+7,
522.67,9.596e+6,9.596e+6,
522.72,7.099e+6,7.099e+6,
522.77,5.161e+6,5.161e+6,
522.82,3.687e+6,3.687e+6,
522.87,2.590e+6,2.590e+6,
522.92,1.787e+6,1.787e+6,
522.97,1.213e+6,1.213e+6,
523.02,8.087e+5,8.087e+5,
523.07,5.301e+5,5.301e+5,
523.12,3.416e+5,3.416e+5,
523.17,2.163e+5,2.163e+5,
523.22,1.347e+5,1.347e+5,
523.27,8.244e+4,8.244e+4,
523.32,4.960e+4,4.960e+4,
523.37,2.933e+4,2.933e+4,
523.42,1.705e+4,1.705e+4,
523.47,9.745e+3,9.745e+3,
523.52,5.475e+3,5.475e+3,
523.57,3.023e+3,3.023e+3,
523.62,1.641e+3,1.641e+3,
523.67,8.758e+2,8.758e+2,
523.72,4.594e+2,4.594e+2,
523.77,2.368e+2,2.368e+2,
523.82,1.200e+2,1.200e+2,
523.87,5.979e+1,5.979e+1,
523.92,2.927e+1,2.927e+1,
523.97,1.408e+1,1.408e+1,
524.02,6.661e+0,6.661e+0,
524.07,3.096e+0,3.096e+0,
524.12,1.414e+0,1.414e+0,
524.17,6.348e-1,6.348e-1,
524.22,2.800e-1,2.800e-1,
524.27,1.214e-1,1.214e-1,
524.32,5.171e-2,5.171e-2,
524.37,2.164e-2,2.164e-2,
524.42,8.902e-3,8.902e-3,
524.47,3.597e-3,3.597e-3,
524.52,1.428e-3,1.428e-3,
524.57,5.570e-4,5.570e-4,
524.62,2.135e-4,2.135e-4,
524.67,8.037e-5,8.037e-5,
524.72,2.972e-5,2.972e-5,
524.77,1.080e-5,1.080e-5,
524.82,3.854e-6,3.854e-6,
524.87,1.351e-6,1.351e-6,
524.92,4.654e-7,4.654e-7,
524.97,1.574e-7,1.574e-7,
525.02,4.772e-8,4.772e-8,
525.07,1.567e-8,1.567e-8,
525.12,5.050e-9,5.050e-9,
526.07,1.185e-9,1.185e-9,
526.12,3.655e-9,3.655e-9,
526.17,1.107e-8,1.107e-8,
526.22,3.296e-8,3.296e-8,
526.27,9.636e-8,9.636e-8,
526.32,2.767e-7,2.767e-7,
526.37,7.807e-7,7.807e-7,
526.42,2.163e-6,2.163e-6,
526.47,5.889e-6,5.889e-6,
526.52,1.575e-5,1.575e-5,
526.57,4.136e-5,4.136e-5,
526.62,1.067e-4,1.067e-4,
526.67,2.705e-4,2.705e-4,
526.72,6.734e-4,6.734e-4,
526.77,1.647e-3,1.647e-3,
526.82,3.956e-3,3.956e-3,
526.87,9.336e-3,9.336e-3,
526.92,2.164e-2,2.164e-2,
526.97,4.928e-2,4.928e-2,
527.02,1.102e-1,1.102e-1,
527.07,2.422e-1,2.422e-1,
527.12,5.228e-1,5.228e-1,
527.17,1.108e+0,1.108e+0,
527.22,2.308e+0,2.308e+0,
527.27,4.722e+0,4.722e+0,
527.32,9.490e+0,9.490e+0,
527.37,1.873e+1,1.873e+1,
527.42,3.633e+1,3.633e+1,
527.47,6.920e+1,6.920e+1,
527.52,1.295e+2,1.295e+2,
527.57,2.380e+2,2.380e+2,
527.62,4.297e+2,4.297e+2,
527.67,7.621e+2,7.621e+2,
527.72,1.328e+3,1.328e+3,
527.77,2.272e+3,2.272e+3,
527.82,3.820e+3,3.820e+3,
527.87,6.308e+3,6.308e+3,
527.92,1.023e+4,1.023e+4,
527.97,1.630e+4,1.630e+4,
528.02,2.552e+4,2.552e+4,
528.07,3.924e+4,3.924e+4,
528.12,5.926e+4,5.926e+4,
528.17,8.792e+4,8.792e+4,
528.22,1.281e+5,1.281e+5,
528.27,1.834e+5,1.834e+5,
528.32,2.580e+5,2.580e+5,
528.37,3.564e+5,3.564e+5,
528.42,4.836e+5,4.836e+5,
528.47,6.446e+5,6.446e+5,
528.52,8.440e+5,8.440e+5,
528.57,1.085e+6,1.085e+6,
528.62,1.371e+6,1.371e+6,
528.67,1.702e+6,1.702e+6,
528.72,2.075e+6,2.075e+6,
528.77,2.485e+6,2.485e+6,
528.82,2.923e+6,2.923e+6,
528.87,3.378e+6,3.378e+6,
528.92,3.835e+6,3.835e+6,
528.97,4.276e+6,4.276e+6,
529.02,4.683e+6,4.683e+6,
529.07,5.039e+6,5.039e+6,
529.12,5.325e+6,5.325e+6,
529.17,5.529e+6,5.529e+6,
529.22,5.638e+6,5.638e+6,
529.27,5.649e+6,5.649e+6,
529.32,5.558e+6,5.558e+6,
529.37,5.373e+6,5.373e+6,
529.42,5.102e+6,5.102e+6,
529.47,4.759e+6,4.759e+6,
529.52,4.360e+6,4.360e+6,
529.57,3.925e+6,3.925e+6,
529.62,3.470e+6,3.470e+6,
529.67,3.013e+6,3.013e+6,
529.72,2.571e+6,2.571e+6,
529.77,2.154e+6,2.154e+6,
529.82,1.773e+6,1.773e+6,
529.87,1.434e+6,1.434e+6,
529.92,1.139e+6,1.139e+6,
529.97,8.888e+5,8.888e+5,
530.02,6.812e+5,6.812e+5,
530.07,5.129e+5,5.129e+5,
530.12,3.793e+5,3.793e+5,
530.17,2.756e+5,2.756e+5,
530.22,1.967e+5,1.967e+5,
530.27,1.379e+5,1.379e+5,
530.32,9.494e+4,9.494e+4,
530.37,6.422e+4,6.422e+4,
530.42,4.267e+4,4.267e+4,
530.47,2.785e+4,2.785e+4,
530.52,1.786e+4,1.786e+4,
530.57,1.125e+4,1.125e+4,
530.62,6.958e+3,6.958e+3,
530.67,4.229e+3,4.229e+3,
530.72,2.525e+3,2.525e+3,
530.77,1.480e+3,1.480e+3,
530.82,8.528e+2,8.528e+2,
530.87,4.826e+2,4.826e+2,
530.92,2.682e+2,2.682e+2,
530.97,1.465e+2,1.465e+2,
531.02,7.855e+1,7.855e+1,
531.07,4.138e+1,4.138e+1,
531.12,2.142e+1,2.142e+1,
531.17,1.089e+1,1.089e+1,
531.22,5.438e+0,5.438e+0,
531.27,2.667e+0,2.667e+0,
531.32,1.285e+0,1.285e+0,
531.37,6.084e-1,6.084e-1,
531.42,2.829e-1,2.829e-1,
531.47,1.292e-1,1.292e-1,
531.52,5.797e-2,5.797e-2,
531.57,2.555e-2,2.555e-2,
531.62,1.106e-2,1.106e-2,
531.67,4.704e-3,4.704e-3,
531.72,1.965e-3,1.965e-3,
531.77,8.064e-4,8.064e-4,
531.82,3.251e-4,3.251e-4,
531.87,1.287e-4,1.287e-4,
531.92,5.006e-5,5.006e-5,
531.97,1.913e-5,1.913e-5,
532.02,7.179e-6,7.179e-6,
532.07,2.647e-6,2.647e-6,
532.12,9.586e-7,9.586e-7,
532.17,3.410e-7,3.410e-7,
532.22,1.192e-7,1.192e-7,
532.27,4.091e-8,4.091e-8,
532.32,1.379e-8,1.379e-8,
532.37,4.569e-9,4.569e-9,
532.42,1.487e-9,1.487e-9,
590.54,4.252e-10,,4.252e-10
590.59,1.164e-9,,1.164e-9
590.64,3.142e-9,,3.142e-9
590.69,8.363e-9,,8.363e-9
590.74,2.194e-8,,2.194e-8
590.79,5.677e-8,,5.677e-8
590.84,1.448e-7,,1.448e-7
590.89,3.641e-7,,3.641e-7
590.94,9.027e-7,,9.027e-7
590.99,2.207e-6,,2.207e-6
591.04,5.318e-6,,5.318e-6
591.09,1.264e-5,,1.264e-5
591.14,2.961e-5,,2.961e-5
591.19,6.838e-5,,6.838e-5
591.24,1.557e-4,,1.557e-4
591.29,3.497e-4,,3.497e-4
591.34,7.740e-4,,7.740e-4
591.39,1.689e-3,,1.689e-3
591.44,3.635e-3,,3.635e-3
591.49,7.713e-3,,7.713e-3
591.54,1.613e-2,,1.613e-2
591.59,3.327e-2,,3.327e-2
591.64,6.765e-2,,6.765e-2
591.69,1.356e-1,,1.356e-1
591.74,2.681e-1,,2.681e-1
591.79,5.224e-1,,5.224e-1
591.84,1.004e+0,,1.004e+0
591.89,1.901e+0,,1.901e+0
591.94,3.551e+0,,3.551e+0
591.99,6.539e+0,,6.539e+0
592.04,1.187e+1,,1.187e+1
592.09,2.125e+1,,2.125e+1
592.14,3.750e+1,,3.750e+1
592.19,6.525e+1,,6.525e+1
592.24,1.119e+2,,1.119e+2
592.29,1.893e+2,,1.893e+2
592.34,3.157e+2,,3.157e+2
592.39,5.190e+2,,5.190e+2
592.44,8.413e+2,,8.413e+2
592.49,1.345e+3,,1.345e+3
592.54,2.119e+3,,2.119e+3
592.59,3.292e+3,,3.292e+3
592.64,5.042e+3,,5.042e+3
592.69,7.614e+3,,7.614e+3
592.74,1.134e+4,,1.134e+4
592.79,1.664e+4,,1.664e+4
592.84,2.408e+4,,2.408e+4
592.89,3.437e+4,,3.437e+4
592.94,4.835e+4,,4.835e+4
592.99,6.707e+4,,6.707e+4
593.04,9.172e+4,,9.172e+4
593.09,1.237e+5,,1.237e+5
593.14,1.644e+5,,1.644e+5
593.19,2.155e+5,,2.155e+5
593.24,2.785e+5,,2.785e+5
593.29,3.548e+5,,3.548e+5
593.34,4.457e+5,,4.457e+5
593.39,5.520e+5,,5.520e+5
593.44,6.740e+5,,6.740e+5
593.49,8.114e+5,,8.114e+5
593.54,9.631e+5,,9.631e+5
593.59,1.127e+6,,1.127e+6
593.64,1.300e+6,,1.300e+6
593.69,1.479e+6,,1.479e+6
593.74,1.659e+6,,1.659e+6
593.79,1.835e+6,,1.835e+6
593.84,2.000e+6,,2.000e+6
593.89,2.150e+6,,2.150e+6
593.94,2.279e+6,,2.279e+6
593.99,2.381e+6,,2.381e+6
594.04,2.453e+6,,2.453e+6
594.09,2.492e+6,,2.492e+6
594.14,2.495e+6,,2.495e+6
594.19,2.463e+6,,2.463e+6
594.24,2.398e+6,,2.398e+6
594.29,2.302e+6,,2.302e+6
594.34,2.178e+6,,2.178e+6
594.39,2.032e+6,,2.032e+6
594.44,1.869e+6,,1.869e+6
594.49,1.695e+6,,1.695e+6
594.54,1.515e+6,,1.515e+6
594.59,1.336e+6,,1.336e+6
594.64,1.161e+6,,1.161e+6
594.69,9.950e+5,,9.950e+5
594.74,8.407e+5,,8.407e+5
594.79,7.003e+5,,7.003e+5
594.84,5.751e+5,,5.751e+5
594.89,4.657e+5,,4.657e+5
594.94,3.718e+5,,3.718e+5
594.99,2.926e+5,,2.926e+5
595.04,2.271e+5,,2.271e+5
595.09,1.737e+5,,1.737e+5
595.14,1.311e+5,,1.311e+5
595.19,9.748e+4,,9.748e+4
595.24,7.148e+4,,7.148e+4
595.29,5.168e+4,,5.168e+4
595.34,3.684e+4,,3.684e+4
595.39,2.589e+4,,2.589e+4
595.44,1.794e+4,,1.794e+4
595.49,1.225e+4,,1.225e+4
595.54,8.254e+3,,8.254e+3
595.59,5.481e+3,,5.481e+3
595.64,3.589e+3,,3.589e+3
595.69,2.317e+3,,2.317e+3
595.74,1.474e+3,,1.474e+3
595.79,9.251e+2,,9.251e+2
595.84,5.723e+2,,5.723e+2
595.89,3.491e+2,,3.491e+2
595.94,2.099e+2,,2.099e+2
595.99,1.245e+2,,1.245e+2
596.04,7.277e+1,,7.277e+1
596.09,4.194e+1,,4.194e+1
596.14,2.383e+1,,2.383e+1
596.19,1.335e+1,,1.335e+1
596.24,7.375e+0,,7.375e+0
596.29,4.017e+0,,4.017e+0
596.34,2.157e+0,,2.157e+0
596.39,1.142e+0,,1.142e+0
596.44,5.960e-1,,5.960e-1
596.49,3.067e-1,,3.067e-1
596.54,1.556e-1,,1.556e-1
596.59,7.784e-2,,7.784e-2
596.64,3.839e-2,,3.839e-2
596.69,1.867e-2,,1.867e-2
596.74,8.950e-3,,8.950e-3
596.79,4.230e-3,,4.230e-3
596.84,1.971e-3,,1.971e-3
596.89,9.058e-4,,9.058e-4
596.94,4.104e-4,,4.104e-4
596.99,1.833e-4,,1.833e-4
597.04,8.071e-5,,8.071e-5
597.09,3.504e-5,,3.504e-5
597.14,1.500e-5,,1.500e-5
597.19,6.331e-6,,6.331e-6
597.24,2.634e-6,,2.634e-6
597.29,1.081e-6,,1.081e-6
597.34,4.371e-7,,4.371e-7
597.39,1.743e-7,,1.743e-7
597.44,6.854e-8,,6.854e-8
597.49,2.657e-8,,2.657e-8
597.54,1.015e-8,,1.015e-8
597.59,3.826e-9,,3.826e-9
597.64,1.422e-9,,1.422e-9
597.69,5.207e-10,,5.207e-10
