Wavelength (nm),Sum,Na I (1.2e-01),Na II (8.8e-01),Na III (7.9e-25)
239.83,1.183e-46,,,1.183e-46
239.88,5.448e-47,,,5.448e-47
239.93,2.677e-47,,,2.677e-47
239.98,2.451e-47,,,2.451e-47
240.03,5.303e-47,,,5.303e-47
240.08,1.434e-46,,,1.434e-46
240.13,3.718e-46,,,3.718e-46
240.18,8.886e-46,,,8.886e-46
240.23,1.949e-45,,,1.949e-45
240.28,3.922e-45,,,3.922e-45
240.33,7.240e-45,,,7.240e-45
240.38,1.226e-44,,,1.226e-44
240.43,1.904e-44,,,1.904e-44
240.48,2.713e-44,,,2.713e-44
240.53,3.545e-44,,,3.545e-44
240.58,4.250e-44,,,4.250e-44
240.63,4.673e-44,,,4.673e-44
240.68,4.714e-44,,,4.714e-44
240.73,4.361e-44,,,4.361e-44
240.78,3.702e-44,,,3.702e-44
240.83,2.882e-44,,,2.882e-44
240.88,2.058e-44,,,2.058e-44
240.93,1.348e-44,,,1.348e-44
240.98,8.100e-45,,,8.100e-45
241.03,4.465e-45,,,4.465e-45
241.08,2.257e-45,,,2.257e-45
241.13,1.047e-45,,,1.047e-45
241.18,4.454e-46,,,4.454e-46
241.23,1.738e-46,,,1.738e-46
241.28,6.221e-47,,,6.221e-47
241.33,2.043e-47,,,2.043e-47
241.38,6.153e-48,,,6.153e-48
241.43,1.700e-48,,,1.700e-48
241.48,4.308e-49,,,4.308e-49
241.53,1.002e-49,,,1.002e-49
241.58,2.136e-50,,,2.136e-50
241.63,4.177e-51,,,4.177e-51
241.68,7.496e-52,,,7.496e-52
241.73,1.234e-52,,,1.234e-52
241.78,1.863e-53,,,1.863e-53
241.83,2.579e-54,,,2.579e-54
241.88,3.277e-55,,,3.277e-55
241.93,3.818e-56,,,3.818e-56
241.98,4.081e-57,,,4.081e-57
242.03,4.001e-58,,,4.001e-58
242.08,3.599e-59,,,3.599e-59
242.13,2.969e-60,,,2.969e-60
244.43,2.116e-59,,,2.116e-59
244.48,2.425e-58,,,2.425e-58
244.53,2.558e-57,,,2.558e-57
244.58,2.485e-56,,,2.485e-56
244.63,2.222e-55,,,2.222e-55
244.68,1.829e-54,,,1.829e-54
244.73,1.386e-53,,,1.386e-53
244.78,9.672e-53,,,9.672e-53
244.83,6.214e-52,,,6.214e-52
244.88,3.675e-51,,,3.675e-51
244.93,2.001e-50,,,2.001e-50
244.98,1.003e-49,,,1.003e-49
245.03,4.630e-49,,,4.630e-49
245.08,1.967e-48,,,1.967e-48
245.13,7.696e-48,,,7.696e-48
245.18,2.772e-47,,,2.772e-47
245.23,9.191e-47,,,9.191e-47
245.28,2.806e-46,,,2.806e-46
245.33,7.885e-46,,,7.885e-46
245.38,2.040e-45,,,2.040e-45
245.43,4.860e-45,,,4.860e-45
245.48,1.066e-44,,,1.066e-44
245.53,2.152e-44,,,2.152e-44
245.58,4.001e-44,,,4.001e-44
245.63,6.848e-44,,,6.848e-44
245.68,1.079e-43,,,1.079e-43
245.73,1.565e-43,,,1.565e-43
245.78,2.090e-43,,,2.090e-43
245.83,2.570e-43,,,2.570e-43
245.88,2.910e-43,,,2.910e-43
245.93,3.033e-43,,,3.033e-43
245.98,2.910e-43,,,2.910e-43
246.03,2.570e-43,,,2.570e-43
246.08,2.091e-43,,,2.091e-43
246.13,1.565e-43,,,1.565e-43
246.18,1.079e-43,,,1.079e-43
246.23,6.858e-44,,,6.858e-44
246.28,4.030e-44,,,4.030e-44
246.33,2.228e-44,,,2.228e-44
246.38,1.249e-44,,,1.249e-44
246.43,8.910e-45,,,8.910e-45
246.48,1.031e-44,,,1.031e-44
246.53,1.634e-44,,,1.634e-44
246.58,2.722e-44,,,2.722e-44
246.63,4.309e-44,,,4.309e-44
246.68,6.326e-44,,,6.326e-44
246.73,8.570e-44,,,8.570e-44
246.78,1.070e-43,,,1.070e-43
246.83,1.233e-43,,,1.233e-43
246.88,1.314e-43,,,1.314e-43
246.93,1.303e-43,,,1.303e-43
246.98,1.218e-43,,,1.218e-43
247.03,1.109e-43,,,1.109e-43
247.08,1.044e-43,,,1.044e-43
247.13,1.093e-43,,,1.093e-43
247.18,1.308e-43,,,1.308e-43
247.23,1.707e-43,,,1.707e-43
247.28,2.254e-43,,,2.254e-43
247.33,2.865e-43,,,2.865e-43
247.38,3.416e-43,,,3.416e-43
247.43,3.781e-43,,,3.781e-43
247.48,3.868e-43,,,3.868e-43
247.53,3.651e-43,,,3.651e-43
247.58,3.177e-43,,,3.177e-43
247.63,2.548e-43,,,2.548e-43
247.68,1.884e-43,,,1.884e-43
247.73,1.283e-43,,,1.283e-43
247.78,8.058e-44,,,8.058e-44
247.83,2.859e-26,,2.859e-26,4.663e-44
247.88,2.970e-25,,2.970e-25,2.487e-44
247.93,2.848e-24,,2.848e-24,1.222e-44
247.98,2.519e-23,,2.519e-23,5.537e-45
248.03,2.056e-22,,2.056e-22,2.311e-45
248.08,1.548e-21,,1.548e-21,8.893e-46
248.13,1.076e-20,,1.076e-20,3.153e-46
248.18,6.899e-20,,6.899e-20,1.030e-46
248.23,4.082e-19,,4.082e-19,3.103e-47
248.28,2.228e-18,,2.228e-18,8.612e-48
248.33,1.122e-17,,1.122e-17,2.203e-48
248.38,5.217e-17,,5.217e-17,5.193e-49
248.43,2.237e-16,,2.237e-16,1.128e-49
248.48,8.854e-16,,8.854e-16,2.262e-50
248.53,3.233e-15,,3.233e-15,4.423e-51
248.58,1.089e-14,,1.089e-14,2.313e-51
248.63,3.386e-14,,3.386e-14,9.403e-51
248.68,9.712e-14,,9.712e-14,4.967e-50
248.73,2.571e-13,,2.571e-13,2.449e-49
248.78,6.278e-13,,6.278e-13,1.115e-48
248.83,1.415e-12,,1.415e-12,4.684e-48
248.88,2.941e-12,,2.941e-12,1.816e-47
248.93,5.643e-12,,5.643e-12,6.501e-47
248.98,9.990e-12,,9.990e-12,2.147e-46
249.03,1.632e-11,,1.632e-11,6.546e-46
249.08,2.459e-11,,2.459e-11,1.842e-45
249.13,3.420e-11,,3.420e-11,4.783e-45
249.18,4.389e-11,,4.389e-11,1.146e-44
249.23,5.197e-11,,5.197e-11,2.536e-44
249.28,5.678e-11,,5.678e-11,5.177e-44
249.33,5.723e-11,,5.723e-11,9.754e-44
249.38,5.324e-11,,5.324e-11,1.696e-43
249.43,4.569e-11,,4.569e-11,2.722e-43
249.48,3.619e-11,,3.619e-11,4.033e-43
249.53,2.644e-11,,2.644e-11,5.513e-43
249.58,1.783e-11,,1.783e-11,6.957e-43
249.63,1.109e-11,,1.109e-11,8.102e-43
249.68,6.367e-12,,6.367e-12,8.708e-43
249.73,3.373e-12,,3.373e-12,8.639e-43
249.78,1.648e-12,,1.648e-12,7.909e-43
249.83,7.433e-13,,7.433e-13,6.684e-43
249.88,3.093e-13,,3.093e-13,5.213e-43
249.93,1.188e-13,,1.188e-13,3.752e-43
249.98,4.226e-14,,4.226e-14,2.493e-43
250.03,1.425e-14,,1.425e-14,1.528e-43
250.08,5.378e-15,,5.378e-15,8.648e-44
250.13,3.991e-15,,3.991e-15,4.517e-44
250.18,6.338e-15,,6.338e-15,2.178e-44
250.23,1.195e-14,,1.195e-14,9.697e-45
250.28,2.161e-14,,2.161e-14,4.015e-45
250.33,3.622e-14,,3.622e-14,1.626e-45
250.38,5.611e-14,,5.611e-14,8.730e-46
250.43,8.029e-14,,8.029e-14,1.102e-45
250.48,1.061e-13,,1.061e-13,2.373e-45
250.53,1.294e-13,,1.294e-13,5.356e-45
250.58,1.458e-13,,1.458e-13,1.135e-44
250.63,1.518e-13,,1.518e-13,2.228e-44
250.68,1.459e-13,,1.459e-13,4.040e-44
250.73,1.294e-13,,1.294e-13,6.767e-44
250.78,1.061e-13,,1.061e-13,1.047e-43
250.83,8.034e-14,,8.034e-14,1.496e-43
250.88,5.629e-14,,5.629e-14,1.975e-43
250.93,3.671e-14,,3.671e-14,2.409e-43
250.98,2.285e-14,,2.285e-14,2.713e-43
251.03,1.488e-14,,1.488e-14,2.823e-43
251.08,1.258e-14,,1.258e-14,2.713e-43
251.13,1.605e-14,,1.605e-14,2.409e-43
251.18,2.590e-14,,2.590e-14,1.975e-43
251.23,4.305e-14,,4.305e-14,1.496e-43
251.28,6.802e-14,,6.802e-14,1.047e-43
251.33,9.998e-14,,9.998e-14,6.767e-44
251.38,1.360e-13,,1.360e-13,4.040e-44
251.43,1.710e-13,,1.710e-13,2.228e-44
251.48,1.987e-13,,1.987e-13,1.135e-44
251.53,2.134e-13,,2.134e-13,5.342e-45
251.58,2.117e-13,,2.117e-13,2.322e-45
251.63,1.941e-13,,1.941e-13,9.323e-46
251.68,1.644e-13,,1.644e-13,3.458e-46
251.73,1.287e-13,,1.287e-13,1.185e-46
251.78,9.306e-14,,9.306e-14,3.749e-47
251.83,6.219e-14,,6.219e-14,1.096e-47
251.88,3.841e-14,,3.841e-14,2.960e-48
251.93,2.192e-14,,2.192e-14,7.390e-49
251.98,1.156e-14,,1.156e-14,1.746e-49
252.03,5.630e-15,,5.630e-15,5.819e-50
252.08,2.534e-15,,2.534e-15,1.064e-49
252.13,1.054e-15,,1.054e-15,4.159e-49
252.18,4.053e-16,,4.053e-16,1.601e-48
252.23,1.442e-16,,1.442e-16,5.718e-48
252.28,4.847e-17,,4.847e-17,1.889e-47
252.33,1.894e-17,,1.894e-17,5.770e-47
252.38,1.997e-17,,1.997e-17,1.630e-46
252.43,5.208e-17,,5.208e-17,4.261e-46
252.48,1.512e-16,,1.512e-16,1.030e-45
252.53,4.131e-16,,4.131e-16,2.302e-45
252.58,1.045e-15,,1.045e-15,4.759e-45
252.63,2.446e-15,,2.446e-15,9.101e-45
252.68,5.296e-15,,5.296e-15,1.609e-44
252.73,1.061e-14,,1.061e-14,2.632e-44
252.78,1.964e-14,,1.964e-14,3.982e-44
252.83,3.365e-14,,3.365e-14,5.572e-44
252.88,5.332e-14,,5.332e-14,7.209e-44
252.93,7.815e-14,,7.815e-14,8.628e-44
252.98,1.059e-13,,1.059e-13,9.550e-44
253.03,1.328e-13,,1.328e-13,9.776e-44
253.08,1.541e-13,,1.541e-13,9.256e-44
253.13,1.653e-13,,1.653e-13,8.105e-44
253.18,1.640e-13,,1.640e-13,6.564e-44
253.23,1.505e-13,,1.505e-13,4.917e-44
253.28,1.278e-13,,1.278e-13,3.406e-44
253.33,1.003e-13,,1.003e-13,2.183e-44
253.38,7.285e-14,,7.285e-14,1.293e-44
253.43,4.894e-14,,4.894e-14,7.089e-45
253.48,3.041e-14,,3.041e-14,3.595e-45
253.53,1.747e-14,,1.747e-14,1.692e-45
253.58,9.288e-15,,9.288e-15,7.521e-46
253.63,4.567e-15,,4.567e-15,3.547e-46
253.68,2.077e-15,,2.077e-15,2.713e-46
253.73,8.735e-16,,8.735e-16,4.330e-46
253.78,3.398e-16,,3.398e-16,9.032e-46
253.83,1.223e-16,,1.223e-16,1.862e-45
253.88,4.071e-17,,4.071e-17,3.587e-45
253.93,1.253e-17,,1.253e-17,6.404e-45
253.98,3.569e-18,,3.569e-18,1.059e-44
254.03,9.399e-19,,9.399e-19,1.620e-44
254.08,2.290e-19,,2.290e-19,2.294e-44
254.13,5.160e-20,,5.160e-20,3.007e-44
254.18,1.075e-20,,1.075e-20,3.648e-44
254.23,2.073e-21,,2.073e-21,4.097e-44
254.28,3.697e-22,,3.697e-22,4.258e-44
254.33,6.097e-23,,6.097e-23,4.097e-44
254.38,9.301e-24,,9.301e-24,3.648e-44
254.43,1.312e-24,,1.312e-24,3.007e-44
254.48,1.713e-25,,1.713e-25,2.294e-44
254.53,2.068e-26,,2.068e-26,1.621e-44
254.58,2.309e-27,,2.309e-27,1.061e-44
254.63,2.384e-28,,2.384e-28,6.486e-45
254.68,2.278e-29,,2.278e-29,3.824e-45
254.73,2.498e-45,,,2.498e-45
254.78,2.485e-45,,,2.485e-45
254.83,4.072e-45,,,4.072e-45
254.88,8.017e-45,,,8.017e-45
254.93,1.560e-44,,,1.560e-44
254.98,2.850e-44,,,2.850e-44
255.03,4.835e-44,,,4.835e-44
255.08,7.600e-44,,,7.600e-44
255.13,1.107e-43,,,1.107e-43
255.18,1.492e-43,,,1.492e-43
255.23,1.864e-43,,,1.864e-43
255.28,2.156e-43,,,2.156e-43
255.33,2.310e-43,,,2.310e-43
255.38,2.293e-43,,,2.293e-43
255.43,2.107e-43,,,2.107e-43
255.48,1.794e-43,,,1.794e-43
255.53,1.415e-43,,,1.415e-43
255.58,1.033e-43,,,1.033e-43
255.63,6.997e-44,,,6.997e-44
255.68,4.409e-44,,,4.409e-44
255.73,2.625e-44,,,2.625e-44
255.78,1.571e-44,,,1.571e-44
255.83,1.140e-44,,,1.140e-44
255.88,1.263e-44,,,1.263e-44
255.93,1.947e-44,,,1.947e-44
255.98,3.262e-44,,,3.262e-44
256.03,5.281e-44,,,5.281e-44
256.08,8.003e-44,,,8.003e-44
256.13,1.126e-43,,,1.126e-43
256.18,1.470e-43,,,1.470e-43
256.23,1.778e-43,,,1.778e-43
256.28,1.993e-43,,,1.993e-43
256.33,2.070e-43,,,2.070e-43
256.38,1.993e-43,,,1.993e-43
256.43,1.778e-43,,,1.778e-43
256.48,1.470e-43,,,1.470e-43
256.53,1.126e-43,,,1.126e-43
256.58,7.997e-44,,,7.997e-44
256.63,5.262e-44,,,5.262e-44
256.68,3.209e-44,,,3.209e-44
256.73,1.813e-44,,,1.813e-44
256.78,9.496e-45,,,9.496e-45
256.83,4.609e-45,,,4.609e-45
256.88,2.073e-45,,,2.073e-45
256.93,8.640e-46,,,8.640e-46
256.98,3.337e-46,,,3.337e-46
257.03,1.195e-46,,,1.195e-46
257.08,9.598e-29,,9.598e-29,3.963e-47
257.13,9.383e-28,,9.383e-28,1.218e-47
257.18,8.511e-27,,8.511e-27,3.471e-48
257.23,7.165e-26,,7.165e-26,9.165e-49
257.28,5.597e-25,,5.597e-25,2.243e-49
257.33,4.057e-24,,4.057e-24,5.085e-50
257.38,2.729e-23,,2.729e-23,1.069e-50
257.43,1.704e-22,,1.704e-22,2.081e-51
257.48,9.869e-22,,9.869e-22,3.755e-52
257.53,5.305e-21,,5.305e-21,6.281e-53
257.58,2.647e-20,,2.647e-20,9.734e-54
257.63,1.225e-19,,1.225e-19,1.398e-54
257.68,5.263e-19,,5.263e-19,1.861e-55
257.73,2.098e-18,,2.098e-18,2.296e-56
257.78,7.761e-18,,7.761e-18,2.625e-57
257.83,2.664e-17,,2.664e-17,2.780e-58
257.88,8.487e-17,,8.487e-17,2.730e-59
257.93,2.509e-16,,2.509e-16,
257.98,6.882e-16,,6.882e-16,
258.03,1.752e-15,,1.752e-15,
258.08,4.138e-15,,4.138e-15,
258.13,9.072e-15,,9.072e-15,
258.18,1.845e-14,,1.845e-14,
258.23,3.484e-14,,3.484e-14,
258.28,6.103e-14,,6.103e-14,
258.33,9.920e-14,,9.920e-14,
258.38,1.496e-13,,1.496e-13,
258.43,2.095e-13,,2.095e-13,
258.48,2.721e-13,,2.721e-13,
258.53,3.280e-13,,3.280e-13,
258.58,3.670e-13,,3.670e-13,
258.63,3.810e-13,,3.810e-13,
258.68,3.670e-13,,3.670e-13,
258.73,3.281e-13,,3.281e-13,
258.78,2.722e-13,,2.722e-13,
258.83,2.098e-13,,2.098e-13,
258.88,1.505e-13,,1.505e-13,
258.93,1.012e-13,,1.012e-13,
258.98,6.549e-14,,6.549e-14,
259.03,4.415e-14,,4.415e-14,
259.08,3.649e-14,,3.649e-14,
259.13,4.150e-14,,4.150e-14,
259.18,5.826e-14,,5.826e-14,
259.23,8.563e-14,,8.563e-14,
259.28,1.214e-13,,1.214e-13,
259.33,1.615e-13,,1.615e-13,
259.38,2.000e-13,,2.000e-13,
259.43,2.303e-13,,2.303e-13,
259.48,2.462e-13,,2.462e-13,
259.53,2.444e-13,,2.444e-13,
259.58,2.252e-13,,2.252e-13,
259.63,1.927e-13,,1.927e-13,
259.68,1.531e-13,,1.531e-13,
259.73,1.129e-13,,1.129e-13,
259.78,7.730e-14,,7.730e-14,
259.83,4.914e-14,,4.914e-14,
259.88,2.901e-14,,2.901e-14,
259.93,1.590e-14,,1.590e-14,
259.98,8.089e-15,,8.089e-15,
260.03,3.821e-15,,3.821e-15,
260.08,1.676e-15,,1.676e-15,
260.13,6.826e-16,,6.826e-16,
260.18,2.591e-16,,2.591e-16,
260.23,9.509e-17,,9.509e-17,
260.28,4.710e-17,,4.710e-17,
260.33,7.238e-17,,7.238e-17,
260.38,2.152e-16,,2.152e-16,
260.43,6.630e-16,,6.630e-16,
260.48,1.917e-15,,1.917e-15,
260.53,5.157e-15,,5.157e-15,
260.58,1.289e-14,,1.289e-14,
260.63,2.995e-14,,2.995e-14,
260.68,6.465e-14,,6.465e-14,
260.73,1.297e-13,,1.297e-13,
260.78,2.419e-13,,2.419e-13,
260.83,4.191e-13,,4.191e-13,
260.88,6.749e-13,,6.749e-13,
260.93,1.010e-12,,1.010e-12,
260.98,1.405e-12,,1.405e-12,
261.03,1.815e-12,,1.815e-12,
261.08,2.180e-12,,2.180e-12,
261.13,2.434e-12,,2.434e-12,
261.18,2.525e-12,,2.525e-12,
261.23,2.434e-12,,2.434e-12,
261.28,2.180e-12,,2.180e-12,
261.33,1.815e-12,,1.815e-12,
261.38,1.405e-12,,1.405e-12,
261.43,1.010e-12,,1.010e-12,
261.48,6.749e-13,,6.749e-13,
261.53,4.191e-13,,4.191e-13,
261.58,2.419e-13,,2.419e-13,
261.63,1.297e-13,,1.297e-13,
261.68,6.465e-14,,6.465e-14,
261.73,2.995e-14,,2.995e-14,
261.78,1.289e-14,,1.289e-14,
261.83,5.157e-15,,5.157e-15,
261.88,1.917e-15,,1.917e-15,
261.93,6.623e-16,,6.623e-16,
261.98,2.126e-16,,2.126e-16,
262.03,6.345e-17,,6.345e-17,
262.08,1.759e-17,,1.759e-17,
262.13,4.534e-18,,4.534e-18,
262.18,1.086e-18,,1.086e-18,
262.23,2.416e-19,,2.416e-19,
262.28,4.997e-20,,4.997e-20,
262.33,9.606e-21,,9.606e-21,
262.38,1.716e-21,,1.716e-21,
262.44,1.971e-22,,1.971e-22,
262.49,2.997e-23,,2.997e-23,
262.54,4.234e-24,,4.234e-24,
262.59,5.559e-25,,5.559e-25,
262.64,6.782e-26,,6.782e-26,
262.69,7.691e-27,,7.691e-27,
262.74,8.104e-28,,8.104e-28,
264.49,2.614e-28,,2.614e-28,
264.54,2.452e-27,,2.452e-27,
264.59,2.142e-26,,2.142e-26,
264.64,1.745e-25,,1.745e-25,
264.69,1.324e-24,,1.324e-24,
264.74,9.361e-24,,9.361e-24,
264.79,6.167e-23,,6.167e-23,
264.84,3.786e-22,,3.786e-22,
264.89,2.166e-21,,2.166e-21,
264.94,1.155e-20,,1.155e-20,
264.99,5.736e-20,,5.736e-20,
265.04,2.655e-19,,2.655e-19,
265.09,1.145e-18,,1.145e-18,
265.14,4.603e-18,,4.603e-18,
265.19,1.724e-17,,1.724e-17,
265.24,6.016e-17,,6.016e-17,
265.29,1.956e-16,,1.956e-16,
265.34,5.928e-16,,5.928e-16,
265.39,1.674e-15,,1.674e-15,
265.44,4.404e-15,,4.404e-15,
265.49,1.080e-14,,1.080e-14,
265.54,2.467e-14,,2.467e-14,
265.59,5.251e-14,,5.251e-14,
265.64,1.042e-13,,1.042e-13,
265.69,1.925e-13,,1.925e-13,
265.74,3.316e-13,,3.316e-13,
265.79,5.322e-13,,5.322e-13,
265.84,7.959e-13,,7.959e-13,
265.89,1.109e-12,,1.109e-12,
265.94,1.440e-12,,1.440e-12,
265.99,1.743e-12,,1.743e-12,
266.04,1.965e-12,,1.965e-12,
266.09,2.065e-12,,2.065e-12,
266.14,2.022e-12,,2.022e-12,
266.19,1.844e-12,,1.844e-12,
266.24,1.568e-12,,1.568e-12,
266.29,1.242e-12,,1.242e-12,
266.34,9.168e-13,,9.168e-13,
266.39,6.308e-13,,6.308e-13,
266.44,4.050e-13,,4.050e-13,
266.49,2.439e-13,,2.439e-13,
266.54,1.408e-13,,1.408e-13,
266.59,8.507e-14,,8.507e-14,
266.64,6.769e-14,,6.769e-14,
266.69,8.518e-14,,8.518e-14,
266.74,1.407e-13,,1.407e-13,
266.79,2.427e-13,,2.427e-13,
266.84,4.015e-13,,4.015e-13,
266.89,6.231e-13,,6.231e-13,
266.94,9.028e-13,,9.028e-13,
266.99,1.220e-12,,1.220e-12,
267.04,1.537e-12,,1.537e-12,
267.09,1.806e-12,,1.806e-12,
267.14,1.979e-12,,1.979e-12,
267.19,2.024e-12,,2.024e-12,
267.24,1.932e-12,,1.932e-12,
267.29,1.725e-12,,1.725e-12,
267.34,1.449e-12,,1.449e-12,
267.39,1.157e-12,,1.157e-12,
267.44,8.999e-13,,8.999e-13,
267.49,7.128e-13,,7.128e-13,
267.54,6.105e-13,,6.105e-13,
267.59,5.877e-13,,5.877e-13,
267.64,6.238e-13,,6.238e-13,
267.69,6.887e-13,,6.887e-13,
267.74,7.508e-13,,7.508e-13,
267.79,7.838e-13,,7.838e-13,
267.84,7.720e-13,,7.720e-13,
267.89,7.125e-13,,7.125e-13,
267.94,6.146e-13,,6.146e-13,
267.99,4.949e-13,,4.949e-13,
268.04,3.717e-13,,3.717e-13,
268.09,2.605e-13,,2.605e-13,
268.14,1.702e-13,,1.702e-13,
268.19,1.038e-13,,1.038e-13,
268.24,5.900e-14,,5.900e-14,
268.29,3.129e-14,,3.129e-14,
268.34,1.547e-14,,1.547e-14,
268.39,7.136e-15,,7.136e-15,
268.44,3.070e-15,,3.070e-15,
268.49,1.232e-15,,1.232e-15,
268.54,4.609e-16,,4.609e-16,
268.59,1.609e-16,,1.609e-16,
268.64,5.236e-17,,5.236e-17,
268.69,1.590e-17,,1.590e-17,
268.74,4.500e-18,,4.500e-18,
268.79,1.188e-18,,1.188e-18,
268.84,2.927e-19,,2.927e-19,
268.89,6.723e-20,,6.723e-20,
268.94,1.440e-20,,1.440e-20,
268.99,2.878e-21,,2.878e-21,
269.04,5.363e-22,,5.363e-22,
269.09,9.321e-23,,9.321e-23,
269.14,1.511e-23,,1.511e-23,
269.19,2.284e-24,,2.284e-24,
269.24,3.221e-25,,3.221e-25,
269.29,4.236e-26,,4.236e-26,
269.34,5.196e-27,,5.196e-27,
269.39,5.943e-28,,5.943e-28,
269.44,6.341e-29,,6.341e-29,
272.39,5.213e-68,,,5.213e-68
272.44,4.479e-67,,,4.479e-67
272.49,3.600e-66,,,3.600e-66
272.54,2.707e-65,,,2.707e-65
272.59,1.904e-64,,,1.904e-64
272.64,1.253e-63,,,1.253e-63
272.69,7.719e-63,,,7.719e-63
272.74,4.447e-62,,,4.447e-62
272.79,2.397e-61,,,2.397e-61
272.84,1.209e-60,,,1.209e-60
272.89,5.704e-60,,,5.704e-60
272.94,2.518e-59,,,2.518e-59
272.99,1.040e-58,,,1.040e-58
273.04,4.018e-58,,,4.018e-58
273.09,1.452e-57,,,1.452e-57
273.14,4.912e-57,,,4.912e-57
273.19,1.554e-56,,,1.554e-56
273.24,4.601e-56,,,4.601e-56
273.29,1.274e-55,,,1.274e-55
273.34,3.302e-55,,,3.302e-55
273.39,8.006e-55,,,8.006e-55
273.44,1.816e-54,,,1.816e-54
273.49,3.854e-54,,,3.854e-54
273.54,7.651e-54,,,7.651e-54
273.59,1.421e-53,,,1.421e-53
273.64,2.470e-53,,,2.470e-53
273.69,4.016e-53,,,4.016e-53
273.74,6.109e-53,,,6.109e-53
273.79,8.694e-53,,,8.694e-53
273.84,1.158e-52,,,1.158e-52
273.89,1.442e-52,,,1.442e-52
273.94,1.681e-52,,,1.681e-52
273.99,1.833e-52,,,1.833e-52
274.04,1.870e-52,,,1.870e-52
274.09,1.784e-52,,,1.784e-52
274.14,1.594e-52,,,1.594e-52
274.19,1.331e-52,,,1.331e-52
274.24,1.041e-52,,,1.041e-52
274.29,7.610e-53,,,7.610e-53
274.34,5.206e-53,,,5.206e-53
274.39,3.333e-53,,,3.333e-53
274.44,1.996e-53,,,1.996e-53
274.49,1.118e-53,,,1.118e-53
274.54,5.862e-54,,,5.862e-54
274.59,2.875e-54,,,2.875e-54
274.64,1.319e-54,,,1.319e-54
274.69,5.663e-55,,,5.663e-55
274.74,2.275e-55,,,2.275e-55
274.79,8.547e-56,,,8.547e-56
274.84,3.005e-56,,,3.005e-56
274.89,9.883e-57,,,9.883e-57
274.94,3.041e-57,,,3.041e-57
274.99,8.756e-58,,,8.756e-58
275.04,2.358e-58,,,2.358e-58
275.09,5.943e-59,,,5.943e-59
275.14,1.401e-59,,,1.401e-59
275.19,3.091e-60,,,3.091e-60
275.24,6.379e-61,,,6.379e-61
275.29,1.232e-61,,,1.232e-61
275.34,2.225e-62,,,2.225e-62
275.39,3.760e-63,,,3.760e-63
275.44,5.946e-64,,,5.946e-64
275.49,8.796e-65,,,8.796e-65
275.54,1.217e-65,,,1.217e-65
275.59,1.577e-66,,,1.577e-66
275.64,1.910e-67,,,1.910e-67
275.69,2.165e-68,,,2.165e-68
279.19,4.759e-29,,4.759e-29,
279.24,7.378e-27,,7.378e-27,
279.29,6.206e-26,,6.206e-26,
279.34,4.903e-25,,4.903e-25,
279.39,3.637e-24,,3.637e-24,
279.44,2.533e-23,,2.533e-23,
279.49,1.656e-22,,1.656e-22,
279.54,1.017e-21,,1.017e-21,
279.59,5.864e-21,,5.864e-21,
279.64,3.174e-20,,3.174e-20,
279.69,1.613e-19,,1.613e-19,
279.74,7.694e-19,,7.694e-19,
279.79,3.446e-18,,3.446e-18,
279.84,1.449e-17,,1.449e-17,
279.89,5.719e-17,,5.719e-17,
279.94,2.119e-16,,2.119e-16,
279.99,7.371e-16,,7.371e-16,
280.04,2.407e-15,,2.407e-15,
280.09,7.378e-15,,7.378e-15,
280.14,2.123e-14,,2.123e-14,
280.19,5.734e-14,,5.734e-14,
280.24,1.454e-13,,1.454e-13,
280.29,3.460e-13,,3.460e-13,
280.34,7.730e-13,,7.730e-13,
280.39,1.621e-12,,1.621e-12,
280.44,3.191e-12,,3.191e-12,
280.49,5.896e-12,,5.896e-12,
280.54,1.023e-11,,1.023e-11,
280.59,1.665e-11,,1.665e-11,
280.64,2.544e-11,,2.544e-11,
280.69,3.649e-11,,3.649e-11,
280.74,4.914e-11,,4.914e-11,
280.79,6.210e-11,,6.210e-11,
280.84,7.366e-11,,7.366e-11,
280.89,8.202e-11,,8.202e-11,
280.94,8.572e-11,,8.572e-11,
280.99,8.409e-11,,8.409e-11,
281.04,7.743e-11,,7.743e-11,
281.09,6.693e-11,,6.693e-11,
281.14,5.430e-11,,5.430e-11,
281.19,4.134e-11,,4.134e-11,
281.24,2.955e-11,,2.955e-11,
281.29,1.983e-11,,1.983e-11,
281.34,1.248e-11,,1.248e-11,
281.39,7.379e-12,,7.379e-12,
281.44,4.094e-12,,4.094e-12,
281.49,2.132e-12,,2.132e-12,
281.54,1.042e-12,,1.042e-12,
281.59,4.780e-13,,4.780e-13,
281.64,2.059e-13,,2.059e-13,8.115e-66
281.69,8.320e-14,,8.320e-14,6.618e-65
281.74,3.157e-14,,3.157e-14,5.071e-64
281.79,1.124e-14,,1.124e-14,3.651e-63
281.84,3.757e-15,,3.757e-15,2.470e-62
281.89,1.179e-15,,1.179e-15,1.570e-61
281.94,3.474e-16,,3.474e-16,9.380e-61
281.99,9.690e-17,,9.690e-17,5.265e-60
282.04,2.812e-17,,2.812e-17,2.777e-59
282.09,1.632e-17,,1.632e-17,1.376e-58
282.14,3.197e-17,,3.197e-17,6.406e-58
282.19,8.598e-17,,8.598e-17,2.803e-57
282.24,2.256e-16,,2.256e-16,1.152e-56
282.29,5.577e-16,,5.577e-16,4.451e-56
282.34,1.295e-15,,1.295e-15,1.615e-55
282.39,2.827e-15,,2.827e-15,5.509e-55
