Wavelength (nm),Sum,Na I (1.4e-02),Na II (9.9e-01),Na III (8.1e-11)
315.45,3.243e-1,,3.243e-1,
315.5,1.875e-1,,1.875e-1,
315.55,1.035e-1,,1.035e-1,
315.6,5.538e-2,,5.538e-2,
315.65,3.034e-2,,3.034e-2,
315.7,2.002e-2,,2.002e-2,
315.75,1.978e-2,,1.978e-2,
315.8,2.789e-2,,2.789e-2,
315.85,4.467e-2,,4.467e-2,
315.9,7.167e-2,,7.167e-2,
315.95,1.108e-1,,1.108e-1,
316,1.635e-1,,1.635e-1,
316.05,2.298e-1,,2.298e-1,
316.1,3.074e-1,,3.074e-1,
316.15,3.914e-1,,3.914e-1,
316.2,4.744e-1,,4.744e-1,
316.25,5.475e-1,,5.475e-1,
316.3,6.018e-1,,6.018e-1,
316.35,6.303e-1,,6.303e-1,
316.4,6.294e-1,,6.294e-1,
316.45,6.000e-1,,6.000e-1,
316.5,5.466e-1,,5.466e-1,
316.55,4.769e-1,,4.769e-1,
316.6,3.995e-1,,3.995e-1,
316.65,3.224e-1,,3.224e-1,
316.7,2.519e-1,,2.519e-1,
316.75,1.917e-1,,1.917e-1,
316.8,1.430e-1,,1.430e-1,
316.85,1.058e-1,,1.058e-1,
316.9,7.885e-2,,7.885e-2,
316.95,6.086e-2,,6.086e-2,
317,5.076e-2,,5.076e-2,
317.05,4.791e-2,,4.791e-2,
317.1,5.193e-2,,5.193e-2,
317.15,6.250e-2,,6.250e-2,
317.2,7.905e-2,,7.905e-2,
317.25,1.005e-1,,1.005e-1,
317.3,1.251e-1,,1.251e-1,
317.35,1.507e-1,,1.507e-1,
317.4,1.747e-1,,1.747e-1,
317.45,1.950e-1,,1.950e-1,
317.5,2.098e-1,,2.098e-1,
317.55,2.185e-1,,2.185e-1,
317.6,2.214e-1,,2.214e-1,
317.65,2.195e-1,,2.195e-1,
317.7,2.141e-1,,2.141e-1,
317.75,2.063e-1,,2.063e-1,
317.8,1.967e-1,,1.967e-1,
317.85,1.854e-1,,1.854e-1,
317.9,1.721e-1,,1.721e-1,
317.95,1.566e-1,,1.566e-1,
318,1.389e-1,,1.389e-1,
318.05,1.201e-1,,1.201e-1,
318.1,1.017e-1,,1.017e-1,
318.15,8.669e-2,,8.669e-2,
318.2,7.895e-2,,7.895e-2,
318.25,8.456e-2,,8.456e-2,
318.3,1.126e-1,,1.126e-1,
318.35,1.763e-1,,1.763e-1,
318.4,2.945e-1,,2.945e-1,
318.45,4.915e-1,,4.915e-1,
318.5,7.955e-1,,7.955e-1,
318.55,1.235e+0,,1.235e+0,
318.6,1.829e+0,,1.829e+0,
318.65,2.584e+0,,2.584e+0,
318.7,3.477e+0,,3.477e+0,
318.75,4.458e+0,,4.458e+0,
318.8,5.442e+0,,5.442e+0,
318.85,6.328e+0,,6.328e+0,
318.9,7.006e+0,,7.006e+0,
318.95,7.387e+0,,7.387e+0,
319,7.416e+0,,7.416e+0,
319.05,7.089e+0,,7.089e+0,
319.1,6.453e+0,,6.453e+0,
319.15,5.592e+0,,5.592e+0,
319.2,4.615e+0,,4.615e+0,
319.25,3.626e+0,,3.626e+0,
319.3,2.712e+0,,2.712e+0,
319.35,1.932e+0,,1.932e+0,
319.4,1.310e+0,,1.310e+0,
319.45,8.456e-1,,8.456e-1,
319.5,5.198e-1,,5.198e-1,
319.55,3.042e-1,,3.042e-1,
319.6,1.695e-1,,1.695e-1,
319.65,8.989e-2,,8.989e-2,
319.7,4.540e-2,,4.540e-2,
319.75,2.183e-2,,2.183e-2,
319.8,9.992e-3,,9.992e-3,
319.85,4.355e-3,,4.355e-3,
319.9,1.807e-3,,1.807e-3,
319.95,7.149e-4,,7.149e-4,
320,2.722e-4,,2.722e-4,
320.05,1.080e-4,,1.080e-4,
320.1,6.880e-5,,6.880e-5,
320.15,1.148e-4,,1.148e-4,
320.2,2.900e-4,,2.900e-4,
320.25,7.531e-4,,7.531e-4,
320.3,1.880e-3,,1.880e-3,
320.35,4.475e-3,,4.475e-3,
320.4,1.015e-2,,1.015e-2,
320.45,2.193e-2,,2.193e-2,
320.5,4.514e-2,,4.514e-2,
320.55,8.854e-2,,8.854e-2,
320.6,1.654e-1,,1.654e-1,
320.65,2.945e-1,,2.945e-1,
320.7,4.994e-1,,4.994e-1,
320.75,8.069e-1,,8.069e-1,
320.8,1.242e+0,,1.242e+0,
320.85,1.821e+0,,1.821e+0,
320.9,2.545e+0,,2.545e+0,
320.95,3.387e+0,,3.387e+0,
321,4.296e+0,,4.296e+0,
321.05,5.191e+0,,5.191e+0,
321.1,5.976e+0,,5.976e+0,
321.15,6.556e+0,,6.556e+0,
321.2,6.854e+0,,6.854e+0,
321.25,6.829e+0,,6.829e+0,
321.3,6.486e+0,,6.486e+0,
321.35,5.874e+0,,5.874e+0,
321.4,5.074e+0,,5.074e+0,
321.45,4.184e+0,,4.184e+0,
321.5,3.296e+0,,3.296e+0,
321.55,2.484e+0,,2.484e+0,
321.6,1.793e+0,,1.793e+0,
321.65,1.244e+0,,1.244e+0,
321.7,8.321e-1,,8.321e-1,
321.75,5.389e-1,,5.389e-1,
321.8,3.399e-1,,3.399e-1,
321.85,2.101e-1,,2.101e-1,
321.9,1.283e-1,,1.283e-1,
321.95,7.826e-2,,7.826e-2,
322,4.854e-2,,4.854e-2,
322.05,3.187e-2,,3.187e-2,
322.1,2.379e-2,,2.379e-2,
322.15,2.174e-2,,2.174e-2,
322.2,2.420e-2,,2.420e-2,
322.25,3.024e-2,,3.024e-2,
322.3,3.906e-2,,3.906e-2,
322.35,4.975e-2,,4.975e-2,
322.4,6.122e-2,,6.122e-2,
322.45,7.219e-2,,7.219e-2,
322.5,8.130e-2,,8.130e-2,
322.55,8.734e-2,,8.734e-2,
322.6,8.948e-2,,8.948e-2,
322.65,8.741e-2,,8.741e-2,
322.7,8.147e-2,,8.147e-2,
322.75,7.255e-2,,7.255e-2,
322.8,6.190e-2,,6.190e-2,
322.85,5.097e-2,,5.097e-2,
322.9,4.113e-2,,4.113e-2,
322.95,3.352e-2,,3.352e-2,
323,2.897e-2,,2.897e-2,
323.05,2.798e-2,,2.798e-2,
323.1,3.070e-2,,3.070e-2,
323.15,3.693e-2,,3.693e-2,
323.2,4.611e-2,,4.611e-2,
323.25,5.732e-2,,5.732e-2,
323.3,6.930e-2,,6.930e-2,
323.35,8.060e-2,,8.060e-2,
323.4,8.970e-2,,8.970e-2,
323.45,9.533e-2,,9.533e-2,
323.5,9.666e-2,,9.666e-2,
323.55,9.346e-2,,9.346e-2,
323.6,8.616e-2,,8.616e-2,
323.65,7.573e-2,,7.573e-2,
323.7,6.346e-2,,6.346e-2,
323.75,5.069e-2,,5.069e-2,
323.8,3.861e-2,,3.861e-2,
323.85,2.803e-2,,2.803e-2,
323.9,1.940e-2,,1.940e-2,
323.95,1.280e-2,,1.280e-2,
324,8.055e-3,,8.055e-3,
324.05,4.831e-3,,4.831e-3,
324.1,2.762e-3,,2.762e-3,
324.15,1.506e-3,,1.506e-3,
324.21,6.825e-4,,6.825e-4,
324.26,3.349e-4,,3.349e-4,
324.31,1.567e-4,,1.567e-4,
324.36,6.987e-5,,6.987e-5,
324.41,2.971e-5,,2.971e-5,
324.46,1.207e-5,,1.207e-5,
324.51,4.737e-6,,4.737e-6,
324.56,1.989e-6,,1.989e-6,
324.61,1.465e-6,,1.465e-6,
324.66,2.787e-6,,2.787e-6,
324.71,7.457e-6,,7.457e-6,
324.76,2.018e-5,,2.018e-5,
324.81,5.248e-5,,5.248e-5,
324.86,1.303e-4,,1.303e-4,
324.91,3.086e-4,,3.086e-4,
324.96,6.974e-4,,6.974e-4,
325.01,1.504e-3,,1.504e-3,
325.06,3.093e-3,,3.093e-3,
325.11,6.070e-3,,6.070e-3,
325.16,1.137e-2,,1.137e-2,
325.21,2.031e-2,,2.031e-2,
325.26,3.462e-2,,3.462e-2,
325.31,5.632e-2,,5.632e-2,
325.36,8.743e-2,,8.743e-2,
325.41,1.295e-1,,1.295e-1,
325.46,1.832e-1,,1.832e-1,
325.51,2.473e-1,,2.473e-1,
325.56,3.187e-1,,3.187e-1,
325.61,3.921e-1,,3.921e-1,
325.66,4.608e-1,,4.608e-1,
325.71,5.173e-1,,5.173e-1,
325.76,5.549e-1,,5.549e-1,
325.81,5.689e-1,,5.689e-1,
325.86,5.577e-1,,5.577e-1,
325.91,5.230e-1,,5.230e-1,
325.96,4.695e-1,,4.695e-1,
326.01,4.037e-1,,4.037e-1,
326.06,3.326e-1,,3.326e-1,
326.11,2.629e-1,,2.629e-1,
326.16,1.995e-1,,1.995e-1,
326.21,1.454e-1,,1.454e-1,
326.26,1.019e-1,,1.019e-1,
326.31,6.873e-2,,6.873e-2,
326.36,4.465e-2,,4.465e-2,
326.41,2.796e-2,,2.796e-2,
326.46,1.689e-2,,1.689e-2,
326.51,9.878e-3,,9.878e-3,
326.56,5.647e-3,,5.647e-3,
326.61,3.278e-3,,3.278e-3,
326.66,2.171e-3,,2.171e-3,
326.71,2.004e-3,,2.004e-3,
326.76,2.694e-3,,2.694e-3,
326.81,4.364e-3,,4.364e-3,
326.86,7.307e-3,,7.307e-3,
326.91,1.194e-2,,1.194e-2,
326.96,1.873e-2,,1.873e-2,
327.01,2.809e-2,,2.809e-2,
327.06,4.022e-2,,4.022e-2,
327.11,5.497e-2,,5.497e-2,
327.16,7.172e-2,,7.172e-2,
327.21,8.929e-2,,8.929e-2,
327.26,1.061e-1,,1.061e-1,
327.31,1.204e-1,,1.204e-1,
327.36,1.303e-1,,1.303e-1,
327.41,1.347e-1,,1.347e-1,
327.46,1.329e-1,,1.329e-1,
327.51,1.253e-1,,1.253e-1,
327.56,1.133e-1,,1.133e-1,
327.61,9.890e-2,,9.890e-2,
327.66,8.505e-2,,8.505e-2,
327.71,7.571e-2,,7.571e-2,
327.76,7.638e-2,,7.638e-2,
327.81,9.524e-2,,9.524e-2,
327.86,1.447e-1,,1.447e-1,
327.91,2.434e-1,,2.434e-1,
327.96,4.176e-1,,4.176e-1,
328.01,7.015e-1,,7.015e-1,
328.06,1.135e+0,,1.135e+0,
328.11,1.760e+0,,1.760e+0,
328.16,2.607e+0,,2.607e+0,
328.21,3.690e+0,,3.690e+0,
328.26,4.985e+0,4.439e-9,4.985e+0,
328.31,6.432e+0,2.821e-8,6.432e+0,
328.36,7.922e+0,1.623e-7,7.922e+0,
328.41,9.316e+0,8.923e-7,9.316e+0,
328.46,1.046e+1,4.686e-6,1.046e+1,
328.51,1.121e+1,2.351e-5,1.121e+1,
328.56,1.148e+1,1.127e-4,1.147e+1,
328.61,1.121e+1,5.160e-4,1.121e+1,
328.66,1.046e+1,2.257e-3,1.046e+1,
328.71,9.325e+0,9.436e-3,9.316e+0,
328.76,7.960e+0,3.768e-2,7.922e+0,
328.81,6.575e+0,1.438e-1,6.431e+0,
328.86,5.509e+0,5.240e-1,4.985e+0,
328.91,5.514e+0,1.825e+0,3.689e+0,
328.96,8.680e+0,6.073e+0,2.607e+0,
329.01,2.107e+1,1.931e+1,1.758e+0,
329.06,5.979e+1,5.866e+1,1.132e+0,
329.11,1.710e+2,1.703e+2,6.963e-1,
329.16,4.726e+2,4.722e+2,4.088e-1,
329.21,1.252e+3,1.251e+3,2.291e-1,
329.26,3.169e+3,3.169e+3,1.226e-1,
329.31,7.666e+3,7.666e+3,6.263e-2,
329.36,1.772e+4,1.772e+4,3.055e-2,
329.41,3.916e+4,3.916e+4,1.423e-2,
329.46,8.267e+4,8.267e+4,6.331e-3,
329.51,1.668e+5,1.668e+5,2.699e-3,
329.56,3.215e+5,3.215e+5,1.122e-3,
329.61,5.923e+5,5.923e+5,4.997e-4,
329.66,1.043e+6,1.043e+6,3.292e-4,
329.71,1.754e+6,1.754e+6,4.211e-4,
329.76,2.821e+6,2.821e+6,7.562e-4,
329.81,4.335e+6,4.335e+6,1.426e-3,
329.86,6.366e+6,6.366e+6,2.612e-3,
329.91,8.934e+6,8.934e+6,4.583e-3,
329.96,1.198e+7,1.198e+7,7.687e-3,
330.01,1.536e+7,1.536e+7,1.232e-2,
330.06,1.883e+7,1.883e+7,1.886e-2,
330.11,2.205e+7,2.205e+7,2.757e-2,
330.16,2.468e+7,2.468e+7,3.851e-2,
330.21,2.640e+7,2.640e+7,5.138e-2,
330.26,2.700e+7,2.700e+7,6.549e-2,
330.31,2.639e+7,2.639e+7,7.974e-2,
330.36,2.466e+7,2.466e+7,9.274e-2,
330.41,2.202e+7,2.202e+7,1.030e-1,
330.46,1.880e+7,1.880e+7,1.094e-1,
330.51,1.534e+7,1.534e+7,1.109e-1,
330.56,1.196e+7,1.196e+7,1.074e-1,
330.61,8.920e+6,8.920e+6,9.933e-2,
330.66,6.357e+6,6.357e+6,8.778e-2,
330.71,4.331e+6,4.331e+6,7.411e-2,
330.76,2.820e+6,2.820e+6,5.977e-2,
330.81,1.756e+6,1.756e+6,4.605e-2,
330.86,1.045e+6,1.045e+6,3.392e-2,
330.91,5.943e+5,5.943e+5,2.391e-2,
330.96,3.232e+5,3.232e+5,1.620e-2,
331.01,1.680e+5,1.680e+5,1.069e-2,
331.06,8.347e+4,8.347e+4,7.161e-3,
331.11,3.965e+4,3.965e+4,5.355e-3,
331.16,1.800e+4,1.800e+4,5.124e-3,
331.21,7.814e+3,7.814e+3,6.460e-3,
331.26,3.242e+3,3.242e+3,9.518e-3,
331.31,1.286e+3,1.286e+3,1.457e-2,
331.36,4.875e+2,4.875e+2,2.194e-2,
331.41,1.767e+2,1.766e+2,3.186e-2,
331.46,6.123e+1,6.119e+1,4.433e-2,
331.51,2.032e+1,2.026e+1,5.899e-2,
331.56,6.487e+0,6.412e+0,7.504e-2,
331.61,2.031e+0,1.940e+0,9.121e-2,
331.66,6.669e-1,5.609e-1,1.060e-1,
331.71,2.727e-1,1.550e-1,1.176e-1,
331.76,1.657e-1,4.095e-2,1.248e-1,
331.81,1.369e-1,1.034e-2,1.265e-1,
331.86,1.251e-1,2.495e-3,1.226e-1,
331.91,1.141e-1,5.755e-4,1.136e-1,
331.96,1.007e-1,1.269e-4,1.006e-1,
332.01,8.537e-2,2.673e-5,8.534e-2,
332.06,6.954e-2,5.382e-6,6.953e-2,
332.11,5.478e-2,1.036e-6,5.478e-2,
332.16,4.237e-2,1.905e-7,4.237e-2,
332.21,3.319e-2,3.348e-8,3.319e-2,
332.26,2.775e-2,4.599e-9,2.775e-2,
332.31,2.621e-2,,2.621e-2,
332.36,2.850e-2,,2.850e-2,
332.41,3.427e-2,,3.427e-2,
332.46,4.297e-2,,4.297e-2,
332.51,5.375e-2,,5.375e-2,
332.56,6.552e-2,,6.552e-2,
332.61,7.697e-2,,7.697e-2,
332.66,8.673e-2,,8.673e-2,
332.71,9.356e-2,,9.356e-2,
332.76,9.652e-2,,9.652e-2,
332.81,9.520e-2,,9.520e-2,
332.86,8.977e-2,,8.977e-2,
332.91,8.091e-2,,8.091e-2,
332.96,6.971e-2,,6.971e-2,
333.01,5.741e-2,,5.741e-2,
333.06,4.519e-2,,4.519e-2,
333.11,3.400e-2,,3.400e-2,
333.16,2.445e-2,,2.445e-2,
333.21,1.681e-2,,1.681e-2,
333.26,1.105e-2,,1.105e-2,
333.31,6.938e-3,,6.938e-3,
333.36,4.165e-3,,4.165e-3,
333.41,2.390e-3,,2.390e-3,
333.46,1.311e-3,,1.311e-3,
333.51,6.874e-4,,6.874e-4,
333.56,3.445e-4,,3.445e-4,
333.61,1.650e-4,,1.650e-4,
333.66,7.556e-5,,7.556e-5,
333.71,3.307e-5,,3.307e-5,
333.76,1.384e-5,,1.384e-5,
333.81,5.532e-6,,5.532e-6,
333.86,2.115e-6,,2.115e-6,
333.91,7.726e-7,,7.726e-7,
333.96,2.698e-7,,2.698e-7,
334.01,9.006e-8,,9.006e-8,
334.06,2.873e-8,,2.873e-8,
334.11,8.763e-9,,8.763e-9,
334.16,2.555e-9,,2.555e-9,
334.21,7.118e-10,,7.118e-10,
334.26,1.896e-10,,1.896e-10,
334.31,4.827e-11,,4.827e-11,
334.36,1.175e-11,,1.175e-11,
334.41,2.732e-12,,2.732e-12,
334.46,6.074e-13,,6.074e-13,
334.51,1.291e-13,,1.291e-13,
334.56,2.622e-14,,2.622e-14,
334.61,5.091e-15,,5.091e-15,
334.66,9.449e-16,,9.449e-16,
334.71,1.676e-16,,1.676e-16,
334.76,2.842e-17,,2.842e-17,
340.66,3.446e-19,3.446e-19,,
340.71,1.982e-18,1.982e-18,,
340.76,1.092e-17,1.092e-17,,
340.81,5.770e-17,5.770e-17,,
340.86,2.921e-16,2.921e-16,,
340.91,1.417e-15,1.417e-15,,
340.96,6.586e-15,6.586e-15,,
341.01,2.934e-14,2.934e-14,,
341.06,1.253e-13,1.253e-13,,
341.11,5.125e-13,5.125e-13,,
341.16,2.010e-12,2.010e-12,,
341.21,7.551e-12,7.551e-12,,
341.26,2.719e-11,2.719e-11,,
341.31,9.383e-11,9.383e-11,,
341.36,3.103e-10,3.103e-10,,
341.41,9.835e-10,9.835e-10,,
341.46,2.987e-9,2.987e-9,,
341.51,8.694e-9,8.694e-9,,
341.56,2.425e-8,2.425e-8,,
341.61,6.483e-8,6.483e-8,,
341.66,1.661e-7,1.661e-7,,
341.71,4.077e-7,4.077e-7,,
341.76,9.592e-7,9.592e-7,,
341.81,2.163e-6,2.163e-6,,
341.86,4.673e-6,4.673e-6,,
341.91,9.675e-6,9.675e-6,,
341.96,1.920e-5,1.920e-5,,
342.01,3.651e-5,3.651e-5,,
342.06,6.654e-5,6.654e-5,,
342.11,1.162e-4,1.162e-4,,
342.16,1.945e-4,1.945e-4,,
342.21,3.120e-4,3.120e-4,,
342.26,4.795e-4,4.795e-4,,
342.31,7.064e-4,7.064e-4,,
342.36,9.971e-4,9.971e-4,,
342.41,1.349e-3,1.349e-3,,
342.46,1.749e-3,1.749e-3,,
342.51,2.173e-3,2.173e-3,,
342.56,2.587e-3,2.587e-3,,
342.61,2.952e-3,2.952e-3,,
342.66,3.228e-3,3.228e-3,,
342.71,3.383e-3,3.383e-3,,
342.76,3.397e-3,3.397e-3,,
342.81,3.270e-3,3.270e-3,,
342.86,3.016e-3,3.016e-3,,
342.91,2.665e-3,2.665e-3,,
342.96,2.258e-3,2.258e-3,,
343.01,1.833e-3,1.833e-3,,
343.06,1.426e-3,1.426e-3,,
343.11,1.063e-3,1.063e-3,,
343.16,7.594e-4,7.594e-4,,
343.21,5.199e-4,5.199e-4,,
343.26,3.411e-4,3.411e-4,,
343.31,2.145e-4,2.145e-4,,
343.36,1.293e-4,1.293e-4,,
343.41,7.464e-5,7.464e-5,,
343.46,4.131e-5,4.131e-5,,
343.51,2.191e-5,2.191e-5,,
343.56,1.113e-5,1.113e-5,,
343.61,5.423e-6,5.423e-6,,
343.66,2.531e-6,2.531e-6,,
343.71,1.132e-6,1.132e-6,,
343.76,4.854e-7,4.854e-7,,
343.81,1.994e-7,1.994e-7,,
343.86,7.851e-8,7.851e-8,,
343.91,2.962e-8,2.962e-8,,
343.96,1.071e-8,1.071e-8,,
344.01,3.711e-9,3.711e-9,,
344.06,1.232e-9,1.232e-9,,
344.11,3.922e-10,3.922e-10,,
344.16,1.196e-10,1.196e-10,,
344.21,3.495e-11,3.495e-11,,
344.26,9.790e-12,9.790e-12,,
344.31,2.628e-12,2.628e-12,,
344.36,6.759e-13,6.759e-13,,
344.41,1.666e-13,1.666e-13,,
344.46,3.936e-14,3.936e-14,,
344.51,8.910e-15,8.910e-15,,
344.56,1.933e-15,1.933e-15,,
344.61,4.019e-16,4.019e-16,,
344.66,8.008e-17,8.008e-17,,
344.71,1.529e-17,1.529e-17,,
344.76,2.798e-18,2.798e-18,,
344.81,4.907e-19,4.907e-19,,
346.81,1.899e-18,1.899e-18,,
346.86,1.028e-17,1.028e-17,,
346.91,5.335e-17,5.335e-17,,
346.96,2.659e-16,2.659e-16,,
347.01,1.272e-15,1.272e-15,,
347.06,5.837e-15,5.837e-15,,
347.11,2.571e-14,2.571e-14,,
347.16,1.087e-13,1.087e-13,,
347.21,4.412e-13,4.412e-13,,
347.26,1.718e-12,1.718e-12,,
347.31,6.423e-12,6.423e-12,,
347.36,2.304e-11,2.304e-11,,
347.41,7.935e-11,7.935e-11,,
347.46,2.622e-10,2.622e-10,,
347.51,8.316e-10,8.316e-10,,
347.56,2.532e-9,2.532e-9,,
347.61,7.396e-9,7.396e-9,,
347.66,2.074e-8,2.074e-8,,
347.71,5.581e-8,5.581e-8,,
347.76,1.441e-7,1.441e-7,,
347.81,3.573e-7,3.573e-7,,
347.86,8.500e-7,8.500e-7,,
347.91,1.941e-6,1.941e-6,,
347.96,4.253e-6,4.253e-6,,
348.01,8.946e-6,8.946e-6,,
348.06,1.806e-5,1.806e-5,,
348.11,3.498e-5,3.498e-5,,
348.16,6.505e-5,6.505e-5,,
348.21,1.161e-4,1.161e-4,,
348.26,1.988e-4,1.988e-4,,
348.31,3.268e-4,3.268e-4,,
348.36,5.156e-4,5.156e-4,,
348.41,7.808e-4,7.808e-4,,
348.46,1.135e-3,1.135e-3,,
348.51,1.583e-3,1.583e-3,,
348.56,2.118e-3,2.118e-3,,
348.61,2.722e-3,2.722e-3,,
348.66,3.356e-3,3.356e-3,,
348.71,3.972e-3,3.972e-3,,
348.76,4.511e-3,4.511e-3,,
348.81,4.917e-3,4.917e-3,,
348.86,5.145e-3,5.145e-3,,
348.91,5.166e-3,5.166e-3,,
348.96,4.978e-3,4.978e-3,,
349.01,4.605e-3,4.605e-3,,
349.06,4.088e-3,4.088e-3,,
349.11,3.483e-3,3.483e-3,,
349.16,2.848e-3,2.848e-3,,
349.21,2.236e-3,2.236e-3,,
349.26,1.686e-3,1.686e-3,,
349.31,1.223e-3,1.223e-3,,
349.36,8.573e-4,8.573e-4,,
349.41,5.885e-4,5.885e-4,,
349.46,4.101e-4,4.101e-4,,
349.51,3.146e-4,3.146e-4,,
349.56,2.971e-4,2.971e-4,,
349.61,3.589e-4,3.589e-4,,
349.66,5.074e-4,5.074e-4,,
349.71,7.559e-4,7.559e-4,,
349.76,1.120e-3,1.120e-3,,
349.81,1.613e-3,1.613e-3,,
349.86,2.239e-3,2.239e-3,,
349.91,2.989e-3,2.989e-3,,
349.96,3.832e-3,3.832e-3,,
350.01,4.717e-3,4.717e-3,,
350.06,5.576e-3,5.576e-3,,
350.11,6.327e-3,6.327e-3,,
350.16,6.895e-3,6.895e-3,,
350.21,7.216e-3,7.216e-3,,
350.26,7.254e-3,7.254e-3,,
350.31,7.010e-3,7.010e-3,,
350.36,6.519e-3,6.519e-3,,
350.41,5.848e-3,5.848e-3,,
350.46,5.083e-3,5.083e-3,,
350.51,4.317e-3,4.317e-3,,
350.56,3.637e-3,3.637e-3,,
350.61,3.111e-3,3.111e-3,,
350.66,2.784e-3,2.784e-3,,
350.71,2.672e-3,2.672e-3,,
350.76,2.765e-3,2.765e-3,,
350.81,3.029e-3,3.029e-3,,
350.86,3.410e-3,3.410e-3,,
350.91,3.840e-3,3.840e-3,,
350.96,4.249e-3,4.249e-3,,
351.01,4.569e-3,4.569e-3,,
351.06,4.748e-3,4.748e-3,,
351.11,4.752e-3,4.752e-3,,
351.16,4.574e-3,4.574e-3,6.965e-16,
351.21,4.231e-3,4.231e-3,3.822e-15,
351.26,3.760e-3,3.760e-3,2.015e-14,
351.31,3.209e-3,3.209e-3,1.020e-13,
351.36,2.631e-3,2.631e-3,4.965e-13,
351.41,2.071e-3,2.071e-3,2.321e-12,
351.46,1.565e-3,1.565e-3,1.042e-11,
351.51,1.136e-3,1.136e-3,4.498e-11,
351.56,7.918e-4,7.918e-4,1.864e-10,
351.61,5.299e-4,5.299e-4,7.425e-10,
351.66,3.405e-4,3.405e-4,2.841e-9,
351.71,2.102e-4,2.102e-4,1.044e-8,
351.76,1.246e-4,1.245e-4,3.688e-8,
351.81,7.099e-5,7.087e-5,1.251e-7,
351.86,3.913e-5,3.872e-5,4.079e-7,
351.91,2.159e-5,2.032e-5,1.278e-6,
351.96,1.408e-5,1.024e-5,3.844e-6,
352.01,1.606e-5,4.952e-6,1.111e-5,
352.06,3.316e-5,2.301e-6,3.086e-5,
352.11,8.336e-5,1.026e-6,8.234e-5,
352.16,2.115e-4,4.397e-7,2.111e-4,
352.21,5.199e-4,1.809e-7,5.198e-4,
352.26,1.230e-3,7.144e-8,1.230e-3,
352.31,2.795e-3,2.710e-8,2.795e-3,
352.36,6.105e-3,9.869e-9,6.105e-3,
352.41,1.281e-2,3.452e-9,1.281e-2,
352.46,2.582e-2,1.159e-9,2.582e-2,
352.51,5.000e-2,3.738e-10,5.000e-2,
352.56,9.303e-2,1.158e-10,9.303e-2,
352.61,1.663e-1,3.442e-11,1.663e-1,
352.66,2.856e-1,9.828e-12,2.856e-1,
352.71,4.711e-1,2.695e-12,4.711e-1,
352.76,7.468e-1,7.095e-13,7.468e-1,
352.81,1.137e+0,1.794e-13,1.137e+0,
352.86,1.664e+0,4.355e-14,1.664e+0,
352.91,2.339e+0,1.015e-14,2.339e+0,
352.96,3.158e+0,2.273e-15,3.158e+0,
353.01,4.098e+0,4.885e-16,4.098e+0,
353.06,5.108e+0,1.008e-16,5.108e+0,
353.11,6.117e+0,1.999e-17,6.117e+0,
353.16,7.037e+0,3.804e-18,7.037e+0,
353.21,7.778e+0,6.952e-19,7.778e+0,
353.26,8.260e+0,,8.260e+0,
353.31,8.427e+0,,8.427e+0,
353.36,8.260e+0,,8.260e+0,
353.41,7.778e+0,,7.778e+0,
353.46,7.037e+0,,7.037e+0,
353.51,6.117e+0,,6.117e+0,
353.56,5.108e+0,,5.108e+0,
353.61,4.098e+0,,4.098e+0,
353.66,3.158e+0,,3.158e+0,
353.71,2.339e+0,,2.339e+0,
353.76,1.664e+0,,1.664e+0,
353.81,1.137e+0,,1.137e+0,
353.86,7.468e-1,,7.468e-1,
353.91,4.711e-1,,4.711e-1,
353.96,2.856e-1,,2.856e-1,
354.01,1.663e-1,,1.663e-1,
354.06,9.303e-2,,9.303e-2,
354.11,5.000e-2,,5.000e-2,
354.16,2.582e-2,,2.582e-2,
354.21,1.281e-2,,1.281e-2,
354.26,6.105e-3,,6.105e-3,
354.31,2.795e-3,,2.795e-3,
354.36,1.230e-3,,1.230e-3,
354.41,5.198e-4,,5.198e-4,
354.46,2.111e-4,,2.111e-4,
354.51,8.234e-5,,8.234e-5,
354.56,3.086e-5,,3.086e-5,
354.61,1.111e-5,,1.111e-5,
354.66,3.844e-6,,3.844e-6,
354.71,1.278e-6,,1.278e-6,
354.76,4.079e-7,,4.079e-7,
354.81,1.251e-7,,1.251e-7,
354.86,3.688e-8,,3.688e-8,
354.91,1.044e-8,,1.044e-8,
354.96,2.841e-9,,2.841e-9,
355.01,7.425e-10,,7.425e-10,
355.07,1.407e-10,,1.407e-10,
355.12,3.368e-11,,3.368e-11,
355.17,7.743e-12,,7.743e-12,
355.22,1.710e-12,,1.710e-12,
355.27,3.630e-13,,3.630e-13,
355.32,7.400e-14,,7.400e-14,
355.37,1.450e-14,,1.450e-14,
355.42,2.728e-15,,2.728e-15,
360.92,2.763e-16,,2.763e-16,
360.97,1.449e-15,,1.449e-15,
361.02,7.314e-15,,7.314e-15,
361.07,3.555e-14,,3.555e-14,
361.12,1.664e-13,,1.664e-13,
361.17,7.496e-13,,7.496e-13,
361.22,3.252e-12,,3.252e-12,
361.27,1.358e-11,,1.358e-11,
361.32,5.462e-11,,5.462e-11,
361.37,2.115e-10,,2.115e-10,
361.42,7.883e-10,,7.883e-10,
361.47,2.829e-9,,2.829e-9,
361.52,9.776e-9,,9.776e-9,
361.57,3.252e-8,,3.252e-8,
361.62,1.042e-7,,1.042e-7,
361.67,3.213e-7,,3.213e-7,
361.72,9.539e-7,,9.539e-7,
