Wavelength (nm),Sum,Na I (2.7e-02),Na II (9.7e-01),Na III (9.7e-16)
315.45,5.902e-5,,5.902e-5,
315.5,3.409e-5,,3.409e-5,
315.55,1.876e-5,,1.876e-5,
315.6,9.893e-6,,9.893e-6,
315.65,5.127e-6,,5.127e-6,
315.7,2.854e-6,,2.854e-6,
315.75,2.104e-6,,2.104e-6,
315.8,2.383e-6,,2.383e-6,
315.85,3.513e-6,,3.513e-6,
315.9,5.511e-6,,5.511e-6,
315.95,8.475e-6,,8.475e-6,
316,1.249e-5,,1.249e-5,
316.05,1.755e-5,,1.755e-5,
316.1,2.348e-5,,2.348e-5,
316.15,2.990e-5,,2.990e-5,
316.2,3.624e-5,,3.624e-5,
316.25,4.182e-5,,4.182e-5,
316.3,4.597e-5,,4.597e-5,
316.35,4.815e-5,,4.815e-5,
316.4,4.808e-5,,4.808e-5,
316.45,4.582e-5,,4.582e-5,
316.5,4.173e-5,,4.173e-5,
316.55,3.640e-5,,3.640e-5,
316.6,3.047e-5,,3.047e-5,
316.65,2.457e-5,,2.457e-5,
316.7,1.918e-5,,1.918e-5,
316.75,1.457e-5,,1.457e-5,
316.8,1.085e-5,,1.085e-5,
316.85,8.008e-6,,8.008e-6,
316.9,5.951e-6,,5.951e-6,
316.95,4.578e-6,,4.578e-6,
317,3.805e-6,,3.805e-6,
317.05,3.578e-6,,3.578e-6,
317.1,3.867e-6,,3.867e-6,
317.15,4.647e-6,,4.647e-6,
317.2,5.873e-6,,5.873e-6,
317.25,7.465e-6,,7.465e-6,
317.3,9.295e-6,,9.295e-6,
317.35,1.120e-5,,1.120e-5,
317.4,1.299e-5,,1.299e-5,
317.45,1.451e-5,,1.451e-5,
317.5,1.563e-5,,1.563e-5,
317.55,1.631e-5,,1.631e-5,
317.6,1.657e-5,,1.657e-5,
317.65,1.647e-5,,1.647e-5,
317.7,1.612e-5,,1.612e-5,
317.75,1.558e-5,,1.558e-5,
317.8,1.491e-5,,1.491e-5,
317.85,1.410e-5,,1.410e-5,
317.9,1.313e-5,,1.313e-5,
317.95,1.199e-5,,1.199e-5,
318,1.070e-5,,1.070e-5,
318.05,9.365e-6,,9.365e-6,
318.1,8.200e-6,,8.200e-6,
318.15,7.566e-6,,7.566e-6,
318.2,8.072e-6,,8.072e-6,
318.25,1.072e-5,,1.072e-5,
318.3,1.709e-5,,1.709e-5,
318.35,2.961e-5,,2.961e-5,
318.4,5.174e-5,,5.174e-5,
318.45,8.800e-5,,8.800e-5,
318.5,1.437e-4,,1.437e-4,
318.55,2.239e-4,,2.239e-4,
318.6,3.328e-4,,3.328e-4,
318.65,4.710e-4,,4.710e-4,
318.7,6.349e-4,,6.349e-4,
318.75,8.150e-4,,8.150e-4,
318.8,9.962e-4,,9.962e-4,
318.85,1.159e-3,,1.159e-3,
318.9,1.285e-3,,1.285e-3,
318.95,1.355e-3,,1.355e-3,
319,1.361e-3,,1.361e-3,
319.05,1.302e-3,,1.302e-3,
319.1,1.186e-3,,1.186e-3,
319.15,1.028e-3,,1.028e-3,
319.2,8.485e-4,,8.485e-4,
319.25,6.668e-4,,6.668e-4,
319.3,4.989e-4,,4.989e-4,
319.35,3.554e-4,,3.554e-4,
319.4,2.410e-4,,2.410e-4,
319.45,1.556e-4,,1.556e-4,
319.5,9.567e-5,,9.567e-5,
319.55,5.599e-5,,5.599e-5,
319.6,3.120e-5,,3.120e-5,
319.65,1.655e-5,,1.655e-5,
319.7,8.359e-6,,8.359e-6,
319.75,4.019e-6,,4.019e-6,
319.8,1.840e-6,,1.840e-6,
319.85,8.019e-7,,8.019e-7,
319.9,3.328e-7,,3.328e-7,
319.95,1.316e-7,,1.316e-7,
320,5.012e-8,,5.012e-8,
320.05,1.990e-8,,1.990e-8,
320.1,1.271e-8,,1.271e-8,
320.15,2.126e-8,,2.126e-8,
320.2,5.375e-8,,5.375e-8,
320.25,1.396e-7,,1.396e-7,
320.3,3.484e-7,,3.484e-7,
320.35,8.293e-7,,8.293e-7,
320.4,1.881e-6,,1.881e-6,
320.45,4.064e-6,,4.064e-6,
320.5,8.367e-6,,8.367e-6,
320.55,1.641e-5,,1.641e-5,
320.6,3.066e-5,,3.066e-5,
320.65,5.458e-5,,5.458e-5,
320.7,9.256e-5,,9.256e-5,
320.75,1.495e-4,,1.495e-4,
320.8,2.302e-4,,2.302e-4,
320.85,3.375e-4,,3.375e-4,
320.9,4.716e-4,,4.716e-4,
320.95,6.277e-4,,6.277e-4,
321,7.960e-4,,7.960e-4,
321.05,9.616e-4,,9.616e-4,
321.1,1.107e-3,,1.107e-3,
321.15,1.214e-3,,1.214e-3,
321.2,1.268e-3,,1.268e-3,
321.25,1.263e-3,,1.263e-3,
321.3,1.198e-3,,1.198e-3,
321.35,1.083e-3,,1.083e-3,
321.4,9.339e-4,,9.339e-4,
321.45,7.674e-4,,7.674e-4,
321.5,6.015e-4,,6.015e-4,
321.55,4.499e-4,,4.499e-4,
321.6,3.214e-4,,3.214e-4,
321.65,2.196e-4,,2.196e-4,
321.7,1.437e-4,,1.437e-4,
321.75,9.025e-5,,9.025e-5,
321.8,5.461e-5,,5.461e-5,
321.85,3.197e-5,,3.197e-5,
321.9,1.823e-5,,1.823e-5,
321.95,1.022e-5,,1.022e-5,
322,5.741e-6,,5.741e-6,
322.05,3.357e-6,,3.357e-6,
322.1,2.210e-6,,2.210e-6,
322.15,1.809e-6,,1.809e-6,
322.2,1.887e-6,,1.887e-6,
322.25,2.296e-6,,2.296e-6,
322.3,2.940e-6,,2.940e-6,
322.35,3.735e-6,,3.735e-6,
322.4,4.594e-6,,4.594e-6,
322.45,5.416e-6,,5.416e-6,
322.5,6.099e-6,,6.099e-6,
322.55,6.552e-6,,6.552e-6,
322.6,6.712e-6,,6.712e-6,
322.65,6.558e-6,,6.558e-6,
322.7,6.112e-6,,6.112e-6,
322.75,5.443e-6,,5.443e-6,
322.8,4.646e-6,,4.646e-6,
322.85,3.827e-6,,3.827e-6,
322.9,3.091e-6,,3.091e-6,
322.95,2.523e-6,,2.523e-6,
323,2.188e-6,,2.188e-6,
323.05,2.122e-6,,2.122e-6,
323.1,2.338e-6,,2.338e-6,
323.15,2.820e-6,,2.820e-6,
323.2,3.526e-6,,3.526e-6,
323.25,4.385e-6,,4.385e-6,
323.3,5.304e-6,,5.304e-6,
323.35,6.169e-6,,6.169e-6,
323.4,6.866e-6,,6.866e-6,
323.45,7.298e-6,,7.298e-6,
323.5,7.399e-6,,7.399e-6,
323.55,7.154e-6,,7.154e-6,
323.6,6.596e-6,,6.596e-6,
323.65,5.797e-6,,5.797e-6,
323.7,4.858e-6,,4.858e-6,
323.75,3.881e-6,,3.881e-6,
323.8,2.955e-6,,2.955e-6,
323.85,2.146e-6,,2.146e-6,
323.9,1.485e-6,,1.485e-6,
323.95,9.801e-7,,9.801e-7,
324,6.166e-7,,6.166e-7,
324.05,3.698e-7,,3.698e-7,
324.1,2.114e-7,,2.114e-7,
324.15,1.153e-7,,1.153e-7,
324.21,5.225e-8,,5.225e-8,
324.26,2.564e-8,,2.564e-8,
324.31,1.199e-8,,1.199e-8,
324.36,5.349e-9,,5.349e-9,
324.41,2.275e-9,,2.275e-9,
324.46,9.237e-10,,9.237e-10,
324.51,3.626e-10,,3.626e-10,
324.56,1.522e-10,,1.522e-10,
324.61,1.121e-10,,1.121e-10,
324.66,2.133e-10,,2.133e-10,
324.71,5.708e-10,,5.708e-10,
324.76,1.545e-9,,1.545e-9,
324.81,4.018e-9,,4.018e-9,
324.86,9.974e-9,,9.974e-9,
324.91,2.363e-8,,2.363e-8,
324.96,5.339e-8,,5.339e-8,
325.01,1.151e-7,,1.151e-7,
325.06,2.368e-7,,2.368e-7,
325.11,4.647e-7,,4.647e-7,
325.16,8.701e-7,,8.701e-7,
325.21,1.555e-6,,1.555e-6,
325.26,2.650e-6,,2.650e-6,
325.31,4.312e-6,,4.312e-6,
325.36,6.694e-6,,6.694e-6,
325.41,9.918e-6,,9.918e-6,
325.46,1.403e-5,,1.403e-5,
325.51,1.893e-5,,1.893e-5,
325.56,2.440e-5,,2.440e-5,
325.61,3.002e-5,,3.002e-5,
325.66,3.528e-5,,3.528e-5,
325.71,3.961e-5,,3.961e-5,
325.76,4.249e-5,,4.249e-5,
325.81,4.356e-5,,4.356e-5,
325.86,4.271e-5,,4.271e-5,
325.91,4.006e-5,,4.006e-5,
325.96,3.597e-5,,3.597e-5,
326.01,3.093e-5,,3.093e-5,
326.06,2.549e-5,,2.549e-5,
326.11,2.015e-5,,2.015e-5,
326.16,1.529e-5,,1.529e-5,
326.21,1.115e-5,,1.115e-5,
326.26,7.816e-6,,7.816e-6,
326.31,5.273e-6,,5.273e-6,
326.36,3.427e-6,,3.427e-6,
326.41,2.147e-6,,2.147e-6,
326.46,1.298e-6,,1.298e-6,
326.51,7.589e-7,,7.589e-7,
326.56,4.340e-7,,4.340e-7,
326.61,2.520e-7,,2.520e-7,
326.66,1.670e-7,,1.670e-7,
326.71,1.541e-7,,1.541e-7,
326.76,2.072e-7,,2.072e-7,
326.81,3.356e-7,,3.356e-7,
326.86,5.618e-7,,5.618e-7,
326.91,9.180e-7,,9.180e-7,
326.96,1.440e-6,,1.440e-6,
327.01,2.160e-6,,2.160e-6,
327.06,3.093e-6,,3.093e-6,
327.11,4.227e-6,,4.227e-6,
327.16,5.514e-6,,5.514e-6,
327.21,6.865e-6,,6.865e-6,
327.26,8.159e-6,,8.159e-6,
327.31,9.254e-6,,9.254e-6,
327.36,1.002e-5,,1.002e-5,
327.41,1.036e-5,,1.036e-5,
327.46,1.023e-5,,1.023e-5,
327.51,9.685e-6,,9.685e-6,
327.56,8.834e-6,,8.834e-6,
327.61,7.905e-6,,7.905e-6,
327.66,7.249e-6,,7.249e-6,
327.71,7.417e-6,,7.417e-6,
327.76,9.300e-6,,9.300e-6,
327.81,1.435e-5,,1.435e-5,
327.86,2.488e-5,,2.488e-5,
327.91,4.442e-5,,4.442e-5,
327.96,7.796e-5,,7.796e-5,
328.01,1.320e-4,,1.320e-4,
328.06,2.143e-4,,2.143e-4,
328.11,3.325e-4,,3.325e-4,
328.16,4.929e-4,,4.929e-4,
328.21,6.975e-4,,6.975e-4,
328.26,9.425e-4,8.942e-9,9.425e-4,
328.31,1.216e-3,5.683e-8,1.216e-3,
328.36,1.498e-3,3.270e-7,1.498e-3,
328.41,1.763e-3,1.797e-6,1.761e-3,
328.46,1.987e-3,9.439e-6,1.978e-3,
328.51,2.167e-3,4.735e-5,2.120e-3,
328.56,2.396e-3,2.270e-4,2.169e-3,
328.61,3.159e-3,1.039e-3,2.120e-3,
328.66,6.525e-3,4.547e-3,1.978e-3,
328.71,2.077e-2,1.901e-2,1.761e-3,
328.76,7.740e-2,7.590e-2,1.498e-3,
328.81,2.908e-1,2.896e-1,1.216e-3,
328.86,1.057e+0,1.056e+0,9.425e-4,
328.91,3.677e+0,3.676e+0,6.975e-4,
328.96,1.223e+1,1.223e+1,4.928e-4,
329.01,3.889e+1,3.889e+1,3.324e-4,
329.06,1.182e+2,1.182e+2,2.141e-4,
329.11,3.430e+2,3.430e+2,1.316e-4,
329.16,9.511e+2,9.511e+2,7.728e-5,
329.21,2.521e+3,2.521e+3,4.331e-5,
329.26,6.382e+3,6.382e+3,2.318e-5,
329.31,1.544e+4,1.544e+4,1.184e-5,
329.36,3.570e+4,3.570e+4,5.776e-6,
329.41,7.888e+4,7.888e+4,2.690e-6,
329.46,1.665e+5,1.665e+5,1.196e-6,
329.51,3.359e+5,3.359e+5,5.087e-7,
329.56,6.476e+5,6.476e+5,2.084e-7,
329.61,1.193e+6,1.193e+6,8.566e-8,
329.66,2.100e+6,2.100e+6,4.276e-8,
329.71,3.534e+6,3.534e+6,3.853e-8,
329.76,5.682e+6,5.682e+6,6.021e-8,
329.81,8.731e+6,8.731e+6,1.103e-7,
329.86,1.282e+7,1.282e+7,2.010e-7,
329.91,1.800e+7,1.800e+7,3.525e-7,
329.96,2.414e+7,2.414e+7,5.911e-7,
330.01,3.095e+7,3.095e+7,9.471e-7,
330.06,3.792e+7,3.792e+7,1.450e-6,
330.11,4.441e+7,4.441e+7,2.120e-6,
330.16,4.971e+7,4.971e+7,2.961e-6,
330.21,5.319e+7,5.319e+7,3.951e-6,
330.26,5.439e+7,5.439e+7,5.035e-6,
330.31,5.316e+7,5.316e+7,6.131e-6,
330.36,4.967e+7,4.967e+7,7.130e-6,
330.41,4.436e+7,4.436e+7,7.922e-6,
330.46,3.787e+7,3.787e+7,8.408e-6,
330.51,3.090e+7,3.090e+7,8.524e-6,
330.56,2.410e+7,2.410e+7,8.255e-6,
330.61,1.797e+7,1.797e+7,7.637e-6,
330.66,1.281e+7,1.281e+7,6.749e-6,
330.71,8.724e+6,8.724e+6,5.698e-6,
330.76,5.681e+6,5.681e+6,4.595e-6,
330.81,3.537e+6,3.537e+6,3.541e-6,
330.86,2.105e+6,2.105e+6,2.608e-6,
330.91,1.197e+6,1.197e+6,1.838e-6,
330.96,6.510e+5,6.510e+5,1.245e-6,
331.01,3.384e+5,3.384e+5,8.222e-7,
331.06,1.682e+5,1.682e+5,5.505e-7,
331.11,7.987e+4,7.987e+4,4.117e-7,
331.16,3.627e+4,3.627e+4,3.939e-7,
331.21,1.574e+4,1.574e+4,4.967e-7,
331.26,6.531e+3,6.531e+3,7.318e-7,
331.31,2.590e+3,2.590e+3,1.120e-6,
331.36,9.820e+2,9.820e+2,1.687e-6,
331.41,3.558e+2,3.558e+2,2.450e-6,
331.46,1.233e+2,1.233e+2,3.408e-6,
331.51,4.081e+1,4.081e+1,4.536e-6,
331.56,1.292e+1,1.292e+1,5.769e-6,
331.61,3.908e+0,3.908e+0,7.013e-6,
331.66,1.130e+0,1.130e+0,8.147e-6,
331.71,3.123e-1,3.123e-1,9.044e-6,
331.76,8.251e-2,8.250e-2,9.595e-6,
331.81,2.084e-2,2.083e-2,9.727e-6,
331.86,5.036e-3,5.027e-3,9.425e-6,
331.91,1.168e-3,1.159e-3,8.731e-6,
331.96,2.633e-4,2.556e-4,7.735e-6,
332.01,6.041e-5,5.385e-5,6.562e-6,
332.06,1.619e-5,1.084e-5,5.346e-6,
332.11,6.299e-6,2.086e-6,4.212e-6,
332.16,3.642e-6,3.837e-7,3.258e-6,
332.21,2.620e-6,6.744e-8,2.553e-6,
332.26,2.144e-6,9.265e-9,2.135e-6,
332.31,2.018e-6,,2.018e-6,
332.36,2.195e-6,,2.195e-6,
332.41,2.641e-6,,2.641e-6,
332.46,3.312e-6,,3.312e-6,
332.51,4.143e-6,,4.143e-6,
332.56,5.050e-6,,5.050e-6,
332.61,5.933e-6,,5.933e-6,
332.66,6.685e-6,,6.685e-6,
332.71,7.211e-6,,7.211e-6,
332.76,7.439e-6,,7.439e-6,
332.81,7.338e-6,,7.338e-6,
332.86,6.919e-6,,6.919e-6,
332.91,6.237e-6,,6.237e-6,
332.96,5.373e-6,,5.373e-6,
333.01,4.425e-6,,4.425e-6,
333.06,3.483e-6,,3.483e-6,
333.11,2.621e-6,,2.621e-6,
333.16,1.885e-6,,1.885e-6,
333.21,1.296e-6,,1.296e-6,
333.26,8.514e-7,,8.514e-7,
333.31,5.348e-7,,5.348e-7,
333.36,3.211e-7,,3.211e-7,
333.41,1.842e-7,,1.842e-7,
333.46,1.011e-7,,1.011e-7,
333.51,5.299e-8,,5.299e-8,
333.56,2.655e-8,,2.655e-8,
333.61,1.272e-8,,1.272e-8,
333.66,5.824e-9,,5.824e-9,
333.71,2.549e-9,,2.549e-9,
333.76,1.066e-9,,1.066e-9,
333.81,4.264e-10,,4.264e-10,
333.86,1.630e-10,,1.630e-10,
333.91,5.955e-11,,5.955e-11,
333.96,2.080e-11,,2.080e-11,
334.01,6.942e-12,,6.942e-12,
334.06,2.215e-12,,2.215e-12,
334.11,6.755e-13,,6.755e-13,
334.16,1.969e-13,,1.969e-13,
334.21,5.487e-14,,5.487e-14,
334.26,1.461e-14,,1.461e-14,
334.31,3.720e-15,,3.720e-15,
334.36,9.053e-16,,9.053e-16,
334.41,2.106e-16,,2.106e-16,
334.46,4.682e-17,,4.682e-17,
334.51,9.949e-18,,9.949e-18,
334.56,2.021e-18,,2.021e-18,
334.61,3.924e-19,,3.924e-19,
334.66,7.283e-20,,7.283e-20,
334.71,1.292e-20,,1.292e-20,
334.76,2.191e-21,,2.191e-21,
340.66,3.784e-22,3.784e-22,,
340.71,2.176e-21,2.176e-21,,
340.76,1.199e-20,1.199e-20,,
340.81,6.335e-20,6.335e-20,,
340.86,3.207e-19,3.207e-19,,
340.91,1.555e-18,1.555e-18,,
340.96,7.231e-18,7.231e-18,,
341.01,3.221e-17,3.221e-17,,
341.06,1.375e-16,1.375e-16,,
341.11,5.627e-16,5.627e-16,,
341.16,2.206e-15,2.206e-15,,
341.21,8.290e-15,8.290e-15,,
341.26,2.985e-14,2.985e-14,,
341.31,1.030e-13,1.030e-13,,
341.36,3.407e-13,3.407e-13,,
341.41,1.080e-12,1.080e-12,,
341.46,3.279e-12,3.279e-12,,
341.51,9.545e-12,9.545e-12,,
341.56,2.662e-11,2.662e-11,,
341.61,7.117e-11,7.117e-11,,
341.66,1.823e-10,1.823e-10,,
341.71,4.476e-10,4.476e-10,,
341.76,1.053e-9,1.053e-9,,
341.81,2.374e-9,2.374e-9,,
341.86,5.130e-9,5.130e-9,,
341.91,1.062e-8,1.062e-8,,
341.96,2.108e-8,2.108e-8,,
342.01,4.008e-8,4.008e-8,,
342.06,7.305e-8,7.305e-8,,
342.11,1.276e-7,1.276e-7,,
342.16,2.135e-7,2.135e-7,,
342.21,3.425e-7,3.425e-7,,
342.26,5.264e-7,5.264e-7,,
342.31,7.755e-7,7.755e-7,,
342.36,1.095e-6,1.095e-6,,
342.41,1.481e-6,1.481e-6,,
342.46,1.920e-6,1.920e-6,,
342.51,2.386e-6,2.386e-6,,
342.56,2.840e-6,2.840e-6,,
342.61,3.241e-6,3.241e-6,,
342.66,3.544e-6,3.544e-6,,
342.71,3.714e-6,3.714e-6,,
342.76,3.730e-6,3.730e-6,,
342.81,3.590e-6,3.590e-6,,
342.86,3.311e-6,3.311e-6,,
342.91,2.926e-6,2.926e-6,,
342.96,2.479e-6,2.479e-6,,
343.01,2.012e-6,2.012e-6,,
343.06,1.565e-6,1.565e-6,,
343.11,1.167e-6,1.167e-6,,
343.16,8.337e-7,8.337e-7,,
343.21,5.708e-7,5.708e-7,,
343.26,3.745e-7,3.745e-7,,
343.31,2.355e-7,2.355e-7,,
343.36,1.419e-7,1.419e-7,,
343.41,8.195e-8,8.195e-8,,
343.46,4.535e-8,4.535e-8,,
343.51,2.405e-8,2.405e-8,,
343.56,1.222e-8,1.222e-8,,
343.61,5.954e-9,5.954e-9,,
343.66,2.779e-9,2.779e-9,,
343.71,1.243e-9,1.243e-9,,
343.76,5.329e-10,5.329e-10,,
343.81,2.189e-10,2.189e-10,,
343.86,8.620e-11,8.620e-11,,
343.91,3.252e-11,3.252e-11,,
343.96,1.176e-11,1.176e-11,,
344.01,4.074e-12,4.074e-12,,
344.06,1.353e-12,1.353e-12,,
344.11,4.306e-13,4.306e-13,,
344.16,1.313e-13,1.313e-13,,
344.21,3.837e-14,3.837e-14,,
344.26,1.075e-14,1.075e-14,,
344.31,2.885e-15,2.885e-15,,
344.36,7.420e-16,7.420e-16,,
344.41,1.829e-16,1.829e-16,,
344.46,4.321e-17,4.321e-17,,
344.51,9.782e-18,9.782e-18,,
344.56,2.122e-18,2.122e-18,,
344.61,4.412e-19,4.412e-19,,
344.66,8.792e-20,8.792e-20,,
344.71,1.679e-20,1.679e-20,,
344.76,3.072e-21,3.072e-21,,
344.81,5.387e-22,5.387e-22,,
346.81,2.116e-21,2.116e-21,,
346.86,1.145e-20,1.145e-20,,
346.91,5.944e-20,5.944e-20,,
346.96,2.962e-19,2.962e-19,,
347.01,1.417e-18,1.417e-18,,
347.06,6.503e-18,6.503e-18,,
347.11,2.865e-17,2.865e-17,,
347.16,1.211e-16,1.211e-16,,
347.21,4.916e-16,4.916e-16,,
347.26,1.915e-15,1.915e-15,,
347.31,7.157e-15,7.157e-15,,
347.36,2.568e-14,2.568e-14,,
347.41,8.841e-14,8.841e-14,,
347.46,2.921e-13,2.921e-13,,
347.51,9.266e-13,9.266e-13,,
347.56,2.821e-12,2.821e-12,,
347.61,8.240e-12,8.240e-12,,
347.66,2.310e-11,2.310e-11,,
347.71,6.218e-11,6.218e-11,,
347.76,1.606e-10,1.606e-10,,
347.81,3.981e-10,3.981e-10,,
347.86,9.470e-10,9.470e-10,,
347.91,2.162e-9,2.162e-9,,
347.96,4.739e-9,4.739e-9,,
348.01,9.967e-9,9.967e-9,,
348.06,2.012e-8,2.012e-8,,
348.11,3.898e-8,3.898e-8,,
348.16,7.248e-8,7.248e-8,,
348.21,1.293e-7,1.293e-7,,
348.26,2.215e-7,2.215e-7,,
348.31,3.642e-7,3.642e-7,,
348.36,5.745e-7,5.745e-7,,
348.41,8.699e-7,8.699e-7,,
348.46,1.264e-6,1.264e-6,,
348.51,1.763e-6,1.763e-6,,
348.56,2.360e-6,2.360e-6,,
348.61,3.032e-6,3.032e-6,,
348.66,3.739e-6,3.739e-6,,
348.71,4.425e-6,4.425e-6,,
348.76,5.026e-6,5.026e-6,,
348.81,5.479e-6,5.479e-6,,
348.86,5.732e-6,5.732e-6,,
348.91,5.756e-6,5.756e-6,,
348.96,5.547e-6,5.547e-6,,
349.01,5.130e-6,5.130e-6,,
349.06,4.554e-6,4.554e-6,,
349.11,3.880e-6,3.880e-6,,
349.16,3.173e-6,3.173e-6,,
349.21,2.491e-6,2.491e-6,,
349.26,1.879e-6,1.879e-6,,
349.31,1.363e-6,1.363e-6,,
349.36,9.552e-7,9.552e-7,,
349.41,6.558e-7,6.558e-7,,
349.46,4.571e-7,4.571e-7,,
349.51,3.508e-7,3.508e-7,,
349.56,3.316e-7,3.316e-7,,
349.61,4.008e-7,4.008e-7,,
349.66,5.669e-7,5.669e-7,,
349.71,8.448e-7,8.448e-7,,
349.76,1.252e-6,1.252e-6,,
349.81,1.803e-6,1.803e-6,,
349.86,2.503e-6,2.503e-6,,
349.91,3.341e-6,3.341e-6,,
349.96,4.283e-6,4.283e-6,,
350.01,5.272e-6,5.272e-6,,
350.06,6.232e-6,6.232e-6,,
350.11,7.072e-6,7.072e-6,,
350.16,7.706e-6,7.706e-6,,
350.21,8.065e-6,8.065e-6,,
350.26,8.108e-6,8.108e-6,,
350.31,7.835e-6,7.835e-6,,
350.36,7.286e-6,7.286e-6,,
350.41,6.536e-6,6.536e-6,,
350.46,5.681e-6,5.681e-6,,
350.51,4.826e-6,4.826e-6,,
350.56,4.066e-6,4.066e-6,,
350.61,3.479e-6,3.479e-6,,
350.66,3.114e-6,3.114e-6,,
350.71,2.989e-6,2.989e-6,,
350.76,3.095e-6,3.095e-6,,
350.81,3.391e-6,3.391e-6,,
350.86,3.818e-6,3.818e-6,,
350.91,4.301e-6,4.301e-6,,
350.96,4.758e-6,4.758e-6,,
351.01,5.117e-6,5.117e-6,,
351.06,5.317e-6,5.317e-6,,
351.11,5.321e-6,5.321e-6,,
351.16,5.123e-6,5.123e-6,1.562e-19,
351.21,4.739e-6,4.739e-6,8.572e-19,
351.26,4.211e-6,4.211e-6,4.519e-18,
351.31,3.594e-6,3.594e-6,2.288e-17,
351.36,2.946e-6,2.946e-6,1.114e-16,
351.41,2.319e-6,2.319e-6,5.205e-16,
351.46,1.753e-6,1.753e-6,2.338e-15,
351.51,1.272e-6,1.272e-6,1.009e-14,
351.56,8.867e-7,8.867e-7,4.181e-14,
351.61,5.934e-7,5.934e-7,1.665e-13,
351.66,3.814e-7,3.814e-7,6.372e-13,
351.71,2.354e-7,2.354e-7,2.342e-12,
351.76,1.395e-7,1.395e-7,8.272e-12,
351.81,7.939e-8,7.936e-8,2.807e-11,
351.86,4.346e-8,4.336e-8,9.149e-11,
351.91,2.304e-8,2.275e-8,2.865e-10,
351.96,1.233e-8,1.146e-8,8.621e-10,
352.01,8.038e-9,5.546e-9,2.492e-9,
352.06,9.498e-9,2.577e-9,6.921e-9,
352.11,1.962e-8,1.149e-9,1.847e-8,
352.16,4.783e-8,4.924e-10,4.733e-8,
352.21,1.168e-7,2.025e-10,1.166e-7,
352.26,2.759e-7,8.000e-11,2.758e-7,
352.31,6.270e-7,3.035e-11,6.269e-7,
352.36,1.369e-6,1.105e-11,1.369e-6,
352.41,2.873e-6,3.865e-12,2.873e-6,
352.46,5.791e-6,1.298e-12,5.791e-6,
352.51,1.121e-5,4.186e-13,1.121e-5,
352.56,2.086e-5,1.296e-13,2.086e-5,
352.61,3.729e-5,3.855e-14,3.729e-5,
352.66,6.405e-5,1.101e-14,6.405e-5,
352.71,1.057e-4,3.018e-15,1.057e-4,
352.76,1.675e-4,7.946e-16,1.675e-4,
352.81,2.551e-4,2.009e-16,2.551e-4,
352.86,3.732e-4,4.877e-17,3.732e-4,
352.91,5.245e-4,1.137e-17,5.245e-4,
352.96,7.084e-4,2.545e-18,7.084e-4,
353.01,9.190e-4,5.471e-19,9.190e-4,
353.06,1.146e-3,1.129e-19,1.146e-3,
353.11,1.372e-3,2.238e-20,1.372e-3,
353.16,1.578e-3,4.260e-21,1.578e-3,
353.21,1.744e-3,7.785e-22,1.744e-3,
353.26,1.853e-3,,1.853e-3,
353.31,1.890e-3,,1.890e-3,
353.36,1.853e-3,,1.853e-3,
353.41,1.744e-3,,1.744e-3,
353.46,1.578e-3,,1.578e-3,
353.51,1.372e-3,,1.372e-3,
353.56,1.146e-3,,1.146e-3,
353.61,9.190e-4,,9.190e-4,
353.66,7.084e-4,,7.084e-4,
353.71,5.245e-4,,5.245e-4,
353.76,3.732e-4,,3.732e-4,
353.81,2.551e-4,,2.551e-4,
353.86,1.675e-4,,1.675e-4,
353.91,1.057e-4,,1.057e-4,
353.96,6.405e-5,,6.405e-5,
354.01,3.729e-5,,3.729e-5,
354.06,2.086e-5,,2.086e-5,
354.11,1.121e-5,,1.121e-5,
354.16,5.791e-6,,5.791e-6,
354.21,2.873e-6,,2.873e-6,
354.26,1.369e-6,,1.369e-6,
354.31,6.269e-7,,6.269e-7,
354.36,2.758e-7,,2.758e-7,
354.41,1.166e-7,,1.166e-7,
354.46,4.733e-8,,4.733e-8,
354.51,1.847e-8,,1.847e-8,
354.56,6.921e-9,,6.921e-9,
354.61,2.492e-9,,2.492e-9,
354.66,8.621e-10,,8.621e-10,
354.71,2.865e-10,,2.865e-10,
354.76,9.149e-11,,9.149e-11,
354.81,2.807e-11,,2.807e-11,
354.86,8.272e-12,,8.272e-12,
354.91,2.342e-12,,2.342e-12,
354.96,6.372e-13,,6.372e-13,
355.01,1.665e-13,,1.665e-13,
355.07,3.156e-14,,3.156e-14,
355.12,7.554e-15,,7.554e-15,
355.17,1.737e-15,,1.737e-15,
355.22,3.836e-16,,3.836e-16,
355.27,8.141e-17,,8.141e-17,
355.32,1.660e-17,,1.660e-17,
355.37,3.251e-18,,3.251e-18,
355.42,6.118e-19,,6.118e-19,
360.92,6.196e-20,,6.196e-20,
360.97,3.249e-19,,3.249e-19,
361.02,1.640e-18,,1.640e-18,
361.07,7.973e-18,,7.973e-18,
361.12,3.731e-17,,3.731e-17,
361.17,1.681e-16,,1.681e-16,
361.22,7.294e-16,,7.294e-16,
361.27,3.046e-15,,3.046e-15,
361.32,1.225e-14,,1.225e-14,
361.37,4.743e-14,,4.743e-14,
361.42,1.768e-13,,1.768e-13,
361.47,6.345e-13,,6.345e-13,
361.52,2.193e-12,,2.193e-12,
361.57,7.294e-12,,7.294e-12,
361.62,2.336e-11,,2.336e-11,
361.67,7.205e-11,,7.205e-11,
361.72,2.139e-10,,2.139e-10,
