obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""209.8301""","=""0.0006""","=""209.8305""","=""0.0004""","=""10""","=""""",,"=""43395.395""","=""91037.79""","=""3d5.(2D).4s""","=""c 3D""","=""3""","=""3d4.(5D).4s.4p.(3P*)""","=""w 5F*""","=""4""",,"=""""","=""L562""",
"=""209.917""","=""0.0015""","=""209.9165""","=""0.0004""","=""5""","=""""",,"=""43395.395""","=""91018.27""","=""3d5.(2D).4s""","=""c 3D""","=""3""","=""3d5.(b 2F).4p""","=""u 3G*""","=""3""",,"=""""","=""L562""",
"=""210.025""","=""0.0015""","=""210.02660""","=""0.00013""","=""8""","=""""",,"=""31514.71""","=""79112.62""","=""3d6""","=""a 3F""","=""4""","=""3d5.(2I).4p""","=""z 1H*""","=""5""",,"=""""","=""L562""",
"=""210.186""","=""0.0015""","=""210.1872""","=""0.0003""","=""5""","=""""",,"=""44521.54""","=""92083.09""","=""3d5.(2F).4s""","=""b 3F""","=""4""","=""3d5.(b 2F).4p""","=""u 3D*""","=""3""",,"=""""","=""L562""",
"=""210.250""","=""0.0015""","=""210.24965""","=""0.00018""","=""200""","=""9.e+07""",D,"=""38901.88""","=""86449.30""","=""3d6""","=""a 1G""","=""4""","=""3d5.(4F).4p""","=""3F*""","=""4""",,"=""c88""","=""L562""",
"=""210.418""","=""0.0015""","=""210.4191""","=""0.0004""","=""10""","=""""",,"=""43528.661""","=""91037.79""","=""3d5.(4F).4s""","=""a 5F""","=""5""","=""3d4.(5D).4s.4p.(3P*)""","=""w 5F*""","=""4""",,"=""""","=""L562""",
"=""210.457""","=""0.0015""","=""210.4569""","=""0.0004""","=""30""","=""""",,"=""43537.186""","=""91037.79""","=""3d5.(4F).4s""","=""a 5F""","=""4""","=""3d4.(5D).4s.4p.(3P*)""","=""w 5F*""","=""4""",,"=""""","=""L562""",
"=""210.589""","=""0.0015""","=""210.59258""","=""0.00022""","=""20""","=""""",,"=""34762.098""","=""82232.10""","=""3d6""","=""b 3G""","=""5""","=""3d5.(2F).4p""","=""y 3G*""","=""5""",,"=""""","=""L562""",
"=""210.612""","=""0.0015""","=""210.61345""","=""0.00018""","=""5""","=""""",,"=""43131.51""","=""90596.81""","=""3d6""","=""a 1D""","=""2""","=""3d5.(b 2F).4p""","=""x 1D*""","=""2""",,"=""""","=""L562""",
"=""210.6760""","=""0.0006""","=""210.6767""","=""0.0004""","=""30""","=""""",,"=""43131.51""","=""90582.55""","=""3d6""","=""a 1D""","=""2""","=""3d4.(5D).4s.4p.(3P*)""","=""w 5F*""","=""2""",,"=""""","=""L562""",
"=""210.697""","=""0.0015""","=""210.6967""","=""0.0008""","=""5""","=""""",,"=""43339.452""","=""90786.0""","=""3d5.(2D).4s""","=""c 3D""","=""2""","=""3d4.(5D).4s.4p.(3P*)""","=""w 5F*""","=""3""",,"=""""","=""L562""",
"=""210.806""","=""0.0015""","=""210.80560""","=""0.00022""","=""100""","=""""",,"=""30523.71""","=""77945.75""","=""3d6""","=""a 3H""","=""6""","=""3d5.(2I).4p""","=""z 3K*""","=""7""",,"=""""","=""L562""",
"=""210.946""","=""0.0015""","=""210.9454""","=""0.0008""","=""5""","=""""",,"=""43395.395""","=""90786.0""","=""3d5.(2D).4s""","=""c 3D""","=""3""","=""3d4.(5D).4s.4p.(3P*)""","=""w 5F*""","=""3""",,"=""""","=""L562""",
"=""211.1022""","=""0.0006""","=""211.10352""","=""0.00013""","=""10""","=""""",,"=""34762.098""","=""82117.22""","=""3d6""","=""b 3G""","=""5""","=""3d5.(4F).4p""","=""y 5G*""","=""5""",,"=""""","=""L562""",
"=""211.164""","=""0.0015""","=""211.1639""","=""0.0004""","=""1""","=""""",,"=""43696.217""","=""91037.79""","=""3d5.(4F).4s""","=""a 5F""","=""3""","=""3d4.(5D).4s.4p.(3P*)""","=""w 5F*""","=""4""",,"=""""","=""L562""",
"=""211.179""","=""0.0015""","=""211.18037""","=""0.00013""","=""2""","=""""",,"=""34762.098""","=""82099.99""","=""3d6""","=""b 3G""","=""5""","=""3d5.(2F).4p""","=""y 3G*""","=""4""",,"=""""","=""L562""",
"=""211.201""","=""0.0015""","=""""","=""""","=""3""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L562""",
"=""211.254""","=""0.0015""","=""211.25429""","=""0.00022""","=""0""","=""""",,"=""34910.77""","=""82232.10""","=""3d6""","=""b 3G""","=""4""","=""3d5.(2F).4p""","=""y 3G*""","=""5""",,"=""""","=""L562""",
"=""211.3964""","=""0.0006""","=""211.39784""","=""0.00022""","=""300""","=""5.3e+07""",D,"=""30796.06""","=""78085.26""","=""3d6""","=""a 3H""","=""4""","=""3d5.(2I).4p""","=""z 3I*""","=""5""",,"=""c88""","=""L562""",
"=""211.5391""","=""0.0006""","=""211.54030""","=""0.00018""","=""10""","=""""",,"=""43339.452""","=""90596.81""","=""3d5.(2D).4s""","=""c 3D""","=""2""","=""3d5.(b 2F).4p""","=""x 1D*""","=""2""",,"=""""","=""L562""",
"=""211.567""","=""0.0015""","=""211.56814""","=""0.00013""","=""2""","=""""",,"=""31662.04""","=""78913.180""","=""3d6""","=""a 3F""","=""3""","=""3d5.(a 2D).4p""","=""z 1D*""","=""2""",,"=""""","=""L562""",
"=""211.605""","=""0.0015""","=""211.6042""","=""0.0004""","=""10""","=""""",,"=""43339.452""","=""90582.55""","=""3d5.(2D).4s""","=""c 3D""","=""2""","=""3d4.(5D).4s.4p.(3P*)""","=""w 5F*""","=""2""",,"=""""","=""L562""",
"=""211.790""","=""0.0015""","=""211.79104""","=""0.00018""","=""1""","=""""",,"=""43395.395""","=""90596.81""","=""3d5.(2D).4s""","=""c 3D""","=""3""","=""3d5.(b 2F).4p""","=""x 1D*""","=""2""",,"=""""","=""L562""",
"=""211.8454""","=""0.0006""","=""211.84578""","=""0.00013""","=""30""","=""""",,"=""34910.77""","=""82099.99""","=""3d6""","=""b 3G""","=""4""","=""3d5.(2F).4p""","=""y 3G*""","=""4""",,"=""""","=""L562""",
"=""211.872""","=""0.0015""","=""211.87264""","=""0.00022""","=""1""","=""""",,"=""44899.851""","=""92083.09""","=""3d5.(2F).4s""","=""b 3F""","=""3""","=""3d5.(b 2F).4p""","=""u 3D*""","=""3""",,"=""""","=""L562""",
"=""211.940""","=""0.0015""","=""211.9437""","=""0.0003""","=""30""","=""7.e+07""",D,"=""49882.208""","=""97049.64""","=""3d5.(4F).4s""","=""c 3F""","=""4""","=""3d4.(5D).4s.4p.(3P*)""","=""s 3F*""","=""4""",,"=""c88""","=""L562""",
"=""211.965""","=""0.0015""","=""211.96528""","=""0.00022""","=""100""","=""""",,"=""30679.51""","=""77842.13""","=""3d6""","=""a 3H""","=""5""","=""3d5.(2I).4p""","=""z 3K*""","=""6""",,"=""""","=""L562""",
"=""211.978""","=""0.0015""","=""211.97742""","=""0.00018""","=""60*""","=""1.3e+08""",D,"=""38901.88""","=""86061.80""","=""3d6""","=""a 1G""","=""4""","=""3d5.(a 2F).4p""","=""y 1F*""","=""3""",,"=""c88""","=""L562""",
"=""211.978""","=""0.0015""","=""211.9783""","=""0.0003""","=""60*""","=""""",,"=""49889.927""","=""97049.64""","=""3d5.(4F).4s""","=""c 3F""","=""3""","=""3d4.(5D).4s.4p.(3P*)""","=""s 3F*""","=""4""",,"=""""","=""L562""",
"=""212.027""","=""0.0015""","=""212.0276""","=""0.0008""","=""15""","=""""",,"=""43311.324""","=""90460.09""","=""3d5.(4F).4s""","=""a 5F""","=""1""","=""3d4.(5D).4s.4p.(3P*)""","=""w 5F*""","=""1""",,"=""""","=""L562""",
"=""212.067""","=""0.0015""","=""212.0666""","=""0.0003""","=""1""","=""""",,"=""44899.851""","=""92039.94""","=""3d5.(2F).4s""","=""b 3F""","=""3""","=""3d5.(b 2F).4p""","=""u 3D*""","=""2""",,"=""""","=""L562""",
"=""212.916""","=""0.0015""","=""212.9151""","=""0.0003""","=""2""","=""""",,"=""34910.77""","=""81863.01""","=""3d6""","=""b 3G""","=""4""","=""3d5.(4F).4p""","=""y 5G*""","=""4""",,"=""""","=""L562""",
"=""212.991""","=""0.0015""","=""212.9904""","=""0.0008""","=""1""","=""""",,"=""43850.341""","=""90786.0""","=""3d5.(4F).4s""","=""a 5F""","=""2""","=""3d4.(5D).4s.4p.(3P*)""","=""w 5F*""","=""3""",,"=""""","=""L562""",
"=""213.105""","=""0.0015""","=""213.1057""","=""0.0008""","=""30""","=""""",,"=""49889.927""","=""96800.19""","=""3d5.(4F).4s""","=""c 3F""","=""3""","=""3d4.(5D).4s.4p.(3P*)""","=""s 3F*""","=""3""",,"=""""","=""L562""",
"=""213.148""","=""0.0015""","=""213.14964""","=""0.00018""","=""2""","=""""",,"=""43696.217""","=""90596.81""","=""3d5.(4F).4s""","=""a 5F""","=""3""","=""3d5.(b 2F).4p""","=""x 1D*""","=""2""",,"=""""","=""L562""",
"=""213.214""","=""0.0015""","=""213.2145""","=""0.0004""","=""1""","=""""",,"=""43696.217""","=""90582.55""","=""3d5.(4F).4s""","=""a 5F""","=""3""","=""3d4.(5D).4s.4p.(3P*)""","=""w 5F*""","=""2""",,"=""""","=""L562""",
"=""213.3452""","=""0.0006""","=""213.34555""","=""0.00018""","=""100""","=""8.e+07""",D,"=""38901.88""","=""85759.41""","=""3d6""","=""a 1G""","=""4""","=""3d5.(a 2G).4p""","=""1G*""","=""4""",,"=""c88""","=""L562""",
"=""213.457""","=""0.0015""","=""213.45836""","=""0.00018""","=""20""","=""""",,"=""38901.88""","=""85734.65""","=""3d6""","=""a 1G""","=""4""","=""3d5.(2H).4p""","=""w 3G*""","=""3""",,"=""""","=""L562""",
"=""213.521""","=""0.0015""","=""213.52178""","=""0.00018""","=""50""","=""""",,"=""43131.51""","=""89950.37""","=""3d6""","=""a 1D""","=""2""","=""3d5.(a 2G).4p""","=""x 1F*""","=""3""",,"=""""","=""L562""",
"=""213.583""","=""0.0015""","=""213.5851""","=""0.0003""","=""2""","=""""",,"=""41190.53""","=""87995.51""","=""3d5.(2I).4s""","=""a 3I""","=""6""","=""3d5.(2H).4p""","=""w 3H*""","=""5""",,"=""""","=""L562""",
"=""213.623""","=""0.0015""","=""213.62473""","=""0.00014""","=""1""","=""""",,"=""36274.62""","=""83070.92""","=""3d5.(4P).4s""","=""b 3P""","=""2""","=""3d5.(a 2F).4p""","=""w 3D*""","=""2""",,"=""""","=""L562""",
"=""213.635""","=""0.0015""","=""213.6365""","=""0.0004""","=""20""","=""""",,"=""49820.205""","=""96613.93""","=""3d5.(4F).4s""","=""c 3F""","=""2""","=""3d4.(5D).4s.4p.(3P*)""","=""s 3F*""","=""2""",,"=""""","=""L562""",
"=""213.717""","=""0.0015""","=""213.71773""","=""0.00018""","=""15""","=""""",,"=""35004.79""","=""81780.73""","=""3d6""","=""b 3G""","=""3""","=""3d5.(4F).4p""","=""y 5G*""","=""3""",,"=""""","=""L562""",
"=""213.896""","=""0.0015""","=""213.89691""","=""0.00023""","=""1""","=""""",,"=""41204.38""","=""87941.14""","=""3d5.(2I).4s""","=""a 3I""","=""5""","=""3d5.(2H).4p""","=""w 3H*""","=""4""",,"=""""","=""L562""",
"=""213.952""","=""0.0015""","=""213.9553""","=""0.0004""","=""1""","=""""",,"=""49889.927""","=""96613.93""","=""3d5.(4F).4s""","=""c 3F""","=""3""","=""3d4.(5D).4s.4p.(3P*)""","=""s 3F*""","=""2""",,"=""""","=""L562""",
"=""214.0350""","=""0.0006""","=""214.03651""","=""0.00014""","=""20""","=""""",,"=""36364.64""","=""83070.92""","=""3d5.(4P).4s""","=""b 3P""","=""1""","=""3d5.(a 2F).4p""","=""w 3D*""","=""2""",,"=""""","=""L562""",
"=""214.337""","=""0.0015""","=""214.33700""","=""0.00014""","=""40""","=""""",,"=""39808.492""","=""86449.30""","=""3d5.(4D).4s""","=""b 3D""","=""3""","=""3d5.(4F).4p""","=""3F*""","=""4""",,"=""""","=""L562""",
"=""214.560""","=""0.0015""","=""214.56045""","=""0.00018""","=""10""","=""""",,"=""33147.71""","=""79739.95""","=""3d5.(4G).4s""","=""a 3G""","=""5""","=""3d5.(2I).4p""","=""y 3H*""","=""5""",,"=""""","=""L562""",
"=""214.642""","=""0.0015""","=""214.64264""","=""0.00018""","=""2""","=""""",,"=""36364.64""","=""82939.04""","=""3d5.(4P).4s""","=""b 3P""","=""1""","=""3d5.(a 2F).4p""","=""w 3D*""","=""1""",,"=""""","=""L562""",
"=""214.743""","=""0.0015""","=""214.74617""","=""0.00014""","=""10""","=""""",,"=""33248.66""","=""79800.61""","=""3d5.(4G).4s""","=""a 3G""","=""4""","=""3d5.(2I).4p""","=""y 3H*""","=""4""",,"=""""","=""L562""",
"=""214.884""","=""0.0015""","=""214.88499""","=""0.00014""","=""30""","=""""",,"=""33278.73""","=""79800.61""","=""3d5.(4G).4s""","=""a 3G""","=""3""","=""3d5.(2I).4p""","=""y 3H*""","=""4""",,"=""""","=""L562""",
"=""214.9350""","=""0.0006""","=""214.93609""","=""0.00018""","=""8""","=""""",,"=""36428.22""","=""82939.04""","=""3d5.(4P).4s""","=""b 3P""","=""0""","=""3d5.(a 2F).4p""","=""w 3D*""","=""1""",,"=""""","=""L562""",
"=""215.013""","=""0.0015""","=""215.01327""","=""0.00014""","=""1""","=""""",,"=""39808.492""","=""86302.62""","=""3d5.(4D).4s""","=""b 3D""","=""3""","=""3d5.(4F).4p""","=""v 3D*""","=""3""",,"=""""","=""L562""",
"=""215.0260""","=""0.0006""","=""215.02639""","=""0.00019""","=""30""","=""""",,"=""33248.66""","=""79739.95""","=""3d5.(4G).4s""","=""a 3G""","=""4""","=""3d5.(2I).4p""","=""y 3H*""","=""5""",,"=""""","=""L562""",
"=""215.2427""","=""0.0006""","=""215.24207""","=""0.00023""","=""60""","=""""",,"=""33147.71""","=""79592.42""","=""3d5.(4G).4s""","=""a 3G""","=""5""","=""3d5.(2I).4p""","=""y 3H*""","=""6""",,"=""""","=""L562""",
"=""215.5349""","=""0.0018""","=""215.53419""","=""0.00019""","=""5*""","=""""",,"=""39808.492""","=""86190.26""","=""3d5.(4D).4s""","=""b 3D""","=""3""","=""3d5.(4F).4p""","=""v 3D*""","=""2""",,"=""""","=""L562""",
"=""215.5349""","=""0.0018""","=""215.53484""","=""0.00023""","=""5*""","=""""",,"=""39826.91""","=""86208.54""","=""3d5.(4D).4s""","=""b 3D""","=""1""","=""3d5.(4F).4p""","=""v 3D*""","=""1""",,"=""""","=""L562""",
"=""215.587""","=""0.0015""","=""215.58597""","=""0.00019""","=""2""","=""""",,"=""36364.64""","=""82735.27""","=""3d5.(4P).4s""","=""b 3P""","=""1""","=""3d5.(4F).4p""","=""x 5D*""","=""2""",,"=""""","=""L562""",
"=""215.594""","=""0.0015""","=""215.59355""","=""0.00014""","=""10""","=""""",,"=""34910.77""","=""81279.77""","=""3d6""","=""b 3G""","=""4""","=""3d5.(a 2F).4p""","=""z 1G*""","=""4""",,"=""""","=""L562""",
"=""215.6977""","=""0.0006""","=""215.69781""","=""0.00019""","=""5""","=""""",,"=""36428.22""","=""82774.81""","=""3d5.(4P).4s""","=""b 3P""","=""0""","=""3d5.(4F).4p""","=""x 5D*""","=""1""",,"=""""","=""L562""",
"=""215.816""","=""0.0015""","=""215.8167""","=""0.0008""","=""1""","=""""",,"=""44139.031""","=""90460.09""","=""3d5.(2D).4s""","=""c 3D""","=""1""","=""3d4.(5D).4s.4p.(3P*)""","=""w 5F*""","=""1""",,"=""""","=""L562""",
"=""215.869""","=""0.0015""","=""215.86890""","=""0.00014""","=""1""","=""""",,"=""34910.77""","=""81220.63""","=""3d6""","=""b 3G""","=""4""","=""3d5.(a 2D).4p""","=""z 1F*""","=""3""",,"=""""","=""L562""",
"=""216.1333""","=""0.0006""","=""216.13287""","=""0.00014""","=""5""","=""""",,"=""39808.492""","=""86061.80""","=""3d5.(4D).4s""","=""b 3D""","=""3""","=""3d5.(a 2F).4p""","=""y 1F*""","=""3""",,"=""""","=""L562""",
"=""216.309""","=""0.0015""","=""216.30811""","=""0.00014""","=""20""","=""""",,"=""35004.79""","=""81220.63""","=""3d6""","=""b 3G""","=""3""","=""3d5.(a 2D).4p""","=""z 1F*""","=""3""",,"=""""","=""L562""",
"=""216.558""","=""0.0015""","=""216.55906""","=""0.00014""","=""50""","=""""",,"=""39826.91""","=""85989.20""","=""3d5.(4D).4s""","=""b 3D""","=""1""","=""3d5.(4F).4p""","=""3F*""","=""2""",,"=""""","=""L562""",
"=""216.6412""","=""0.0006""","=""216.64078""","=""0.00014""","=""50""","=""""",,"=""36274.62""","=""82419.50""","=""3d5.(4P).4s""","=""b 3P""","=""2""","=""3d5.(a 2F).4p""","=""w 3D*""","=""3""",,"=""""","=""L562""",
"=""216.6693""","=""0.0006""","=""216.66872""","=""0.00014""","=""50""","=""""",,"=""39813.76""","=""85952.69""","=""3d5.(4D).4s""","=""b 3D""","=""2""","=""3d5.(4F).4p""","=""3F*""","=""3""",,"=""""","=""L562""",
"=""216.995""","=""0.0015""","=""216.99300""","=""0.00024""","=""60""","=""""",,"=""43395.395""","=""89465.38""","=""3d5.(2D).4s""","=""c 3D""","=""3""","=""3d5.(b 2F).4p""","=""x 1G*""","=""4""",,"=""""","=""L562""",
"=""217.089""","=""0.0015""","=""217.08866""","=""0.00019""","=""30""","=""""",,"=""29869.42""","=""75919.107""","=""3d6""","=""a 3P""","=""2""","=""3d5.(4D).4p""","=""y 3P*""","=""2""",,"=""""","=""L562""",
"=""217.555""","=""0.0015""","=""217.55533""","=""0.00014""","=""80""","=""""",,"=""39808.492""","=""85759.41""","=""3d5.(4D).4s""","=""b 3D""","=""3""","=""3d5.(a 2G).4p""","=""1G*""","=""4""",,"=""""","=""L562""",
"=""219.064""","=""0.0015""","=""219.06420""","=""0.00010""","=""5""","=""""",,"=""33278.73""","=""78913.180""","=""3d5.(4G).4s""","=""a 3G""","=""3""","=""3d5.(a 2D).4p""","=""z 1D*""","=""2""",,"=""""","=""L562""",
"=""219.6826""","=""0.0006""","=""219.68209""","=""0.00019""","=""5""","=""""",,"=""36274.62""","=""81780.73""","=""3d5.(4P).4s""","=""b 3P""","=""2""","=""3d5.(4F).4p""","=""y 5G*""","=""3""",,"=""""","=""L562""",
"=""219.960""","=""0.002""","=""219.9586""","=""0.0008""","=""10*""","=""""",,"=""40759.62""","=""86208.54""","=""3d6""","=""a 1S""","=""0""","=""3d5.(4F).4p""","=""v 3D*""","=""1""",,"=""""","=""L562""",
"=""219.960""","=""0.002""","=""219.96136""","=""0.00015""","=""10*""","=""""",,"=""36364.64""","=""81812.98""","=""3d5.(4P).4s""","=""b 3P""","=""1""","=""3d5.(2D).4p""","=""x 3D*""","=""2""",,"=""""","=""L562""",
"=""219.978""","=""0.0015""","=""219.97738""","=""0.00024""","=""80""","=""""",,"=""44315.26""","=""89760.29""","=""3d5.(2I).4s""","=""b 1I""","=""6""","=""3d5.(2H).4p""","=""x 1H*""","=""5""",,"=""""","=""L562""",
"=""220.171""","=""0.0015""","=""220.16979""","=""0.00019""","=""1""","=""""",,"=""38901.88""","=""84307.20""","=""3d6""","=""a 1G""","=""4""","=""3d5.(a 2G).4p""","=""x 3H*""","=""4""",,"=""""","=""L562""",
"=""220.191""","=""0.0015""","=""220.19402""","=""0.00015""","=""1i""","=""""",,"=""43696.217""","=""89096.54""","=""3d5.(4F).4s""","=""a 5F""","=""3""","=""3d5.(a 2G).4p""","=""3G*""","=""4""",,"=""""","=""L562""",
"=""220.248""","=""0.0015""","=""""","=""""","=""5""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L562""",
"=""220.270""","=""0.0015""","=""220.26813""","=""0.00019""","=""40""","=""""",,"=""36274.62""","=""81659.67""","=""3d5.(4P).4s""","=""b 3P""","=""2""","=""3d5.(2D).4p""","=""x 3D*""","=""3""",,"=""""","=""L562""",
"=""220.3547""","=""0.0006""","=""220.35393""","=""0.00019""","=""2""","=""""",,"=""36364.64""","=""81732.02""","=""3d5.(4P).4s""","=""b 3P""","=""1""","=""3d5.(2D).4p""","=""x 3D*""","=""1""",,"=""""","=""L562""",
"=""220.6637""","=""0.0006""","=""220.66321""","=""0.00024""","=""10""","=""""",,"=""36428.22""","=""81732.02""","=""3d5.(4P).4s""","=""b 3P""","=""0""","=""3d5.(2D).4p""","=""x 3D*""","=""1""",,"=""""","=""L562""",
"=""220.685""","=""0.0015""","=""220.6811""","=""0.0004""","=""10i*""","=""""",,"=""69044.91""","=""114345.04""","=""3d5.(4P).4p""","=""z 3P*""","=""2""","=""3d5.(6S).7d""","=""7D""","=""2""",,"=""""","=""L562""",
"=""220.685""","=""0.0015""","=""220.6844""","=""0.0006""","=""10i*""","=""""",,"=""69044.91""","=""114344.37""","=""3d5.(4P).4p""","=""z 3P*""","=""2""","=""3d5.(6S).7d""","=""7D""","=""1""",,"=""""","=""L562""",
"=""220.7854""","=""0.0006""","=""220.78501""","=""0.00015""","=""5""","=""""",,"=""44521.54""","=""89800.35""","=""3d5.(2F).4s""","=""b 3F""","=""4""","=""3d5.(b 2F).4p""","=""t 3F*""","=""4""",,"=""""","=""L562""",
"=""221.003""","=""0.0015""","=""221.00303""","=""0.00020""","=""3""","=""""",,"=""30684.96""","=""75919.107""","=""3d6""","=""a 3P""","=""1""","=""3d5.(4D).4p""","=""y 3P*""","=""2""",,"=""""","=""L562""",
"=""221.059""","=""0.0015""","=""221.05900""","=""0.00015""","=""2""","=""""",,"=""37848.225""","=""83070.92""","=""3d6""","=""a 3D""","=""2""","=""3d5.(a 2F).4p""","=""w 3D*""","=""2""",,"=""""","=""L562""",
"=""221.118""","=""0.0015""","=""""","=""""","=""15""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L562""",
"=""221.719""","=""0.0015""","=""221.72012""","=""0.00015""","=""1""","=""""",,"=""37848.225""","=""82936.09""","=""3d6""","=""a 3D""","=""2""","=""3d5.(a 2F).4p""","=""w 3F*""","=""3""",,"=""""","=""L562""",
"=""221.736""","=""0.0015""","=""221.73618""","=""0.00015""","=""2""","=""""",,"=""37851.49""","=""82936.09""","=""3d6""","=""a 3D""","=""3""","=""3d5.(a 2F).4p""","=""w 3F*""","=""3""",,"=""""","=""L562""",
"=""222.2573""","=""0.0018""","=""222.25548""","=""0.00015""","=""10D*""","=""""",,"=""37851.49""","=""82830.76""","=""3d6""","=""a 3D""","=""3""","=""3d5.(a 2F).4p""","=""w 3F*""","=""4""",,"=""""","=""L562""",
"=""222.2573""","=""0.0018""","=""222.26249""","=""0.00020""","=""10D*""","=""""",,"=""34762.098""","=""79739.95""","=""3d6""","=""b 3G""","=""5""","=""3d5.(2I).4p""","=""y 3H*""","=""5""",,"=""""","=""L562""",
"=""222.994""","=""0.0015""","=""222.99399""","=""0.00025""","=""10""","=""4.8e+07""",D,"=""34762.098""","=""79592.42""","=""3d6""","=""b 3G""","=""5""","=""3d5.(2I).4p""","=""y 3H*""","=""6""",,"=""c88""","=""L562""",
"=""222.999""","=""0.0015""","=""222.99967""","=""0.00020""","=""10""","=""4.9e+07""",D,"=""34910.77""","=""79739.95""","=""3d6""","=""b 3G""","=""4""","=""3d5.(2I).4p""","=""y 3H*""","=""5""",,"=""c88""","=""L562""",
"=""223.166""","=""0.0015""","=""223.16576""","=""0.00015""","=""10""","=""5.3e+07""",D,"=""35004.79""","=""79800.61""","=""3d6""","=""b 3G""","=""3""","=""3d5.(2I).4p""","=""y 3H*""","=""4""",,"=""c88""","=""L562""",
"=""225.956""","=""0.0015""","=""225.9569""","=""0.0003""","=""1""","=""""",,"=""37811.88""","=""82054.42""","=""3d6""","=""a 3D""","=""1""","=""3d5.(4F).4p""","=""x 5F*""","=""2""",,"=""""","=""L562""",
"=""226.9847""","=""0.0006""","=""226.98504""","=""0.00021""","=""30""","=""""",,"=""29869.42""","=""73911.57""","=""3d6""","=""a 3P""","=""2""","=""3d5.(4P).4p""","=""z 3S*""","=""1""",,"=""""","=""L562""",
"=""227.804""","=""0.0015""","=""227.80249""","=""0.00016""","=""5""","=""""",,"=""43696.217""","=""87580.34""","=""3d5.(4F).4s""","=""a 5F""","=""3""","=""3d5.(a 2G).4p""","=""u 3F*""","=""4""",,"=""""","=""L562""",
"=""228.198""","=""0.0015""","=""228.19743""","=""0.00021""","=""1""","=""""",,"=""37851.49""","=""81659.67""","=""3d6""","=""a 3D""","=""3""","=""3d5.(2D).4p""","=""x 3D*""","=""3""",,"=""""","=""L562""",
"=""229.677""","=""0.0015""","=""229.67685""","=""0.00021""","=""20""","=""""",,"=""29869.42""","=""73395.444""","=""3d6""","=""a 3P""","=""2""","=""3d5.(4D).4p""","=""y 3D*""","=""3""",,"=""""","=""L562""",
"=""229.693""","=""0.0015""","=""229.69191""","=""0.00021""","=""3""","=""""",,"=""47073.64""","=""90596.81""","=""3d5.(2F).4s""","=""a 1F""","=""3""","=""3d5.(b 2F).4p""","=""x 1D*""","=""2""",,"=""""","=""L562""",
"=""229.759""","=""0.0015""","=""229.7584""","=""0.0003""","=""5""","=""""",,"=""37811.88""","=""81322.46""","=""3d6""","=""a 3D""","=""1""","=""3d5.(a 2D).4p""","=""x 3P*""","=""1""",,"=""""","=""L562""",
"=""229.769""","=""0.002""","=""229.7672""","=""0.0005""","=""5*""","=""""",,"=""47073.64""","=""90582.55""","=""3d5.(2F).4s""","=""a 1F""","=""3""","=""3d4.(5D).4s.4p.(3P*)""","=""w 5F*""","=""2""",,"=""""","=""L562""",
