obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""359.322""","=""0.003""","=""359.320""","=""0.003""","=""2""","=""3.46e+06""",,"=""189239.5""","=""217061.9""","=""3p5.4p""","=""1P""","=""1""","=""3p5.4d""","=""3F*""","=""2""",,"=""T8304""","=""L3490""",
"=""360.888""","=""0.003""","=""360.8923""","=""0.0018""","=""5""","=""3.64e+08""",,"=""188150.3""","=""215851.5""","=""3p5.4p""","=""1D""","=""2""","=""3p5.4d""","=""3P*""","=""2""",,"=""T8304""","=""L3490""",
"=""361.849""","=""0.003""","=""361.8485""","=""0.0019""","=""6""","=""8.14e+07""",,"=""162502.7""","=""190130.7""","=""3p5.4s""","=""3P*""","=""2""","=""3p5.4p""","=""3P""","=""1""",,"=""T8304""","=""L3490""",
"=""362.642""","=""0.003""","=""362.645""","=""0.004""","=""4""","=""5.38e+08""",,"=""201957.6""","=""229524.9""","=""3p5.3d""","=""1P*""","=""1""","=""3p5.(2P*<1/2>).4f""","=""2[5/2]""","=""2""",,"=""T8304""","=""L3490""",
"=""363.700""","=""0.003""","=""363.6967""","=""0.0019""","=""3""","=""7.62e+06""",,"=""187527.0""","=""215014.6""","=""3p5.4p""","=""3D""","=""1""","=""3p5.(2P*<1/2>).5s""","=""2[1/2]*""","=""1""",,"=""T8304""","=""L3490""",
"=""364.795""","=""0.003""","=""364.800""","=""0.003""","=""2""","=""5.37e+05""",,"=""189657.4""","=""217061.9""","=""3p5.4p""","=""3P""","=""2""","=""3p5.4d""","=""3F*""","=""2""",,"=""T8304""","=""L3490""",
"=""366.860""","=""0.003""","=""366.8599""","=""0.0019""","=""3""","=""3.67e+07""",,"=""188150.3""","=""215400.9""","=""3p5.4p""","=""1D""","=""2""","=""3p5.4d""","=""3P*""","=""1""",,"=""T8304""","=""L3490""",
"=""367.605""","=""0.003""","=""367.601""","=""0.003""","=""3""","=""8.36e+07""",,"=""187527.0""","=""214722.7""","=""3p5.4p""","=""3D""","=""1""","=""3p5.(2P*<1/2>).5s""","=""2[1/2]*""","=""0""",,"=""T8304""","=""L3490""",
"=""368.154""","=""0.003""","=""368.1556""","=""0.0019""","=""6""","=""1.56e+08""",,"=""162502.7""","=""189657.4""","=""3p5.4s""","=""3P*""","=""2""","=""3p5.4p""","=""3P""","=""2""",,"=""T8304""","=""L3490""",
"=""371.660""","=""0.003""","=""371.6622""","=""0.0020""","=""5""","=""1.48e+07""",,"=""163232.2""","=""190130.7""","=""3p5.4s""","=""3P*""","=""1""","=""3p5.4p""","=""3P""","=""1""",,"=""T8304""","=""L3490""",
