element,ionization_stage,observed_wavelength_nm,ritz_wavelength_nm,relative_intensity,Aki,lower_energy,upper_energy
Mg,II,787.7051,787.7054,12.0,65800000.0,80619.5,93311.11
Mg,II,,787.738,,3.32e-05,80619.5,93310.59
Mg,II,,789.604,,13100000.0,80650.02,93311.11
Mg,II,,789.604,,2.03e-13,80650.02,93311.11
Mg,II,789.6368,789.6366,13.0,78600000.0,80650.02,93310.59
Mg,II,,789.637,,0.00018,80650.02,93310.59
Mg,II,,804.614,,3670000.0,103419.7,115844.6
Mg,II,,804.614,,245000.0,103419.7,115844.6
Mg,II,,804.634,,3420000.0,103420.0,115844.6
Mg,II,811.522,811.5225,9.0,1220000.0,93310.59,105629.72
Mg,II,,811.557,,136000.0,93311.11,105629.72
Mg,II,812.0434,812.0432,8.0,1340000.0,93311.11,105622.34
Mg,II,821.3989,821.3987,10.0,26500000.0,80619.5,92790.51
Mg,II,822.2924,822.2905,,,103689.86,115847.67
Mg,II,822.2924,822.2946,,,103689.92,115847.67
Mg,II,823.3194,823.3192,7.0,,103705.66,115848.28
Mg,II,823.4639,823.4636,11.0,52900000.0,80650.02,92790.51
Mg,II,,825.907,,171000.0,103689.86,115794.44
Mg,II,,825.91,,8090.0,103689.86,115794.39
Mg,II,,825.914,,162000.0,103689.92,115794.39
Mg,II,,854.322,,870.0,103196.75,114898.72
Mg,II,,854.463,,552.0,103196.75,114896.79
Mg,II,,870.915,,183000.0,103419.7,114898.72
Mg,II,,870.938,,20400.0,103420.0,114898.72
Mg,II,,871.085,,200000.0,103420.0,114896.79
Mg,II,873.499,873.498,10.0,5340000.0,97455.12,108900.2
Mg,II,,874.552,,1060000.0,97468.92,108900.2
Mg,II,874.5657,874.5663,11.0,6370000.0,97468.92,108900.02
Mg,II,882.4323,882.4318,10.0,3690000.0,97455.12,108784.33
Mg,II,883.5082,883.508,11.0,7360000.0,97468.92,108784.33
Mg,II,,891.328,,368000.0,105622.34,116838.48
Mg,II,,891.914,,73500.0,105629.72,116838.48
Mg,II,,891.917,,441000.0,105629.72,116838.45
Mg,II,,910.178,,4660000.0,103419.7,114403.55
Mg,II,,910.178,,310000.0,103419.7,114403.55
Mg,II,,910.203,,4340000.0,103420.0,114403.55
Mg,II,921.8248,921.825,14.0,36400000.0,69804.95,80650.02
Mg,II,,921.825,,4.74e-05,69804.95,80650.02
Mg,II,924.4266,924.4265,13.0,36100000.0,69804.95,80619.5
Mg,II,932.7545,932.7522,,,103689.86,114407.88
Mg,II,932.7545,932.7574,,,103689.92,114407.88
Mg,II,934.0544,934.0542,10.0,,103705.66,114408.74
Mg,II,,939.338,,230000.0,103689.86,114332.74
Mg,II,,939.343,,10900.0,103689.86,114332.68
Mg,II,,939.348,,218000.0,103689.92,114332.68
