element,ionization_stage,observed_wavelength_nm,ritz_wavelength_nm,relative_intensity,Aki,lower_energy,upper_energy
Ti,I,452.6371,452.63645,18.0,,12118.393,34204.985
Ti,I,452.7305,452.73041,2300.0,22000000.0,6556.833,28638.841
Ti,I,452.7469,452.74721,44.0,,0.0,22081.189
Ti,I,453.1603,453.16004,12.0,,11639.8109,33700.884
Ti,I,453.2118,453.21159,23.0,,20126.062,42184.6261
Ti,I,453.324,453.32394,9200.0,88300000.0,6842.962,28896.059
Ti,I,453.4776,453.47761,7900.0,68700000.0,6742.756,28788.38
Ti,I,453.5568,453.55686,6100.0,,6661.006,28702.778
Ti,I,453.5844,453.58433,320.0,,11639.8109,33680.248
Ti,I,453.5918,453.59176,4700.0,,6598.765,28638.841
Ti,I,453.604,453.60403,4000.0,,6556.833,28596.313
Ti,I,454.0494,454.04934,79.0,,386.874,22404.739
Ti,I,454.0865,454.08661,47.0,,11639.8109,33655.869
Ti,I,454.1,454.10012,16.0,,18287.554,40302.957
Ti,I,454.4687,454.46871,2300.0,33000000.0,6598.765,28596.313
Ti,I,454.7794,454.78009,,,20006.039,41988.5259
Ti,I,454.811,454.81101,40.0,8400000.0,20126.062,42107.0545
Ti,I,454.8763,454.87635,3400.0,28500000.0,6661.006,28638.841
Ti,I,455.2454,455.24533,3400.0,21000000.0,6742.756,28702.778
Ti,I,455.3398,455.33897,,,24694.892,46650.398
Ti,I,455.5069,455.50682,70.0,,19421.58,41368.996
Ti,I,455.5484,455.54829,2700.0,11600000.0,6842.962,28788.38
Ti,I,455.7854,455.78524,44.0,,19937.855,41871.8642
Ti,I,455.811,455.81127,,,18911.394,40844.151
Ti,I,455.9918,455.99183,260.0,,11776.812,33700.884
Ti,I,456.2626,456.26271,380.0,163000.0,170.1328,22081.189
Ti,I,456.3423,456.34234,120.0,21000000.0,19573.974,41481.207
Ti,I,456.4213,456.42145,32.0,,11776.812,33680.248
Ti,I,457.0902,457.09012,69.0,,19322.984,41194.378
Ti,I,457.2064,457.20654,9.0,,20006.039,41871.8642
Ti,I,458.6917,458.69184,6.0,,19573.974,41368.996
Ti,I,459.1603,459.16004,7.0,,19421.58,41194.378
Ti,I,461.429,461.42716,1.0,,19421.58,41087.404
Ti,I,461.7268,461.72689,2600.0,85100000.0,14105.634,35757.394
Ti,I,461.952,461.95209,49.0,,18825.782,40466.987
Ti,I,462.3097,462.30972,1500.0,57400000.0,14028.436,35652.9
Ti,I,462.9336,462.93379,620.0,,13981.773,35577.086
Ti,I,463.4742,463.47378,27.0,,18145.286,39715.439
Ti,I,463.5547,463.55448,38.0,,18818.099,40384.497
Ti,I,463.7869,463.78685,170.0,,18911.394,40466.987
Ti,I,463.9361,463.93628,940.0,,14028.436,35577.086
