element,ionization_stage,observed_wavelength_nm,ritz_wavelength_nm,relative_intensity,Aki,lower_energy,upper_energy
Mn,I,,369.2812,,460000.0,17451.52,44523.45
Mn,I,369.367,,280.0,,,
Mn,I,369.657,369.654,180.0,7860000.0,23296.67,50341.3
Mn,I,,370.0309,,9500000.0,27201.54,54218.62
Mn,I,370.173,370.1723,70.0,860000.0,17282.0,44288.76
Mn,I,370.608,370.6078,210.0,140000000.0,34250.52,61225.55
Mn,I,,370.6684,,2700000.0,27248.0,54218.62
Mn,I,,370.8856,,5200000.0,37630.62,64585.44
Mn,I,,370.993,,6800000.0,38669.6,65616.6
Mn,I,,371.0742,,3300000.0,30419.61,57360.73
Mn,I,,371.1583,,3100000.0,30425.71,57360.73
Mn,I,,371.3783,,4500000.0,35114.98,62034.04
Mn,I,,371.8121,,2500000.0,37164.25,64051.91
Mn,I,371.893,371.8921,130.0,96000000.0,34343.9,61225.77
Mn,I,,372.0906,,2500000.0,34343.9,61211.43
Mn,I,,372.6941,,1300000.0,23549.2,50373.23
Mn,I,,372.7979,,3300000.0,30411.74,57228.3
Mn,I,372.889,372.888,55.0,5780000.0,23549.2,50359.28
Mn,I,,372.9539,,6600000.0,34938.7,61744.04
Mn,I,,373.0999,,3500000.0,34138.88,60933.73
Mn,I,373.193,373.1931,130.0,100000000.0,34423.27,61211.43
Mn,I,,374.661,,16000000.0,34250.52,60933.73
Mn,I,,375.0757,,3000000.0,23719.52,50373.23
Mn,I,,375.2552,,1200000.0,34250.52,60891.48
Mn,I,,375.418,,14000000.0,31076.42,57705.83
Mn,I,,375.6639,,14000000.0,34343.9,60955.88
Mn,I,,376.3367,,3900000.0,23818.87,50383.27
Mn,I,,376.605,,4500000.0,31076.42,57621.9
Mn,I,,376.7688,,14000000.0,34423.27,60957.21
Mn,I,,376.8175,,7100000.0,34938.7,61469.21
Mn,I,,377.1434,,19000000.0,43053.3,
Mn,I,,377.2947,,6400000.0,31124.95,57621.9
Mn,I,,377.3855,,25000000.0,43139.27,
Mn,I,,377.4675,,5300000.0,31001.15,57485.97
Mn,I,,377.6301,,5000000.0,41031.48,67504.9
Mn,I,,377.6534,,190000.0,17052.29,43524.08
Mn,I,,378.5434,,9800000.0,31076.42,57485.97
